T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
875.4965453	87	7	6	0	0		87	7	6	98.559431	0.7362106933	0.7043583084				0.002025833109	-0.001097754193	-0.0009280789163	-875.4965453	0			
875.4765453	87	7	6	0.0003643462463	0.0003503938362		86.99594841	7.002195472	6.001856119	98.55891128	0.7364702026	0.7046185162				0	0	0	-875.4765453	0.0003503938362			
875.4565453	87	7	6	0.000728441698	0.0007005476047		86.99189712	7.004390795	6.003712085	98.55839154	0.7367297197	0.704878738				0	0	0	-875.4565453	0.0007005476047			
875.4165453	87	7	6	0.001455881251	0.001400135928		86.98379545	7.008780998	6.007423555	98.557352	0.7372487772	0.7053992239				0	0	0	-875.4165453	0.001400135928			
875.3365453	87	7	6	0.002907762254	0.002796442707		86.96759573	7.017559626	6.014844648	98.55527265	0.7382869859	0.7064403646				0	0	0	-875.3365453	0.002796442707			
875.1765453	87	7	6	0.005799589889	0.005577632371		86.93521077	7.035109779	6.029679453	98.5511129	0.7403637787	0.7085233224				0	0	0	-875.1765453	0.005577632371			
874.8565453	87	7	6	0.0115359663	0.01109475525		86.87049879	7.070181681	6.059319524	98.54278918	0.7445188735	0.7126919464				0	0	0	-874.8565453	0.01109475525			
874.2165453	87	7	6	0.02282322333	0.02195144109		86.74130625	7.140212129	6.11848162	98.52612476	0.7528351753	0.7210400598				0	0	0	-874.2165453	0.02195144109			
872.9365453	87	7	6	0.0446834351	0.04298107777		86.48384532	7.279820918	6.236333766	98.49272717	0.7694928183	0.7377800146				0	0	0	-872.9365453	0.04298107777			
870.3765453	87	7	6	0.08575142246	0.08250148637		85.97260527	7.557242217	6.470152517	98.42565039	0.8029128106	0.7714367979				0	0	0	-870.3765453	0.08250148637			
867.8165453	87	7	6	0.1236310027	0.1189701354		85.46624399	7.83229261	6.701463403	98.35818537	0.8364813892	0.8053332402				0	0	0	-867.8165453	0.1189701354			
865.2565453	87	7	6	0.1586850489	0.1527345044		84.96472191	8.105002519	6.930275567	98.2903165	0.8702095579	0.8394739424				0	0	0	-865.2565453	0.1527345044			
