T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
907.2600291	94	3	3	0	0		94	3	3	99.37898845	0.2985259424	0.3224856052				0.002203179835	-0.001106499242	-0.001096680594	-907.2600291	0			
907.2400291	94	3	3	0.0008324093464	0.0008185698142		93.99559371	3.00221297	3.002193322	99.37850797	0.298754539	0.3227374867				0	0	0	-907.2400291	0.0008185698142			
907.2200291	94	3	3	0.001663551072	0.001635895401		93.99118769	3.004425821	3.004386485	99.37802748	0.2989831386	0.322989378				0	0	0	-907.2200291	0.001635895401			
907.1800291	94	3	3	0.003322043155	0.003266825174		93.98237649	3.008851171	3.008772338	99.37706646	0.299440346	0.32349319				0	0	0	-907.1800291	0.003266825174			
907.1000291	94	3	3	0.006623942535	0.006513878319		93.9647574	3.017700459	3.017542143	99.37514427	0.3003547948	0.3245009315				0	0	0	-907.1000291	0.006513878319			
906.9400291	94	3	3	0.01316803997	0.01294938506		93.92953247	3.035393383	3.035074151	99.37129929	0.3021838288	0.3265168851				0	0	0	-906.9400291	0.01294938506			
906.6200291	94	3	3	0.02602240865	0.02559088774		93.8591357	3.070756608	3.070107696	99.36360688	0.305842447	0.3305506751				0	0	0	-906.6200291	0.02559088774			
905.9800291	94	3	3	0.0508340485	0.04999335295		93.71855454	3.14139274	3.140052724	99.34821222	0.3131619544	0.3386258224				0	0	0	-905.9800291	0.04999335295			
904.7000291	94	3	3	0.09714869512	0.09555072428		93.43824403	3.282303991	3.279451984	99.31738286	0.3278105318	0.3548066064				0	0	0	-904.7000291	0.09555072428			
902.1400291	94	3	3	0.1784391365	0.1755359822		92.88104324	3.56268714	3.556269625	99.25555831	0.3571498305	0.3872918591				0	0	0	-902.1400291	0.1755359822			
899.5800291	94	3	3	0.2474717484	0.2434898709		92.32842283	3.841162397	3.830414777	99.19350172	0.3865529973	0.4199452829				0	0	0	-899.5800291	0.2434898709			
897.0200291	94	3	3	0.3068353962	0.3019535853		91.7803995	4.117746802	4.101853696	99.13119978	0.4160295298	0.4527706922				0	0	0	-897.0200291	0.3019535853			
894.4600291	94	3	3	0.3584392968	0.352801207		91.23698197	4.39246118	4.370556854	99.06863894	0.4455892514	0.4857718061				0	0	0	-894.4600291	0.352801207			
891.9000291	94	3	3	0.4037222898	0.397445117		90.69817143	4.665329828	4.636498746	99.00580544	0.4752422994	0.5189522578				0	0	0	-891.9000291	0.397445117			
889.3400291	94	3	3	0.4437892707	0.4369699123		90.1639621	4.936380207	4.89965769	98.94268528	0.5049991145	0.5523156039				0	0	0	-889.3400291	0.4369699123			
886.7800291	94	3	3	0.4795027411	0.4722222678		89.63434173	5.205642647	5.160015622	98.87926423	0.5348704328	0.5858653346				0	0	0	-886.7800291	0.4722222678			
884.2200291	94	3	3	0.511545807	0.5038727734		89.10929206	5.473150056	5.417557887	98.81552784	0.5648672778	0.6196048823				0	0	0	-884.2200291	0.5038727734			
881.6600291	94	3	3	0.5404665016	0.5324594387		88.58878932	5.738937639	5.672273036	98.75146141	0.5950009559	0.6535376318				0	0	0	-881.6600291	0.5324594387			
879.1000291	94	3	3	0.5667095859	0.5584189075		88.07280476	6.003042626	5.924152617	98.68705002	0.6252830519	0.6876669291				0	0	0	-879.1000291	0.5584189075			
876.5400291	94	3	3	0.5906397715	0.5821092523		87.561305	6.265504024	6.173190981	98.62227848	0.6557254276	0.7219960916				0	0	0	-876.5400291	0.5821092523			
873.9800291	94	3	3	0.6125589444	0.6038268804		87.05425259	6.526362339	6.419385067	98.55713137	0.6863402179	0.7565284142				0	0	0	-873.9800291	0.6038268804			
871.4200291	94	3	3	0.632719131	0.6238192612		86.55160638	6.785659379	6.662734243	98.49159298	0.7171398362	0.7912671833				0	0	0	-871.4200291	0.6238192612			
868.8600291	94	3	3	0.6513323771	0.6422946225		86.0533219	7.043437994	6.90324011	98.42564734	0.7481369726	0.8262156833				0	0	0	-868.8600291	0.6422946225			
866.3000291	94	3	3	0.6685783702	0.6594294327		85.55935179	7.299741881	7.140906324	98.35927819	0.7793445992	0.8613772059				0	0	0	-866.3000291	0.6594294327			
863.7400291	94	3	3	0.684610383	0.6753742345		85.06964619	7.55461537	7.375738441	98.29246897	0.8107759737	0.8967550602				0	0	0	-863.7400291	0.6753742345			
861.1800291	94	3	3	0.6995599537	0.6902582393		84.58415301	7.808103229	7.607743762	98.22520277	0.8424446462	0.9323525821				0	0	0	-861.1800291	0.6902582393			
858.6200291	94	3	3	0.7135406069	0.7041929789		84.10281833	8.060250476	7.83693119	98.15746239	0.8743644656	0.9681731438				0	0	0	-858.6200291	0.7041929789			
856.0600291	94	3	3	0.7266508354	0.7172752334		83.6255867	8.31110221	8.063311095	98.08923025	0.9065495884	1.004220164				0	0	0	-856.0600291	0.7172752334			
853.5000291	94	3	3	0.7389765101	0.7295893958		83.15240138	8.560703431	8.286895193	98.02048839	0.9390144882	1.040497119				0	0	0	-853.5000291	0.7295893958			
850.9400291	94	3	3	0.7505928414	0.741209398		82.68320468	8.809098885	8.507696436	97.95121848	0.9717739659	1.07700755				0	0	0	-850.9400291	0.741209398			
848.3800291	94	3	3	0.7615659865	0.7522002882		82.21793818	9.056332907	8.72572891	97.88140176	1.004843161	1.113755078				0	0	0	-848.3800291	0.7522002882			
845.8200291	94	3	3	0.7719543756	0.7626195328		81.75654299	9.302449264	8.941007743	97.81101902	1.038237566	1.150743414				0	0	0	-845.8200291	0.7626195328			
843.2600291	94	3	3	0.7818098119	0.7725180966		81.29895995	9.547491018	9.153549028	97.74005059	1.071973038	1.18797637				0	0	0	-843.2600291	0.7725180966			
840.7000291	94	3	3	0.7911783898	0.7819413439		80.84512987	9.791500376	9.363369755	97.66847632	1.106065811	1.225457871				0	0	0	-840.7000291	0.7819413439			
838.1400291	94	3	3	0.8001012658	0.7909297951		80.3949937	10.03451855	9.57048775	97.59627551	1.140532517	1.263191969				0	0	0	-838.1400291	0.7909297951			
835.5800291	94	3	3	0.8086153076	0.7995197648		79.94849274	10.27658563	9.774921627	97.52342694	1.175390199	1.301182858				0	0	0	-835.5800291	0.7995197648			
