T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
892.2605702	90	6	4	0	0		90	6	4	98.93793077	0.6146216954	0.4474475364				0.002270800697	-0.001368229399	-0.0009025712974	-892.2605702	0			
892.2405702	90	6	4	0.0005249520268	0.0005078897857		89.99545848	6.002736415	4.001805107	98.93740118	0.6149242884	0.4476745308				0	0	0	-892.2405702	0.0005078897857			
892.2205702	90	6	4	0.001049394248	0.001015288201		89.99091728	6.005472653	4.003610069	98.93687158	0.6152268885	0.4479015361				0	0	0	-892.2205702	0.001015288201			
892.1805702	90	6	4	0.002096752184	0.002028613726		89.98183584	6.010944599	4.00721956	98.93581231	0.6158321103	0.4483555797				0	0	0	-892.1805702	0.002028613726			
892.1005702	90	6	4	0.004185382774	0.004049399548		89.96367682	6.021886372	4.01443681	98.93369356	0.6170426398	0.4492637986				0	0	0	-892.1005702	0.004049399548			
891.9405702	90	6	4	0.008338467542	0.008067669061		89.92737419	6.043761436	4.028864374	98.92945519	0.6194640442	0.4510807635				0	0	0	-891.9405702	0.008067669061			
891.6205702	90	6	4	0.01654922763	0.01601224903		89.85483064	6.087477629	4.057691732	98.92097495	0.6243082416	0.4547168045				0	0	0	-891.6205702	0.01601224903			
890.9805702	90	6	4	0.03259923129	0.03154332931		89.70999031	6.1747744	4.115235287	98.90400036	0.6340022805	0.4619973626				0	0	0	-890.9805702	0.03154332931			
889.7005702	90	6	4	0.0632895096	0.06124675713		89.42129802	6.348825516	4.229876465	98.86999389	0.6534135147	0.4765925978				0	0	0	-889.7005702	0.06124675713			
887.1405702	90	6	4	0.119578866	0.1157466634		88.84787245	6.69476094	4.457366612	98.80174514	0.6923335737	0.5059212895				0	0	0	-887.1405702	0.1157466634			
884.5805702	90	6	4	0.169972944	0.1645647959		88.27973233	7.037814976	4.682452697	98.733169	0.7313934193	0.5354375768				0	0	0	-884.5805702	0.1645647959			
882.0205702	90	6	4	0.2153566841	0.2085542391		87.71687958	7.378000296	4.905120129	98.66424959	0.770605012	0.565145393				0	0	0	-882.0205702	0.2085542391			
879.4605702	90	6	4	0.2564472141	0.2484063247		87.15930943	7.71533324	5.125357329	98.59497063	0.809980722	0.5950486494				0	0	0	-879.4605702	0.2484063247			
876.9005702	90	6	4	0.2938318179	0.2846872301		86.60701089	8.049833517	5.343155589	98.52531543	0.8495333272	0.6251512442				0	0	0	-876.9005702	0.2846872301			
874.3405702	90	6	4	0.3279960437	0.317865072		86.05996715	8.381523919	5.558508932	98.45526691	0.8892760145	0.6554570729				0	0	0	-874.3405702	0.317865072			
871.7805702	90	6	4	0.3593448099	0.3483302502		85.51815605	8.710430001	5.771413951	98.38480759	0.9292223762	0.6859700351				0	0	0	-871.7805702	0.3483302502			
869.2205702	90	6	4	0.3882184736	0.3764109366		84.98155048	9.036579829	5.981869695	98.31391953	0.9693864188	0.71669405				0	0	0	-869.2205702	0.3764109366			
866.6605702	90	6	4	0.4149051977	0.4023849956		84.4501188	9.360003693	6.189877507	98.24258437	1.009782565	0.7476330619				0	0	0	-866.6605702	0.4023849956			
864.1005702	90	6	4	0.4396505842	0.42648927		83.92382528	9.680733833	6.395440888	98.17078329	1.050425661	0.778791052				0	0	0	-864.1005702	0.42648927			
861.5405702	90	6	4	0.4626652499	0.4489268829		83.40263045	9.998804176	6.598565371	98.09849697	1.091330983	0.8101720492				0	0	0	-861.5405702	0.4489268829			
858.9805702	90	6	4	0.4841308408	0.4698730354		82.88649152	10.31425009	6.799258386	98.02570561	1.132514249	0.8417801406				0	0	0	-858.9805702	0.4698730354			
856.4205702	90	6	4	0.5042048468	0.4894796478		82.37536272	10.62710814	6.997529143	97.95238889	1.173991629	0.8736194827				0	0	0	-856.4205702	0.4894796478			
853.8605702	90	6	4	0.5230244895	0.5078791065		81.86919564	10.93741585	7.193388512	97.87852593	1.215779761	0.9056943127				0	0	0	-853.8605702	0.5078791065			
851.3005702	90	6	4	0.5407098821	0.525187311		81.3679396	11.24521149	7.386848914	97.80409527	1.257895765	0.9380089605				0	0	0	-851.3005702	0.525187311			
848.7405702	90	6	4	0.5573666178	0.5415061678		80.87154194	11.55053384	7.577924223	97.72907488	1.300357258	0.9705678609				0	0	0	-848.7405702	0.5415061678			
846.1805702	90	6	4	0.5730879022	0.5569256473		80.37994832	11.85342201	7.766629669	97.65344205	1.34318238	1.003375566				0	0	0	-846.1805702	0.5569256473			
843.6205702	90	6	4	0.5879563224	0.571525488		79.89310304	12.15391521	7.952981752	97.57717343	1.386389807	1.03643676				0	0	0	-843.6205702	0.571525488			
841.0605702	90	6	4	0.6020453215	0.5853766189		79.41094924	12.4520526	8.136998166	97.50024495	1.429998781	1.06975627				0	0	0	-841.0605702	0.5853766189			
838.5005702	90	6	4	0.6154204353	0.5985423513		78.93342923	12.74787304	8.318697727	97.42263179	1.47402913	1.103339084				0	0	0	-838.5005702	0.5985423513			
835.9405702	90	6	4	0.6281403345	0.6110793837		78.46048468	13.04141501	8.498100315	97.34430833	1.5185013	1.137190366				0	0	0	-835.9405702	0.6110793837			
833.3805702	90	6	4	0.6402577071	0.6230386529		77.99205687	13.33271632	8.675226817	97.26524815	1.56343638	1.17131547				0	0	0	-833.3805702	0.6230386529			
830.8205702	90	6	4	0.6518200093	0.6344660573		77.52808688	13.62181403	8.850099087	97.1854239	1.608856138	1.205719958				0	0	0	-830.8205702	0.6344660573			
828.2605702	90	6	4	0.6628701064	0.6454030763		77.06851583	13.90874426	9.022739909	97.10480733	1.65478305	1.24040962				0	0	0	-828.2605702	0.6454030763			
825.7005702	90	6	4	0.6734468238	0.6558873		76.61328501	14.19354202	9.19317297	97.02336916	1.701240341	1.275390495				0	0	0	-825.7005702	0.6558873			
823.1405702	90	6	4	0.6835854202	0.6659528873		76.16233613	14.47624103	9.361422843	96.94107909	1.74825202	1.310668885				0	0	0	-823.1405702	0.6659528873			
820.5805702	90	6	4	0.6933179976	0.6756309606		75.71561141	14.75687362	9.527514979	96.85790569	1.795842925	1.346251387				0	0	0	-820.5805702	0.6756309606			
818.0205702	90	6	4	0.7026738572	0.6849499491		75.2730538	15.0354705	9.691475705	96.77381633	1.844038761	1.38214491				0	0	0	-818.0205702	0.6849499491			
815.4605702	90	6	4	0.7116798086	0.693935888		74.83460711	15.31206065	9.853332237	96.68877714	1.892866153	1.418356704				0	0	0	-815.4605702	0.693935888			
812.9005702	90	6	4	0.7203604404	0.7026126792		74.40021617	15.58667114	10.0131127	96.60275292	1.942352693	1.454894386				0	0	0	-812.9005702	0.7026126792			
810.3405702	90	6	4	0.7287383574	0.7110023205		73.96982692	15.85932695	10.17084614	96.51570704	1.992526991	1.491765973				0	0	0	-810.3405702	0.7110023205			
807.7805702	90	6	4	0.7368343893	0.7191251076		73.5433866	16.1300508	10.32656259	96.42760135	2.043418734	1.528979911				0	0	0	-807.7805702	0.7191251076			
805.2205702	90	6	4	0.7446677745	0.7269998115		73.12084388	16.398863	10.48029312	96.33839614	2.095058741	1.566545116				0	0	0	-805.2205702	0.7269998115			
802.6605702	90	6	4	0.7522563231	0.7346438363		72.70214893	16.66578122	10.63206985	96.24804997	2.147479028	1.604471003				0	0	0	-802.6605702	0.7346438363			
800.1005702	90	6	4	0.7596165614	0.7420733593		72.28725361	16.9308203	10.78192609	96.15651959	2.200712874	1.642767536				0	0	0	-800.1005702	0.7420733593			
797.5405702	90	6	4	0.7667638608	0.7493034556		71.87611157	17.19399207	10.92989636	96.06375984	2.254794891	1.68144527				0	0	0	-797.5405702	0.7493034556			
794.9805702	90	6	4	0.7737125526	0.7563482099		71.46867836	17.45530509	11.07601655	95.96972351	2.309761095	1.720515398				0	0	0	-794.9805702	0.7563482099			
792.4205702	90	6	4	0.7804760317	0.763220817		71.0649116	17.71476443	11.22032397	95.87436121	2.365648985	1.759989806				0	0	0	-792.4205702	0.763220817			
789.8605702	90	6	4	0.7870668487	0.7699336713		70.66477107	17.97237142	11.36285751	95.77762124	2.422497625	1.799881133				0	0	0	-789.8605702	0.7699336713			
787.3005702	90	6	4	0.7934967941	0.7764984492		70.26821887	18.22812334	11.50365779	95.67944944	2.48034773	1.840202829				0	0	0	-787.3005702	0.7764984492			
784.7405702	90	6	4	0.7997769739	0.7829261828		69.87521955	18.48201316	11.64276729	95.57978901	2.539241754	1.880969232				0	0	0	-784.7405702	0.7829261828			
782.1805702	90	6	4	0.8059178785	0.7892273272		69.48574028	18.73402918	11.78023054	95.47858038	2.599223985	1.922195634				0	0	0	-782.1805702	0.7892273272			
779.6205702	90	6	4	0.8119294463	0.7954118231		69.09975098	18.9841547	11.91609432	95.37576098	2.660340641	1.963898375				0	0	0	-779.6205702	0.7954118231			
777.0605702	90	6	4	0.8178211203	0.8014891525		68.71722451	19.23236761	12.05040788	95.2712651	2.722639976	2.006094921				0	0	0	-777.0605702	0.8014891525			
774.5005702	90	6	4	0.8236019026	0.8074683924		68.33813685	19.47863996	12.18322319	95.16502364	2.786172382	2.048803977				0	0	0	-774.5005702	0.8074683924			
771.9405702	90	6	4	0.8292804026	0.8133582629		67.96246728	19.72293753	12.31459519	95.05696392	2.850990497	2.092045584				0	0	0	-771.9405702	0.8133582629			
769.3805702	90	6	4	0.8348648834	0.819167173		67.59019863	19.96521925	12.44458212	94.94700944	2.917149319	2.135841246				0	0	0	-769.3805702	0.819167173			
766.8205702	90	6	4	0.8403633049	0.8249032639		67.22131748	20.20543669	12.57324583	94.83507962	2.984706317	2.180214058				0	0	0	-766.8205702	0.8249032639			
764.2605702	90	6	4	0.8457833636	0.8305744489		66.85581442	20.4435334	12.70065218	94.7210896	3.053721544	2.225188853				0	0	0	-764.2605702	0.8305744489			
761.7005702	90	6	4	0.8511325315	0.836188453		66.49368438	20.6794442	12.82687142	94.60494989	3.12425775	2.270792358				0	0	0	-761.7005702	0.836188453			
759.1405702	90	6	4	0.8564180925	0.8417528491		66.13492686	20.91309446	12.95197868	94.48656614	3.196380492	2.31705337				0	0	0	-759.1405702	0.8417528491			
756.5805702	90	6	4	0.8616471776	0.8472750943		65.77954637	21.14439919	13.07605445	94.36583882	3.270158237	2.364002945				0	0	0	-756.5805702	0.8472750943			
754.0205702	90	6	4	0.8668267985	0.8527625646		65.42755271	21.37326213	13.19918516	94.24266293	3.345662457	2.411674614				0	0	0	-754.0205702	0.8527625646			
751.4605702	90	6	4	0.8719638811	0.8582225886		65.0789615	21.5995747	13.3214638	94.11692768	3.422967713	2.460104609				0	0	0	-751.4605702	0.8582225886			
748.9005702	90	6	4	0.8770652978	0.8636624809		64.73379457	21.82321479	13.44299064	93.98851616	3.502151714	2.509332123				0	0	0	-748.9005702	0.8636624809			
746.3405702	90	6	4	0.8821378988	0.8690895753		64.39208054	22.04404549	13.56387397	93.85730505	3.583295362	2.559399586				0	0	0	-746.3405702	0.8690895753			
743.7805702	90	6	4	0.8871885445	0.874511257		64.05385537	22.26191365	13.68423097	93.72316428	3.66648275	2.610352969				0	0	0	-743.7805702	0.874511257			
741.2205702	90	6	4	0.8922241359	0.8799349948		63.71916301	22.47664829	13.8041887	93.58595674	3.751801129	2.662242127				0	0	0	-741.2205702	0.8799349948			
