T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
905.2454711	92	6	2	0	0	99.17769127	0.606430029	0.215878699	92	6	2							0.002721935399	-0.002045359859	-0.0006765755404	-905.2454711	0	26.3643409200129	
905.2254711	92	6	2	0.0007829903638	0.0007580545353	99.17709691	0.6068673475	0.2160357403	91.99455619	6.004090676	2.001353133							0	0	0	-905.2254711	0.0007580545353	26.4023112630435	
905.2054711	92	6	2	0.001564852235	0.001515020443	99.17650254	0.6073046753	0.2161927864	91.98911278	6.008181063	2.002706153							0	0	0	-905.2054711	0.001515020443	26.4369302301242	
905.1654711	92	6	2	0.003125791319	0.003026268084	99.17531372	0.6081793758	0.2165068999	91.97822698	6.016361117	2.005411905							0	0	0	-905.1654711	0.003026268084	26.501282207421	
905.0854711	92	6	2	0.006235986042	0.006037499255	99.17293585	0.6099289406	0.2171352059	91.95645959	6.032718205	2.010822207							0	0	0	-905.0854711	0.006037499255	26.6579158151892	
904.9254711	92	6	2	0.01239353492	0.01199930477	99.16817916	0.613428734	0.2183921093	91.91294183	6.065420386	2.021637785							0	0	0	-904.9254711	0.01199930477	26.984243260677	
904.6054711	92	6	2	0.02451121099	0.02373250854	99.15866188	0.620430965	0.2209071566	91.82597417	6.130776393	2.043249434							0	0	0	-904.6054711	0.02373250854	27.5859942157063	
903.9654711	92	6	2	0.04795397508	0.04643436067	99.13961168	0.6344461402	0.2259421819	91.65231129	6.261294703	2.086394004							0	0	0	-903.9654711	0.04643436067	28.8410783731106	
902.6854711	92	6	2	0.09191453733	0.08901665199	99.1014478	0.6625201053	0.236032098	91.30608255	6.521551455	2.172365994							0	0	0	-902.6854711	0.08901665199	31.4703150032597	
900.1254711	92	6	2	0.16967781	0.1643830015	99.02485788	0.7188496352	0.2562924889	90.61806327	7.038912931	2.343023797							0	0	0	-900.1254711	0.1643830015	37.0007008412927	
897.5654711	92	6	2	0.2363233316	0.2290255725	98.94790263	0.7754349985	0.2766623765	89.9360544	7.552010525	2.511935079							0	0	0	-897.5654711	0.2290255725	42.8468786766064	
895.0054711	92	6	2	0.2940762609	0.2850910735	98.87056236	0.8322933893	0.2971442464	89.26015823	8.060777226	2.679064543							0	0	0	-895.0054711	0.2850910735	49.1143342802277	
892.4454711	92	6	2	0.3446067948	0.3341908554	98.7928166	0.8894428149	0.3177405803	88.59046714	8.565152819	2.844380038							0	0	0	-892.4454711	0.3341908554	55.7985643067787	
889.8854711	92	6	2	0.3891928379	0.3775578353	98.71464407	0.9469020716	0.3384538614	87.92706386	9.065083566	3.007852572							0	0	0	-889.8854711	0.3775578353	62.89425051018	
887.3254711	92	6	2	0.4288288088	0.41615146	98.63602265	1.004690754	0.3592865921	87.27002149	9.560522112	3.169456397							0	0	0	-887.3254711	0.41615146	70.3950973260069	
884.7654711	92	6	2	0.4643001393	0.4507295751	98.55692944	1.062829256	0.3802413085	86.61940369	10.05142727	3.329169044							0	0	0	-884.7654711	0.4507295751	78.2937485391033	
882.2054711	92	6	2	0.496235452	0.4818987599	98.47734063	1.121338773	0.4013205966	85.9752649	10.53776376	3.486971345							0	0	0	-882.2054711	0.4818987599	86.5817085753512	
879.6454711	92	6	2	0.5251438489	0.5101502995	98.39723159	1.180241306	0.4225271082	85.33765061	11.01950195	3.642847442							0	0	0	-879.6454711	0.5101502995	95.2492664161007	
877.0854711	92	6	2	0.5514420424	0.535886358	98.31657675	1.23955967	0.4438635784	84.7065977	11.49661752	3.796784776							0	0	0	-877.0854711	0.535886358	104.285423627645	
874.5254711	92	6	2	0.5754744171	0.5594393322	98.23534966	1.2993175	0.4653328435	84.08213475	11.96909118	3.948774072							0	0	0	-874.5254711	0.5594393322	113.677826816669	
871.9654711	92	6	2	0.5975280824	0.5810863726	98.15352287	1.359539267	0.48693786	83.46428243	12.43690826	4.098809308							0	0	0	-871.9654711	0.5810863726	123.412706153343	
869.4054711	92	6	2	0.6178443168	0.6010604234	98.07106799	1.420250287	0.508681724	82.85305392	12.9000584	4.246887677							0	0	0	-869.4054711	0.6010604234	133.474816416437	
866.8454711	92	6	2	0.6366273745	0.6195587189	97.98795557	1.481476742	0.530567692	82.24845529	13.35853516	4.393009548							0	0	0	-866.8454711	0.6195587189	143.847385956463	
864.2854711	92	6	2	0.6540513372	0.6367493937	97.9041551	1.543245701	0.5525992026	81.65048597	13.81233562	4.537178413							0	0	0	-864.2854711	0.6367493937	154.51207435447	
861.7254711	92	6	2	0.6702655007	0.6527766786	97.81963496	1.605585141	0.5747798993	81.05913917	14.26145999	4.679400835							0	0	0	-861.7254711	0.6527766786	165.448936148944	
859.1654711	92	6	2	0.6853986476	0.6677650232	97.73436237	1.668523975	0.5971136542	80.47440234	14.70591126	4.819686398							0	0	0	-859.1654711	0.6677650232	176.636388060484	
856.6054711	92	6	2	0.6995624677	0.6818223962	97.64830332	1.732092083	0.6196045933	79.89625762	15.14569473	4.958047651							0	0	0	-856.6054711	0.6818223962	188.051194005739	
854.0454711	92	6	2	0.7128543175	0.6950429469	97.56142253	1.796320346	0.6422571236	79.32468228	15.58081766	5.094500056							0	0	0	-854.0454711	0.6950429469	199.668453235839	
851.4854711	92	6	2	0.7253594634	0.7075091702	97.47368335	1.861240684	0.6650759607	78.75964918	16.01128888	5.22906194							0	0	0	-851.4854711	0.7075091702	211.461596686532	
848.9254711	92	6	2	0.7371529178	0.7192936784	97.38504774	1.9268861	0.6880661589	78.20112721	16.43711834	5.361754445							0	0	0	-848.9254711	0.7192936784	223.430846893206	
846.3654711	92	6	2	0.7482984381	0.7304580308	97.29547594	1.993290996	0.7112330627	77.64908052	16.85831866	5.492600818							0	0	0	-846.3654711	0.7304580308	235.483502890782	
843.8054711	92	6	2	0.7588600956	0.7410647276	97.20492721	2.060490125	0.7345826631	77.10347376	17.27489716	5.621629076							0	0	0	-843.8054711	0.7410647276	247.600161495847	
841.2454711	92	6	2	0.7688874339	0.7511616224	97.11335854	2.128520307	0.7581211514	76.56426521	17.68686687	5.748867925							0	0	0	-841.2454711	0.7511616224	259.798678550656	
838.6854711	92	6	2	0.7784272427	0.7607941431	97.02072535	2.19741937	0.7818552788	76.03141207	18.09423849	5.874349443							0	0	0	-838.6854711	0.7607941431	272.016011368321	
836.1254711	92	6	2	0.7875214918	0.7700030798	96.92698118	2.267226502	0.8057923183	75.50486964	18.49702196	5.998108401							0	0	0	-836.1254711	0.7700030798	284.216194216349	
833.5654711	92	6	2	0.7962079559	0.7788251886	96.83207758	2.337982313	0.8299401102	74.98459167	18.89522606	6.120182262							0	0	0	-833.5654711	0.7788251886	296.361951403833	
831.0054711	92	6	2	0.8045207488	0.7872937073	96.73596398	2.409728913	0.8543071102	74.47053075	19.28885805	6.240611197							0	0	0	-831.0054711	0.7872937073	308.414764118473	
828.4454711	92	6	2	0.8124907805	0.7954387977	96.63858757	2.482509987	0.8789024418	73.96263863	19.67792326	6.359438109							0	0	0	-828.4454711	0.7954387977	320.334994497355	
825.8854711	92	6	2	0.8201461497	0.8032879246	96.53989316	2.556370882	0.9037359535	73.46086658	20.06242474	6.476708675							0	0	0	-825.8854711	0.8032879246	332.082026984363	
823.3254711	92	6	2	0.8275124821	0.8108661838	96.43982302	2.631358696	0.9288182798	72.96516572	20.44236288	6.592471399							0	0	0	-823.3254711	0.8108661838	343.614399916151	
820.7654711	92	6	2	0.8346132249	0.8181965868	96.33831672	2.707522374	0.9541609087	72.47548736	20.81773496	6.706777687							0	0	0	-820.7654711	0.8181965868	354.889989788216	
818.2054711	92	6	2	0.8414699014	0.8253003079	96.23531094	2.784912805	0.9797762538	71.99178325	21.18853482	6.819681932							0	0	0	-818.2054711	0.8253003079	365.866189432256	
815.6454711	92	6	2	0.8481023351	0.8321969015	96.13073934	2.863582929	1.005677734	71.51400599	21.55475238	6.931241627							0	0	0	-815.6454711	0.8321969015	376.500102217811	
813.0854711	92	6	2	0.8545288454	0.8389044924	96.02453229	2.943587851	1.031879861	71.04210924	21.91637327	7.041517487							0	0	0	-813.0854711	0.8389044924	386.748776646542	
810.5254711	92	6	2	0.8607664206	0.8454399439	95.91661672	3.024984953	1.058398331	70.57604807	22.27337832	7.150573604							0	0	0	-810.5254711	0.8454399439	396.569416876097	
807.9654711	92	6	2	0.8668308711	0.8518190077	95.80691585	3.107834017	1.085250131	70.11577927	22.62574312	7.258477618							0	0	0	-807.9654711	0.8518190077	405.91965138483	
805.4054711	92	6	2	0.8727369656	0.8580564563	95.695349	3.192197351	1.112453654	69.6612616	22.97343748	7.365300924							0	0	0	-805.4054711	0.8580564563	414.757811124902	
802.8454711	92	6	2	0.8784985526	0.8641662025	95.58183127	3.278139915	1.140028817	69.21245616	23.31642495	7.471118896							0	0	0	-802.8454711	0.8641662025	422.172525179319	
802.5254711	92	6	2	0.8792109524	0.8649234817	95.5675002	3.288996634	1.143503167	69.15675645	23.35896258	7.48428097							0	0	0	-802.5254711	0.8649234817	433.441457003102	
802.5054711	92	6	2	0.8792543207	0.8649695537	95.5666034	3.289676266	1.143720335	69.15327768	23.36162023	7.485102096							0	0	0	-802.5054711	0.8649695537	427.619941782876	
802.4956261	92	6	2	0.8792761412	0.8649927536	95.56616192	3.290010756	1.143827327	69.15156557	23.3629277	7.485506728	3.301265954E-05	0	99.99996699				0	0	0	-802.4956261	0.8649927536	382.341639821424	
802.4754711	92	6	2	0.8793899675	0.8651020947	95.56465624	3.291664146	1.143679611	69.14552908	23.3705313	7.483939618	3.299846961E-05	0	99.999967				0	0	0	-802.4754711	0.8651020947	184.353616737507	
802.4554711	92	6	2	0.8795028788	0.8652105689	95.56316123	3.293305705	1.143533066	69.13953894	23.37807634	7.482384722	3.298439415E-05	0	99.99996702				0	0	0	-802.4554711	0.8652105689	184.419033373958	
802.4154711	92	6	2	0.8797285064	0.8654273643	95.56017041	3.296589558	1.143240034	69.12756435	23.39315921	7.479276432	3.295625904E-05	0	99.99996704				0	0	0	-802.4154711	0.8654273643	184.602779514081	
802.3354711	92	6	2	0.8801785844	0.8658602729	95.55418365	3.303162099	1.142654246	69.10363214	23.42330301	7.473064857	3.290005218E-05	0	99.9999671				0	0	0	-802.3354711	0.8658602729	184.993857459147	
802.1754711	92	6	2	0.8810756723	0.866723331	95.54218955	3.316326672	1.141483782	69.05583522	23.48350312	7.460661668	3.278789155E-05	0	99.99996721				0	0	0	-802.1754711	0.866723331	185.772729524228	
801.8554711	92	6	2	0.8828566376	0.8684387913	95.51811821	3.342734466	1.139147321	68.96051085	23.60355418	7.435934977	3.256457967E-05	0	99.99996744				0	0	0	-801.8554711	0.8684387913	187.302005725784	
801.2154711	92	6	2	0.8863672532	0.8718284432	95.46963791	3.395869761	1.134492326	68.77093643	23.84226478	7.386798795	3.212196897E-05	0	99.99996788				0	0	0	-801.2154711	0.8718284432	190.299779108853	
799.9354711	92	6	2	0.8931950688	0.8784533056	95.37128147	3.503463663	1.125254865	68.39604943	24.31416766	7.28978291	3.125260663E-05	0	99.99996875				0	0	0	-799.9354711	0.8784533056	195.961595041299	
797.3754711	92	6	2	0.9061746612	0.8911742966	95.16860078	3.724322405	1.107076816	67.66303275	25.23628994	7.100677311	2.957579712E-05	0	99.99997042				0	0	0	-797.3754711	0.8911742966	206.07148117897	
794.8154711	92	6	2	0.9184012464	0.9033251756	94.957154	3.953537211	1.089308789	66.95177628	26.13027705	6.91794667	2.797871059E-05	0	99.99997202				0	0	0	-794.8154711	0.9033251756	214.485826151905	
792.2554711	92	6	2	0.9300403224	0.9150598389	94.73583436	4.192195447	1.07197019	66.26154637	26.99709704	6.741356589	2.645805243E-05	0	99.99997354				0	0	0	-792.2554711	0.9150598389	220.825828577912	
789.6954711	92	6	2	0.9412382263	0.9265174858	94.50334434	4.441571833	1.055083826	65.59157828	27.83774995	6.570671772	2.501064068E-05	0	99.99997499				0	0	0	-789.6954711	0.9265174858	224.873509342248	
787.1354711	92	6	2	0.9521298374	0.9378300433	94.25814512	4.703178008	1.038676875	64.94108507	28.65325689	6.405658045	2.36334028E-05	0	99.99997637				0	0	0	-787.1354711	0.9378300433	226.693695054542	
785.8554711	92	6	2	0.9575002497	0.9434715081	94.13021618	4.839120631	1.030663187	64.62289108	29.05190357	6.32520535	2.297016791E-05	0	99.99997703				0	0	0	-785.8554711	0.9434715081	226.546721523904	
785.5354711	92	6	2	0.958839045	0.9448845588	94.09763574	4.873683961	1.028680303	64.54406031	29.15063837	6.305301325	2.280694184E-05	0	99.99997719				0	0	0	-785.5354711	0.9448845588	226.231209865231	
785.3754711	92	6	2	0.9595084902	0.9455921588	94.08125269	4.891055314	1.027691997	64.50475134	29.19986831	6.295380346	2.272571233E-05	0	99.99997727				0	0	0	-785.3754711	0.9455921588	226.716369950162	
785.2954711	92	6	2	0.9598416949	0.9459445582	94.07303784	4.89976353	1.027198629	64.48512348	29.2244489	6.290427621	2.268519314E-05	0	99.99997731				0	0	0	-785.2954711	0.9459445582	226.798333828451	
785.2554711	92	6	2	0.9600084711	0.9461210108	94.06892449	4.904123361	1.026952145	64.47531616	29.23673065	6.287953187	2.266495741E-05	0	99.99997734				0	0	0	-785.2554711	0.9461210108	226.584012902297	
785.2354711	92	6	2	0.9600919012	0.9462092989	94.06686634	4.906304703	1.026828952	64.47041416	29.24286939	6.286716452	2.26548455E-05	0	99.99997735				0	0	0	-785.2354711	0.9462092989	225.530087025498	
785.2181314	92	6	2	1	0.9660236808	94.06508117	4.908196662	1.026722172	64.46616509	29.24819042	6.285644483	2.264608186E-05	0	99.99997735	47.32865478	52.67134522	0	0	0	0	-785.2181314	0.9660236808	-823.854743483867	
785.2054711	92	6	2	1	0.9660083017	94.06589667	4.907517449	1.02658588				2.263981836E-05	0	99.99997736	47.32855186	52.67144814	0				-785.2054711	0.9660083017	-825.806681449593	
785.1854711	92	6	2	1	0.9659842015	94.06718411	4.906445234	1.026370654				2.262992606E-05	0	99.99997737	47.3283892	52.6716108	0				-785.1854711	0.9659842015	-829.190767086229	
785.1454711	92	6	2	1	0.9659358825	94.06975841	4.904301298	1.025940287				2.261015339E-05	0	99.99997739	47.32806396	52.67193604	0				-785.1454711	0.9659358825	-828.136651993295	
785.0654711	92	6	2	1	0.9658393511	94.07490295	4.900017013	1.02508004				2.257065353E-05	0	99.99997743	47.32741359	52.67258641	0				-785.0654711	0.9658393511	-829.356526892932	
784.9054711	92	6	2	1	0.9656467135	94.08517575	4.89146276	1.023361492				2.249183547E-05	0	99.99997751	47.32611312	52.67388688	0				-784.9054711	0.9656467135	-831.799221314068	
784.5854711	92	6	2	1	0.9652631293	94.10565655	4.874411287	1.019932164				2.233492378E-05	0	99.99997767	47.32351337	52.67648663	0				-784.5854711	0.9652631293	-835.989490761576	
783.9454711	92	6	2	1	0.9645007465	94.1463609	4.840534653	1.013104449				2.202398064E-05	0	99.99997798	47.31831867	52.68168133	0				-783.9454711	0.9645007465	-844.080443848937	
782.6654711	92	6	2	1	0.963000419	94.22675691	4.773671401	0.999571689				2.141347631E-05	0	99.99997859	47.30794875	52.69205125	0				-782.6654711	0.963000419	-862.189012576677	
780.1054711	92	6	2	1	0.9600904238	94.38362063	4.643390769	0.9729885977				2.023690049E-05	0	99.99997976	47.287289	52.712711	0				-780.1054711	0.9600904238	-898.039201844313	
777.5454711	92	6	2	1	0.957294546	94.53546751	4.517498893	0.9470335936				1.911752879E-05	0	99.99998088	47.26674007	52.73325993	0				-777.5454711	0.957294546	-934.344376112793	
774.9854711	92	6	2	1	0.9546064134	94.68254431	4.395766307	0.9216893853				1.805298386E-05	0	99.99998195	47.24630656	52.75369344	0				-774.9854711	0.9546064134	-971.392491494779	
772.4254711	92	6	2	1	0.9520198517	94.8250789	4.277981495	0.8969396052				1.704096744E-05	0	99.99998296	47.22599282	52.77400718	0				-772.4254711	0.9520198517	-1009.1457044012	
769.8654711	92	6	2	1	0.9495291933	94.96328223	4.163949045	0.8727687242				1.607925769E-05	0	99.99998392	47.20580301	52.79419699	0				-769.8654711	0.9495291933	-1047.62055527308	
