T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
859.0378722	87	3	10	0	0		87	3	10	98.46084988	0.3187839916	1.220366129				0.001535663189	-0.0003592627673	-0.001176400422	-859.0378722	0			
859.0178722	87	3	10	0.0002730855875	0.0002679183174		86.99692872	3.000718516	10.00235276	98.46040671	0.318871872	1.220721421				0	0	0	-859.0178722	0.0002679183174			
858.9978722	87	3	10	0.0005460275965	0.0005356961196		86.99385765	3.001436993	10.00470536	98.45996351	0.3189597556	1.221076731				0	0	0	-858.9978722	0.0005356961196			
858.9578722	87	3	10	0.001091481311	0.001070830601		86.98771612	3.002873829	10.00941006	98.45907706	0.3191355327	1.221787404				0	0	0	-858.9578722	0.001070830601			
858.8778722	87	3	10	0.002180670803	0.002139418281		86.97543548	3.005747034	10.01881749	98.45730391	0.3194871261	1.223208964				0	0	0	-858.8778722	0.002139418281			
858.7178722	87	3	10	0.004352204011	0.00426989393		86.95088395	3.01149157	10.03762448	98.45375659	0.3201904707	1.226052937				0	0	0	-858.7178722	0.00426989393			
858.3978722	87	3	10	0.008668093524	0.008504248246		86.90181983	3.022973167	10.075207	98.4466579	0.3215977934	1.231744304				0	0	0	-858.3978722	0.008504248246			
857.7578722	87	3	10	0.01719279845	0.01686816806		86.80384686	3.045906577	10.15024656	98.43244425	0.3244149984	1.243140751				0	0	0	-857.7578722	0.01686816806			
856.4778722	87	3	10	0.03382650003	0.03318917529		86.60851934	3.091655068	10.29982559	98.40395138	0.3300598504	1.265988773				0	0	0	-856.4778722	0.03318917529			
853.9178722	87	3	10	0.06552581089	0.06429660594		86.22031461	3.182685464	10.59699993	98.34669951	0.3413929644	1.311907528				0	0	0	-853.9178722	0.06429660594			
851.3578722	87	3	10	0.09529926543	0.09351938717		85.83533266	3.273106481	10.89156086	98.28908557	0.3527870756	1.358127351				0	0	0	-851.3578722	0.09351938717			
848.7978722	87	3	10	0.1233237793	0.1210307146		85.4535203	3.362933266	11.18354643	98.23110078	0.3642459735	1.404653242				0	0	0	-848.7978722	0.1210307146			
846.2378722	87	3	10	0.1497554386	0.1469833957		85.07482444	3.452180793	11.47299477	98.17273631	0.375773485	1.451490209				0	0	0	-846.2378722	0.1469833957			
843.6778722	87	3	10	0.1747324734	0.1715127607		84.69919215	3.540863837	11.75994402	98.11398323	0.3873734801	1.498643288				0	0	0	-843.6778722	0.1715127607			
841.1178722	87	3	10	0.1983777369	0.194739089		84.32657081	3.628996951	12.04443224	98.05483259	0.3990498742	1.54611754				0	0	0	-841.1178722	0.194739089			
838.5578722	87	3	10	0.220800783	0.2167696427		83.95690817	3.716594443	12.32649739	97.99527531	0.4108066321	1.593918061				0	0	0	-838.5578722	0.2167696427			
835.9978722	87	3	10	0.2420996168	0.2377003801		83.59015244	3.803670353	12.60617721	97.93530224	0.4226477708	1.642049984				0	0	0	-835.9978722	0.2377003801			
