T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
864.15021	86	6	8	0	0		86	6	8	98.39206539	0.6389804264	0.9689541787				0.00178520382	-0.0007723114563	-0.001012892363	-864.15021	0			
864.13021	86	6	8	0.000298103695	0.0002880437357		85.99642966	6.001544599	8.002025745	98.39157304	0.6391694021	0.9692575609				0	0	0	-864.13021	0.0002880437357			
864.11021	86	6	8	0.0005960372027	0.0005759237252		85.99285957	6.0030891	8.00405133	98.39108066	0.6393583842	0.9695609596				0	0	0	-864.11021	0.0005759237252			
864.07021	86	6	8	0.001191394297	0.001151193082		85.98572017	6.00617781	8.008102021	98.39009583	0.6397363676	0.9701678067				0	0	0	-864.07021	0.001151193082			
863.99021	86	6	8	0.002380072827	0.002299773183		85.97144445	6.012354063	8.016201488	98.38812589	0.6404924115	0.9713816993				0	0	0	-863.99021	0.002299773183			
863.83021	86	6	8	0.004749320406	0.004589130841		85.94290534	6.024701901	8.032392759	98.38418491	0.6420048085	0.9738102787				0	0	0	-863.83021	0.004589130841			
863.51021	86	6	8	0.009455639973	0.009136888482		85.88587641	6.049378926	8.064744668	98.37629854	0.645030846	0.9786706187				0	0	0	-863.51021	0.009136888482			
862.87021	86	6	8	0.01874165011	0.01811056875		85.77201524	6.098658603	8.129326161	98.360508	0.6510879475	0.9884040531				0	0	0	-862.87021	0.01811056875			
861.59021	86	6	8	0.03682311574	0.03558595237		85.54507709	6.196921959	8.258000956	98.32885506	0.663222704	1.007922232				0	0	0	-861.59021	0.03558595237			
859.03021	86	6	8	0.07114338834	0.06876389323		85.09431479	6.392277346	8.51340786	98.26525617	0.6875778677	1.047165965				0	0	0	-859.03021	0.06876389323			
856.47021	86	6	8	0.1032136447	0.09977718334		84.64766044	6.586095301	8.766244258	98.20125569	0.7120539545	1.086690354				0	0	0	-856.47021	0.09977718334			
853.91021	86	6	8	0.1332541009	0.128837802		84.20506004	6.778405293	9.016534671	98.13684043	0.7366591566	1.126500414				0	0	0	-853.91021	0.128837802			
851.35021	86	6	8	0.1614574499	0.1561312426		83.7664585	6.969237024	9.264304474	98.07199697	0.7614018269	1.166601203				0	0	0	-851.35021	0.1561312426			
848.79021	86	6	8	0.1879930253	0.1818205204		83.3317999	7.158620328	9.509579769	98.00671169	0.7862904849	1.206997826				0	0	0	-848.79021	0.1818205204			
846.23021	86	6	8	0.213010233	0.2060494741		82.90102763	7.346585086	9.752387279	97.94097073	0.8113338236	1.247695448				0	0	0	-846.23021	0.2060494741			
843.67021	86	6	8	0.236641396	0.2289455043		82.47408461	7.53316114	9.992754251	97.87475999	0.8365407169	1.288699295				0	0	0	-843.67021	0.2289455043			
841.11021	86	6	8	0.2590041254	0.2506218545		82.05091342	7.718378217	10.23070836	97.80806511	0.8619202279	1.330014666				0	0	0	-841.11021	0.2506218545			
838.55021	86	6	8	0.2802033082	0.2711795253		81.6314565	7.902265861	10.46627764	97.74087145	0.8874816175	1.371646937				0	0	0	-838.55021	0.2711795253			
835.99021	86	6	8	0.3003327824	0.2907088847		81.21565626	8.084853364	10.69949038	97.67316408	0.9132343541	1.413601569				0	0	0	-835.99021	0.2907088847			
833.43021	86	6	8	0.3194767537	0.3092910334		80.80345519	8.266169705	10.93037511	97.60492776	0.9391881237	1.455884119				0	0	0	-833.43021	0.3092910334			
830.87021	86	6	8	0.3377110013	0.3269989638		80.39479602	8.446243491	11.15896049	97.53614692	0.9653528409	1.498500241				0	0	0	-830.87021	0.3269989638			
828.31021	86	6	8	0.3551039068	0.3438985513		79.9896218	8.625102905	11.3852753	97.46680564	0.9917386602	1.541455703				0	0	0	-828.31021	0.3438985513			
825.75021	86	6	8	0.3717173371	0.360049403		79.58787599	8.802775653	11.60934835	97.39688763	1.018355989	1.584756385				0	0	0	-825.75021	0.360049403			
823.19021	86	6	8	0.3876074035	0.3755055894		79.18950258	8.979288915	11.83120851	97.3263762	1.045215499	1.628408297				0	0	0	-823.19021	0.3755055894			
820.63021	86	6	8	0.4028251182	0.3903162756		78.79444611	9.154669298	12.05088459	97.25525428	1.072328141	1.672417583				0	0	0	-820.63021	0.3903162756			
818.07021	86	6	8	0.4174169633	0.4045262688		78.40265182	9.328942794	12.26840539	97.18350431	1.099705162	1.716790529				0	0	0	-818.07021	0.4045262688			
815.51021	86	6	8	0.4314253852	0.4181764951		78.01406562	9.502134734	12.48379964	97.11110831	1.127358114	1.761533577				0	0	0	-815.51021	0.4181764951			
812.95021	86	6	8	0.4448892268	0.4313044147		77.62863426	9.674269743	12.697096	97.03804779	1.155298877	1.806653331				0	0	0	-812.95021	0.4313044147			
810.39021	86	6	8	0.4578441056	0.4439443859		77.24630527	9.845371702	12.90832303	96.96430376	1.183539671	1.852156572				0	0	0	-810.39021	0.4439443859			
807.83021	86	6	8	0.4703227448	0.4561279848		76.86702711	10.0154637	13.11750919	96.88985666	1.212093076	1.898050265				0	0	0	-807.83021	0.4561279848			
805.27021	86	6	8	0.4823552661	0.4678842862		76.49074913	10.18456801	13.32468286	96.81468638	1.240972052	1.94434157				0	0	0	-805.27021	0.4678842862			
802.71021	86	6	8	0.4939694474	0.4792401119		76.11742167	10.35270601	13.52987231	96.73877218	1.270189955	1.991037861				0	0	0	-802.71021	0.4792401119			
800.15021	86	6	8	0.5051909508	0.4902202508		75.74699609	10.51989817	13.73310574	96.66209271	1.29976056	2.038146731				0	0	0	-800.15021	0.4902202508			
797.59021	86	6	8	0.5160435251	0.5008476537		75.37942476	10.686164	13.93441124	96.58462591	1.329698085	2.085676009				0	0	0	-797.59021	0.5008476537			
795.03021	86	6	8	0.5265491861	0.5111436069		75.01466114	10.85152199	14.13381687	96.50634901	1.360017209	2.133633778				0	0	0	-795.03021	0.5111436069			
792.47021	86	6	8	0.5367283773	0.5211278869		74.65265981	11.01598956	14.33135063	96.42723852	1.390733099	2.182028383				0	0	0	-792.47021	0.5211278869			
789.91021	86	6	8	0.546600113	0.5308188987		74.29337646	11.17958303	14.52704051	96.34727011	1.421861435	2.230868455				0	0	0	-789.91021	0.5308188987			
787.35021	86	6	8	0.5561821073	0.5402337999		73.93676796	11.34231754	14.7209145	96.26641864	1.453418437	2.280162921				0	0	0	-787.35021	0.5402337999			
784.79021	86	6	8	0.5654908891	0.5493886119		73.58279237	11.50420699	14.91300064	96.18465808	1.48542089	2.329921031				0	0	0	-784.79021	0.5493886119			
782.23021	86	6	8	0.5745419064	0.5582983198		73.23140898	11.66526398	15.10332704	96.10196145	1.517886178	2.380152368				0	0	0	-782.23021	0.5582983198			
