T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
860.8911151	85	7	8	0	0	98.26742495	0.7526889603	0.9798860909	85	7	8							0.001813187791	-0.000853788225	-0.0009593995658	-860.8911151	0	73.0999056966165	
860.8711151	85	7	8	0.0002844752742	0.0002734125368	98.26691592	0.7529028533	0.9801812249	84.99637368	7.001707545	8.001918774							0	0	0	-860.8711151	0.0002734125368	73.1991648146359	
860.8511151	85	7	8	0.0005685645501	0.000546454824	98.26640687	0.7531167547	0.9804763716	84.99274765	7.003414988	8.003837367							0	0	0	-860.8511151	0.000546454824	73.2607240535276	
860.8111151	85	7	8	0.001136461847	0.0010922713	98.2653887	0.7535445798	0.9810667201	84.98549636	7.006829519	8.007674121							0	0	0	-860.8111151	0.0010922713	73.3181072026675	
860.7311151	85	7	8	0.002270697726	0.002182415035	98.26335206	0.7544003248	0.9822476189	84.97099697	7.013657244	8.015345782							0	0	0	-860.7311151	0.002182415035	73.4565079465996	
860.5711151	85	7	8	0.004532516506	0.004356343765	98.25927758	0.7561121925	0.9846102263	84.94201096	7.02730731	8.030681726							0	0	0	-860.5711151	0.004356343765	73.7872649934008	
860.2511151	85	7	8	0.009021815779	0.008671337314	98.25112385	0.7595375182	0.9893386296	84.88408968	7.054586617	8.061323704							0	0	0	-860.2511151	0.008671337314	74.4722854767012	
859.6111151	85	7	8	0.01788873975	0.0171945459	98.23479724	0.7663943774	0.9988083857	84.76845038	7.109060162	8.122489461							0	0	0	-859.6111151	0.0171945459	75.7469378948211	
858.3311151	85	7	8	0.03517357358	0.03381155937	98.20206654	0.7801335841	1.017799873	84.53798173	7.217669915	8.244348353							0	0	0	-858.3311151	0.03381155937	78.3819913230798	
855.7711151	85	7	8	0.06805769728	0.06543374901	98.13628921	0.8077178541	1.055992938	84.08026126	7.433553318	8.486185421							0	0	0	-855.7711151	0.06543374901	83.7463937731382	
853.2111151	85	7	8	0.09887159622	0.09507631977	98.0700786	0.8354510662	1.094470335	83.62678464	7.647681893	8.725533462							0	0	0	-853.2111151	0.09507631977	89.2375441844029	
850.6511151	85	7	8	0.127805285	0.1229210442	98.00342007	0.8633427693	1.133237162	83.17749632	7.860088077	8.9624156							0	0	0	-850.6511151	0.1229210442	94.8664154983949	
848.0911151	85	7	8	0.155042773	0.1491441342	97.93629893	0.8914024651	1.172298609	82.73234133	8.070802423	9.196856247							0	0	0	-848.0911151	0.1491441342	100.635434129904	
845.5311151	85	7	8	0.1807287646	0.1738840166	97.86869995	0.9196401481	1.2116599	82.29126209	8.27985789	9.428880016							0	0	0	-845.5311151	0.1738840166	106.558210245215	
842.9711151	85	7	8	0.2049975273	0.1972691975	97.80060771	0.9480659509	1.25132634	81.85420098	8.487286735	9.658512285							0	0	0	-842.9711151	0.1972691975	112.62037215498	
840.4111151	85	7	8	0.2279685167	0.2194140157	97.73200644	0.9766902461	1.291303318	81.42109988	8.693121178	9.885778941							0	0	0	-840.4111151	0.2194140157	118.817405059566	
837.8511151	85	7	8	0.2497483599	0.24042054	97.66288003	1.005523657	1.331596311	80.99190038	8.897393321	10.1107063							0	0	0	-837.8511151	0.24042054	125.144560587167	
835.2911151	85	7	8	0.2704325317	0.2603801726	97.59321203	1.034577072	1.372210894	80.5665439	9.100135071	10.33332103							0	0	0	-835.2911151	0.2603801726	131.53739607587	
834.0111151	85	7	8	0.2803933336	0.2699957859	97.55816974	1.04918969	1.39264057	80.35528883	9.20094141	10.44376976							0	0	0	-834.0111151	0.2699957859	134.670918863321	
833.8511151	85	7	8	0.2816221237	0.271182178	97.55377952	1.051020388	1.395200096	80.32894809	9.213515902	10.45753601							0	0	0	-833.8511151	0.271182178	135.259993788263	
