T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
908.7297149	92	7	1	0	0	99.1839045	0.7092949983	0.1068004971	92	7	1							0.00311992272	-0.002732012828	-0.0003879098923	-908.7297149	0	23.0230936107846	
908.7097149	92	7	1	0.0009010961362	0.0008680299996	99.18322924	0.7098823731	0.1068883873	91.99376023	7.005463964	1.00077581							0	0	0	-908.7097149	0.0008680299996	23.0582630455477	
908.6897149	92	7	1	0.001800813785	0.001734738058	99.18255395	0.7104697691	0.1069762793	91.98752093	7.010927517	1.001551554							0	0	0	-908.6897149	0.001734738058	23.0918351510476	
908.6497149	92	7	1	0.003596497087	0.003464557773	99.18120328	0.7116446487	0.1071520726	91.97504353	7.021853593	1.003102876							0	0	0	-908.6497149	0.003464557773	23.1567230324271	
908.5697149	92	7	1	0.00717255595	0.006909522948	99.17850157	0.7139947363	0.1075036926	91.95009374	7.043701438	1.006204826							0	0	0	-908.5697149	0.006909522948	23.3131421484775	
908.4097149	92	7	1	0.01424204947	0.01372013665	99.17309675	0.7186962055	0.1082070489	91.90021451	7.087379691	1.012405799							0	0	0	-908.4097149	0.01372013665	23.6393641109171	
908.0897149	92	7	1	0.0281231019	0.02709399272	99.16228132	0.7281044039	0.1096142785	91.80053679	7.174666756	1.024796453							0	0	0	-908.0897149	0.02709399272	24.2412766809197	
907.4497149	92	7	1	0.05485408916	0.05285261672	99.14062722	0.7469420051	0.1124307787	91.60150654	7.348961345	1.049532115							0	0	0	-907.4497149	0.05285261672	25.5008297748267	
906.1697149	92	7	1	0.1045518706	0.1007592941	99.09722465	0.7847033702	0.1180719817	91.20476067	7.69641988	1.098819451							0	0	0	-906.1697149	0.1007592941	28.1558561031801	
903.6097149	92	7	1	0.1911042308	0.1842536368	99.01002939	0.8605830444	0.1293875683	90.41663033	8.386722661	1.196647006							0	0	0	-903.6097149	0.1842536368	33.7766148184776	
901.0497149	92	7	1	0.2639287397	0.2545811655	98.92228955	0.9369623202	0.1407481339	89.63584216	9.070699011	1.293458833							0	0	0	-901.0497149	0.2545811655	39.7583830568502	
898.4897149	92	7	1	0.326045371	0.314639229	98.83397441	1.013870922	0.1521546638	88.86261788	9.748148185	1.38923394							0	0	0	-898.4897149	0.314639229	46.2214593429846	
895.9297149	92	7	1	0.3796513012	0.3665358613	98.7450517	1.091340021	0.1636082771	88.09716682	10.41887879	1.483954386							0	0	0	-895.9297149	0.3665358613	53.1604904836439	
893.3697149	92	7	1	0.4263829777	0.4118411852	98.65548757	1.169402193	0.1751102404	87.33968563	11.08270896	1.577605404							0	0	0	-893.3697149	0.4118411852	60.5688821896136	
890.8097149	92	7	1	0.4674843545	0.4517488052	98.56524653	1.248091469	0.1866619972	86.59035731	11.7394671	1.670175591							0	0	0	-890.8097149	0.4517488052	68.4384940061172	
888.2497149	92	7	1	0.503917989	0.4871823866	98.47429145	1.327443356	0.1982651934	85.84935059	12.38899236	1.761657047							0	0	0	-888.2497149	0.4871823866	76.7594501752855	
885.6897149	92	7	1	0.5364404243	0.5188679719	98.38258343	1.407494868	0.2099217045	85.11681956	13.03113494	1.852045496							0	0	0	-885.6897149	0.5188679719	85.5199533052501	
883.1297149	92	7	1	0.5656545701	0.5473842317	98.29008178	1.488284558	0.2216336637	84.39290329	13.66575633	1.941340383							0	0	0	-883.1297149	0.5473842317	94.7061007353037	
