T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
838.3819132	81	9	10	0	0		81	9	10	97.66806115	1.016645562	1.315293289				0.001675017485	-0.0008022699584	-0.0008727475262	-838.3819132	0			
838.3619132	81	9	10	0.0002114493301	0.0002009478337		80.99665003	9.001604514	10.00174546	97.66751846	1.016873778	1.315607766				0	0	0	-838.3619132	0.0002009478337			
838.3419132	81	9	10	0.0004228116737	0.000401813582		80.99330029	9.003208926	10.00349078	97.66697573	1.017102007	1.315922263				0	0	0	-838.3419132	0.000401813582			
838.3019132	81	9	10	0.0008452756103	0.00080329902		80.98660154	9.006417443	10.00698101	97.66589018	1.017558502	1.316551317				0	0	0	-838.3019132	0.00080329902			
838.2219132	81	9	10	0.001689162053	0.001605287147		80.97320694	9.012833246	10.01395982	97.66371869	1.018471645	1.317809665				0	0	0	-838.2219132	0.001605287147			
838.0619132	81	9	10	0.003372781682	0.00320534418		80.94642926	9.025659939	10.0279108	97.65937414	1.020298537	1.320327318				0	0	0	-838.0619132	0.00320534418			
837.7419132	81	9	10	0.006723507002	0.006389874989		80.89292002	9.051293692	10.05578629	97.65067877	1.023954763	1.325366464				0	0	0	-837.7419132	0.006389874989			
837.1019132	81	9	10	0.01335969314	0.01269735125		80.78608547	9.102482936	10.11143159	97.6332628	1.031277048	1.335460149				0	0	0	-837.1019132	0.01269735125			
835.8219132	81	9	10	0.02637711991	0.02507173791		80.57314915	9.204549991	10.22230086	97.59832899	1.045961576	1.355709436				0	0	0	-835.8219132	0.02507173791			
833.2619132	81	9	10	0.05143885694	0.04890234364		80.15018168	9.407452226	10.4423661	97.52804661	1.075495202	1.396458192				0	0	0	-833.2619132	0.04890234364			
830.7019132	81	9	10	0.07528587059	0.07158693822		79.7310386	9.608738135	10.66022326	97.4571969	1.105257617	1.437545483				0	0	0	-830.7019132	0.07158693822			
828.1419132	81	9	10	0.09800900174	0.09321137268		79.31566105	9.808438881	10.87590006	97.38576235	1.1352603	1.478977352				0	0	0	-828.1419132	0.09321137268			
825.5819132	81	9	10	0.1196904414	0.1138533317		78.90399038	10.0065853	11.08942432	97.31372498	1.165515053	1.520759971				0	0	0	-825.5819132	0.1138533317			
823.0219132	81	9	10	0.1404047369	0.1335832838		78.49596824	10.20320786	11.3008239	97.24106634	1.196034018	1.562899643				0	0	0	-823.0219132	0.1335832838			
820.4619132	81	9	10	0.1602196614	0.1524653027		78.0915367	10.39833657	11.51012673	97.16776748	1.226829696	1.60540282				0	0	0	-820.4619132	0.1524653027			
817.9019132	81	9	10	0.1791969677	0.1705577792		77.69063831	10.59200098	11.71736071	97.09380893	1.257914962	1.648276104				0	0	0	-817.9019132	0.1705577792			
815.3419132	81	9	10	0.1973930447	0.187914041		77.29321619	10.7842301	11.92255371	97.01917064	1.289303092	1.691526264				0	0	0	-815.3419132	0.187914041			
812.7819132	81	9	10	0.2148594892	0.2045828932		76.89921408	10.97505237	12.12573355	96.94383198	1.321007781	1.735160244				0	0	0	-812.7819132	0.2045828932			
810.2219132	81	9	10	0.2316436079	0.2206090919		76.50857643	11.16449562	12.32692796	96.86777166	1.353043166	1.779185171				0	0	0	-810.2219132	0.2206090919			
807.6619132	81	9	10	0.2477888569	0.2360337601		76.12124842	11.35258699	12.52616459	96.79096777	1.385423854	1.823608375				0	0	0	-807.6619132	0.2360337601			
805.1019132	81	9	10	0.2633352296	0.2508947536		75.73717605	11.53935298	12.72347098	96.71339766	1.418164949	1.868437391				0	0	0	-805.1019132	0.2508947536			
802.5419132	81	9	10	0.2783195986	0.2652269841		75.35630614	11.72481929	12.91887457	96.63503795	1.451282074	1.91367998				0	0	0	-802.5419132	0.2652269841			
799.9819132	81	9	10	0.2927760184	0.2790627056		74.97858641	11.90901089	13.1124027	96.55586445	1.48479141	1.959344139				0	0	0	-799.9819132	0.2790627056			
797.4219132	81	9	10	0.3067359944	0.2924317685		74.6039655	12.09195191	13.30408258	96.47585217	1.518709719	2.005438116				0	0	0	-797.4219132	0.2924317685			
794.8619132	81	9	10	0.3202287221	0.3053618449		74.23239302	12.27366563	13.49394135	96.39497519	1.553054385	2.051970427				0	0	0	-794.8619132	0.3053618449			
792.3019132	81	9	10	0.3332812996	0.317878631		73.86381955	12.45417441	13.68200604	96.31320668	1.587843445	2.098949871				0	0	0	-792.3019132	0.317878631			
789.7419132	81	9	10	0.3459189186	0.3300060265		73.4981967	12.6334997	13.8683036	96.23051882	1.623095632	2.146385547				0	0	0	-789.7419132	0.3300060265			
787.1819132	81	9	10	0.3581650352	0.3417662965		73.13547714	12.81166192	14.05286094	96.14688271	1.658830412	2.194286874				0	0	0	-787.1819132	0.3417662965			
784.6219132	81	9	10	0.3700415224	0.3531802161		72.77561459	12.98868049	14.23570492	96.06226836	1.695068029	2.24266361				0	0	0	-784.6219132	0.3531802161			
782.0619132	81	9	10	0.3815688086	0.3642672011		72.41856388	13.16457372	14.4168624	95.97664457	1.731829552	2.291525874				0	0	0	-782.0619132	0.3642672011			
779.5019132	81	9	10	0.3927660015	0.3750454255		72.06428098	13.33935878	14.59636024	95.88997891	1.769136924	2.340884168				0	0	0	-779.5019132	0.3750454255			
776.9419132	81	9	10	0.4036510004	0.385531928		71.712723	13.51305164	14.77422536	95.80223758	1.807013016	2.390749403				0	0	0	-776.9419132	0.385531928			
774.3819132	81	9	10	0.4142405979	0.3957427082		71.36384821	13.68566701	14.95048478	95.7133854	1.845481681	2.441132921				0	0	0	-774.3819132	0.3957427082			
771.8219132	81	9	10	0.4245505722	0.4056928143		71.0176161	13.85721825	15.12516565	95.62338565	1.884567819	2.492046529				0	0	0	-771.8219132	0.4056928143			
769.2619132	81	9	10	0.4345957709	0.4153964227		70.67398739	14.02771733	15.29829528	95.53220004	1.924297435	2.543502525				0	0	0	-769.2619132	0.4153964227			
766.7019132	81	9	10	0.4443901872	0.4248669105		70.33292405	14.19717471	15.46990125	95.43978855	1.964697716	2.595513733				0	0	0	-766.7019132	0.4248669105			
764.1419132	81	9	10	0.4539470304	0.4341169222		69.99438932	14.36559928	15.64001139	95.34610936	2.0057971	2.648093536				0	0	0	-764.1419132	0.4341169222			
761.5819132	81	9	10	0.463278789	0.4431584306		69.6583478	14.53299827	15.80865393	95.25111873	2.047625354	2.701255916				0	0	0	-761.5819132	0.4431584306			
759.0219132	81	9	10	0.4723972901	0.4520027927		69.32476541	14.69937707	15.97585751	95.15477084	2.090213666	2.755015495				0	0	0	-759.0219132	0.4520027927			
756.4619132	81	9	10	0.4813137532	0.4606608014		68.99360949	14.86473923	16.14165128	95.05701769	2.13359473	2.809387578				0	0	0	-756.4619132	0.4606608014			
753.9019132	81	9	10	0.4900388397	0.4691427334		68.66484881	15.0290862	16.30606499	94.95780895	2.177802848	2.864388202				0	0	0	-753.9019132	0.4691427334			
751.3419132	81	9	10	0.4985826996	0.4774583936		68.33845363	15.19241729	16.46912908	94.85709178	2.222874031	2.920034189				0	0	0	-751.3419132	0.4774583936			
748.7819132	81	9	10	0.5069550142	0.485617156		68.01439575	15.35472945	16.6308748	94.75481068	2.268846119	2.976343202				0	0	0	-748.7819132	0.485617156			
746.2219132	81	9	10	0.5151650358	0.4936280029		67.69264859	15.51601709	16.79133432	94.6509073	2.315758896	3.033333807				0	0	0	-746.2219132	0.4936280029			
743.6619132	81	9	10	0.5232216252	0.5014995608		67.37318723	15.67627194	16.95054083	94.54532023	2.363654225	3.091025541				0	0	0	-743.6619132	0.5014995608			
741.1019132	81	9	10	0.5311332872	0.5092401347		67.05598851	15.83548274	17.10852875	94.43798483	2.412576189	3.149438984				0	0	0	-741.1019132	0.5092401347			
738.5419132	81	9	10	0.538908203	0.5168577403		66.74103108	15.99363508	17.26533384	94.32883292	2.462571239	3.208595841				0	0	0	-738.5419132	0.5168577403			
735.9819132	81	9	10	0.5465542622	0.5243601354		66.42829556	16.15071108	17.42099336	94.21779261	2.513688361	3.268519027				0	0	0	-735.9819132	0.5243601354			
733.4219132	81	9	10	0.5540790924	0.5317548493		66.1177646	16.30668909	17.57554631	94.10478798	2.565979252	3.329232765				0	0	0	-733.4219132	0.5317548493			
730.8619132	81	9	10	0.561490088	0.5390492112		65.80942298	16.46154336	17.72903365	93.98973881	2.619498505	3.390762689				0	0	0	-730.8619132	0.5390492112			
728.3019132	81	9	10	0.5687944381	0.5462503783		65.50325784	16.61524367	17.88149849	93.87256022	2.674303815	3.453135961				0	0	0	-728.3019132	0.5462503783			
725.7419132	81	9	10	0.5759991531	0.5533653628		65.19925873	16.76775488	18.03298639	93.75316241	2.730456197	3.516381393				0	0	0	-725.7419132	0.5533653628			
723.1819132	81	9	10	0.5831110911	0.5604010588		64.89741786	16.91903647	18.18354568	93.63145019	2.788020222	3.58052959				0	0	0	-723.1819132	0.5604010588			
720.6219132	81	9	10	0.590136984	0.5673642689		64.59773026	17.069042	18.33322775	93.50732263	2.847064266	3.645613099				0	0	0	-720.6219132	0.5673642689			
718.0619132	81	9	10	0.5970834629	0.5742617307		64.30019402	17.21771852	18.48208746	93.38067264	2.907660785	3.711666576				0	0	0	-718.0619132	0.5742617307			
715.5019132	81	9	10	0.6039570842	0.5811001438		64.00481055	17.36500589	18.63018356	93.25138643	2.969886596	3.778726973				0	0	0	-715.5019132	0.5811001438			
712.9419132	81	9	10	0.6107643555	0.5878861972		63.71158485	17.51083602	18.77757913	93.11934307	3.033823194	3.846833736				0	0	0	-712.9419132	0.5878861972			
710.3819132	81	9	10	0.6175117618	0.5946265972		63.42052585	17.65513198	18.92434217	92.9844139	3.09955707	3.916029032				0	0	0	-710.3819132	0.5946265972			
707.8219132	81	9	10	0.6242057928	0.6013280962		63.13164676	17.7978071	19.07054614	92.84646194	3.167180067	3.986357997				0	0	0	-707.8219132	0.6013280962			
705.2619132	81	9	10	0.6308529708	0.6079975227		62.84496553	17.93876382	19.21627065	92.70534126	3.236789738	4.057869002				0	0	0	-705.2619132	0.6079975227			
702.7019132	81	9	10	0.6374598792	0.6146418127		62.56050526	18.07789248	19.36160226	92.56089632	3.30848973	4.130613955				0	0	0	-702.7019132	0.6146418127			
700.1419132	81	9	10	0.6440331934	0.6212680424		62.27829481	18.21506989	19.5066353	92.41296119	3.382390179	4.204648632				0	0	0	-700.1419132	0.6212680424			
697.5819132	81	9	10	0.650579712	0.6278834629		61.99836937	18.35015776	19.65147287	92.26135885	3.458608115	4.280033039				0	0	0	-697.5819132	0.6278834629			
695.0219132	81	9	10	0.6571063904	0.6344955368		61.72077117	18.48300091	19.79622792	92.10590032	3.537267869	4.356831812				0	0	0	-695.0219132	0.6344955368			
692.4619132	81	9	10	0.6636203761	0.6411119769		61.44555026	18.61342519	19.94102454	91.94638388	3.618501469	4.435114653				0	0	0	-692.4619132	0.6411119769			
689.9019132	81	9	10	0.6701290459	0.6477407871		61.17276545	18.74123519	20.08599935	91.78259417	3.702449021	4.514956808				0	0	0	-689.9019132	0.6477407871			
687.3419132	81	9	10	0.6766400455	0.6543903058		60.90248529	18.86621158	20.23130313	91.61430136	3.789259047	4.596439593				0	0	0	-687.3419132	0.6543903058			
684.7819132	81	9	10	0.6831613307	0.6610692517		60.63478923	18.98810814	20.37710263	91.44126029	3.879088755	4.679650957				0	0	0	-684.7819132	0.6610692517			
682.2219132	81	9	10	0.6897012114	0.6677867709		60.36976898	19.10664837	20.52358264	91.2632097	3.972104215	4.764686089				0	0	0	-682.2219132	0.6677867709			
679.6619132	81	9	10	0.6962683962	0.6745524869		60.10752995	19.22152171	20.67094834	91.07987155	4.068480383	4.851648069				0	0	0	-679.6619132	0.6745524869			
677.1019132	81	9	10	0.7028720396	0.6813765499		59.84819293	19.3323792	20.81942787	90.89095053	4.168400923	4.940648549				0	0	0	-677.1019132	0.6813765499			
674.5419132	81	9	10	0.7095217876	0.6882696869		59.59189594	19.43882871	20.96927535	90.69613381	4.272057737	5.031808454				0	0	0	-674.5419132	0.6882696869			
671.9819132	81	9	10	0.7162278235	0.6952432487		59.33879635	19.54042956	21.12077409	90.4950912	4.379650107	5.125258693				0	0	0	-671.9819132	0.6952432487			
669.4219132	81	9	10	0.7230009088	0.7023092521		59.08907309	19.63668669	21.27424023	90.28747585	4.49138331	5.221140836				0	0	0	-669.4219132	0.7023092521			
666.8619132	81	9	10	0.7298524182	0.7094804121		58.84292914	19.72704419	21.43002667	90.07292574	4.607466529	5.319607727				0	0	0	-666.8619132	0.7094804121			
664.3019132	81	9	10	0.7367943632	0.7167701612		58.60059416	19.8108785	21.58852734	89.85106614	4.728109873	5.420823984				0	0	0	-664.3019132	0.7167701612			
661.7419132	81	9	10	0.7438393965	0.7241926439		58.36232714	19.88749128	21.75018159	89.62151356	4.853520179	5.524966257				0	0	0	-661.7419132	0.7241926439			
659.1819132	81	9	10	0.7510007928	0.7317626802		58.12841908	19.95610225	21.91547866	89.38388146	4.983895349	5.632223195				0	0	0	-659.1819132	0.7317626802			
656.6219132	81	9	10	0.7582923899	0.7394956833		57.89919543	20.01584253	22.08496203	89.13778828	5.119416792	5.742794924				0	0	0	-656.6219132	0.7394956833			
654.0619132	81	9	10	0.7657284803	0.7474075145		57.67501798	20.06574894	22.25923308	88.88286854	5.260239596	5.856891865				0	0	0	-654.0619132	0.7474075145			
651.5019132	81	9	10	0.7733236329	0.7555142546		57.45628592	20.10476037	22.43895372	88.61878741	5.406479958	5.974732636				0	0	0	-651.5019132	0.7555142546			
648.9419132	81	9	10	0.7810924268	0.7638318705		57.24343545	20.13171731	22.62484723	88.34525964	5.558199576	6.096540781				0	0	0	-648.9419132	0.7638318705			
