T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
865.9880939	84	10	6	0	0		84	10	6	98.18935529	1.084075531	0.7265691797				0.002093114007	-0.00131521618	-0.0007778978268	-865.9880939	0			
865.9680939	84	10	6	0.0003116898862	0.0002949449318		83.99581386	10.00263038	6.001555761	98.18878514	1.084410733	0.7268041307				0	0	0	-865.9680939	0.0002949449318			
865.9480939	84	10	6	0.000623194913	0.000589716135		83.99162804	10.00526057	6.003111385	98.18821496	1.084745949	0.7270390958				0	0	0	-865.9480939	0.000589716135			
865.9080939	84	10	6	0.001245651026	0.001178737956		83.98325742	10.01052036	6.00622222	98.18707451	1.085416425	0.727509068				0	0	0	-865.9080939	0.001178737956			
865.8280939	84	10	6	0.00248835214	0.002354703627		83.96652018	10.02103758	6.012442238	98.18479327	1.086757553	0.7284491814				0	0	0	-865.8280939	0.002354703627			
865.6680939	84	10	6	0.004964946858	0.004698357825		83.93306171	10.04206262	6.02487567	98.1802294	1.089440513	0.730330084				0	0	0	-865.6680939	0.004698357825			
865.3480939	84	10	6	0.009883199235	0.009352833153		83.86620878	10.0840751	6.049716121	98.17109615	1.094809256	0.7340945966				0	0	0	-865.3480939	0.009352833153			
864.7080939	84	10	6	0.01958226802	0.01853262603		83.73275863	10.16794992	6.099291453	98.15280737	1.10555815	0.7416344804				0	0	0	-864.7080939	0.01853262603			
863.4280939	84	10	6	0.0384484639	0.03639232193		83.4668794	10.33510043	6.198020166	98.11613968	1.127102377	0.7567579423				0	0	0	-863.4280939	0.03639232193			
860.8680939	84	10	6	0.07418617986	0.07023731767		82.93918847	10.66701816	6.393793367	98.04243509	1.170383249	0.7871816581				0	0	0	-860.8680939	0.07023731767			
858.3080939	84	10	6	0.1074940687	0.1017991844		82.41688683	10.99578443	6.587328739	97.96822134	1.213933664	0.8178449916				0	0	0	-858.3080939	0.1017991844			
855.7480939	84	10	6	0.1386160075	0.1313072971		81.89993056	11.32143235	6.778637094	97.89347768	1.257769635	0.8487526796				0	0	0	-855.7480939	0.1313072971			
853.1880939	84	10	6	0.1677647379	0.1589617633		81.38827249	11.64399671	6.967730802	97.81818277	1.301907693	0.8799095415				0	0	0	-853.1880939	0.1589617633			
850.6280939	84	10	6	0.1951266781	0.184937947		80.88186262	11.9635137	7.154623673	97.74231461	1.346364902	0.9113204895				0	0	0	-850.6280939	0.184937947			
848.0680939	84	10	6	0.2208658715	0.2093901808		80.38064839	12.28002076	7.339330855	97.66585058	1.39115888	0.94299054				0	0	0	-848.0680939	0.2093901808			
845.5080939	84	10	6	0.2451272451	0.232454829		79.88457499	12.59355628	7.521868725	97.58876735	1.436307827	0.9749248253				0	0	0	-845.5080939	0.232454829			
842.9480939	84	10	6	0.2680393156	0.2542528327		79.39358571	12.90415949	7.7022548	97.51104085	1.481830546	1.007128605				0	0	0	-842.9480939	0.2542528327			
840.3880939	84	10	6	0.2897164501	0.274891834		78.90762215	13.2118702	7.880507649	97.43264624	1.527746476	1.039607281				0	0	0	-840.3880939	0.274891834			
837.8280939	84	10	6	0.310260763	0.2944679607		78.42662454	13.51672865	8.056646807	97.35355787	1.574075722	1.072366404				0	0	0	-837.8280939	0.2944679607			
835.2680939	84	10	6	0.3297637171	0.3130673309		77.95053194	13.81877535	8.230692708	97.27374922	1.620839085	1.105411698				0	0	0	-835.2680939	0.3130673309			
832.7080939	84	10	6	0.3483074811	0.3307673299		77.47928253	14.11805086	8.402666612	97.19319283	1.668058109	1.138749063				0	0	0	-832.7080939	0.3307673299			
830.1480939	84	10	6	0.3659660851	0.3476376964		77.01281377	14.41459568	8.57259055	97.11186029	1.715755111	1.172384599				0	0	0	-830.1480939	0.3476376964			
827.5880939	84	10	6	0.3828064092	0.3637414528		76.55106264	14.7084501	8.740487267	97.02972215	1.763953231	1.206324619				0	0	0	-827.5880939	0.3637414528			
825.0280939	84	10	6	0.3988890325	0.3791357027		76.09396583	14.99965398	8.906380183	96.94674786	1.812676477	1.240575665				0	0	0	-825.0280939	0.3791357027			
822.4680939	84	10	6	0.4142689643	0.3938723197		75.64145993	15.28824672	9.070293348	96.86290569	1.861949778	1.275144528				0	0	0	-822.4680939	0.3938723197			
819.9080939	84	10	6	0.4289962772	0.4079985424		75.19348156	15.57426703	9.232251418	96.7781627	1.911799034	1.310038267				0	0	0	-819.9080939	0.4079985424			
817.3480939	84	10	6	0.4431166571	0.4215574917		74.74996756	15.85775281	9.392279626	96.69248459	1.962251183	1.345264231				0	0	0	-817.3480939	0.4215574917			
814.7880939	84	10	6	0.4566718814	0.4345886216		74.31085515	16.13874108	9.55040377	96.60583567	2.013334256	1.380830079				0	0	0	-814.7880939	0.4345886216			
812.2280939	84	10	6	0.4697002379	0.4471281127		73.87608203	16.41726777	9.706650201	96.51817874	2.065077453	1.416743805				0	0	0	-812.2280939	0.4471281127			
809.6680939	84	10	6	0.482236892	0.459209218		73.44558655	16.69336762	9.861045827	96.42947502	2.117511214	1.453013767				0	0	0	-809.6680939	0.459209218			
807.1080939	84	10	6	0.4943142089	0.4708625669		73.01930781	16.96707408	10.01361811	96.33968399	2.170667297	1.48964871				0	0	0	-807.1080939	0.4708625669			
804.5480939	84	10	6	0.5059620386	0.4821164335		72.59718579	17.23841911	10.1643951	96.24876333	2.224578871	1.5266578				0	0	0	-804.5480939	0.4821164335			
801.9880939	84	10	6	0.5172079681	0.4929969742		72.17916146	17.50743311	10.31340543	96.15666875	2.279280598	1.564050655				0	0	0	-801.9880939	0.4929969742			
