T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
896.7131811	89	9	2	0	0		89	9	2	98.84650276	0.9330084191	0.2204888248				0.002820442444	-0.002310718321	-0.000509724123	-896.7131811	0			
896.6931811	89	9	2	0.0006010542058	0.0005725810742		88.99435922	9.004621352	2.001019427	98.84585355	0.933533408	0.2206130435				0	0	0	-896.6931811	0.0005725810742			
896.6731811	89	9	2	0.001201450617	0.001144539048		88.98871887	9.009242363	2.002038769	98.84520431	0.9340584217	0.2207372674				0	0	0	-896.6731811	0.001144539048			
896.6331811	89	9	2	0.002400274325	0.002286589737		88.97743944	9.018483362	2.004077199	98.84390575	0.9351085232	0.2209857305				0	0	0	-896.6331811	0.002286589737			
896.5531811	89	9	2	0.00479007525	0.004563258479		88.9548857	9.036961263	2.008153038	98.84130826	0.9372090229	0.2214827189				0	0	0	-896.5531811	0.004563258479			
896.3931811	89	9	2	0.009538528849	0.00908709065		88.90979869	9.073900669	2.016300638	98.83611184	0.9414112119	0.2224769437				0	0	0	-896.3931811	0.00908709065			
896.0731811	89	9	2	0.01891270977	0.01801850244		88.81970675	9.147713762	2.03257949	98.82571325	0.9498203639	0.2244663862				0	0	0	-896.0731811	0.01801850244			
895.4331811	89	9	2	0.03718468557	0.03543007281		88.63985186	9.295076475	2.065071665	98.80489278	0.9666579619	0.2284492601				0	0	0	-895.4331811	0.03543007281			
894.1531811	89	9	2	0.07193197142	0.06855136388		88.28146575	9.588741745	2.12979251	98.76315734	1.0004116	0.236431061				0	0	0	-894.1531811	0.06855136388			
891.5931811	89	9	2	0.1350113525	0.1287175351		87.57004443	10.17178548	2.258170096	98.67929671	1.068243567	0.2524597214				0	0	0	-891.5931811	0.1287175351			
889.0331811	89	9	2	0.1907739165	0.1819537202		86.86585846	10.7490302	2.385111339	98.5948934	1.136529837	0.2685767682				0	0	0	-889.0331811	0.1819537202			
886.4731811	89	9	2	0.2404210278	0.229398306		86.16901837	11.32038375	2.510597877	98.50991869	1.20529707	0.2847842426				0	0	0	-886.4731811	0.229398306			
883.9131811	89	9	2	0.2849060007	0.2719546788		85.4796229	11.88576265	2.634614447	98.42434264	1.274573083	0.3010842786				0	0	0	-883.9131811	0.2719546788			
881.3531811	89	9	2	0.324995016	0.3103489381		84.79775899	12.44509207	2.757148936	98.338134	1.344386874	0.3174791216				0	0	0	-881.3531811	0.3103489381			
878.7931811	89	9	2	0.3613109287	0.3451714021		84.12350184	12.99830574	2.878192425	98.2512602	1.414768653	0.3339711492				0	0	0	-878.7931811	0.3451714021			
876.2331811	89	9	2	0.3943653122	0.3769069672		83.45691512	13.54534569	2.99773919	98.16368724	1.48574987	0.3505628897				0	0	0	-876.2331811	0.3769069672			
873.6731811	89	9	2	0.4245822771	0.4059576747		82.79805127	14.08616202	3.115786713	98.07537971	1.55736325	0.3672570438				0	0	0	-873.6731811	0.4059576747			
871.1131811	89	9	2	0.4523164227	0.4326597191		82.14695175	14.62071259	3.232335657	97.98630066	1.629642839	0.3840565058				0	0	0	-871.1131811	0.4326597191			
868.5531811	89	9	2	0.4778665416	0.4572964326		81.50364745	15.1489627	3.347389855	97.89641157	1.702624046	0.4009643876				0	0	0	-868.5531811	0.4572964326			
865.9931811	89	9	2	0.5014862063	0.4801083154		80.86815908	15.67088465	3.46095627	97.80567226	1.776343697	0.4179840421				0	0	0	-865.9931811	0.4801083154			
863.4331811	89	9	2	0.523392035	0.5013008675		80.24049766	16.18645738	3.573044961	97.71404081	1.850840098	0.4351190898				0	0	0	-863.4331811	0.5013008675			
860.8731811	89	9	2	0.5437702093	0.5210507643		79.62066499	16.69566597	3.683669039	97.62147346	1.926153096	0.4523734451				0	0	0	-860.8731811	0.5210507643			
