T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
865.5438137	89	1	10	0	0		89	1	10	98.70192518	0.1045601449	1.193514678				0.00144313615	-0.0001331947995	-0.001309941351	-865.5438137	0			
865.5238137	89	1	10	0.0003000008853	0.0002974140208		88.99711377	1.000266386	10.00261984	98.70151824	0.1045915171	1.193890241				0	0	0	-865.5238137	0.0002974140208			
865.5038137	89	1	10	0.0005998290288	0.0005946569848		88.99422773	1.000532759	10.00523951	98.70111129	0.1046228904	1.194265821				0	0	0	-865.5038137	0.0005946569848			
865.4638137	89	1	10	0.001198967653	0.001188630299		88.98845621	1.001065464	10.01047832	98.70029733	0.1046856402	1.195017033				0	0	0	-865.4638137	0.001188630299			
865.3838137	89	1	10	0.002395178558	0.002374530739		88.9769154	1.002130713	10.02095389	98.69866919	0.104811153	1.196519661				0	0	0	-865.3838137	0.002374530739			
865.2238137	89	1	10	0.004779369125	0.004738180667		88.95384268	1.004260564	10.04189675	98.69541203	0.1050622308	1.19952574				0	0	0	-865.2238137	0.004738180667			
864.9038137	89	1	10	0.009515096043	0.00943314486		88.90773289	1.008517687	10.08374942	98.68889421	0.1055645972	1.205541188				0	0	0	-864.9038137	0.00943314486			
864.2638137	89	1	10	0.01885807298	0.01869584994		88.81565538	1.017021664	10.16732295	98.67584454	0.106570182	1.217585281				0	0	0	-864.2638137	0.01869584994			
862.9838137	89	1	10	0.03704657215	0.03672866108		88.63206614	1.033988851	10.33394501	98.64968864	0.108584835	1.241726526				0	0	0	-862.9838137	0.03672866108			
860.4238137	89	1	10	0.07155685444	0.07094580376		88.26712847	1.067762756	10.66510878	98.59714792	0.1126286685	1.290223408				0	0	0	-860.4238137	0.07094580376			
857.8638137	89	1	10	0.103790769	0.102908846		87.90513627	1.101327611	10.99353612	98.54429677	0.116693009	1.339010216				0	0	0	-857.8638137	0.102908846			
855.3038137	89	1	10	0.1339741076	0.1328414062		87.54603884	1.134689231	11.31927193	98.49112895	0.120779223	1.388091829				0	0	0	-855.3038137	0.1328414062			
852.7438137	89	1	10	0.1623039492	0.1609386676		87.18978559	1.167853343	11.64236107	98.43763821	0.124888681	1.437473106				0	0	0	-852.7438137	0.1609386676			
850.1838137	89	1	10	0.1889530772	0.1873717531		86.83632614	1.200825572	11.96284829	98.38381835	0.1290227587	1.487158893				0	0	0	-850.1838137	0.1873717531			
847.6238137	89	1	10	0.2140736065	0.2122913178		86.48561045	1.233611438	12.28077812	98.32966314	0.1331828374	1.537154026				0	0	0	-847.6238137	0.2122913178			
845.0638137	89	1	10	0.2377999806	0.235830516		86.13758883	1.266216344	12.59619483	98.27516636	0.1373703057	1.587463335				0	0	0	-845.0638137	0.235830516			
842.5038137	89	1	10	0.2602514619	0.258107468		85.79221207	1.298645572	12.90914236	98.22032179	0.14158656	1.638091651				0	0	0	-842.5038137	0.258107468			
839.9438137	89	1	10	0.2815342128	0.2792273213		85.44943146	1.330904276	13.21966426	98.16512319	0.1458330057	1.689043804				0	0	0	-839.9438137	0.2792273213			
837.3838137	89	1	10	0.3017430444	0.2992839817		85.10919887	1.362997477	13.52780366	98.10956431	0.150111058	1.740324632				0	0	0	-837.3838137	0.2992839817			
834.8238137	89	1	10	0.3209628925	0.3183615757		84.77146675	1.394930053	13.83360319	98.05363887	0.1544221432	1.791938982				0	0	0	-834.8238137	0.3183615757			
832.2638137	89	1	10	0.3392700694	0.3365356896		84.43618824	1.426706739	14.13710502	97.99734059	0.1587676995	1.843891715				0	0	0	-832.2638137	0.3365356896			
829.7038137	89	1	10	0.3567333302	0.353874426		84.10331713	1.45833212	14.43835075	97.94066312	0.1631491777	1.896187706				0	0	0	-829.7038137	0.353874426			
827.1438137	89	1	10	0.3734147853	0.3704393071		83.77280792	1.489810626	14.73738145	97.8836001	0.1675680429	1.948831854				0	0	0	-827.1438137	0.3704393071			
824.5838137	89	1	10	0.3893706837	0.3862860506		83.44461585	1.521146527	15.03423763	97.82614515	0.1720257746	2.001829079				0	0	0	-824.5838137	0.3862860506			
822.0238137	89	1	10	0.4046520884	0.4014652384		83.11869688	1.552343929	15.32895919	97.7682918	0.1765238681	2.055184327				0	0	0	-822.0238137	0.4014652384			
819.4638137	89	1	10	0.4193054607	0.4160228957		82.79500777	1.583406767	15.62158546	97.71003359	0.1810638354	2.108902576				0	0	0	-819.4638137	0.4160228957			
816.9038137	89	1	10	0.4333731673	0.4300009926		82.47350602	1.614338806	15.91215517	97.65136396	0.1856472061	2.162988837				0	0	0	-816.9038137	0.4300009926			
814.3438137	89	1	10	0.4468939221	0.4434378821		82.15414993	1.64514363	16.20070644	97.59227631	0.1902755279	2.217448157				0	0	0	-814.3438137	0.4434378821			
811.7838137	89	1	10	0.4599031721	0.456368682		81.83689858	1.67582464	16.48727678	97.53276401	0.1949503679	2.272285624				0	0	0	-811.7838137	0.456368682			
809.2238137	89	1	10	0.4724334354	0.4688256099		81.52171184	1.706385048	16.77190311	97.47282032	0.1996733135	2.327506367				0	0	0	-809.2238137	0.4688256099			
806.6638137	89	1	10	0.4845145987	0.4808382773		81.20855036	1.736827873	17.05462177	97.41243846	0.2044459726	2.383115563				0	0	0	-806.6638137	0.4808382773			
804.1038137	89	1	10	0.4961741784	0.4924339489		80.8973756	1.767155936	17.33546847	97.35161159	0.2092699748	2.43911844				0	0	0	-804.1038137	0.4924339489			
801.5438137	89	1	10	0.5074375524	0.5036377717		80.58814979	1.797371849	17.61447836	97.29033275	0.2141469721	2.495520275				0	0	0	-801.5438137	0.5036377717			
798.9838137	89	1	10	0.5183281647	0.5144729778		80.28083596	1.827478017	17.89168602	97.22859496	0.2190786397	2.552326404				0	0	0	-798.9838137	0.5144729778			
796.4238137	89	1	10	0.5288677071	0.5249610643		79.97539793	1.857476626	18.16712545	97.1663911	0.2240666763	2.609542223				0	0	0	-796.4238137	0.5249610643			
793.8638137	89	1	10	0.5390762811	0.5351219535		79.67180027	1.887369634	18.4408301	97.10371401	0.2291128047	2.667173187				0	0	0	-793.8638137	0.5351219535			
791.3038137	89	1	10	0.5489725421	0.5449741359		79.37000833	1.917158772	18.7128329	97.04055641	0.2342187729	2.72522482				0	0	0	-791.3038137	0.5449741359			
788.7438137	89	1	10	0.5585738284	0.5545347979		79.06998825	1.946845528	18.98316622	96.97691093	0.2393863542	2.783702715				0	0	0	-788.7438137	0.5545347979			
786.1838137	89	1	10	0.5678962762	0.5638199361		78.77170689	1.976431145	19.25186196	96.91277012	0.2446173475	2.842612537				0	0	0	-786.1838137	0.5638199361			
783.6238137	89	1	10	0.5769549239	0.5728444595		78.4751319	2.005916605	19.5189515	96.84812639	0.249913578	2.901960028				0	0	0	-783.6238137	0.5728444595			
781.0638137	89	1	10	0.5857638047	0.5816222825		78.18023163	2.03530263	19.78446574	96.7829721	0.2552768972	2.961751007				0	0	0	-781.0638137	0.5816222825			
778.5038137	89	1	10	0.5943360304	0.5901664073		77.88697519	2.06458966	20.04843515	96.71729944	0.2607091835	3.02199138				0	0	0	-778.5038137	0.5901664073			
775.9438137	89	1	10	0.6026838678	0.598488999		77.59533243	2.093777854	20.31088972	96.65110052	0.266212342	3.082687138				0	0	0	-775.9438137	0.598488999			
773.3838137	89	1	10	0.610818806	0.6066014537		77.30527389	2.122867071	20.57185904	96.58436733	0.2717883046	3.143844362				0	0	0	-773.3838137	0.6066014537			
770.8238137	89	1	10	0.6187516195	0.6145144595		77.01677084	2.15185686	20.8313723	96.51709174	0.27743903	3.205469227				0	0	0	-770.8238137	0.6145144595			
768.2638137	89	1	10	0.6264924233	0.6222380521		76.72979525	2.180746449	21.0894583	96.44926549	0.2831665036	3.267568008				0	0	0	-768.2638137	0.6222380521			
765.7038137	89	1	10	0.6340507249	0.6297816655		76.44431979	2.209534732	21.34614547	96.38088018	0.2889727369	3.33014708				0	0	0	-765.7038137	0.6297816655			
763.1438137	89	1	10	0.6414354699	0.6371541782		76.16031781	2.238220253	21.60146193	96.31192731	0.2948597676	3.393212925				0	0	0	-763.1438137	0.6371541782			
760.5838137	89	1	10	0.6486550848	0.6443639544		75.87776336	2.266801192	21.85543545	96.24239821	0.3008296583	3.456772133				0	0	0	-760.5838137	0.6443639544			
758.0238137	89	1	10	0.6557175153	0.6514188829		75.59663113	2.295275347	22.10809352	96.17228409	0.3068844961	3.52083141				0	0	0	-758.0238137	0.6514188829			
