T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
867.8209612	98	0	2	0.910532573	0.9102456251	89.87306726	0	10.12693274	98.80135268	0	1.198647323	0		0	-867.8209612	0.9102456251	297.238093741765	
865.2609612	98	0	2	0.9188556041	0.9185840341	89.52086688	0	10.47913312	98.75152276	0	1.248477235	0		0	-865.2609612	0.9185840341	317.626136221378	
862.7009612	98	0	2	0.9266547009	0.9263990828	89.17148862	0	10.82851138	98.70141103	0	1.29858897	0		0	-862.7009612	0.9263990828	338.311538950014	
860.1409612	98	0	2	0.9339859274	0.9337467945	88.82488316	0	11.17511684	98.65101257	0	1.348987429	0		0	-860.1409612	0.9337467945	359.248590111021	
857.5809612	98	0	2	0.9408977626	0.9406756131	88.48100127	0	11.51899873	98.60032253	0	1.399677471	0		0	-857.5809612	0.9406756131	380.391939441583	
855.0209612	98	0	2	0.9474323399	0.9472276421	88.1397939	0	11.8602061	98.54933609	0	1.450663915	0		0	-855.0209612	0.9472276421	401.696785324571	
852.4609612	98	0	2	0.953626452	0.9534396483	87.8012123	0	12.1987877	98.49804845	0	1.501951546	0		0	-852.4609612	0.9534396483	423.11906331368	
849.9009612	98	0	2	0.9595123703	0.9593438809	87.46520804	0	12.53479196	98.44645488	0	1.553545121	0		0	-849.9009612	0.9593438809	444.615600916342	
847.3409612	98	0	2	0.9651185189	0.9649687448	87.13173312	0	12.86826688	98.39455063	0	1.605449366	0		0	-847.3409612	0.9649687448	466.144283503749	
844.7809612	98	0	2	0.970470031	0.9703393566	86.80074002	0	13.19925998	98.34233101	0	1.657668985	0		0	-844.7809612	0.9703393566	487.66420224648	
842.2209612	98	0	2	0.9755892121	0.9754780073	86.47218175	0	13.52781825	98.28979134	0	1.710208664	0		0	-842.2209612	0.9754780073	509.135769577723	
839.6609612	98	0	2	0.9804959269	0.9804045491	86.14601188	0	13.85398812	98.23692693	0	1.763073068	0		0	-839.6609612	0.9804045491	530.520814073077	
837.1009612	98	0	2	0.9852079249	0.9851367208	85.82218459	0	14.17781541	98.18373315	0	1.816266853	0		0	-837.1009612	0.9851367208	551.782707493246	
834.5409612	98	0	2	0.9897411149	0.9896904218	85.5006547	0	14.4993453	98.13020534	0	1.86979466	0		0	-834.5409612	0.9896904218	572.886440925297	
831.9809612	98	0	2	0.9941097984	0.9940799454	85.18137768	0	14.81862232	98.07633887	0	1.923661126	0		0	-831.9809612	0.9940799454	593.798664305072	
829.4209612	98	0	2	0.998326868	0.9983181773	84.86430968	0	15.13569032	98.02212912	0	1.977870881	0		0	-829.4209612	0.9983181773	614.433743262994	
828.7809612	98	0	2	0.9993588366	0.9993554861	84.78538286	0	15.21461714	98.0085225	0	1.991477503	0		0	-828.7809612	0.9993554861	619.553990891367	
828.4609612	98	0	2	0.9998715961	0.9998709231	84.74596988	0	15.25403012	98.00171101	0	1.99828899	0		0	-828.4609612	0.9998709231	622.114278740376	
828.3809612	98	0	2	0.9999994536	0.9999994508	84.7361219	0	15.2638781	98.00000728	0	1.999992715	0		0	-828.3809612	0.9999994508	36264.3079269142	
828.3609612	98	0	2	1	1				98	0	2				-828.3609612	1	36416.6059701094	
828.3509612	98	0	2	1	1				98	0	2				-828.3509612	1	NaN	
828.3309612	98	0	2	1	1				98	0	2				-828.3309612	1	NaN	
828.2909612	98	0	2	1	1				98	0	2				-828.2909612	1	NaN	
828.2109612	98	0	2	1	1				98	0	2				-828.2109612	1	NaN	
828.0509612	98	0	2	1	1				98	0	2				-828.0509612	1	NaN	
827.7309612	98	0	2	1	1				98	0	2				-827.7309612	1	NaN	
827.0909612	98	0	2	1	1				98	0	2				-827.0909612	1	NaN	
825.8109612	98	0	2	1	1				98	0	2				-825.8109612	1	NaN	
823.2509612	98	0	2	1	1				98	0	2				-823.2509612	1	NaN	
820.6909612	98	0	2	1	1				98	0	2				-820.6909612	1	NaN	
818.1309612	98	0	2	1	1				98	0	2				-818.1309612	1	NaN	
815.5709612	98	0	2	1	1				98	0	2				-815.5709612	1	NaN	
813.0109612	98	0	2	1	1				98	0	2				-813.0109612	1	NaN	
810.4509612	98	0	2	1	1				98	0	2				-810.4509612	1	NaN	
807.8909612	98	0	2	1	1				98	0	2				-807.8909612	1	NaN	
805.3309612	98	0	2	1	1				98	0	2				-805.3309612	1	NaN	
802.7709612	98	0	2	1	1				98	0	2				-802.7709612	1	NaN	
800.2109612	98	0	2	1	1				98	0	2				-800.2109612	1	NaN	
797.6509612	98	0	2	1	1				98	0	2				-797.6509612	1	NaN	
795.0909612	98	0	2	1	1				98	0	2				-795.0909612	1	NaN	
792.5309612	98	0	2	1	1				98	0	2				-792.5309612	1	NaN	
789.9709612	98	0	2	1	1				98	0	2				-789.9709612	1	NaN	
787.4109612	98	0	2	1	1				98	0	2				-787.4109612	1	NaN	
784.8509612	98	0	2	1	1				98	0	2				-784.8509612	1	NaN	
782.2909612	98	0	2	1	1				98	0	2				-782.2909612	1	NaN	
779.7309612	98	0	2	1	1				98	0	2				-779.7309612	1	NaN	
777.1709612	98	0	2	1	1				98	0	2				-777.1709612	1	NaN	
774.6109612	98	0	2	1	1				98	0	2				-774.6109612	1	NaN	
772.0509612	98	0	2	1	1				98	0	2				-772.0509612	1	NaN	
769.4909612	98	0	2	1	1				98	0	2				-769.4909612	1	NaN	
766.9309612	98	0	2	1	1				98	0	2				-766.9309612	1	NaN	
764.3709612	98	0	2	1	1				98	0	2				-764.3709612	1	NaN	
761.8109612	98	0	2	1	1				98	0	2				-761.8109612	1	NaN	
759.2509612	98	0	2	1	1				98	0	2				-759.2509612	1	NaN	
756.6909612	98	0	2	1	1				98	0	2				-756.6909612	1	NaN	
754.1309612	98	0	2	1	1				98	0	2				-754.1309612	1	NaN	
751.5709612	98	0	2	1	1				98	0	2				-751.5709612	1	NaN	
749.0109612	98	0	2	1	1				98	0	2				-749.0109612	1	NaN	
746.4509612	98	0	2	1	1				98	0	2				-746.4509612	1	NaN	
743.8909612	98	0	2	1	1				98	0	2				-743.8909612	1	NaN	
741.3309612	98	0	2	1	1				98	0	2				-741.3309612	1	NaN	
738.7709612	98	0	2	1	1				98	0	2				-738.7709612	1	NaN	
736.2109612	98	0	2	1	1				98	0	2				-736.2109612	1	NaN	
733.6509612	98	0	2	1	1				98	0	2				-733.6509612	1	NaN	
731.0909612	98	0	2	1	1				98	0	2				-731.0909612	1	NaN	
728.5309612	98	0	2	1	1				98	0	2				-728.5309612	1	NaN	
725.9709612	98	0	2	1	1				98	0	2				-725.9709612	1	NaN	
723.4109612	98	0	2	1	1				98	0	2				-723.4109612	1	NaN	
720.8509612	98	0	2	1	1				98	0	2				-720.8509612	1	NaN	
718.2909612	98	0	2	1	1				98	0	2				-718.2909612	1	NaN	
715.7309612	98	0	2	1	1				98	0	2				-715.7309612	1	NaN	
713.1709612	98	0	2	1	1				98	0	2				-713.1709612	1	NaN	
710.6109612	98	0	2	1	1				98	0	2				-710.6109612	1	NaN	
708.0509612	98	0	2	1	1				98	0	2				-708.0509612	1	NaN	
705.4909612	98	0	2	1	1				98	0	2				-705.4909612	1	NaN	
702.9309612	98	0	2	1	1				98	0	2				-702.9309612	1	NaN	
700.3709612	98	0	2	1	1				98	0	2				-700.3709612	1	NaN	
697.8109612	98	0	2	1	1				98	0	2				-697.8109612	1	NaN	
695.2509612	98	0	2	1	1				98	0	2				-695.2509612	1	NaN	
692.6909612	98	0	2	1	1				98	0	2				-692.6909612	1	NaN	
690.1309612	98	0	2	1	1				98	0	2				-690.1309612	1	NaN	
687.5709612	98	0	2	1	1				98	0	2				-687.5709612	1	NaN	
685.0109612	98	0	2	1	1				98	0	2				-685.0109612	1	NaN	
682.4509612	98	0	2	1	1				98	0	2				-682.4509612	1	NaN	
679.8909612	98	0	2	1	1				98	0	2				-679.8909612	1	NaN	
677.3309612	98	0	2	1	1				98	0	2				-677.3309612	1	NaN	
674.7709612	98	0	2	1	1				98	0	2				-674.7709612	1	NaN	
672.2109612	98	0	2	1	1				98	0	2				-672.2109612	1	NaN	
669.6509612	98	0	2	1	1				98	0	2				-669.6509612	1	NaN	
667.0909612	98	0	2	1	1				98	0	2				-667.0909612	1	NaN	
664.5309612	98	0	2	1	1				98	0	2				-664.5309612	1	NaN	
661.9709612	98	0	2	1	1				98	0	2				-661.9709612	1	NaN	
659.4109612	98	0	2	1	1				98	0	2				-659.4109612	1	NaN	
656.8509612	98	0	2	1	1				98	0	2				-656.8509612	1	NaN	
654.2909612	98	0	2	1	1				98	0	2				-654.2909612	1	NaN	
651.7309612	98	0	2	1	1				98	0	2				-651.7309612	1	NaN	
649.1709612	98	0	2	1	1				98	0	2				-649.1709612	1	NaN	
646.6109612	98	0	2	1	1				98	0	2				-646.6109612	1	NaN	
644.0509612	98	0	2	1	1				98	0	2				-644.0509612	1	NaN	
641.4909612	98	0	2	1	1				98	0	2				-641.4909612	1	NaN	
638.9309612	98	0	2	1	1				98	0	2				-638.9309612	1	NaN	
636.3709612	98	0	2	1	1				98	0	2				-636.3709612	1	NaN	
633.8109612	98	0	2	1	1				98	0	2				-633.8109612	1	NaN	
631.2509612	98	0	2	1	1				98	0	2				-631.2509612	1	NaN	
628.6909612	98	0	2	1	1				98	0	2				-628.6909612	1	NaN	
626.1309612	98	0	2	1	1				98	0	2				-626.1309612	1	NaN	
623.5709612	98	0	2	1	1				98	0	2				-623.5709612	1	NaN	
621.0109612	98	0	2	1	1				98	0	2				-621.0109612	1	NaN	
618.4509612	98	0	2	1	1				98	0	2				-618.4509612	1	NaN	
615.8909612	98	0	2	1	1				98	0	2				-615.8909612	1	NaN	
613.3309612	98	0	2	1	1				98	0	2				-613.3309612	1	NaN	
610.7709612	98	0	2	1	1				98	0	2				-610.7709612	1	NaN	
608.2109612	98	0	2	1	1				98	0	2				-608.2109612	1	NaN	
605.6509612	98	0	2	1	1				98	0	2				-605.6509612	1	NaN	
603.0909612	98	0	2	1	1				98	0	2				-603.0909612	1	NaN	
600.5309612	98	0	2	1	1				98	0	2				-600.5309612	1	NaN	
597.9709612	98	0	2	1	1				98	0	2				-597.9709612	1	NaN	
595.4109612	98	0	2	1	1				98	0	2				-595.4109612	1	NaN	
592.8509612	98	0	2	1	1				98	0	2				-592.8509612	1	NaN	
590.2909612	98	0	2	1	1				98	0	2				-590.2909612	1	NaN	
587.7309612	98	0	2	1	1				98	0	2				-587.7309612	1	NaN	
585.1709612	98	0	2	1	1				98	0	2				-585.1709612	1	NaN	
582.6109612	98	0	2	1	1				98	0	2				-582.6109612	1	NaN	
580.0509612	98	0	2	1	1				98	0	2				-580.0509612	1	NaN	
577.4909612	98	0	2	1	1				98	0	2				-577.4909612	1	NaN	
574.9309612	98	0	2	1	1				98	0	2				-574.9309612	1	NaN	
572.3709612	98	0	2	1	1				98	0	2				-572.3709612	1	NaN	
569.8109612	98	0	2	1	1				98	0	2				-569.8109612	1	NaN	
567.2509612	98	0	2	1	1				98	0	2				-567.2509612	1	NaN	
564.6909612	98	0	2	1	1				98	0	2				-564.6909612	1	NaN	
562.1309612	98	0	2	1	1				98	0	2				-562.1309612	1	NaN	
559.5709612	98	0	2	1	1				98	0	2				-559.5709612	1	NaN	
557.0109612	98	0	2	1	1				98	0	2				-557.0109612	1	NaN	
554.4509612	98	0	2	1	1				98	0	2				-554.4509612	1	NaN	
551.8909612	98	0	2	1	1				98	0	2				-551.8909612	1	NaN	
549.3309612	98	0	2	1	1				98	0	2				-549.3309612	1	NaN	
546.7709612	98	0	2	1	1				98	0	2				-546.7709612	1	NaN	
544.2109612	98	0	2	1	1				98	0	2				-544.2109612	1	NaN	
541.6509612	98	0	2	1	1				98	0	2				-541.6509612	1	NaN	
539.0909612	98	0	2	1	1				98	0	2				-539.0909612	1	NaN	
536.5309612	98	0	2	1	1				98	0	2				-536.5309612	1	NaN	
533.9709612	98	0	2	1	1				98	0	2				-533.9709612	1	NaN	
531.4109612	98	0	2	1	1				98	0	2				-531.4109612	1	NaN	
528.8509612	98	0	2	1	1				98	0	2				-528.8509612	1	NaN	
526.2909612	98	0	2	1	1				98	0	2				-526.2909612	1	NaN	
523.7309612	98	0	2	1	1				98	0	2				-523.7309612	1	NaN	
521.1709612	98	0	2	1	1				98	0	2				-521.1709612	1	NaN	
518.6109612	98	0	2	1	1				98	0	2				-518.6109612	1	NaN	
516.0509612	98	0	2	1	1				98	0	2				-516.0509612	1	NaN	
513.4909612	98	0	2	1	1				98	0	2				-513.4909612	1	NaN	
510.9309612	98	0	2	1	1				98	0	2				-510.9309612	1	NaN	
508.3709612	98	0	2	1	1				98	0	2				-508.3709612	1	NaN	
505.8109612	98	0	2	1	1				98	0	2				-505.8109612	1	NaN	
503.2509612	98	0	2	1	1				98	0	2				-503.2509612	1	NaN	
500.6909612	98	0	2	1	1				98	0	2				-500.6909612	1	NaN	
498.1309612	98	0	2	1	1				98	0	2				-498.1309612	1	NaN	
495.5709612	98	0	2	1	1				98	0	2				-495.5709612	1	NaN	
493.0109612	98	0	2	1	1				98	0	2				-493.0109612	1	NaN	
490.4509612	98	0	2	1	1				98	0	2				-490.4509612	1	NaN	
487.8909612	98	0	2	1	1				98	0	2				-487.8909612	1	NaN	
485.3309612	98	0	2	1	1				98	0	2				-485.3309612	1	NaN	
482.7709612	98	0	2	1	1				98	0	2				-482.7709612	1	NaN	
480.2109612	98	0	2	1	1				98	0	2				-480.2109612	1	NaN	
477.6509612	98	0	2	1	1				98	0	2				-477.6509612	1	NaN	
475.0909612	98	0	2	1	1				98	0	2				-475.0909612	1	NaN	
472.5309612	98	0	2	1	1				98	0	2				-472.5309612	1	NaN	
469.9709612	98	0	2	1	1				98	0	2				-469.9709612	1	NaN	
467.4109612	98	0	2	1	1				98	0	2				-467.4109612	1	NaN	
464.8509612	98	0	2	1	1				98	0	2				-464.8509612	1	NaN	
462.2909612	98	0	2	1	1				98	0	2				-462.2909612	1	NaN	
459.7309612	98	0	2	1	1				98	0	2				-459.7309612	1	NaN	
457.1709612	98	0	2	1	1				98	0	2				-457.1709612	1	NaN	
454.6109612	98	0	2	1	1				98	0	2				-454.6109612	1	NaN	
452.0509612	98	0	2	1	1				98	0	2				-452.0509612	1	NaN	
449.4909612	98	0	2	1	1				98	0	2				-449.4909612	1	NaN	
446.9309612	98	0	2	1	1				98	0	2				-446.9309612	1	NaN	
444.3709612	98	0	2	1	1				98	0	2				-444.3709612	1	NaN	
441.8109612	98	0	2	1	1				98	0	2				-441.8109612	1	NaN	
439.2509612	98	0	2	1	1				98	0	2				-439.2509612	1	NaN	
436.6909612	98	0	2	1	1				98	0	2				-436.6909612	1	NaN	
434.1309612	98	0	2	1	1				98	0	2				-434.1309612	1	NaN	
431.5709612	98	0	2	1	1				98	0	2				-431.5709612	1	NaN	
429.0109612	98	0	2	1	1				98	0	2				-429.0109612	1	NaN	
426.4509612	98	0	2	1	1				98	0	2				-426.4509612	1	NaN	
423.8909612	98	0	2	1	1				98	0	2				-423.8909612	1	NaN	
421.3309612	98	0	2	1	1				98	0	2				-421.3309612	1	NaN	
418.7709612	98	0	2	1	1				98	0	2				-418.7709612	1	NaN	
416.2109612	98	0	2	1	1				98	0	2				-416.2109612	1	NaN	
413.6509612	98	0	2	1	1				98	0	2				-413.6509612	1	NaN	
411.0909612	98	0	2	1	1				98	0	2				-411.0909612	1	NaN	
408.5309612	98	0	2	1	1				98	0	2				-408.5309612	1	NaN	
405.9709612	98	0	2	1	1				98	0	2				-405.9709612	1	NaN	
403.4109612	98	0	2	1	1				98	0	2				-403.4109612	1	NaN	
400.8509612	98	0	2	1	1				98	0	2				-400.8509612	1	NaN	
398.2909612	98	0	2	1	1				98	0	2				-398.2909612	1	NaN	
395.7309612	98	0	2	1	1				98	0	2				-395.7309612	1	NaN	
393.1709612	98	0	2	1	1				98	0	2				-393.1709612	1	NaN	
390.6109612	98	0	2	1	1				98	0	2				-390.6109612	1	NaN	
388.0509612	98	0	2	1	1				98	0	2				-388.0509612	1	NaN	
385.4909612	98	0	2	1	1				98	0	2				-385.4909612	1	NaN	
382.9309612	98	0	2	1	1				98	0	2				-382.9309612	1	NaN	
380.3709612	98	0	2	1	1				98	0	2				-380.3709612	1	NaN	
377.8109612	98	0	2	1	1				98	0	2				-377.8109612	1	NaN	
375.2509612	98	0	2	1	1				98	0	2				-375.2509612	1	NaN	
372.6909612	98	0	2	1	1				98	0	2				-372.6909612	1	NaN	
370.1309612	98	0	2	1	1				98	0	2				-370.1309612	1	NaN	
367.5709612	98	0	2	1	1				98	0	2				-367.5709612	1	NaN	
365.0109612	98	0	2	1	1				98	0	2				-365.0109612	1	NaN	
362.4509612	98	0	2	1	1				98	0	2				-362.4509612	1	NaN	
359.8909612	98	0	2	1	1				98	0	2				-359.8909612	1	NaN	
357.3309612	98	0	2	1	1				98	0	2				-357.3309612	1	NaN	
354.7709612	98	0	2	1	1				98	0	2				-354.7709612	1	NaN	
352.2109612	98	0	2	1	1				98	0	2				-352.2109612	1	NaN	
349.6509612	98	0	2	1	1				98	0	2				-349.6509612	1	NaN	
347.0909612	98	0	2	1	1				98	0	2				-347.0909612	1	NaN	
344.5309612	98	0	2	1	1				98	0	2				-344.5309612	1	NaN	
341.9709612	98	0	2	1	1				98	0	2				-341.9709612	1	NaN	
339.4109612	98	0	2	1	1				98	0	2				-339.4109612	1	NaN	
336.8509612	98	0	2	1	1				98	0	2				-336.8509612	1	NaN	
334.2909612	98	0	2	1	1				98	0	2				-334.2909612	1	NaN	
331.7309612	98	0	2	1	1				98	0	2				-331.7309612	1	NaN	
329.1709612	98	0	2	1	1				98	0	2				-329.1709612	1	NaN	
326.6109612	98	0	2	1	1				98	0	2				-326.6109612	1	NaN	
324.0509612	98	0	2	1	1				98	0	2				-324.0509612	1	NaN	
321.4909612	98	0	2	1	1				98	0	2				-321.4909612	1	NaN	
318.9309612	98	0	2	1	1				98	0	2				-318.9309612	1	NaN	
316.3709612	98	0	2	1	1				98	0	2				-316.3709612	1	NaN	
313.8109612	98	0	2	1	1				98	0	2				-313.8109612	1	NaN	
311.2509612	98	0	2	1	1				98	0	2				-311.2509612	1	NaN	
308.6909612	98	0	2	1	1				98	0	2				-308.6909612	1	NaN	
306.1309612	98	0	2	1	1				98	0	2				-306.1309612	1	NaN	
303.5709612	98	0	2	1	1				98	0	2				-303.5709612	1	NaN	
301.0109612	98	0	2	1	1				98	0	2				-301.0109612	1	NaN	
300	98	0	2	1	1				98	0	2				-300	1	NaN	
