T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
893.7975608	88	10	2	0	0	98.731281	1.046588117	0.2221308833	88	10	2							0.002829677706	-0.002360881045	-0.0004687966607	-893.7975608	0	37.9072422170548	
893.7775608	88	10	2	0.0005564910489	0.0005272562598	98.73061562	1.04713726	0.2222471197	87.99434073	10.0047217	2.00093758							0	0	0	-893.7775608	0.0005272562598	37.95719610249	
893.7575608	88	10	2	0.001112247098	0.001053819531	98.72995021	1.047686426	0.2223633594	87.98868196	10.00944297	2.001875067							0	0	0	-893.7575608	0.001053819531	37.9964381520378	
893.7175608	88	10	2	0.002222495509	0.002105758995	98.72861929	1.048784851	0.2225958549	87.97736572	10.01888447	2.003749814							0	0	0	-893.7175608	0.002105758995	38.059015531765	
893.6375608	88	10	2	0.004437016804	0.004204017213	98.72595705	1.050982048	0.2230609049	87.95473862	10.03776303	2.007498349							0	0	0	-893.6375608	0.004204017213	38.2191532443174	
893.4775608	88	10	2	0.008834109582	0.008370422099	98.72063094	1.05537783	0.2239912264	87.90950612	10.07550242	2.014991461							0	0	0	-893.4775608	0.008370422099	38.5521627632537	
893.1575608	88	10	2	0.01752669513	0.0166076065	98.70997222	1.064174984	0.2258527987	87.81912766	10.15091016	2.029962183							0	0	0	-893.1575608	0.0166076065	39.1651285340375	
892.5175608	88	10	2	0.03450025508	0.03269446527	98.68862851	1.08179185	0.2295796447	87.63871795	10.30144079	2.059841258							0	0	0	-892.5175608	0.03269446527	40.4352054576245	
891.2375608	88	10	2	0.06689399953	0.06340583827	98.64583451	1.117117258	0.2370482368	87.27929497	10.60135617	2.119348859							0	0	0	-891.2375608	0.06340583827	43.0623920623372	
888.6775608	88	10	2	0.1260795545	0.1195550779	98.55980683	1.188147375	0.2520457962	86.5660891	11.19655707	2.237353829							0	0	0	-888.6775608	0.1195550779	48.5156918355046	
886.1175608	88	10	2	0.1788129543	0.1696309296	98.47316689	1.259707725	0.2671253885	85.86050089	11.78550077	2.353998339							0	0	0	-886.1175608	0.1696309296	54.1994778086999	
883.5575608	88	10	2	0.2260927198	0.2145738769	98.38588219	1.331828868	0.2822889468	85.16263618	12.36809495	2.469268869							0	0	0	-883.5575608	0.2145738769	60.1902391893305	
880.9975608	88	10	2	0.2687228044	0.2551411951	98.29791877	1.4045427	0.2975385291	84.4725881	12.9442569	2.583155003							0	0	0	-880.9975608	0.2551411951	66.4838095262238	
878.4375608	88	10	2	0.3073577643	0.2919494864	98.20924118	1.477882483	0.3128763366	83.79043717	13.51391338	2.695649455							0	0	0	-878.4375608	0.2919494864	73.0751860964161	
875.8775608	88	10	2	0.3425359532	0.325505939	98.11981237	1.551882891	0.328304735	83.11625151	14.07700041	2.806748082							0	0	0	-875.8775608	0.325505939	79.9584126967145	
873.3175608	88	10	2	0.3747042457	0.3562316086	98.02959367	1.626580059	0.3438262759	82.45008703	14.63346308	2.916449892							0	0	0	-873.3175608	0.3562316086	87.1264942909381	
870.7575608	88	10	2	0.4042367063	0.3844789986	97.93854464	1.702011635	0.3594437196	81.79198777	15.18325521	3.024757026							0	0	0	-870.7575608	0.3844789986	94.5713138031146	
868.1975608	88	10	2	0.4314488653	0.4105455047	97.84662309	1.778216847	0.3751600592	81.14198627	15.72633899	3.131674739							0	0	0	-868.1975608	0.4105455047	102.283550943752	
