T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
903.1103824	90	9	1	0	0	98.96426286	0.9275710168	0.1081661221	90	9	1							0.003136828684	-0.002824753224	-0.0003120754601	-903.1103824	0	28.5703204419751	
903.0903824	90	9	1	0.0007340767644	0.0006995395876	98.96355752	0.9282036032	0.1082388774	89.99372643	9.00564943	1.000624142							0	0	0	-903.0903824	0.0006995395876	28.6101461237901	
903.0703824	90	9	1	0.001467127686	0.00139810676	98.96285215	0.9288362182	0.1083116339	89.9874534	9.011298374	1.001248226							0	0	0	-903.0703824	0.00139810676	28.6455772977444	
903.0303824	90	9	1	0.002930831422	0.002792971345	98.96144128	0.930101562	0.1084571541	89.97490872	9.022595029	1.002496249							0	0	0	-903.0303824	0.002792971345	28.7099892279875	
902.9503824	90	9	1	0.005848012838	0.005573017717	98.9586191	0.9326326785	0.1087482201	89.94982512	9.045183194	1.004991686							0	0	0	-902.9503824	0.005573017717	28.8680461334357	
902.7903824	90	9	1	0.01162730625	0.01108087269	98.95297295	0.937696607	0.1093304427	89.89968125	9.090338727	1.00998002							0	0	0	-902.7903824	0.01108087269	29.1973123737671	
902.4703824	90	9	1	0.0230126935	0.02193249132	98.94167337	0.9478313431	0.1104952852	89.79948625	9.180566934	1.019946816							0	0	0	-902.4703824	0.02193249132	29.8036919555174	
901.8303824	90	9	1	0.04508631415	0.04297507132	98.91904491	0.9681285525	0.1128265408	89.59946942	9.360689989	1.039840589							0	0	0	-901.8303824	0.04297507132	31.0667613482662	
900.5503824	90	9	1	0.08664713192	0.08260935421	98.87366891	1.008835737	0.117495356	89.20094216	9.719589895	1.079467948							0	0	0	-900.5503824	0.08260935421	33.7052147677255	
897.9903824	90	9	1	0.1607050589	0.153289375	98.7824244	1.090717163	0.1268584401	88.41001773	10.43190752	1.158074756							0	0	0	-897.9903824	0.153289375	39.2392684411967	
895.4303824	90	9	1	0.2247229857	0.2144565073	98.69049156	1.17325247	0.1362559748	87.6274587	11.13673549	1.235805806							0	0	0	-895.4303824	0.2144565073	45.0717296942707	
892.8703824	90	9	1	0.2806068886	0.267917535	98.59783061	1.256480687	0.1456887041	86.85348159	11.83386905	1.312649358							0	0	0	-892.8703824	0.267917535	51.301592341182	
890.3103824	90	9	1	0.3298112169	0.3150512936	98.50439971	1.340442752	0.1551575402	86.08828645	12.52311685	1.388596704							0	0	0	-890.3103824	0.3150512936	57.9238176619628	
887.7503824	90	9	1	0.3734650615	0.3569282533	98.41015488	1.425181539	0.1646635846	85.3320564	13.20430133	1.463642267							0	0	0	-887.7503824	0.3569282533	64.9321074140455	
885.1903824	90	9	1	0.4124584035	0.3943922672	98.3150499	1.510741941	0.174208155	84.58495693	13.87725936	1.537783712							0	0	0	-885.1903824	0.3943922672	72.318662913228	
882.6303824	90	9	1	0.447502311	0.4281176281	98.21903626	1.597170932	0.1837928114	83.8471355	14.54184247	1.611022032							0	0	0	-882.6303824	0.4281176281	80.0740079671941	
880.0703824	90	9	1	0.4791718218	0.4586497135	98.12206296	1.684517657	0.1934193839	83.11872131	15.19791709	1.683361609							0	0	0	-880.0703824	0.4586497135	88.1868128629528	
877.5103824	90	9	1	0.5079370555	0.4864344763	98.02407648	1.772833522	0.2030900009	82.39982528	15.84536446	1.754810257							0	0	0	-877.5103824	0.4864344763	96.643722376017	
874.9503824	90	9	1	0.5341861616	0.5118401949	97.92502059	1.862172294	0.2128071193	81.69054016	16.48408058	1.825379261							0	0	0	-874.9503824	0.5118401949	105.429186330514	
872.3903824	90	9	1	0.5582424975	0.5351737568	97.82483622	1.952590226	0.2225735555	80.99094074	17.11397587	1.895083387							0	0	0	-872.3903824	0.5351737568	114.525297648066	
869.8303824	90	9	1	0.5803776624	0.556693013	97.7234613	2.04414618	0.2323925186	80.30108433	17.73497477	1.9639409							0	0	0	-869.8303824	0.556693013	123.911640531449	
867.2703824	90	9	1	0.6008215086	0.5766162686	97.62083057	2.136901784	0.2422676449	79.62101121	18.34701524	2.031973556							0	0	0	-867.2703824	0.5766162686	133.565152349148	
864.7103824	90	9	1	0.6197699192	0.595129655	97.51687538	2.230921589	0.2522030352	78.95074534	18.95004805	2.09920661							0	0	0	-864.7103824	0.595129655	143.459995449298	
862.1503824	90	9	1	0.6373909124	0.6123929186	97.41152345	2.326273255	0.2622032947	78.29029506	19.54403613	2.165668811							0	0	0	-862.1503824	0.6123929186	153.56745565675	
859.5903824	90	9	1	0.6538294794	0.6285440066	97.30469866	2.42302776	0.2722735755	77.63965392	20.12895368	2.231392406							0	0	0	-859.5903824	0.6285440066	163.855855524599	
857.0303824	90	9	1	0.6692114527	0.6437027367	97.19632076	2.521259616	0.2824196234	76.99880156	20.70478529	2.296413152							0	0	0	-857.0303824	0.6437027367	174.290494825854	
854.4703824	90	9	1	0.6836466255	0.6579737548	97.08630504	2.62104713	0.2926478288	76.36770467	21.27152499	2.360770337							0	0	0	-854.4703824	0.6579737548	184.833623356199	
851.9103824	90	9	1	0.697231286	0.67144894	96.97456205	2.722472669	0.3029652826	75.74631798	21.82917519	2.424506822							0	0	0	-851.9103824	0.67144894	195.444437544835	
849.3503824	90	9	1	0.7100502927	0.6842093742	96.86099719	2.825622974	0.3133798378	75.13458525	22.37774566	2.487669097							0	0	0	-849.3503824	0.6842093742	206.079119973096	
846.7903824	90	9	1	0.7221787848	0.6963269662	96.74551033	2.930589487	0.3239001785	74.5324403	22.91725233	2.550307365							0	0	0	-846.7903824	0.6963269662	216.718064740143	
844.2303824	90	9	1	0.7336810574	0.7078631079	96.6279953	3.03746879	0.3345359143	73.93980778	23.44771646	2.612475758							0	0	0	-844.2303824	0.7078631079	227.252258469117	
841.6703824	90	9	1	0.7446221641	0.7188808166	96.50833968	3.146362718	0.3452975989	73.35660552	23.96916239	2.674232093							0	0	0	-841.6703824	0.7188808166	237.639893889391	
839.1103824	90	9	1	0.7550529003	0.7294287674	96.38642382	3.257379258	0.3561969242	72.78274347	24.48161792	2.735638615							0	0	0	-839.1103824	0.7294287674	247.875401338713	
836.5503824	90	9	1	0.7650216067	0.7395536633	96.26212052	3.370632711	0.3672467681	72.21812623	24.98511189	2.796761878							0	0	0	-836.5503824	0.7395536633	257.874651652853	
833.9903824	90	9	1	0.7745720703	0.7492979512	96.13529436	3.486244304	0.3784613333	71.6626537	25.47967319	2.857673111							0	0	0	-833.9903824	0.7492979512	267.578889465488	
831.4303824	90	9	1	0.7837441368	0.7587004088	96.00580094	3.604342767	0.3898562892	71.11622209	25.96532934	2.918448565							0	0	0	-831.4303824	0.7587004088	276.927884852515	
828.8703824	90	9	1	0.7925742422	0.7677966539	95.87348611	3.725064958	0.4014489338	70.57872497	26.44210511	2.979169925							0	0	0	-828.8703824	0.7677966539	285.860357116685	
826.3103824	90	9	1	0.801095872	0.7766195873	95.73818508	3.848556545	0.4132583777	70.05005424	26.91002095	3.039924802							0	0	0	-826.3103824	0.7766195873	294.314459064492	
823.7503824	90	9	1	0.8093399646	0.785199783	95.5997215	3.974972748	0.4253057567	69.53010122	27.36909146	3.100807314							0	0	0	-823.7503824	0.785199783	302.22833128603	
821.1903824	90	9	1	0.8173352657	0.7935658327	95.4579064	4.104479127	0.4376144753	69.01875764	27.81932359	3.161918771							0	0	0	-821.1903824	0.7935658327	309.540728051223	
818.6303824	90	9	1	0.8251086436	0.8017446543	95.31253707	4.237252446	0.4502104876	68.51591669	28.26071483	3.223368477							0	0	0	-818.6303824	0.8017446543	316.191674639009	
