T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
900.2487967	89	10	1	0	0	98.85086838	1.040249493	0.1088821257	89	10	1							0.003129951237	-0.0028468135	-0.0002831377374	-900.2487967	0	31.463123741652	
900.2287967	89	10	1	0.0006702305064	0.0006352341881	98.85014913	1.040901738	0.1089491282	88.99374019	10.00569354	1.000566267							0	0	0	-900.2287967	0.0006352341881	31.5057793011841	
900.2087967	89	10	1	0.001339549719	0.001269609497	98.84942985	1.041554016	0.1090161318	88.98748096	10.01138656	1.001132479							0	0	0	-900.2087967	0.001269609497	31.5423353756355	
900.1687967	89	10	1	0.002676234041	0.002536522571	98.84799116	1.042858699	0.1091501452	88.97496395	10.02277128	1.002264766							0	0	0	-900.1687967	0.002536522571	31.6064435950569	
900.0887967	89	10	1	0.005341041655	0.005062292847	98.84511326	1.045468549	0.1094181943	88.94993606	10.04553517	1.004528762							0	0	0	-900.0887967	0.005062292847	31.7655098473467	
899.9287967	89	10	1	0.01062463544	0.01007044096	98.83935547	1.05069016	0.109954372	88.89990504	10.0910406	1.009054362							0	0	0	-899.9287967	0.01007044096	32.0967044455631	
899.6087967	89	10	1	0.02104658053	0.01994997941	98.8278318	1.06114113	0.1110270736	88.79994144	10.18196233	1.018096222							0	0	0	-899.6087967	0.01994997941	32.7063544953673	
898.9687967	89	10	1	0.04130438988	0.03915706088	98.80475184	1.082074315	0.1131738465	88.60041027	10.3634474	1.036142326							0	0	0	-898.9687967	0.03915706088	33.9739193448725	
897.6887967	89	10	1	0.07963216267	0.07551074923	98.75845938	1.124067732	0.1174728871	88.2029451	10.72497153	1.072083362							0	0	0	-897.6887967	0.07551074923	36.6125175843089	
895.1287967	89	10	1	0.1485407854	0.1409224189	98.66532609	1.208580766	0.1260931437	87.41450515	11.44213964	1.143355206							0	0	0	-895.1287967	0.1409224189	42.1266431443053	
892.5687967	89	10	1	0.2087470649	0.1981393922	98.57142602	1.293830565	0.1347434108	86.63490309	12.15129223	1.21380468							0	0	0	-892.5687967	0.1981393922	47.915449053077	
890.0087967	89	10	1	0.2617959406	0.2486173954	98.47671442	1.379861214	0.1434243618	85.86434427	12.85223194	1.283423789							0	0	0	-890.0087967	0.2486173954	54.0697629479741	
887.4487967	89	10	1	0.308889215	0.2934889158	98.38114416	1.466718987	0.1521368527	85.10301562	13.54477687	1.352207512							0	0	0	-887.4487967	0.2934889158	60.5844520969623	
884.8887967	89	10	1	0.3509757905	0.3336482105	98.28466565	1.554452408	0.1608819442	84.35108518	14.22876094	1.420153888							0	0	0	-884.8887967	0.3336482105	67.4530956309077	
882.3287967	89	10	1	0.3888149565	0.3698109268	98.18722671	1.643112358	0.1696609277	83.60870164	14.90403427	1.487264091							0	0	0	-882.3287967	0.3698109268	74.6677636530026	
879.7687967	89	10	1	0.4230215792	0.4025566752	98.08877247	1.732752175	0.1784753519	82.87599416	15.57046335	1.55354249							0	0	0	-879.7687967	0.4025566752	82.2188439997139	
877.2087967	89	10	1	0.4540989566	0.4323599819	97.98924518	1.823427775	0.1873270499	82.15307226	16.22793105	1.618996685							0	0	0	-877.2087967	0.4323599819	90.0948733507644	
874.6487967	89	10	1	0.4824630942	0.4596131587	97.88858404	1.915197788	0.1962181675	81.44002607	16.87633639	1.683637536							0	0	0	-874.6487967	0.4596131587	98.2823694412255	
872.0887967	89	10	1	0.508460908	0.484643453	97.7867251	2.008123706	0.2051511932	80.73692657	17.51559425	1.747479178							0	0	0	-872.0887967	0.484643453	106.765665792923	
869.5287967	89	10	1	0.5323840568	0.5077260801	97.68360096	2.102270053	0.2141289898	80.0438261	18.14563488	1.810539023							0	0	0	-869.5287967	0.5077260801	115.526755025227	
866.9687967	89	10	1	0.5544795822	0.5290942475	97.5791406	2.197704575	0.2231548274	79.36075893	18.76640331	1.872837764							0	0	0	-866.9687967	0.5290942475	124.545138207478	
864.4087967	89	10	1	0.5749581836	0.5489469533	97.47326913	2.294498452	0.2322324194	78.68774202	19.37785861	1.934399373							0	0	0	-864.4087967	0.5489469533	133.797687191567	
861.8487967	89	10	1	0.5940007224	0.5674551144	97.3659075	2.392726537	0.2413659604	78.02477582	19.97997308	1.995251102							0	0	0	-861.8487967	0.5674551144	143.25851903424	
859.2887967	89	10	1	0.611763382	0.58476643	97.25697222	2.492467616	0.2505601679	77.37184517	20.57273134	2.055423486							0	0	0	-859.2887967	0.58476643	152.898886212215	
856.7287967	89	10	1	0.6283817977	0.6010092749	97.14637496	2.593804708	0.2598203276	76.72892033	21.15612931	2.114950364							0	0	0	-856.7287967	0.6010092749	162.687087575017	
854.1687967	89	10	1	0.6439743908	0.6162958428	97.03402227	2.696825386	0.269152343	76.09595794	21.73017315	2.173868902							0	0	0	-854.1687967	0.6162958428	172.588401229336	
