T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
842.8850701	81	10	9	0	0		81	10	9	97.70292902	1.126457785	1.170613193				0.001768095238	-0.0009393139668	-0.0008287812712	-842.8850701	0			
842.8650701	81	10	9	0.0002238729201	0.0002116690992		80.99646388	10.0018786	9.001657528	97.7023715	1.126722719	1.170905779				0	0	0	-842.8650701	0.0002116690992			
842.8450701	81	10	9	0.0004476484969	0.0004232468604		80.99292802	10.00375706	9.003314919	97.70181395	1.126987667	1.171198384				0	0	0	-842.8450701	0.0004232468604			
842.8050701	81	10	9	0.0008949078559	0.0008461285892		80.98585709	10.00751362	9.006629287	97.70069874	1.127517606	1.171783651				0	0	0	-842.8050701	0.0008461285892			
842.7250701	81	10	9	0.001788261241	0.001690798606		80.97171844	10.01502519	9.013256372	97.69846793	1.128577657	1.17295441				0	0	0	-842.7250701	0.001690798606			
842.5650701	81	10	9	0.003570321306	0.003375778623		80.94345385	10.03004221	9.026503937	97.69400471	1.130698454	1.175296833				0	0	0	-842.5650701	0.003375778623			
842.2450701	81	10	9	0.007115970908	0.006728407835		80.88697556	10.06005177	9.05297267	97.68507186	1.134942833	1.179985306				0	0	0	-842.2450701	0.006728407835			
841.6050701	81	10	9	0.0141343152	0.01336521413		80.77422199	10.11997325	9.105804755	97.66718039	1.143442816	1.189376794				0	0	0	-841.6050701	0.01336521413			
840.3250701	81	10	9	0.02788634416	0.02637174524		80.54952393	10.23942747	9.211048603	97.6312933	1.160488425	1.208218272				0	0	0	-840.3250701	0.02637174524			
