T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
924.9471134	98	1	1	0	0		98	1	1	99.7994944	0.09731961835	0.1031859851				0.002323664993	-0.001165625181	-0.001158039812	-924.9471134	0			
924.9271134	98	1	1	0.002590943324	0.002576567695		97.99535272	1.002331234	1.002316042	99.79902199	0.0975486659	0.1034293438				0	0	0	-924.9271134	0.002576567695			
924.9071134	98	1	1	0.005169790906	0.005141114032		97.99070567	1.004662398	1.004631934	99.79854957	0.09777771711	0.1036727082				0	0	0	-924.9071134	0.005141114032			
924.8671134	98	1	1	0.0102915363	0.01023447801		97.98141222	1.009324517	1.009263265	99.79760471	0.09823583175	0.1041594546				0	0	0	-924.8671134	0.01023447801			
924.7871134	98	1	1	0.02039354871	0.02028059765		97.96282796	1.018647925	1.018524117	99.79571487	0.09915211035	0.1051330177				0	0	0	-924.7871134	0.02028059765			
924.6271134	98	1	1	0.0400495491	0.03982818272		97.92567007	1.037291387	1.037038542	99.79193471	0.1009848631	0.1070804226				0	0	0	-924.6271134	0.03982818272			
924.3071134	98	1	1	0.07730353847	0.07687799825		97.85139669	1.074565036	1.074038272	99.78437247	0.1046511725	0.1109763586				0	0	0	-924.3071134	0.07687799825			
923.6671134	98	1	1	0.1445200432	0.1437310014		97.70302012	1.149059448	1.147920429	99.76924017	0.1119870952	0.1187727312				0	0	0	-923.6671134	0.1437310014			
922.3871134	98	1	1	0.2556827724	0.2543098771		97.40695136	1.297839135	1.295209507	99.73894353	0.1266729249	0.1343835493				0	0	0	-922.3871134	0.2543098771			
