T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
882.5073144	88	7	5	0	0		88	7	5	98.69557044	0.7292572899	0.5751722668				0.002158693557	-0.001265629832	-0.0008930637256	-882.5073144	0			
882.4873144	88	7	5	0.0004194443883	0.0004035109233		87.99568269	7.002531217	5.00178609	98.69503918	0.7295491829	0.5754116346				0	0	0	-882.4873144	0.0004035109233			
882.4673144	88	7	5	0.0008385595019	0.0008067065171		87.99136571	7.005062262	5.003572033	98.69450791	0.7298410784	0.5756510134				0	0	0	-882.4673144	0.0008067065171			
882.4273144	88	7	5	0.001675803465	0.001612153211		87.98273269	7.010123837	5.007143473	98.6934453	0.7304248942	0.5761298086				0	0	0	-882.4273144	0.001612153211			
882.3473144	88	7	5	0.003346357206	0.003219279037		87.9654705	7.020244927	5.014284575	98.69131983	0.7315926246	0.5770875497				0	0	0	-882.3473144	0.003219279037			
882.1873144	88	7	5	0.006671814374	0.006418543225		87.93096147	7.040478866	5.028559668	98.68706788	0.733928482	0.5790036349				0	0	0	-882.1873144	0.006418543225			
881.8673144	88	7	5	0.01326080938	0.01275777492		87.86200482	7.080913789	5.057081387	98.67855999	0.7386017914	0.5828382197				0	0	0	-881.8673144	0.01275777492			
881.2273144	88	7	5	0.02619648369	0.02520418736		87.72433699	7.161652025	5.114010988	98.66152805	0.747954872	0.5905170784				0	0	0	-881.2273144	0.02520418736			
879.9473144	88	7	5	0.05113938161	0.04920790079		87.44998283	7.32260283	5.22741434	98.62739868	0.76668752	0.6059137959				0	0	0	-879.9473144	0.04920790079			
877.3873144	88	7	5	0.09761018056	0.09394510159		86.90519412	7.642410385	5.452395493	98.55887119	0.8042637336	0.6368650768				0	0	0	-877.3873144	0.09394510159			
874.8273144	88	7	5	0.1400284159	0.1348016828		86.36561648	7.959443703	5.674939817	98.48997195	0.8419976676	0.6680303865				0	0	0	-874.8273144	0.1348016828			
872.2673144	88	7	5	0.1789069967	0.1722689728		85.83122709	8.273726685	5.895046224	98.42068457	0.8799014244	0.6994140054				0	0	0	-872.2673144	0.1722689728			
869.7073144	88	7	5	0.214676412	0.2067593638		85.3019983	8.58528571	6.112715993	98.35099232	0.9179874628	0.7310202213				0	0	0	-869.7073144	0.2067593638			
