T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
912.7503681	96	1	3	0	0		96	1	3	99.58355867	0.09826872959	0.318172597				0.001871116255	-0.0004708311791	-0.001400285076	-912.7503681	0			
912.7303681	96	1	3	0.001049848543	0.001043290844		95.99625783	1.000941652	3.002800522	99.58315209	0.09836339292	0.3184845125				0	0	0	-912.7303681	0.001043290844			
912.7103681	96	1	3	0.002097679245	0.002084577845		95.99251589	1.00188326	3.005600853	99.58274551	0.09845805637	0.318796438				0	0	0	-912.7103681	0.002084577845			
912.6703681	96	1	3	0.004187310354	0.004161163376		95.98503271	1.003766348	3.011200939	99.5819323	0.09864738473	0.3194203193				0	0	0	-912.6703681	0.004161163376			
912.5903681	96	1	3	0.00834261338	0.008290541436		95.97006918	1.007532006	3.02239881	99.58030575	0.09902604731	0.3206682039				0	0	0	-912.5903681	0.008290541436			
912.4303681	96	1	3	0.01655865951	0.01645539353		95.9401534	1.015061258	3.044785343	99.57705214	0.09978339661	0.3231644614				0	0	0	-912.4303681	0.01645539353			
912.1103681	96	1	3	0.03262242205	0.03241932291		95.880367	1.030111498	3.089521505	99.57054288	0.1012981948	0.3281589296				0	0	0	-912.1103681	0.03241932291			
911.4703681	96	1	3	0.06335177847	0.06295871197		95.76097464	1.060179142	3.178846214	99.55751604	0.1043282328	0.3381557285				0	0	0	-911.4703681	0.06295871197			
910.1903681	96	1	3	0.1197563511	0.1190184142		95.52291281	1.120184042	3.35690315	99.5314286	0.1103903634	0.3581810405				0	0	0	-910.1903681	0.1190184142			
