T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1#1)	fw(@FCC_A1#2)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@FCC_A1#1)	w(CU@FCC_A1#1)	w(SI@FCC_A1#1)	w(AL@FCC_A1#2)	w(CU@FCC_A1#2)	w(SI@FCC_A1#2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1#1)_1	fw(@FCC_A1#2)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI					
880.3057753	86	10	4	0	0		86	10	4	98.47391301	1.062824891	0.4632621021				0.002397203794	-0.001717524162	-0.0006796796325	-880.3057753	0			
880.2857753	86	10	4	0.0004057839648	0.0003842179424		85.99520569	10.00343498	4.001359329	98.47331175	1.063240498	0.4634477543				0	0	0	-880.2857753	0.0003842179424			
880.2657753	86	10	4	0.0008112608446	0.0007681470253		85.99041176	10.0068697	4.002718538	98.47271046	1.063656123	0.4636334166				0	0	0	-880.2657753	0.0007681470253			
880.2257753	86	10	4	0.001621294713	0.001535139896		85.98082505	10.01373835	4.005436593	98.4715078	1.064487427	0.4640047715				0	0	0	-880.2257753	0.001535139896			
880.1457753	86	10	4	0.003237692621	0.00306567362		85.96165625	10.02747249	4.010871258	98.46910215	1.066150252	0.4647476023				0	0	0	-880.1457753	0.00306567362			
879.9857753	86	10	4	0.006455886498	0.006113005811		85.92333709	10.05492812	4.021734799	98.46428948	1.069476771	0.466233749				0	0	0	-879.9857753	0.006113005811			
879.6657753	86	10	4	0.0128344771	0.01215330377		85.84677253	10.10978876	4.043438712	98.45465872	1.076133298	0.4692079846				0	0	0	-879.6657753	0.01215330377			
879.0257753	86	10	4	0.02536527703	0.02402095808		85.69393848	10.21930768	4.086753842	98.43537529	1.089460457	0.4751642526				0	0	0	-879.0257753	0.02402095808			
877.7457753	86	10	4	0.04955801024	0.04693899836		85.38945188	10.43753546	4.173012665	98.39671968	1.116172157	0.4871081672				0	0	0	-877.7457753	0.04693899836			
875.1857753	86	10	4	0.09473737174	0.08975950009		84.78520985	10.87074938	4.344040773	98.31904357	1.169833335	0.5111230949				0	0	0	-875.1857753	0.08975950009			
872.6257753	86	10	4	0.1360956204	0.1289862128		84.18728195	11.29964101	4.513077036	98.24086184	1.223827635	0.5353105265				0	0	0	-872.6257753	0.1289862128			
870.0657753	86	10	4	0.1741002768	0.1650591548		83.59566878	11.72421445	4.680116775	98.16215085	1.278174994	0.5596741582				0	0	0	-870.0657753	0.1650591548			
867.5057753	86	10	4	0.2091463114	0.1983500876		83.01036389	12.14447827	4.845157838	98.08288614	1.332896102	0.5842177538				0	0	0	-867.5057753	0.1983500876			
864.9457753	86	10	4	0.2415696934	0.2291752642		82.43135425	12.56044525	5.008200506	98.00304243	1.388012413	0.6089451571				0	0	0	-864.9457753	0.2291752642			
862.3857753	86	10	4	0.2716580144	0.2578054249		81.85862065	12.97213196	5.169247395	97.92259352	1.443546173	0.6338603053				0	0	0	-862.3857753	0.2578054249			
859.8257753	86	10	4	0.2996588968	0.2844737087		81.29213816	13.37955848	5.328303363	97.84151231	1.499520446	0.658967243				0	0	0	-859.8257753	0.2844737087			
857.2657753	86	10	4	0.3257867077	0.309381971		80.73187653	13.78274805	5.485375413	97.75977072	1.555959144	0.684270137				0	0	0	-857.2657753	0.309381971			
854.7057753	86	10	4	0.3502279652	0.3327058698		80.17780066	14.18172674	5.640472603	97.67733965	1.612887063	0.7097732914				0	0	0	-854.7057753	0.3327058698			
852.1457753	86	10	4	0.3731457229	0.3545989918		79.62987097	14.57652309	5.793605949	97.59418892	1.670329917	0.7354811637				0	0	0	-852.1457753	0.3545989918			
849.5857753	86	10	4	0.3946831537	0.3751962245		79.08804383	14.96716783	5.944788344	97.51028723	1.728314384	0.7613983816				0	0	0	-849.5857753	0.3751962245			
847.0257753	86	10	4	0.4149664965	0.3946165292		78.55227197	15.35369355	6.094034471	97.42560209	1.786868149	0.7875297611				0	0	0	-847.0257753	0.3946165292			
844.4657753	86	10	4	0.4341074955	0.4129652362		78.02250489	15.73613438	6.241360725	97.34009972	1.846019959	0.8138803249				0	0	0	-844.4657753	0.4129652362			
