T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
852.3586259	85	5	10	0	0	98.20956102	0.5409967682	1.249442211	85	5	10							0.001602404276	-0.0005409070081	-0.001061497268	-852.3586259	0	40.8259764801604	
852.3486259	85	5	10	0.0001251609616	0.000121488222	98.20932255	0.5410658452	1.249611606	84.9983972	5.00054103	10.00106177							0	0	0	-852.3486259	0.000121488222	123.799035481755	
852.3286259	85	5	10	0.0003750141427	0.0002425880893	98.20884548	0.5412040729	1.249950449	84.99519212	5.001622944	10.00318494							0	0	0	-852.3286259	0.0002425880893	165.148538263321	
852.2886259	85	5	10	0.0008742201147	0.0004848072242	98.20789135	0.5414804748	1.250628177	84.98878433	5.003785988	10.00742968							0	0	0	-852.2886259	0.0004848072242	165.20258285524	
852.2086259	85	5	10	0.001871290034	0.0009686933147	98.20598279	0.5420333617	1.251983847	84.97596973	5.00811183	10.01591844							0	0	0	-852.2086259	0.0009686933147	165.493064258293	
852.0486259	85	5	10	0.003859599286	0.001933584085	98.20216452	0.5431393866	1.254696089	84.95035109	5.016760285	10.03288863							0	0	0	-852.0486259	0.001933584085	166.149470721795	
851.7286259	85	5	10	0.007813046975	0.003852039995	98.19452337	0.5453524457	1.260124184	84.89915607	5.034044295	10.06679963							0	0	0	-851.7286259	0.003852039995	167.461841275996	
851.0886259	85	5	10	0.01562845673	0.007644217087	98.17922251	0.5497826355	1.270994852	84.79693474	5.068560813	10.13450444							0	0	0	-851.0886259	0.007644217087	170.289126479485	
849.8086259	85	5	10	0.03087617212	0.01503231191	98.14854619	0.5586597141	1.292794093	84.59316479	5.137390138	10.26944507							0	0	0	-849.8086259	0.01503231191	176.117417035361	
847.2486259	85	5	10	0.05997621047	0.02913033082	98.08688975	0.5764827863	1.336627465	84.18828512	5.274240354	10.53747453							0	0	0	-847.2486259	0.02913033082	-2926.53017084374	
844.6886259	85	5	10	0.08731214572	0.02818879232	98.02482189	0.5943976275	1.380780483	83.78693632	5.409985971	10.8030777							0	0	0	-844.6886259	0.02818879232	-2804.42991442834	
842.1286259	85	5	10	0.1130381363	0.02730143982	97.9623318	0.6124093698	1.425258834	83.38906517	5.54464305	11.06629178							0	0	0	-842.1286259	0.02730143982	-2717.30510127938	
840.8486259	85	5	10	0.1253280111	0.01340933395	97.93092586	0.6214516489	1.447622496	83.19142599	5.611554361	11.19701965							0	0	0	-840.8486259	0.01340933395	-57.1421550257152	
840.5286259	85	5	10	0.128342656	0.003333991991	97.92305741	0.6237160203	1.453226571	83.1421494	5.628238421	11.22961218							0	0	0	-840.5286259	0.003333991991	-86.7160796635073	
840.3686259	85	5	10	0.1298423854	0.001664256419	97.91912063	0.6248487802	1.456030588	83.11753161	5.636573748	11.24589464							0	0	0	-840.3686259	0.001664256419	-59.3281947307527	
840.3286259	85	5	10	0.1302166592	0.0004161029488	97.91813618	0.6251320232	1.456731794	83.11137932	5.638656838	11.24996384							0	0	0	-840.3286259	0.0004161029488	-32.0357853970484	
840.3186259	85	5	10	0.1303100803	0.0001039238608	97.91789009	0.6252028154	1.456907092	83.10984096	5.639177719	11.25098132							0	0	0	-840.3186259	0.0001039238608	-43.1939317768034	
840.2986259	85	5	10	0.1319881333	0.001669414694	97.91688642	0.6263057206	1.456807855	83.10204691	5.648710634	11.24924246	7.127267332E-05	0	99.99992873				0	0	0	-840.2986259	0.001669414694	65.797387684105	
840.2786259	85	5	10	0.1339350177	0.001936624488	97.91578716	0.6275873824	1.456625457	83.09337408	5.659820579	11.24680534	7.124496622E-05	0	99.99992876				0	0	0	-840.2786259	0.001936624488	68.260991554624	
840.2386259	85	5	10	0.1378112417	0.003863906912	97.91358506	0.6301541185	1.456260818	83.07600916	5.682062604	11.24192824	7.118958067E-05	0	99.99992881				0	0	0	-840.2386259	0.003863906912	20.8566194924878	
840.1586259	85	5	10	0.1454650916	0.007662992827	97.90918405	0.6352843539	1.455531599	83.04131996	5.726495566	11.23218447	7.107892275E-05	0	99.99992892				0	0	0	-840.1586259	0.007662992827	21.2465442464627	
839.9986259	85	5	10	0.1603805049	0.01506542793	97.90037873	0.6455473529	1.454073915	82.97199654	5.815284764	11.2127187	7.085806013E-05	0	99.99992914				0	0	0	-839.9986259	0.01506542793	21.970018342036	
839.6786259	85	5	10	0.1887908897	0.02919435271	97.88275379	0.6660846149	1.451161596	82.83356375	5.992563211	11.17387304	7.041814282E-05	0	99.99992958				0	0	0	-839.6786259	0.02919435271	23.4231816213957	
839.0386259	85	5	10	0.240509302	0.0549634469	97.8474457	0.7072050183	1.445349285	82.55756737	6.345905312	11.09652731	6.954550042E-05	0	99.99993045				0	0	0	-839.0386259	0.0549634469	26.5700084607972	
837.7586259	85	5	10	0.3273040919	0.09836693223	97.77658744	0.7896386011	1.433773958	82.00912523	7.047643222	10.94323154	6.782867098E-05	0	99.99993217				0	0	0	-837.7586259	0.09836693223	33.7545566382571	
835.1986259	85	5	10	0.4545483881	0.1623092669	97.63381054	0.9553662829	1.410823182	80.92698077	8.430725991	10.64229324	6.450636167E-05	0	99.99993549				0	0	0	-835.1986259	0.1623092669	-193.761043663821	
832.6386259	85	5	10	0.5423854991	0.1371944737	97.4894472	1.122409365	1.388143439	79.86552093	9.785443759	10.34903531	6.132791101E-05	0	99.99993867				0	0	0	-832.6386259	0.1371944737	-121.578461246442	
830.0786259	85	5	10	0.606436114	0.1184087799	97.34325977	1.290999414	1.36574082	78.82579486	11.110621	10.06358414	5.828793703E-05	0	99.99994171				0	0	0	-830.0786259	0.1184087799	-158.172580981392	
827.5186259	85	5	10	0.6550585551	0.1037973474	97.1949976	1.46138097	1.343621427	77.80876109	12.40519915	9.786039756	5.538122622E-05	0	99.99994462				0	0	0	-827.5186259	0.1037973474	-199.473996822343	
824.9586259	85	5	10	0.6931286161	0.09210243257	97.04438577	1.633822533	1.321791693	76.81521139	13.66832599	9.516462614	5.260272861E-05	0	99.9999474				0	0	0	-824.9586259	0.09210243257	-245.494844352546	
822.3986259	85	5	10	0.7236756748	0.0825243568	96.89112463	1.808617024	1.30025835	75.845771	14.89935446	9.254874545	4.994755391E-05	0	99.99995005				0	0	0	-822.3986259	0.0825243568	-296.240794313632	
819.8386259	85	5	10	0.7486790396	0.07453439719	96.73488737	1.986084173	1.279028459	74.9008948	16.09784601	9.001259187	4.74109675E-05	0	99.99995259				0	0	0	-819.8386259	0.07453439719	-351.803832898227	
817.2786259	85	5	10	0.7694854952	0.06776894525	96.57531692	2.166573627	1.258109453	73.98086814	17.26356848	8.755563375	4.498838657E-05	0	99.99995501				0	0	0	-817.2786259	0.06776894525	-412.334546563365	
814.7186259	85	5	10	0.7870425924	0.06196960066	96.41202201	2.350468787	1.237509204	73.08581238	18.39648813	8.517699486	4.267537628E-05	0	99.99995732				0	0	0	-814.7186259	0.06196960066	-478.043612205286	
812.1586259	85	5	10	0.8020359393	0.05694753725	96.24457235	2.538191548	1.217236102	72.21569449	19.49675697	8.287548533	4.046764595E-05	0	99.99995953				0	0	0	-812.1586259	0.05694753725	-549.202054584101	
809.5986259	85	5	10	0.8149735683	0.05256140579	96.07249268	2.730208157	1.197299163	71.37033969	20.56469652	8.064963791	3.836104524E-05	0	99.99996164				0	0	0	-809.5986259	0.05256140579	-626.141092895336	
807.0386259	85	5	10	0.8262397183	0.04870314553	95.89525536	2.927036475	1.177708164	70.54944614	21.60077913	7.849774728	3.635156049E-05	0	99.99996365				0	0	0	-807.0386259	0.04870314553	-709.252906879631	
804.4786259	85	5	10	0.836130217	0.04528860063	95.71227116	3.129255022	1.158473813	69.75260081	22.60560815	7.64179104	3.443531099E-05	0	99.99996556				0	0	0	-804.4786259	0.04528860063	-798.993699882683	
801.9186259	85	5	10	0.8448764045	0.04225115455	95.52287775	3.33751428	1.13960797	68.97929561	23.57989777	7.440806621	3.260854542E-05	0	99.99996739				0	0	0	-801.9186259	0.04225115455	-895.890685612481	
799.3586259	85	5	10	0.8526617039	0.0395373158	95.32632515	3.552550931	1.121123916	68.22894316	24.5244535	7.246603342	3.086763822E-05	0	99.99996913				0	0	0	-799.3586259	0.0395373158	-1000.5549289208	
796.7986259	85	5	10	0.8596333464	0.03710359706	95.12175736	3.775205931	1.103036713	67.50089165	25.44015382	7.058954524	2.920908615E-05	0	99.99997079				0	0	0	-796.7986259	0.03710359706	-1113.70279513593	
794.2386259	85	5	10	0.8659108274	0.03491427172	94.90818865	4.006447705	1.085363647	66.7944384	26.32793354	6.877628061	2.762950476E-05	0	99.99997237				0	0	0	-794.2386259	0.03491427172	-1236.19008624145	
791.6786259	85	5	10	0.8715921111	0.03293973806	94.68447292	4.247402255	1.068124821	66.10884174	27.18876912	6.702389138	2.612562501E-05	0	99.99997387				0	0	0	-791.6786259	0.03293973806	-1369.0654141602	
789.1186259	85	5	10	0.8767582547	0.03115531374	94.44926325	4.499392817	1.051343932	65.44333124	28.02366621	6.53300255	2.469428992E-05	0	99.99997531				0	0	0	-789.1186259	0.03115531374	-1513.65374731401	
786.5586259	85	5	10	0.8814769062	0.02954034242	94.20095774	4.763992953	1.035049311	64.79711598	28.83364941	6.369234615	2.333245111E-05	0	99.99997667				0	0	0	-786.5586259	0.02954034242	-1441.41641916302	
785.2786259	85	5	10	0.8836818597	0.01428966785	94.07130611	4.901599083	1.027094812	64.48099287	29.22962171	6.289385422	2.267666927E-05	0	99.99997732				0	0	0	-785.2786259	0.01428966785	-41.4534721871722	
785.2386259	85	5	10	0.8837492515	0.0004437814705	94.06719107	4.905960546	1.026848382	64.47118734	29.24190114	6.286911516	2.265644031E-05	0	99.99997734				0	0	0	-785.2386259	0.0004437814705	-88.5759163436085	
785.2186259	85	5	10	0.8837828505	0.0002214404225	94.06513209	4.908142695	1.026725217	64.46628524	29.24803969	6.285675072	2.264633175E-05	0	99.99997735				0	0	0	-785.2186259	0.0002214404225	-89.9989333710314	
785.1986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-785.1986259	0.4259074471	0.0469829867232019	
785.1786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-785.1786259	0.4259074471	NaN	
785.1386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-785.1386259	0.4259074471	NaN	
785.0586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-785.0586259	0.4259074471	NaN	
784.8986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-784.8986259	0.4259074471	NaN	
784.5786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-784.5786259	0.4259074471	NaN	
783.9386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-783.9386259	0.4259074471	NaN	
782.6586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-782.6586259	0.4259074471	NaN	
780.0986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-780.0986259	0.4259074471	NaN	
774.9786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-774.9786259	0.4259074471	NaN	
769.8586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-769.8586259	0.4259074471	NaN	
764.7386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-764.7386259	0.4259074471	NaN	
759.6186259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-759.6186259	0.4259074471	NaN	
754.4986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-754.4986259	0.4259074471	NaN	
749.3786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-749.3786259	0.4259074471	NaN	
744.2586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-744.2586259	0.4259074471	NaN	
739.1386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-739.1386259	0.4259074471	NaN	
734.0186259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-734.0186259	0.4259074471	NaN	
728.8986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-728.8986259	0.4259074471	NaN	
723.7786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-723.7786259	0.4259074471	NaN	
718.6586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-718.6586259	0.4259074471	NaN	
713.5386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-713.5386259	0.4259074471	NaN	
708.4186259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-708.4186259	0.4259074471	NaN	
703.2986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-703.2986259	0.4259074471	NaN	
698.1786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-698.1786259	0.4259074471	NaN	
693.0586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-693.0586259	0.4259074471	NaN	
687.9386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-687.9386259	0.4259074471	NaN	
682.8186259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-682.8186259	0.4259074471	NaN	
677.6986259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-677.6986259	0.4259074471	NaN	
672.5786259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-672.5786259	0.4259074471	NaN	
667.4586259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-667.4586259	0.4259074471	NaN	
662.3386259	85	5	10	1	0.4259074471	94.0656933	4.907686843	1.026619855				2.264137882E-05	0	99.99997736	47.32857749	52.67142251	0				-662.3386259	0.4259074471	NaN	
