T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
850.074406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-850.074406	0.8887453245	NaN	
849.994406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-849.994406	0.8887453245	NaN	
849.834406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-849.834406	0.8887453245	NaN	
849.514406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-849.514406	0.8887453245	NaN	
848.874406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-848.874406	0.8887453245	NaN	
847.594406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-847.594406	0.8887453245	NaN	
845.034406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-845.034406	0.8887453245	NaN	
839.914406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-839.914406	0.8887453245	NaN	
834.794406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-834.794406	0.8887453245	NaN	
829.674406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-829.674406	0.8887453245	NaN	
824.554406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-824.554406	0.8887453245	NaN	
819.434406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-819.434406	0.8887453245	NaN	
814.314406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-814.314406	0.8887453245	NaN	
809.194406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-809.194406	0.8887453245	NaN	
804.074406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-804.074406	0.8887453245	NaN	
798.954406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-798.954406	0.8887453245	NaN	
793.834406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-793.834406	0.8887453245	NaN	
788.714406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-788.714406	0.8887453245	NaN	
783.594406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-783.594406	0.8887453245	NaN	
778.474406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-778.474406	0.8887453245	NaN	
773.354406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-773.354406	0.8887453245	NaN	
768.234406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-768.234406	0.8887453245	NaN	
763.114406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-763.114406	0.8887453245	NaN	
757.994406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-757.994406	0.8887453245	NaN	
752.874406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-752.874406	0.8887453245	NaN	
747.754406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-747.754406	0.8887453245	NaN	
742.634406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-742.634406	0.8887453245	NaN	
737.514406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-737.514406	0.8887453245	NaN	
732.394406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-732.394406	0.8887453245	NaN	
727.274406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-727.274406	0.8887453245	NaN	
722.154406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-722.154406	0.8887453245	NaN	
717.034406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-717.034406	0.8887453245	NaN	
711.914406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-711.914406	0.8887453245	NaN	
706.794406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-706.794406	0.8887453245	NaN	
701.674406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-701.674406	0.8887453245	NaN	
696.554406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-696.554406	0.8887453245	NaN	
691.434406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-691.434406	0.8887453245	NaN	
686.314406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-686.314406	0.8887453245	NaN	
681.194406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-681.194406	0.8887453245	NaN	
676.074406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-676.074406	0.8887453245	NaN	
670.954406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-670.954406	0.8887453245	NaN	
665.834406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-665.834406	0.8887453245	NaN	
660.714406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-660.714406	0.8887453245	NaN	
655.594406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-655.594406	0.8887453245	NaN	
650.474406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-650.474406	0.8887453245	NaN	
645.354406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-645.354406	0.8887453245	NaN	
640.234406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-640.234406	0.8887453245	NaN	
635.114406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-635.114406	0.8887453245	NaN	
629.994406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-629.994406	0.8887453245	NaN	
624.874406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-624.874406	0.8887453245	NaN	
619.754406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-619.754406	0.8887453245	NaN	
614.634406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-614.634406	0.8887453245	NaN	
609.514406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-609.514406	0.8887453245	NaN	
604.394406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-604.394406	0.8887453245	NaN	
599.274406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-599.274406	0.8887453245	NaN	
594.154406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-594.154406	0.8887453245	NaN	
589.034406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-589.034406	0.8887453245	NaN	
583.914406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-583.914406	0.8887453245	NaN	
578.794406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-578.794406	0.8887453245	NaN	
573.674406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-573.674406	0.8887453245	NaN	
568.554406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-568.554406	0.8887453245	NaN	
563.434406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-563.434406	0.8887453245	NaN	
558.314406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-558.314406	0.8887453245	NaN	
553.194406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-553.194406	0.8887453245	NaN	
548.074406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-548.074406	0.8887453245	NaN	
542.954406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-542.954406	0.8887453245	NaN	
537.834406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-537.834406	0.8887453245	NaN	
532.714406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-532.714406	0.8887453245	NaN	
527.594406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-527.594406	0.8887453245	NaN	
522.474406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-522.474406	0.8887453245	NaN	
517.354406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-517.354406	0.8887453245	NaN	
512.234406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-512.234406	0.8887453245	NaN	
507.114406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-507.114406	0.8887453245	NaN	
501.994406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-501.994406	0.8887453245	NaN	
496.874406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-496.874406	0.8887453245	NaN	
491.754406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-491.754406	0.8887453245	NaN	
486.634406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-486.634406	0.8887453245	NaN	
481.514406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-481.514406	0.8887453245	NaN	
476.394406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-476.394406	0.8887453245	NaN	
471.274406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-471.274406	0.8887453245	NaN	
466.154406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-466.154406	0.8887453245	NaN	
461.034406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-461.034406	0.8887453245	NaN	
455.914406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-455.914406	0.8887453245	NaN	
450.794406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-450.794406	0.8887453245	NaN	
445.674406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-445.674406	0.8887453245	NaN	
440.554406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-440.554406	0.8887453245	NaN	
435.434406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-435.434406	0.8887453245	NaN	
430.314406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-430.314406	0.8887453245	NaN	
425.194406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-425.194406	0.8887453245	NaN	
420.074406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-420.074406	0.8887453245	NaN	
414.954406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-414.954406	0.8887453245	NaN	
409.834406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-409.834406	0.8887453245	NaN	
404.714406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-404.714406	0.8887453245	NaN	
399.594406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-399.594406	0.8887453245	NaN	
394.474406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-394.474406	0.8887453245	NaN	
389.354406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-389.354406	0.8887453245	NaN	
384.234406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-384.234406	0.8887453245	NaN	
379.114406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-379.114406	0.8887453245	NaN	
373.994406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-373.994406	0.8887453245	NaN	
368.874406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-368.874406	0.8887453245	NaN	
363.754406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-363.754406	0.8887453245	NaN	
358.634406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-358.634406	0.8887453245	NaN	
353.514406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-353.514406	0.8887453245	NaN	
348.394406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-348.394406	0.8887453245	NaN	
343.274406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-343.274406	0.8887453245	NaN	
338.154406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-338.154406	0.8887453245	NaN	
333.034406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-333.034406	0.8887453245	NaN	
327.914406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-327.914406	0.8887453245	NaN	
322.794406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-322.794406	0.8887453245	NaN	
317.674406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-317.674406	0.8887453245	NaN	
312.554406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-312.554406	0.8887453245	NaN	
307.434406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-307.434406	0.8887453245	NaN	
302.314406	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-302.314406	0.8887453245	NaN	
300	91	9	1	0.8887453245	98.45154412	1.548455876			8.61187325E-05	99.99991388			-300	0.8887453245	NaN	
