T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
882.5641537	88	7	5	0	0	98.70935518	0.7294407092	0.56120411	88	7	5	0.002119645329	-0.001241098724	-0.0008785466044	0.002119645329	-0.001241098724	-0.0008785466044	-882.5641537	0	50.4888978848336	
882.5441537	88	7	5	0.0004114860972	0.0003958532234	98.70881522	0.7297508338	0.5614339454	87.99576079	7.002482146	5.00175706	0.002119420946	-0.001240973219	-0.0008784477268	0	0	0	-882.5441537	0.0003958532234	50.5586561969595	
882.5241537	88	7	5	0.000822403682	0.0007911610203	98.70827522	0.7300609904	0.5616637883	87.99152204	7.004964039	5.003513925	0.002119233222	-0.001240864119	-0.0008783691031	0	0	0	-882.5241537	0.0007911610203	50.6055939800347	
882.4841537	88	7	5	0.001643644918	0.001581209725	98.70719508	0.7306814082	0.5621235085	87.98304572	7.009927128	5.007027151	0.002118822384	-0.00124063383	-0.0008781885547	0	0	0	-882.4841537	0.001581209725	50.6654600840944	
882.4041537	88	7	5	0.003282649395	0.00315797918	98.70503427	0.7319226546	0.5630430752	87.96609804	7.019850455	5.014051506	0.00211800138	-0.001240184553	-0.0008778168271	0	0	0	-882.4041537	0.00315797918	50.8082056565364	
882.2441537	88	7	5	0.00654681124	0.006298268731	98.70071049	0.7344067938	0.5648827143	87.93222246	7.039685703	5.028091834	0.002116367076	-0.001239334081	-0.0008770329954	0	0	0	-882.2441537	0.006298268731	51.1411394881236	
881.9241537	88	7	5	0.01300298293	0.0125097147	98.69205429	0.7393817431	0.5685639671	87.8645504	7.079311068	5.056138531	0.002113089824	-0.001237333159	-0.0008757566656	0	0	0	-881.9241537	0.0125097147	51.8325704630867	
881.2841537	88	7	5	0.02568444047	0.02471159758	98.67470698	0.7493584231	0.5759345977	87.72952241	7.15837986	5.112097733	0.002106453164	-0.001233507535	-0.0008729456293	0	0	0	-881.2841537	0.02471159758	53.1206294934609	
880.0041537	88	7	5	0.05012876099	0.04823591673	98.63987018	0.7694210849	0.5907087373	87.46072961	7.315790275	5.223480112	0.00209319574	-0.00122579956	-0.0008673961801	0	0	0	-880.0041537	0.04823591673	55.8056512835679	
877.4441537	88	7	5	0.0956587128	0.09206936228	98.56960765	0.8099998917	0.6203924626	86.92818093	7.62770165	5.44411742	0.00206714621	-0.001210802785	-0.0008563434255	0	0	0	-877.4441537	0.09206936228	61.3184867778904	
