T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
889.6646727	93	0	7	0	0	99.21579681	0	0.7842031867	93	0	7	0.001483835029		-0.001483835029	0.001483835029		-0.001483835029	-889.6646727	0	41.8668653284681	
889.6446727	93	0	7	0.0004785537489	0.00047738421	99.21542559	0	0.7845744141	92.99703237	0	7.002967628	0.001483727847		-0.001483727847	0		0	-889.6446727	0.00047738421	41.9230865846118	
889.6246727	93	0	7	0.0009564664493	0.0009541290773	99.21505435	0	0.7849456499	92.99406496	0	7.005935042	0.001483634966		-0.001483634966	0		0	-889.6246727	0.0009541290773	41.9642649079766	
889.5846727	93	0	7	0.001911397041	0.001906726608	99.21431184	0	0.7856881606	92.98813071	0	7.011869286	0.001483434342		-0.001483434342	0		0	-889.5846727	0.001906726608	42.0242394401557	
889.5046727	93	0	7	0.003816664587	0.003807340933	99.21282664	0	0.7871733636	92.97626461	0	7.023735387	0.001483030085		-0.001483030085	0		0	-889.5046727	0.003807340933	42.1594647846045	
889.3446727	93	0	7	0.007608923122	0.007590344385	99.20985555	0	0.7901444524	92.95254197	0	7.047458033	0.001482211664		-0.001482211664	0		0	-889.3446727	0.007590344385	42.4763392413583	
889.0246727	93	0	7	0.01509760404	0.01506077514	99.20391065	0	0.7960893473	92.90513499	0	7.094865009	0.001480671058		-0.001480671058	0		0	-889.0246727	0.01506077514	43.1352714763764	
888.3846727	93	0	7	0.02977101277	0.02969852868	99.1920099	0	0.8079901005	92.81047352	0	7.189526483	0.001477469193		-0.001477469193	0		0	-888.3846727	0.02969852868	44.3632078237315	
887.1046727	93	0	7	0.05791410932	0.05777364574	99.16816427	0	0.831835729	92.62175872	0	7.378241278	0.001471112958		-0.001471112958	0		0	-887.1046727	0.05777364574	46.9328319373723	
884.5446727	93	0	7	0.1098520591	0.1095876905	99.12029415	0	0.8797058548	92.2467431	0	7.753256902	0.001458634714		-0.001458634714	0		0	-884.5446727	0.1095876905	52.2311416838429	
881.9846727	93	0	7	0.1566959342	0.1563217891	99.07218096	0	0.9278190432	91.87490937	0	8.125090632	0.001446291455		-0.001446291455	0		0	-881.9846727	0.1563217891	57.7267719811342	
879.4246727	93	0	7	0.1991769668	0.1987051679	99.02381934	0	0.9761806627	91.50621246	0	8.493787541	0.0014341294		-0.0014341294	0		0	-879.4246727	0.1987051679	63.4751378124195	
876.8646727	93	0	7	0.2378900684	0.2373311051	98.97520399	0	1.024796009	91.14060605	0	8.85939395	0.001422150012		-0.001422150012	0		0	-876.8646727	0.2373311051	69.4736956537094	
874.3046727	93	0	7	0.2733270705	0.2726900829	98.9263297	0	1.073670305	90.77804286	0	9.221957144	0.001410356733		-0.001410356733	0		0	-874.3046727	0.2726900829	75.717576910728	
871.7446727	93	0	7	0.3058981056	0.3051911087	98.8771913	0	1.1228087	90.41847484	0	9.58152516	0.001398752173		-0.001398752173	0		0	-871.7446727	0.3051911087	82.2016250463493	
869.1846727	93	0	7	0.3359478813	0.3351779452	98.82778372	0	1.172216285	90.0618534	0	9.938146596	0.001387338213		-0.001387338213	0		0	-869.1846727	0.3351779452	88.9204013576708	
866.6246727	93	0	7	0.3637682142	0.3629416097	98.77810191	0	1.221898087	89.70812956	0	10.29187044	0.00137611608		-0.00137611608	0		0	-866.6246727	0.3629416097	95.8681935693774	
864.0646727	93	0	7	0.3896077904	0.3887301074	98.72814092	0	1.271859082	89.3572541	0	10.6427459	0.001365086422		-0.001365086422	0		0	-864.0646727	0.3887301074	103.054877828267	
861.5046727	93	0	7	0.4136731551	0.4127494047	98.67789577	0	1.322104226	89.00917753	0	10.99082247	0.001354075384		-0.001354075384	0		0	-861.5046727	0.4127494047	110.438096142261	
