T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
930.8679278	99	1	0	0	0	99.90302287	0.09697712675	0	99	1	0	0.003831923066	-0.003831923066		0.003831923066	-0.003831923066		-930.8679278	0	2.34857808969547	
930.8479278	99	1	0	0.008479728393	0.008435680008	99.90227442	0.09772557838	0	98.99232469	1.007675306	0	0.003820210849	-0.003820210849		0	0		-930.8479278	0.008435680008	2.39318546250536	
930.8279278	99	1	0	0.01680419439	0.01671697588	99.90152821	0.09847179496	0	98.98467283	1.015327168	0	0.003831595473	-0.003831595473		0	0		-930.8279278	0.01671697588	2.43242866051174	
930.7879278	99	1	0	0.0331064802	0.0329349315	99.90003341	0.09996659001	0	98.96934701	1.030652988	0	0.003831223807	-0.003831223807		0	0		-930.7879278	0.0329349315	2.50496388533294	
930.7079278	99	1	0	0.06429001251	0.06395797812	99.89704345	0.1029565467	0	98.93869957	1.061300432	0	0.003830496481	-0.003830496481		0	0		-930.7079278	0.06395797812	2.65971920582467	
930.5479278	99	1	0	0.121552473	0.120928868	99.89106207	0.1089379278	0	98.87742155	1.12257845	0	0.003829127569	-0.003829127569		0	0		-930.5479278	0.120928868	2.9889814249252	
930.2279278	99	1	0	0.2191082917	0.2179992139	99.87909336	0.1209066383	0	98.75493291	1.245067089	0	0.003826224176	-0.003826224176		0	0		-930.2279278	0.2179992139	3.72834376477552	
929.5879278	99	1	0	0.365970288	0.3641680728	99.85513201	0.1448679884	0	98.51022941	1.489770586	0	0.00382046651	-0.00382046651		0	0		-929.5879278	0.3641680728	5.52561663848631	
928.3079278	99	1	0	0.5504404346	0.5478813112	99.80711093	0.1928890702	0	98.02193644	1.978063563	0	0.003800020498	-0.003800020498		0	0		-928.3079278	0.5478813112	10.3902227530855	
925.7479278	99	1	0	0.7359040859	0.7328898571	99.71066657	0.2893334253	0	97.05009145	2.949908547	0	0.003781609348	-0.003781609348		0	0		-925.7479278	0.7328898571	22.8998808255936	
923.1879278	99	1	0	0.8290309165	0.8260971572	99.61365106	0.3863489388	0	96.08494838	3.91505162	0	0.003736152441	-0.003736152441		0	0		-923.1879278	0.8260971572	38.6748092582297	
920.6279278	99	1	0	0.8850596264	0.8824243497	99.51603235	0.483967652	0	95.12709134	4.872908663	0	0.003716324764	-0.003716324764		0	0		-920.6279278	0.8824243497	58.7060030587432	
918.0679278	99	1	0	0.9225097072	0.9202847171	99.41776708	0.5822329227	0	94.17702622	5.822973777	0	0.003693509707	-0.003693509707		0	0		-918.0679278	0.9202847171	82.7928034417984	
915.5079278	99	1	0	0.949342759	0.9475944129	99.31881099	0.6811890103	0	93.23528003	6.764719966	0	0.003661296545	-0.003661296545		0	0		-915.5079278	0.9475944129	110.669725428939	
912.9479278	99	1	0	0.969548036	0.9683201003	99.2191172	0.7808827975	0	92.30238012	7.697619877	0	0.003619646158	-0.003619646158		0	0		-912.9479278	0.9683201003	141.989417139061	
910.3879278	99	1	0	0.9853475114	0.9846714397	99.11863734	0.8813626628	0	91.37885981	8.621140192	0	0.003585464461	-0.003585464461		0	0		-910.3879278	0.9846714397	176.338591728107	
907.8279278	99	1	0	0.9980750698	0.9979750517	99.01731624	0.9826837592	0	90.46520873	9.534791273	0	0.003547399165	-0.003547399165		0	0		-907.8279278	0.9979750517	211.927383372666	
907.5079278	99	1	0	0.9994961047	0.9994695561	99.00458929	0.9954107069	0	90.35172185	9.648278149	0	0	0		0	0		-907.5079278	0.9994695561	216.223122963053	
907.4279278	99	1	0	0.9998467583	0.9998386567	99.00140527	0.9985947323	0	90.32337487	9.676625128	0	0	0		0	0		-907.4279278	0.9998386567	218.419934111916	
907.4079278	99	1	0	0.999933565	0.9999300497	99.00060918	0.9993908192	0	90.31629019	9.683709806	0	0	0		0	0		-907.4079278	0.9999300497	256.833858867773	
907.3879278	99	1	0	1	1	98.99999997	1.00000003	0				0	0					-907.3879278	1	285.917286987746	
907.3779278	99	1	0	1	1	98.99999995	1.00000005	0				0	0					-907.3779278	1	NaN	
907.3579278	99	1	0	1	1	99	1	0				0	0					-907.3579278	1	NaN	
907.3179278	99	1	0	1	1	99	1	0				0	0					-907.3179278	1	NaN	
907.2379278	99	1	0	1	1	99	1	0				0	0					-907.2379278	1	NaN	
907.0779278	99	1	0	1	1	99	1	0				0	0					-907.0779278	1	NaN	
906.7579278	99	1	0	1	1	99	1	0				0	0					-906.7579278	1	NaN	
906.1179278	99	1	0	1	1	99	1	0				0	0					-906.1179278	1	NaN	
904.8379278	99	1	0	1	1	99	1.000000001	0				0	0					-904.8379278	1	NaN	
902.2779278	99	1	0	1	1	99	1.000000004	0				0	0					-902.2779278	1	NaN	
899.7179278	99	1	0	1	1	98.99999999	1.000000005	0				0	0					-899.7179278	1	NaN	
897.1579278	99	1	0	1	1	98.99999999	1.000000005	0				0	0					-897.1579278	1	NaN	
894.5979278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-894.5979278	1	NaN	
892.0379278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-892.0379278	1	NaN	
889.4779278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-889.4779278	1	NaN	
886.9179278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-886.9179278	1	NaN	
884.3579278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-884.3579278	1	NaN	
881.7979278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-881.7979278	1	NaN	
879.2379278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-879.2379278	1	NaN	
876.6779278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-876.6779278	1	NaN	
874.1179278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-874.1179278	1	NaN	
871.5579278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-871.5579278	1	NaN	
868.9979278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-868.9979278	1	NaN	
866.4379278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-866.4379278	1	NaN	
863.8779278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-863.8779278	1	NaN	
861.3179278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-861.3179278	1	NaN	
858.7579278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-858.7579278	1	NaN	
856.1979278	99	1	0	1	1	98.99999999	1.000000006	0				0	0					-856.1979278	1	NaN	
853.6379278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-853.6379278	1	NaN	
851.0779278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-851.0779278	1	NaN	
848.5179278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-848.5179278	1	NaN	
845.9579278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-845.9579278	1	NaN	
843.3979278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-843.3979278	1	NaN	
840.8379278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-840.8379278	1	NaN	
838.2779278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-838.2779278	1	NaN	
835.7179278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-835.7179278	1	NaN	
833.1579278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-833.1579278	1	NaN	
830.5979278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-830.5979278	1	NaN	
828.0379278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-828.0379278	1	NaN	
825.4779278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-825.4779278	1	NaN	
822.9179278	99	1	0	1	1	98.99999999	1.000000007	0				0	0					-822.9179278	1	NaN	
820.3579278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-820.3579278	1	NaN	
817.7979278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-817.7979278	1	NaN	
815.2379278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-815.2379278	1	NaN	
812.6779278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-812.6779278	1	NaN	
810.1179278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-810.1179278	1	NaN	
807.5579278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-807.5579278	1	NaN	
804.9979278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-804.9979278	1	NaN	
802.4379278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-802.4379278	1	NaN	
799.8779278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-799.8779278	1	NaN	
797.3179278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-797.3179278	1	NaN	
794.7579278	99	1	0	1	1	98.99999999	1.000000008	0				0	0					-794.7579278	1	NaN	
792.1979278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-792.1979278	1	NaN	
789.6379278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-789.6379278	1	NaN	
787.0779278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-787.0779278	1	NaN	
784.5179278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-784.5179278	1	NaN	
781.9579278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-781.9579278	1	NaN	
779.3979278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-779.3979278	1	NaN	
776.8379278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-776.8379278	1	NaN	
774.2779278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-774.2779278	1	NaN	
771.7179278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-771.7179278	1	NaN	
769.1579278	99	1	0	1	1	98.99999999	1.000000009	0				0	0					-769.1579278	1	NaN	
766.5979278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-766.5979278	1	NaN	
764.0379278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-764.0379278	1	NaN	
761.4779278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-761.4779278	1	NaN	
758.9179278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-758.9179278	1	NaN	
756.3579278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-756.3579278	1	NaN	
753.7979278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-753.7979278	1	NaN	
751.2379278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-751.2379278	1	NaN	
748.6779278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-748.6779278	1	NaN	
746.1179278	99	1	0	1	1	98.99999999	1.00000001	0				0	0					-746.1179278	1	NaN	
743.5579278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-743.5579278	1	NaN	
740.9979278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-740.9979278	1	NaN	
738.4379278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-738.4379278	1	NaN	
735.8779278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-735.8779278	1	NaN	
733.3179278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-733.3179278	1	NaN	
730.7579278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-730.7579278	1	NaN	
728.1979278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-728.1979278	1	NaN	
725.6379278	99	1	0	1	1	98.99999999	1.000000011	0				0	0					-725.6379278	1	NaN	
723.0779278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-723.0779278	1	NaN	
720.5179278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-720.5179278	1	NaN	
717.9579278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-717.9579278	1	NaN	
715.3979278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-715.3979278	1	NaN	
712.8379278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-712.8379278	1	NaN	
710.2779278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-710.2779278	1	NaN	
707.7179278	99	1	0	1	1	98.99999999	1.000000012	0				0	0					-707.7179278	1	NaN	
705.1579278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-705.1579278	1	NaN	
702.5979278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-702.5979278	1	NaN	
700.0379278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-700.0379278	1	NaN	
697.4779278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-697.4779278	1	NaN	
694.9179278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-694.9179278	1	NaN	
692.3579278	99	1	0	1	1	98.99999999	1.000000013	0				0	0					-692.3579278	1	NaN	
689.7979278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-689.7979278	1	NaN	
687.2379278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-687.2379278	1	NaN	
684.6779278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-684.6779278	1	NaN	
682.1179278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-682.1179278	1	NaN	
679.5579278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-679.5579278	1	NaN	
676.9979278	99	1	0	1	1	98.99999999	1.000000014	0				0	0					-676.9979278	1	NaN	
674.4379278	99	1	0	1	1	98.99999999	1.000000015	0				0	0					-674.4379278	1	NaN	
671.8779278	99	1	0	1	1	98.99999999	1.000000015	0				0	0					-671.8779278	1	NaN	
669.3179278	99	1	0	1	1	98.99999998	1.000000015	0				0	0					-669.3179278	1	NaN	
666.7579278	99	1	0	1	1	98.99999998	1.000000015	0				0	0					-666.7579278	1	NaN	
664.1979278	99	1	0	1	1	98.99999998	1.000000015	0				0	0					-664.1979278	1	NaN	
661.6379278	99	1	0	1	1	98.99999998	1.000000016	0				0	0					-661.6379278	1	NaN	
659.0779278	99	1	0	1	1	98.99999998	1.000000016	0				0	0					-659.0779278	1	NaN	
656.5179278	99	1	0	1	1	98.99999998	1.000000016	0				0	0					-656.5179278	1	NaN	
653.9579278	99	1	0	1	1	98.99999998	1.000000016	0				0	0					-653.9579278	1	NaN	
651.3979278	99	1	0	1	1	98.99999998	1.000000017	0				0	0					-651.3979278	1	NaN	
648.8379278	99	1	0	1	1	98.99999998	1.000000017	0				0	0					-648.8379278	1	NaN	
646.2779278	99	1	0	1	1	98.99999998	1.000000017	0				0	0					-646.2779278	1	NaN	
643.7179278	99	1	0	1	1	98.99999998	1.000000017	0				0	0					-643.7179278	1	NaN	
641.1579278	99	1	0	1	1	98.99999998	1.000000017	0				0	0					-641.1579278	1	NaN	
638.5979278	99	1	0	1	1	98.99999998	1.000000018	0				0	0					-638.5979278	1	NaN	
636.0379278	99	1	0	1	1	98.99999998	1.000000018	0				0	0					-636.0379278	1	NaN	
633.4779278	99	1	0	1	1	98.99999998	1.000000018	0				0	0					-633.4779278	1	NaN	
630.9179278	99	1	0	1	1	98.99999998	1.000000018	0				0	0					-630.9179278	1	NaN	
628.3579278	99	1	0	1	1	98.99999998	1.000000019	0				0	0					-628.3579278	1	NaN	
625.7979278	99	1	0	1	1	98.99999998	1.000000019	0				0	0					-625.7979278	1	NaN	
623.2379278	99	1	0	1	1	98.99999998	1.000000019	0				0	0					-623.2379278	1	NaN	
620.6779278	99	1	0	1	1	98.99999998	1.000000019	0				0	0					-620.6779278	1	NaN	
618.1179278	99	1	0	1	1	98.99999998	1.00000002	0				0	0					-618.1179278	1	NaN	
615.5579278	99	1	0	1	1	98.99999998	1.00000002	0				0	0					-615.5579278	1	NaN	
612.9979278	99	1	0	1	1	98.99999998	1.00000002	0				0	0					-612.9979278	1	NaN	
610.4379278	99	1	0	1	1	98.99999998	1.000000021	0				0	0					-610.4379278	1	NaN	
607.8779278	99	1	0	1	1	98.99999998	1.000000021	0				0	0					-607.8779278	1	NaN	
