T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
875.874406	91	0	9	0	0	98.95632928	0	1.043670716	91	0	9				0.001417567619		-0.001417567619	-875.874406	0	56.0807504384223	
875.854406	91	0	9	0.0003574951961	0.0003563767385	98.95594767	0	1.044052329	90.9971649	0	9.002835096				0		0	-875.854406	0.0003563767385	56.1600208541283	
875.834406	91	0	9	0.000714486388	0.0007122511563	98.95556605	0	1.04443395	90.99433001	0	9.005669994				0		0	-875.834406	0.0007122511563	56.2092369449781	
875.794406	91	0	9	0.001428101477	0.001423634167	98.95480277	0	1.045197234	90.98866075	0	9.01133925				0		0	-875.794406	0.001423634167	56.2628363697437	
875.714406	91	0	9	0.002852723711	0.002843801688	98.95327599	0	1.046724008	90.97732445	0	9.02267555				0		0	-875.714406	0.002843801688	56.4203899219272	
875.634406	91	0	9	0.004272863459	0.004259502443	98.95174896	0	1.048251037	90.9659911	0	9.034008897				0		0	-875.634406	0.004259502443	56.5860440267465	
875.554406	91	0	9	0.005689150695	0.00567136443	98.95022168	0	1.049778321	90.95466071	0	9.045339293				0		0	-875.554406	0.00567136443	56.7397949500797	
875.474406	91	0	9	0.00710160098	0.007079403156	98.94869414	0	1.05130586	90.94333326	0	9.056666741				0		0	-875.474406	0.007079403156	56.8937483557981	
875.394406	91	0	9	0.008510230264	0.008483634515	98.94716634	0	1.052833655	90.93200876	0	9.067991242				0		0	-875.394406	0.008483634515	57.0478946958761	
875.314406	91	0	9	0.009915054409	0.009884074313	98.94563829	0	1.054361706	90.9206872	0	9.079312799				0		0	-875.314406	0.009884074313	57.2022338599655	
875.234406	91	0	9	0.01131608919	0.01128073827	98.94410999	0	1.055890013	90.90936859	0	9.090631411				0		0	-875.234406	0.01128073827	57.3567657212694	
875.154406	91	0	9	0.0127133503	0.01267364202	98.94258142	0	1.057418576	90.89805292	0	9.101947082				0		0	-875.154406	0.01267364202	57.5114904052728	
875.074406	91	0	9	0.01410685333	0.0140628011	98.94105261	0	1.058947395	90.88674019	0	9.113259812				0		0	-875.074406	0.0140628011	57.6664074580699	
874.994406	91	0	9	0.01549661381	0.01544823099	98.93952353	0	1.06047647	90.8754304	0	9.124569603				0		0	-874.994406	0.01544823099	57.8215169347523	
874.914406	91	0	9	0.01688264716	0.01682994705	98.9379942	0	1.062005802	90.86412354	0	9.135876456				0		0	-874.914406	0.01682994705	57.9768189669563	
874.834406	91	0	9	0.01826496873	0.01820796458	98.93646461	0	1.063535391	90.85281963	0	9.147180373				0		0	-874.834406	0.01820796458	58.1323128795143	
874.754406	91	0	9	0.01964359379	0.0195822988	98.93493476	0	1.065065237	90.84151865	0	9.158481355				0		0	-874.754406	0.0195822988	58.2879992854765	
874.674406	91	0	9	0.02101853751	0.02095296481	98.93340466	0	1.06659534	90.8302206	0	9.169779404				0		0	-874.674406	0.02095296481	58.443877540182	
874.594406	91	0	9	0.022389815	0.02231997769	98.9318743	0	1.0681257	90.81892548	0	9.18107452				0		0	-874.594406	0.02231997769	58.5999476814343	
874.514406	91	0	9	0.02375744127	0.02368335237	98.93034368	0	1.069656317	90.80763329	0	9.192366707				0		0	-874.514406	0.02368335237	58.7562099608768	
874.434406	91	0	9	0.02512143125	0.02504310375	98.92881281	0	1.071187192	90.79634404	0	9.203655965				0		0	-874.434406	0.02504310375	58.9126638167321	
874.354406	91	0	9	0.0264817998	0.02639924662	98.92728168	0	1.072718324	90.78505771	0	9.214942295				0		0	-874.354406	0.02639924662	59.0693093404139	
874.274406	91	0	9	0.02783856169	0.02775179571	98.92575029	0	1.074249714	90.7737743	0	9.226225699				0		0	-874.274406	0.02775179571	59.2261462218217	
874.194406	91	0	9	0.02919173161	0.02910076566	98.92421864	0	1.075781363	90.76249382	0	9.237506179				0		0	-874.194406	0.02910076566	59.3831746059581	
874.114406	91	0	9	0.03054132417	0.03044617103	98.92268673	0	1.077313269	90.75121626	0	9.248783736				0		0	-874.114406	0.03044617103	59.5403944464483	
874.034406	91	0	9	0.03188735392	0.0317880263	98.92115457	0	1.078845434	90.73994163	0	9.260058371				0		0	-874.034406	0.0317880263	59.6978054974538	
873.954406	91	0	9	0.0332298353	0.03312634588	98.91962214	0	1.080377857	90.72866991	0	9.271330086				0		0	-873.954406	0.03312634588	59.8554075356627	
873.874406	91	0	9	0.0345687827	0.0344611441	98.91808946	0	1.081910538	90.71740112	0	9.282598883				0		0	-873.874406	0.0344611441	60.0132008089491	
873.794406	91	0	9	0.03590421042	0.0357924352	98.91655652	0	1.083443479	90.70613524	0	9.293864762				0		0	-873.794406	0.0357924352	60.171184910842	
873.714406	91	0	9	0.03723613268	0.03712023337	98.91502332	0	1.084976678	90.69487227	0	9.305127726				0		0	-873.714406	0.03712023337	60.3293599185469	
873.634406	91	0	9	0.03856456363	0.03844455269	98.91348986	0	1.086510137	90.68361222	0	9.316387776				0		0	-873.634406	0.03844455269	60.4877256919181	
873.554406	91	0	9	0.03988951734	0.0397654072	98.91195615	0	1.088043854	90.67235509	0	9.327644914				0		0	-873.554406	0.0397654072	60.6462818986751	
873.474406	91	0	9	0.04121100782	0.04108281084	98.91042217	0	1.089577831	90.66110086	0	9.33889914				0		0	-873.474406	0.04108281084	60.8050286749897	
873.394406	91	0	9	0.04252904898	0.04239677749	98.90888793	0	1.091112068	90.64984954	0	9.350150456				0		0	-873.394406	0.04239677749	60.9639659610749	
