T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
903.0312685	90	9	1	0	0	98.96487796	0.9294963718	0.1056256669	90	9	1							0.003078643108	-0.002771504715	-0.0003071383932	-903.0312685	0	29.1116758438232	
903.0112685	90	9	1	0.0007204105419	0.0006865233075	98.96417116	0.9301316246	0.1056972169	89.99384285	9.005542889	1.000614263							0	0	0	-903.0112685	0.0006865233075	29.1529155589437	
902.9912685	90	9	1	0.001439798092	0.00137207683	98.96346431	0.930766915	0.1057687719	89.98768644	9.011085113	1.001228451							0	0	0	-902.9912685	0.00137207683	29.1894291558796	
902.9512685	90	9	1	0.00287620769	0.002740944935	98.96205046	0.9320376375	0.1059119002	89.97537558	9.022167793	1.002456627							0	0	0	-902.9512685	0.002740944935	29.2555164537129	
902.8712685	90	9	1	0.005738906909	0.005469098405	98.95922215	0.9345796229	0.1061982274	89.95076198	9.044325867	1.004912156							0	0	0	-902.8712685	0.005469098405	29.41542499175	
902.7912685	90	9	1	0.008583810064	0.008180372767	98.95639303	0.9371223233	0.1064846468	89.92615927	9.066474163	1.007366569							0	0	0	-902.7912685	0.008180372767	29.5844519906061	
902.7112685	90	9	1	0.0114136997	0.01087741946	98.9535631	0.93966574	0.1067711594	89.90156746	9.088612664	1.009819872							0	0	0	-902.7112685	0.01087741946	29.7403286629251	
902.6312685	90	9	1	0.01422869039	0.01356034707	98.95073236	0.942209878	0.107057766	89.87698655	9.110741388	1.012272065							0	0	0	-902.6312685	0.01356034707	29.8966323827026	
902.5512685	90	9	1	0.01702889874	0.01622926613	98.94790079	0.9447547393	0.1073444669	89.85241653	9.132860325	1.014723148							0	0	0	-902.5512685	0.01622926613	30.0533463188268	
902.4712685	90	9	1	0.01981444012	0.01888428602	98.94506841	0.9473003256	0.1076312623	89.82785742	9.154969465	1.017173119							0	0	0	-902.4712685	0.01888428602	30.2104703987461	
902.3912685	90	9	1	0.02258542876	0.021525515	98.94223521	0.9498466388	0.1079181527	89.80330922	9.177068801	1.019621977							0	0	0	-902.3912685	0.021525515	30.3680044711504	
902.3112685	90	9	1	0.02534197767	0.02415306022	98.93940118	0.9523936807	0.1082051383	89.77877196	9.199158322	1.022069722							0	0	0	-902.3112685	0.02415306022	30.5259484316181	
902.2312685	90	9	1	0.02808419873	0.02676702773	98.93656633	0.9549414533	0.1084922195	89.75424563	9.221238021	1.024516351							0	0	0	-902.2312685	0.02676702773	30.6843022227221	
902.1512685	90	9	1	0.03081220266	0.02936752249	98.93373064	0.9574899584	0.1087793966	89.72973025	9.243307887	1.026961864							0	0	0	-902.1512685	0.02936752249	30.8430657138312	
902.0712685	90	9	1	0.03352609908	0.0319546484	98.93089413	0.9600391978	0.10906667	89.70522583	9.265367912	1.02940626							0	0	0	-902.0712685	0.0319546484	31.0022386971626	
901.9912685	90	9	1	0.03622599646	0.03452850831	98.92805679	0.9625891735	0.1093540399	89.68073237	9.287418087	1.031849538							0	0	0	-901.9912685	0.03452850831	31.1618211243522	
901.9112685	90	9	1	0.0389120022	0.03708920401	98.92521861	0.9651398873	0.1096415068	89.6562499	9.309458404	1.034291696							0	0	0	-901.9112685	0.03708920401	31.3218128618521	
901.8312685	90	9	1	0.04158422259	0.03963683628	98.92237959	0.967691341	0.1099290709	89.63177841	9.331488853	1.036732734							0	0	0	-901.8312685	0.03963683628	31.4822138168506	
901.7512685	90	9	1	0.04424276288	0.04217150486	98.91953973	0.9702435366	0.1102167325	89.60731792	9.353509427	1.039172649							0	0	0	-901.7512685	0.04217150486	31.6430238637201	
901.6712685	90	9	1	0.04688772722	0.04469330851	98.91669903	0.972796476	0.110504492	89.58286844	9.375520116	1.041611443							0	0	0	-901.6712685	0.04469330851	31.8042427236273	
901.5912685	90	9	1	0.04951921876	0.047202345	98.91385749	0.975350161	0.1107923498	89.55842998	9.397520912	1.044049112							0	0	0	-901.5912685	0.047202345	31.9658704613631	
901.5112685	90	9	1	0.05213733957	0.04969871109	98.9110151	0.9779045935	0.111080306	89.53400254	9.419511806	1.046485656							0	0	0	-901.5112685	0.04969871109	32.1279069130818	
901.4312685	90	9	1	0.05474219074	0.05218250261	98.90817186	0.9804597755	0.1113683612	89.50958613	9.441492791	1.048921074							0	0	0	-901.4312685	0.05218250261	32.2903517509756	
901.3512685	90	9	1	0.05733387234	0.05465381443	98.90532778	0.9830157087	0.1116565156	89.48518078	9.463463858	1.051355366							0	0	0	-901.3512685	0.05465381443	32.4532050564862	
901.2712685	90	9	1	0.05991248343	0.05711274045	98.90248284	0.9855723952	0.1119447694	89.46078647	9.485424998	1.053788529							0	0	0	-901.2712685	0.05711274045	32.6164667373984	
901.1912685	90	9	1	0.06247812211	0.05955937366	98.89963704	0.9881298368	0.1122331232	89.43640323	9.507376204	1.056220563							0	0	0	-901.1912685	0.05955937366	32.7801363901311	
901.1112685	90	9	1	0.06503088551	0.06199380615	98.89679039	0.9906880354	0.1125215771	89.41203107	9.529317467	1.058651466							0	0	0	-901.1112685	0.06199380615	32.944214028742	
901.0312685	90	9	1	0.06757086978	0.06441612906	98.89394288	0.9932469929	0.1128101315	89.38766998	9.551248779	1.061081239							0	0	0	-901.0312685	0.06441612906	33.1086995421576	
900.9512685	90	9	1	0.07009817015	0.06682643267	98.8910945	0.9958067113	0.1130987867	89.36331999	9.573170132	1.063509879							0	0	0	-900.9512685	0.06682643267	33.2735926348735	
900.8712685	90	9	1	0.07261288091	0.06922480636	98.88824526	0.9983671924	0.1133875431	89.3389811	9.595081519	1.065937386							0	0	0	-900.8712685	0.06922480636	33.4388933623022	
900.7912685	90	9	1	0.0751150954	0.07161133862	98.88539516	1.000928438	0.113676401	89.31465331	9.616982931	1.068363758							0	0	0	-900.7912685	0.07161133862	33.6046015115219	
900.7112685	90	9	1	0.07760490608	0.0739861171	98.88254419	1.003490451	0.1139653606	89.29033665	9.63887436	1.070788995							0	0	0	-900.7112685	0.0739861171	33.7707168071758	
900.6312685	90	9	1	0.08008240451	0.07634922859	98.87969235	1.006053231	0.1142544224	89.26603111	9.660755799	1.073213095							0	0	0	-900.6312685	0.07634922859	33.937239187349	
900.5512685	90	9	1	0.08254768133	0.07870075903	98.87683963	1.008616783	0.1145435867	89.2417367	9.68262724	1.075636058							0	0	0	-900.5512685	0.07870075903	34.1041684491701	
900.4712685	90	9	1	0.08500082634	0.08104079354	98.87398604	1.011181106	0.1148328537	89.21745344	9.704488675	1.078057883							0	0	0	-900.4712685	0.08104079354	34.2715045390619	
900.3912685	90	9	1	0.08744192844	0.08336941639	98.87113157	1.013746204	0.1151222238	89.19318134	9.726340097	1.080478568							0	0	0	-900.3912685	0.08336941639	34.4392472501167	
900.3112685	90	9	1	0.08987107568	0.08568671107	98.86827622	1.016312079	0.1154116973	89.16892039	9.748181498	1.082898113							0	0	0	-900.3112685	0.08568671107	34.6073963023821	
900.2312685	90	9	1	0.09228835528	0.08799276025	98.86541999	1.018878731	0.1157012745	89.14467061	9.77001287	1.085316516							0	0	0	-900.2312685	0.08799276025	34.7759517027862	
900.1512685	90	9	1	0.09469385361	0.0902876458	98.86256288	1.021446163	0.1159909559	89.12043202	9.791834207	1.087733777							0	0	0	-900.1512685	0.0902876458	34.9449131496363	
900.0712685	90	9	1	0.0970876562	0.09257144883	98.85970488	1.024014378	0.1162807416	89.0962046	9.813645501	1.090149894							0	0	0	-900.0712685	0.09257144883	35.1142805629278	
899.9912685	90	9	1	0.09946984778	0.09484424964	98.85684599	1.026583377	0.116570632	89.07198839	9.835446745	1.092564867							0	0	0	-899.9912685	0.09484424964	35.2840537656721	
899.9112685	90	9	1	0.1018405123	0.0971061278	98.85398621	1.029153161	0.1168606274	89.04778337	9.857237931	1.094978695							0	0	0	-899.9112685	0.0971061278	35.4542325759479	
899.8312685	90	9	1	0.1041997328	0.09935716209	98.85112554	1.031723733	0.1171507282	89.02358957	9.879019051	1.097391376							0	0	0	-899.8312685	0.09935716209	35.6248166231089	
899.7512685	90	9	1	0.1065475917	0.1015974306	98.84826397	1.034295096	0.1174409346	88.99940699	9.9007901	1.09980291							0	0	0	-899.7512685	0.1015974306	35.7958059275952	
899.6712685	90	9	1	0.1088841705	0.1038270106	98.8454015	1.03686725	0.117731247	88.97523563	9.92255107	1.102213296							0	0	0	-899.6712685	0.1038270106	35.9672003922944	
899.5912685	90	9	1	0.11120955	0.1060459787	98.84253814	1.039440197	0.1180216657	88.95107551	9.944301954	1.104622532							0	0	0	-899.5912685	0.1060459787	36.1390000049007	
899.5112685	90	9	1	0.1135238101	0.1082544107	98.83967387	1.042013941	0.1183121911	88.92692664	9.966042745	1.107030619							0	0	0	-899.5112685	0.1082544107	36.3112043754244	
899.4312685	90	9	1	0.1158270303	0.1104523818	98.83680869	1.044588482	0.1186028234	88.90278901	9.987773436	1.109437554							0	0	0	-899.4312685	0.1104523818	36.4838131928506	
899.3512685	90	9	1	0.118119289	0.1126399664	98.83394261	1.047163823	0.118893563	88.87866264	10.00949402	1.111843337							0	0	0	-899.3512685	0.1126399664	36.6568253987753	
899.2712685	90	9	1	0.120400664	0.1148172384	98.83107562	1.049739966	0.1191844101	88.85454754	10.03120449	1.114247968							0	0	0	-899.2712685	0.1148172384	36.8302417982575	
899.1912685	90	9	1	0.1226712323	0.1169842707	98.82820772	1.052316912	0.1194753651	88.83044371	10.05290484	1.116651444							0	0	0	-899.1912685	0.1169842707	37.0040632895159	
899.1112685	90	9	1	0.1249310704	0.1191411357	98.82533891	1.054894663	0.1197664284	88.80635117	10.07459507	1.119053766							0	0	0	-899.1112685	0.1191411357	37.1782884125562	
899.0312685	90	9	1	0.1271802538	0.1212879051	98.82246918	1.057473223	0.1200576002	88.78226991	10.09627516	1.121454932							0	0	0	-899.0312685	0.1212879051	37.3529166409178	
898.9512685	90	9	1	0.1294188575	0.12342465	98.81959853	1.060052592	0.1203488808	88.75819995	10.11794511	1.123854942							0	0	0	-898.9512685	0.12342465	37.5279475861584	
898.8712685	90	9	1	0.1316469557	0.1255514408	98.81672696	1.062632772	0.1206402707	88.7341413	10.13960491	1.126253794							0	0	0	-898.8712685	0.1255514408	37.7033827633422	
898.7912685	90	9	1	0.133864622	0.1276683471	98.81385446	1.065213766	0.12093177	88.71009395	10.16125456	1.128651487							0	0	0	-898.7912685	0.1276683471	37.8792202474777	
898.7112685	90	9	1	0.1360719293	0.1297754382	98.81098105	1.067795576	0.1212233791	88.68605793	10.18289405	1.131048022							0	0	0	-898.7112685	0.1297754382	38.0554600919772	
898.6312685	90	9	1	0.1382689497	0.1318727824	98.8081067	1.070378203	0.1215150983	88.66203322	10.20452338	1.133443396							0	0	0	-898.6312685	0.1318727824	38.2321042170359	
898.5512685	90	9	1	0.1404557549	0.1339604475	98.80523142	1.07296165	0.121806928	88.63801986	10.22614253	1.135837609							0	0	0	-898.5512685	0.1339604475	38.4091492549529	
898.4712685	90	9	1	0.1426324158	0.1360385009	98.80235521	1.075545918	0.1220988684	88.61401783	10.24775151	1.13823066							0	0	0	-898.4712685	0.1360385009	38.5865956238471	
898.3912685	90	9	1	0.1447990025	0.1381070091	98.79947807	1.078131009	0.1223909199	88.59002715	10.2693503	1.140622549							0	0	0	-898.3912685	0.1381070091	38.764445704719	
898.3112685	90	9	1	0.1469555847	0.140166038	98.79659999	1.080716927	0.1226830827	88.56604782	10.2909389	1.143013274							0	0	0	-898.3112685	0.140166038	38.9426964167854	
898.2312685	90	9	1	0.1491022313	0.1422156532	98.79372097	1.083303672	0.1229753573	88.54207986	10.31251731	1.145402834							0	0	0	-898.2312685	0.1422156532	39.1213486150694	
898.1512685	90	9	1	0.1512390108	0.1442559193	98.79084101	1.085891246	0.1232677438	88.51812326	10.33408551	1.147791229							0	0	0	-898.1512685	0.1442559193	39.3004022244568	
898.0712685	90	9	1	0.1533659909	0.1462869007	98.78796011	1.088479652	0.1235602427	88.49417803	10.35564351	1.150178458							0	0	0	-898.0712685	0.1462869007	39.4798564616872	
897.9912685	90	9	1	0.1554832387	0.1483086609	98.78507825	1.091068892	0.1238528543	88.47024419	10.37719129	1.15256452							0	0	0	-897.9912685	0.1483086609	39.6597125081217	
897.9112685	90	9	1	0.1575908206	0.150321263	98.78219545	1.093658967	0.1241455787	88.44632174	10.39872885	1.154949414							0	0	0	-897.9112685	0.150321263	39.8399688097889	
897.8312685	90	9	1	0.1596888028	0.1523247695	98.7793117	1.09624988	0.1244384165	88.42241067	10.42025619	1.157333139							0	0	0	-897.8312685	0.1523247695	40.0206248629166	
897.7512685	90	9	1	0.1617772503	0.1543192424	98.776427	1.098841633	0.1247313678	88.39851101	10.44177329	1.159715694							0	0	0	-897.7512685	0.1543192424	40.2016802973015	
897.6712685	90	9	1	0.1638562282	0.1563047431	98.77354134	1.101434228	0.125024433	88.37462276	10.46328016	1.16209708							0	0	0	-897.6712685	0.1563047431	40.3831369007127	
897.5912685	90	9	1	0.1659258004	0.1582813323	98.77065472	1.104027666	0.1253176124	88.35074592	10.48477679	1.164477294							0	0	0	-897.5912685	0.1582813323	40.5649935263632	
897.5112685	90	9	1	0.1679860306	0.1602490704	98.76776714	1.10662195	0.1256109064	88.3268805	10.50626316	1.166856336							0	0	0	-897.5112685	0.1602490704	40.747248144851	
897.4312685	90	9	1	0.1700369818	0.1622080172	98.7648786	1.109217082	0.1259043151	88.30302651	10.52773929	1.169234205							0	0	0	-897.4312685	0.1622080172	40.9299018974755	
