T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
868.7385209	90	0	10	0	0	98.81914513	0	1.180854867	90	0	10	0.001385369377		-0.001385369377	0.001385369377		-0.001385369377	-868.7385209	0	63.6048108501264	
868.7185209	90	0	10	0.0003153331704	0.000314239572	98.81875769	0	1.181242315	89.9972293	0	10.0027707	0.001385274474		-0.001385274474	0		0	-868.7185209	0.000314239572	63.6866048852655	
868.6985209	90	0	10	0.0006302617751	0.0006280760769	98.81837023	0	1.181629774	89.99445879	0	10.00554121	0.001385192785		-0.001385192785	0		0	-868.6985209	0.0006280760769	63.7408974057152	
868.6585209	90	0	10	0.001259720374	0.001255352145	98.81759526	0	1.182404738	89.98891828	0	10.01108172	0.001385015996		-0.001385015996	0		0	-868.6585209	0.001255352145	63.8003082484258	
868.5785209	90	0	10	0.002516714557	0.002507989087	98.81604512	0	1.183954883	89.97783937	0	10.02216063	0.001384661222		-0.001384661222	0		0	-868.5785209	0.002507989087	63.934575067449	
868.4185209	90	0	10	0.005022558378	0.005005151263	98.81294402	0	1.187055981	89.95569002	0	10.04430998	0.001383948198		-0.001383948198	0		0	-868.4185209	0.005005151263	64.2549948070232	
868.0985209	90	0	10	0.009992056273	0.009957450152	98.8067386	0	1.193261403	89.91142512	0	10.08857488	0.001382573672		-0.001382573672	0		0	-868.0985209	0.009957450152	64.9190287362371	
867.4585209	90	0	10	0.01979453529	0.01972607598	98.79431478	0	1.205685216	89.82303	0	10.17697	0.001379749742		-0.001379749742	0		0	-867.4585209	0.01972607598	66.1547631273166	
866.1785209	90	0	10	0.03885204064	0.03871805002	98.76941503	0	1.230584966	89.64677611	0	10.35322389	0.00137417025		-0.00137417025	0		0	-866.1785209	0.03871805002	68.7142431706139	
863.6185209	90	0	10	0.0749260293	0.07466909776	98.71940488	0	1.280595121	89.29639202	0	10.70360798	0.001363184202		-0.001363184202	0		0	-863.6185209	0.07466909776	73.9452306568111	
861.0585209	90	0	10	0.1085059906	0.1081360441	98.66910972	0	1.33089028	88.94879823	0	11.05120177	0.001352214024		-0.001352214024	0		0	-861.0585209	0.1081360441	79.2877655785678	
858.4985209	90	0	10	0.1398686374	0.139394535	98.61852475	0	1.381475252	88.60394582	0	11.39605418	0.001341626016		-0.001341626016	0		0	-858.4985209	0.139394535	84.784508417693	
855.9385209	90	0	10	0.1692263146	0.168656076	98.5676451	0	1.432354904	88.26178549	0	11.73821451	0.001331225597		-0.001331225597	0		0	-855.9385209	0.168656076	90.4516800988454	
853.3785209	90	0	10	0.1967730553	0.196113941	98.51646597	0	1.483534033	87.92226836	0	12.07773164	0.001321012348		-0.001321012348	0		0	-853.3785209	0.196113941	96.2747149784741	
850.8185209	90	0	10	0.2226787959	0.2219374018	98.4649826	0	1.535017403	87.58534588	0	12.41465412	0.001310985452		-0.001310985452	0		0	-850.8185209	0.2219374018	102.24973457282	
848.2585209	90	0	10	0.2470929938	0.2462753316	98.41319025	0	1.586809753	87.25096989	0	12.74903011	0.001301143706		-0.001301143706	0		0	-848.2585209	0.2462753316	108.372738563407	
845.6985209	90	0	10	0.270147618	0.269259184	98.36108421	0	1.638915795	86.9190927	0	13.0809073	0.001291485587		-0.001291485587	0		0	-845.6985209	0.269259184	114.639598451339	
843.1385209	90	0	10	0.2919596319	0.2910054658	98.30865978	0	1.691340218	86.58966711	0	13.41033289	0.001282009307		-0.001282009307	0		0	-843.1385209	0.2910054658	121.04606282569	
840.5785209	90	0	10	0.312633064	0.3116177999	98.2559123	0	1.744087697	86.26264649	0	13.73735351	0.001272712858		-0.001272712858	0		0	-840.5785209	0.3116177999	127.587762957173	
838.0185209	90	0	10	0.332260746	0.3311886564	98.20283711	0	1.797162889	85.93798481	0	14.06201519	0.001263594051		-0.001263594051	0		0	-838.0185209	0.3311886564	134.260217964554	
835.4585209	90	0	10	0.350925778	0.3498008119	98.14942956	0	1.850570441	85.61563664	0	14.38436336	0.001254650544		-0.001254650544	0		0	-835.4585209	0.3498008119	141.058839209148	
832.8985209	90	0	10	0.3687027698	0.3675285862	98.09568501	0	1.904314991	85.29555722	0	14.70444278	0.001245879877		-0.001245879877	0		0	-832.8985209	0.3675285862	147.978935254501	
830.3385209	90	0	10	0.3856588972	0.3844388943	98.04159883	0	1.95840117	84.97770246	0	15.02229754	0.001237279489		-0.001237279489	0		0	-830.3385209	0.3844388943	155.015719788688	
827.7785209	90	0	10	0.4018548046	0.4005921451	97.98716639	0	2.012833608	84.66202897	0	15.33797103	0.001228846744		-0.001228846744	0		0	-827.7785209	0.4005921451	162.164312998939	
825.2185209	90	0	10	0.4173453791	0.4160430135	97.93238307	0	2.067616932	84.34849404	0	15.65150596	0.001220578947		-0.001220578947	0		0	-825.2185209	0.4160430135	169.419749234403	
822.6585209	90	0	10	0.4321804178	0.430841104	97.87724423	0	2.122755772	84.0370557	0	15.9629443	0.001212473358		-0.001212473358	0		0	-822.6585209	0.430841104	176.776984674675	
820.0985209	90	0	10	0.4464052041	0.4450315251	97.82174524	0	2.178254762	83.72767269	0	16.27232731	0.001204527209		-0.001204527209	0		0	-820.0985209	0.4450315251	184.230897900302	
817.5385209	90	0	10	0.4600610079	0.4586553876	97.76588146	0	2.234118544	83.42030445	0	16.57969555	0.001196737714		-0.001196737714	0		0	-817.5385209	0.4586553876	191.776299523365	
814.9785209	90	0	10	0.47318552	0.4717502375	97.70964823	0	2.290351768	83.11491118	0	16.88508882	0.001189102081		-0.001189102081	0		0	-814.9785209	0.4717502375	199.407935662511	
812.4185209	90	0	10	0.4858132328	0.4843504348	97.6530409	0	2.346959095	82.81145379	0	17.18854621	0.001181617517		-0.001181617517	0		0	-812.4185209	0.4843504348	207.120494074343	
809.8585209	90	0	10	0.4979757723	0.4964874843	97.5960548	0	2.403945201	82.5098939	0	17.4901061	0.001174281242		-0.001174281242	0		0	-809.8585209	0.4964874843	214.90861066246	
807.2985209	90	0	10	0.5097021901	0.5081903267	97.53868523	0	2.461314775	82.21019387	0	17.78980613	0.00116709049		-0.00116709049	0		0	-807.2985209	0.5081903267	222.766872775093	
804.7385209	90	0	10	0.5210192205	0.5194855946	97.48092747	0	2.519072525	81.91231674	0	18.08768326	0.001160042519		-0.001160042519	0		0	-804.7385209	0.5194855946	230.689828431373	
802.1785209	90	0	10	0.5319515077	0.5303978384	97.42277682	0	2.577223179	81.61622629	0	18.38377371	0.001153134612		-0.001153134612	0		0	-802.1785209	0.5303978384	238.671990178053	
799.6185209	90	0	10	0.5425218063	0.5409497265	97.36422851	0	2.635771486	81.32188696	0	18.67811304	0.001146364087		-0.001146364087	0		0	-799.6185209	0.5409497265	246.707836596611	
797.0585209	90	0	10	0.5527511595	0.551162223	97.30527778	0	2.694722217	81.0292639	0	18.9707361	0.001139728295		-0.001139728295	0		0	-797.0585209	0.551162223	254.791825686207	
794.4985209	90	0	10	0.5626590581	0.561054745	97.24591983	0	2.754080169	80.73832292	0	19.26167708	0.001133224626		-0.001133224626	0		0	-794.4985209	0.561054745	262.918395892732	
791.9385209	90	0	10	0.5722635807	0.5706453038	97.18614983	0	2.813850166	80.44903052	0	19.55096948	0.001126850511		-0.001126850511	0		0	-791.9385209	0.5706453038	271.081970377264	
789.3785209	90	0	10	0.581581521	0.5799506302	97.12596294	0	2.874037061	80.16135382	0	19.83864618	0.001120603424		-0.001120603424	0		0	-789.3785209	0.5799506302	279.27696639524	
786.8185209	90	0	10	0.5906284998	0.5889862871	97.06535427	0	2.934645735	79.87526061	0	20.12473939	0.001114480885		-0.001114480885	0		0	-786.8185209	0.5889862871	287.497800802778	
784.2585209	90	0	10	0.5994190665	0.5977667701	97.0043189	0	2.995681103	79.5907193	0	20.4092807	0.001108480459		-0.001108480459	0		0	-784.2585209	0.5977667701	295.738889180934	
781.6985209	90	0	10	0.6079667901	0.6063055986	96.94285189	0	3.057148112	79.30769893	0	20.69230107	0.001102599761		-0.001102599761	0		0	-781.6985209	0.6063055986	303.994661437168	
779.1385209	90	0	10	0.6162843413	0.6146153966	96.88094825	0	3.119051746	79.02616912	0	20.97383088	0.00109683645		-0.00109683645	0		0	-779.1385209	0.6146153966	312.259557145726	
776.5785209	90	0	10	0.6243835659	0.6227079672	96.81860298	0	3.181397023	78.74610011	0	21.25389989	0.001091188239		-0.001091188239	0		0	-776.5785209	0.6227079672	320.528037270822	
774.0185209	90	0	10	0.6322755518	0.6305943581	96.755811	0	3.244189002	78.46746272	0	21.53253728	0.001085652887		-0.001085652887	0		0	-774.0185209	0.6305943581	328.794589626423	
771.4585209	90	0	10	0.6399706893	0.6382849225	96.69256722	0	3.307432779	78.19022831	0	21.80977169	0.001080228203		-0.001080228203	0		0	-771.4585209	0.6382849225	337.053728183544	
768.8985209	90	0	10	0.6474787258	0.6457893731	96.62886651	0	3.371133491	77.91436883	0	22.08563117	0.001074912047		-0.001074912047	0		0	-768.8985209	0.6457893731	345.300005067338	
766.3385209	90	0	10	0.6548088155	0.6531168319	96.56470368	0	3.435296321	77.63985676	0	22.36014324	0.001069702328		-0.001069702328	0		0	-766.3385209	0.6531168319	353.528015439178	
763.7785209	90	0	10	0.6619695644	0.6602758748	96.50007351	0	3.499926492	77.36666509	0	22.63333491	0.001064597003		-0.001064597003	0		0	-763.7785209	0.6602758748	361.732395569164	
761.2185209	90	0	10	0.6689690719	0.6672745731	96.43497073	0	3.565029275	77.09476736	0	22.90523264	0.001059594079		-0.001059594079	0		0	-761.2185209	0.6672745731	369.907830822367	
758.6585209	90	0	10	0.6758149677	0.6741205304	96.36939001	0	3.630609986	76.82413759	0	23.17586241	0.001054691611		-0.001054691611	0		0	-758.6585209	0.6741205304	378.04906484958	
756.0985209	90	0	10	0.6825144464	0.680820917	96.30332601	0	3.696673989	76.5547503	0	23.4452497	0.001049887704		-0.001049887704	0		0	-756.0985209	0.680820917	386.150908060941	
753.5385209	90	0	10	0.6890742987	0.6873825006	96.2367733	0	3.763226701	76.2865805	0	23.7134195	0.001045180508		-0.001045180508	0		0	-753.5385209	0.6873825006	394.208224117649	
750.9785209	90	0	10	0.69550094	0.6938116757	96.16972641	0	3.830273586	76.01960366	0	23.98039634	0.00104056822		-0.00104056822	0		0	-750.9785209	0.6938116757	402.21594500643	
748.4185209	90	0	10	0.7018004369	0.700114489	96.10217984	0	3.897820161	75.75379569	0	24.24620431	0.001036049085		-0.001036049085	0		0	-748.4185209	0.700114489	410.169087159184	
745.8585209	90	0	10	0.7079785311	0.7062966638	96.034128	0	3.965871999	75.48913297	0	24.51086703	0.001031621392		-0.001031621392	0		0	-745.8585209	0.7062966638	418.062743585935	
743.2985209	90	0	10	0.7140406617	0.7123636218	95.96556528	0	4.034434725	75.2255923	0	24.7744077	0.001027283475		-0.001027283475	0		0	-743.2985209	0.7123636218	425.892078076357	
740.7385209	90	0	10	0.7199919855	0.718320504	95.89648598	0	4.103514021	74.9631509	0	25.0368491	0.001023033712		-0.001023033712	0		0	-740.7385209	0.718320504	433.652349761509	
738.1785209	90	0	10	0.7258373958	0.7241721886	95.82688437	0	4.173115628	74.7017864	0	25.2982136	0.001018870526		-0.001018870526	0		0	-738.1785209	0.7241721886	441.338908640759	
735.6185209	90	0	10	0.7315815399	0.729923309	95.75675465	0	4.243245345	74.44147684	0	25.55852316	0.001014792378		-0.001014792378	0		0	-735.6185209	0.729923309	448.947188304601	
733.0585209	90	0	10	0.7372288347	0.7355782693	95.68609097	0	4.31390903	74.18220063	0	25.81779937	0.001010797775		-0.001010797775	0		0	-733.0585209	0.7355782693	456.472728191804	
730.4985209	90	0	10	0.742783482	0.7411412592	95.61488739	0	4.385112605	73.92393656	0	26.07606344	0.001006885262		-0.001006885262	0		0	-730.4985209	0.7411412592	463.911171202838	
727.9385209	90	0	10	0.7482494817	0.7466162674	95.54313795	0	4.456862052	73.66666381	0	26.33333619	0.001003053426		-0.001003053426	0		0	-727.9385209	0.7466162674	471.258256873501	
725.3785209	90	0	10	0.7536306448	0.7520070946	95.47083658	0	4.529163419	73.4103619	0	26.5896381	0.0009993008913		-0.0009993008913	0		0	-725.3785209	0.7520070946	478.509832954825	
722.8185209	90	0	10	0.7589306049	0.7573173648	95.39797718	0	4.602022818	73.15501069	0	26.84498931	0.0009956263212		-0.0009956263212	0		0	-722.8185209	0.7573173648	485.66185804376	
720.2585209	90	0	10	0.7641528292	0.7625505365	95.32455357	0	4.67544643	72.90059039	0	27.09940961	0.0009920284168		-0.0009920284168	0		0	-720.2585209	0.7625505365	492.710410777229	
717.6985209	90	0	10	0.7693006287	0.7677099123	95.2505595	0	4.749440501	72.64708153	0	27.35291847	0.0009885059156		-0.0009885059156	0		0	-717.6985209	0.7677099123	499.651671967734	
715.1385209	90	0	10	0.7743771675	0.772798649	95.17598865	0	4.824011348	72.39446497	0	27.60553503	0.0009850575907		-0.0009850575907	0		0	-715.1385209	0.772798649	506.481946099862	
712.5785209	90	0	10	0.7793854716	0.7778197655	95.10083464	0	4.899165358	72.14272186	0	27.85727814	0.0009816822511		-0.0009816822511	0		0	-712.5785209	0.7778197655	513.197667961881	
710.0185209	90	0	10	0.7843284368	0.7827761515	95.02509101	0	4.97490899	71.89183368	0	28.10816632	0.0009783787394		-0.0009783787394	0		0	-710.0185209	0.7827761515	519.795380357594	
707.4585209	90	0	10	0.7892088367	0.7876705748	94.94875122	0	5.051248777	71.64178217	0	28.35821783	0.000975145932		-0.000975145932	0		0	-707.4585209	0.7876705748	526.271750629522	
704.8985209	90	0	10	0.7940293296	0.7925056886	94.87180868	0	5.128191324	71.39254938	0	28.60745062	0.0009719827382		-0.0009719827382	0		0	-704.8985209	0.7925056886	532.623575375118	
702.3385209	90	0	10	0.7987924651	0.7972840378	94.79425669	0	5.205743314	71.14411761	0	28.85588239	0.0009688880997		-0.0009688880997	0		0	-702.3385209	0.7972840378	538.847792615158	
699.7785209	90	0	10	0.8035006902	0.8020080652	94.71608849	0	5.283911507	70.89646946	0	29.10353054	0.0009658609892		-0.0009658609892	0		0	-699.7785209	0.8020080652	544.941448342776	
697.2185209	90	0	10	0.8081563554	0.8066801176	94.63729726	0	5.362702739	70.64958775	0	29.35041225	0.0009629004096		-0.0009629004096	0		0	-697.2185209	0.8066801176	550.901734419391	
694.6585209	90	0	10	0.8127617196	0.8113024506	94.55787607	0	5.442123929	70.40345558	0	29.59654442	0.0009600053957		-0.0009600053957	0		0	-694.6585209	0.8113024506	556.725963562194	
