T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
902.4571785	91	7	2	0	0	99.07762234	0.7105884834	0.2117891735	91	7	2							0.002728922639	-0.002124798726	-0.0006041239135	-902.4571785	0	29.5915056222728	
902.4371785	91	7	2	0.0007013727565	0.0006753913317	99.07700914	0.711062599	0.2119282577	90.99454227	7.004249511	2.001208223							0	0	0	-902.4371785	0.0006753913317	29.6334179483461	
902.4171785	91	7	2	0.001401750998	0.001349828765	99.07639591	0.7115367427	0.2120673466	90.98908515	7.008498548	2.002416305							0	0	0	-902.4171785	0.001349828765	29.670150284959	
902.3771785	91	7	2	0.002800261821	0.002696552509	99.07516932	0.7124851342	0.2123455444	90.97817254	7.01699536	2.004832097							0	0	0	-902.3771785	0.002696552509	29.7359971641893	
902.2971785	91	7	2	0.005587605551	0.005380726021	99.07271567	0.7143823155	0.212902015	90.95635407	7.033983787	2.009662145							0	0	0	-902.2971785	0.005380726021	29.8955950002918	
902.2171785	91	7	2	0.008357972263	0.0080486107	99.07026139	0.7162800292	0.2134585813	90.93454461	7.050965281	2.014490107							0	0	0	-902.2171785	0.0080486107	30.0641998423951	
902.1371785	91	7	2	0.01111399461	0.01070274151	99.06780648	0.7181782738	0.2140152454	90.9127442	7.067939807	2.019315997							0	0	0	-902.1371785	0.01070274151	30.2198099349544	
902.0571785	91	7	2	0.01385577987	0.01334322134	99.06535094	0.7200770531	0.2145720083	90.89095281	7.084907375	2.024139818							0	0	0	-902.0571785	0.01334322134	30.3758401601354	
901.9771785	91	7	2	0.01658343756	0.0159701552	99.06289476	0.7219763687	0.2151288702	90.86917045	7.101867979	2.028961567							0	0	0	-901.9771785	0.0159701552	30.5322727316695	
901.8971785	91	7	2	0.01929707601	0.018583647	99.06043795	0.7238762222	0.2156858316	90.84739714	7.118821611	2.033781245							0	0	0	-901.8971785	0.018583647	30.6891076263952	
901.8171785	91	7	2	0.0219968025	0.02118379962	99.05798049	0.7257766154	0.2162428928	90.82563289	7.135768265	2.038598848							0	0	0	-901.8171785	0.02118379962	30.8463445695715	
901.7371785	91	7	2	0.02468272321	0.02377071491	99.0555224	0.7276775498	0.216800054	90.80387769	7.152707935	2.043414377							0	0	0	-901.7371785	0.02377071491	31.00398355733	
901.6571785	91	7	2	0.02735494327	0.02634449367	99.05306366	0.729579027	0.2173573158	90.78213156	7.169640613	2.048227828							0	0	0	-901.6571785	0.02634449367	31.1620245591819	
901.5771785	91	7	2	0.03001356672	0.0289052357	99.05060427	0.7314810488	0.2179146783	90.7603945	7.186566294	2.053039202							0	0	0	-901.5771785	0.0289052357	31.3204673371722	
901.4971785	91	7	2	0.03265869659	0.03145303981	99.04814424	0.7333836168	0.218472142	90.73866653	7.20348497	2.057848496							0	0	0	-901.4971785	0.03145303981	31.4793117409056	
901.4171785	91	7	2	0.03529043488	0.03398800382	99.04568356	0.7352867326	0.2190297071	90.71694766	7.220396636	2.062655708							0	0	0	-901.4171785	0.03398800382	31.6385577083814	
901.3371785	91	7	2	0.03790888255	0.03651022457	99.04322223	0.7371903978	0.2195873741	90.69523788	7.237301284	2.067460839							0	0	0	-901.3371785	0.03651022457	31.7982052058227	
901.2571785	91	7	2	0.04051413958	0.03901979793	99.04076024	0.7390946142	0.2201451433	90.67353721	7.254198909	2.072263885							0	0	0	-901.2571785	0.03901979793	31.958254033368	
901.1771785	91	7	2	0.04310630494	0.04151681884	99.0382976	0.7409993833	0.220703015	90.65184565	7.271089503	2.077064847							0	0	0	-901.1771785	0.04151681884	32.1187040786552	
901.0971785	91	7	2	0.04568547665	0.04400138128	99.0358343	0.7429047069	0.2212609895	90.63016322	7.287973062	2.081863721							0	0	0	-901.0971785	0.04400138128	32.279555178644	
901.0171785	91	7	2	0.04825175173	0.04647357833	99.03337035	0.7448105865	0.2218190673	90.60848991	7.304849578	2.086660508							0	0	0	-901.0171785	0.04647357833	32.4408071929603	
900.9371785	91	7	2	0.05080522627	0.04893350213	99.03090573	0.7467170238	0.2223772486	90.58682575	7.321719046	2.091455206							0	0	0	-900.9371785	0.04893350213	32.6024601238256	
900.8571785	91	7	2	0.0533459954	0.05138124392	99.02844045	0.7486240205	0.2229355338	90.56517073	7.338581458	2.096247813							0	0	0	-900.8571785	0.05138124392	32.7645137253801	
900.7771785	91	7	2	0.05587415334	0.05381689406	99.0259745	0.7505315783	0.2234939233	90.54352486	7.35543681	2.101038328							0	0	0	-900.7771785	0.05381689406	32.9269678967388	
900.6971785	91	7	2	0.05838979335	0.05624054201	99.02350788	0.7524396987	0.2240524173	90.52188816	7.372285095	2.10582675							0	0	0	-900.6971785	0.05624054201	33.0898224744556	
900.6171785	91	7	2	0.06089300783	0.05865227638	99.0210406	0.7543483834	0.2246110163	90.50026062	7.389126306	2.110613077							0	0	0	-900.6171785	0.05865227638	33.2530773068665	
900.5371785	91	7	2	0.06338388825	0.0610521849	99.01857265	0.7562576342	0.2251697205	90.47864225	7.405960439	2.115397308							0	0	0	-900.5371785	0.0610521849	33.4167323823175	
900.4571785	91	7	2	0.06586252521	0.06344035445	99.01610402	0.7581674526	0.2257285303	90.45703307	7.422787486	2.120179443							0	0	0	-900.4571785	0.06344035445	33.5807874866076	
900.3771785	91	7	2	0.06832900842	0.06581687108	99.01363471	0.7600778403	0.2262874461	90.43543308	7.439607442	2.124959479							0	0	0	-900.3771785	0.06581687108	33.745242476905	
900.2971785	91	7	2	0.07078342672	0.06818182	99.01116473	0.7619887989	0.2268464682	90.41384228	7.456420302	2.129737416							0	0	0	-900.2971785	0.06818182	33.9100972063873	
900.2171785	91	7	2	0.07322586812	0.07053528561	99.00869407	0.7639003302	0.227405597	90.39226069	7.473226059	2.134513252							0	0	0	-900.2171785	0.07053528561	34.0753514546666	
900.1371785	91	7	2	0.07565641976	0.0728773515	99.00622273	0.7658124357	0.2279648327	90.37068831	7.490024707	2.139286986							0	0	0	-900.1371785	0.0728773515	34.2410051396609	
900.0571785	91	7	2	0.07807516796	0.07520810045	99.00375071	0.7677251172	0.2285241758	90.34912514	7.506816241	2.144058617							0	0	0	-900.0571785	0.07520810045	34.4070582477138	
899.9771785	91	7	2	0.08048219821	0.07752761444	99.001278	0.7696383763	0.2290836265	90.3275712	7.523600655	2.148828144							0	0	0	-899.9771785	0.07752761444	34.5735104593855	
899.8971785	91	7	2	0.08287759519	0.0798359747	98.9988046	0.7715522147	0.2296431853	90.30602649	7.540377944	2.153595565							0	0	0	-899.8971785	0.0798359747	34.740361595095	
899.8171785	91	7	2	0.08526144275	0.08213326166	98.99633051	0.773466634	0.2302028524	90.28449102	7.557148101	2.15836088							0	0	0	-899.8171785	0.08213326166	34.9076116054247	
899.7371785	91	7	2	0.08763382398	0.084419555	98.99385574	0.7753816359	0.2307626282	90.26296479	7.573911122	2.163124087							0	0	0	-899.7371785	0.084419555	35.0752602800033	
899.6571785	91	7	2	0.08999482117	0.08669493364	98.99138026	0.777297222	0.2313225131	90.24144782	7.590666999	2.167885185							0	0	0	-899.6571785	0.08669493364	35.2433075420493	
899.5771785	91	7	2	0.09234451581	0.08895947575	98.9889041	0.779213394	0.2318825074	90.2199401	7.60741573	2.172644173							0	0	0	-899.5771785	0.08895947575	35.4117532185732	
899.4971785	91	7	2	0.09468298866	0.09121325877	98.98642723	0.7811301537	0.2324426114	90.19844164	7.624157306	2.17740105							0	0	0	-899.4971785	0.09121325877	35.5805971154145	
899.4171785	91	7	2	0.09701031969	0.09345635941	98.98394967	0.7830475025	0.2330028255	90.17695246	7.640891724	2.182155815							0	0	0	-899.4171785	0.09345635941	35.7498389304311	
899.3371785	91	7	2	0.09932658814	0.09568885368	98.98147141	0.7849654424	0.23356315	90.15547256	7.657618978	2.186908466							0	0	0	-899.3371785	0.09568885368	35.9194786582844	
