T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
838.0726014	81	9	10	0	0	97.62092726	1.095470389	1.283602349	81	9	10	0.001633757421	-0.0007769765859	-0.0008567808353	0.001633757421	-0.0007769765859	-0.0008567808353	-838.0726014	0	101.588510781955	
838.0526014	81	9	10	0.0002068954695	0.0001967075455	97.62032372	1.095772479	1.283903798	80.99673254	9.001553922	10.00171354	0.001633618442	-0.0007769123355	-0.0008567061062	0	0	0	-838.0526014	0.0001967075455	101.759052213237	
838.0326014	81	9	10	0.0004134440047	0.0003930859733	97.61972012	1.096074621	1.284205263	80.99346535	9.003107716	10.00342693	0.001633500937	-0.0007768483323	-0.0008566526048	0	0	0	-838.0326014	0.0003930859733	101.847023652168	
837.9926014	81	9	10	0.0008265041598	0.0007858099373	97.61851268	1.096679067	1.284808256	80.98693173	9.006214917	10.00685335	0.001633246446	-0.0007767242858	-0.0008565221598	0	0	0	-837.9926014	0.0007858099373	101.886068276515	
837.9126014	81	9	10	0.001651804807	0.001570487388	97.61609692	1.097888602	1.28601448	80.97386756	9.012427785	10.01370465	0.001632737297	-0.000776477895	-0.0008562594024	0	0	0	-837.9126014	0.001570487388	102.026332297427	
837.7526014	81	9	10	0.003298806409	0.003136455147	97.61126187	1.100310248	1.288427885	80.9477515	9.024847378	10.02740113	0.001631725252	-0.0007760031009	-0.0008557221507	0	0	0	-837.7526014	0.003136455147	102.320838740402	
837.4326014	81	9	10	0.006578487223	0.006254914737	97.6015776	1.105163874	1.293258528	80.89556841	9.049662004	10.05476959	0.001629729525	-0.0007751260699	-0.0008546034548	0	0	0	-837.4326014	0.006254914737	102.995932944591	
836.7926014	81	9	10	0.01306549227	0.0124235938	97.58215208	1.114912789	1.302935134	80.79139756	9.099193906	10.10940853	0.001625604018	-0.0007728967612	-0.0008527072573	0	0	0	-836.7926014	0.0124235938	104.391685425345	
835.5126014	81	9	10	0.02580355558	0.02453882924	97.5430705	1.134578983	1.322350517	80.5838333	9.197866926	10.21829978	0.001617523303	-0.0007688200949	-0.0008487032084	0	0	0	-835.5126014	0.02453882924	107.006456511391	
832.9526014	81	9	10	0.05034876334	0.04789282849	97.46396437	1.174600876	1.361434754	80.17177711	9.393658286	10.4345646	0.001601539401	-0.0007606305711	-0.0008409088297	0	0	0	-832.9526014	0.04789282849	112.35628205134	
830.3926014	81	9	10	0.07373903426	0.07015991627	97.38356028	1.21557298	1.400866741	79.76374819	9.587388393	10.64886342	0.00158595603	-0.0007526102796	-0.0008333457505	0	0	0	-830.3926014	0.07015991627	117.75018994702	
827.8326014	81	9	10	0.09606001476	0.09142117145	97.30180796	1.2575334	1.440658636	79.35966456	9.779069615	10.86126582	0.001570718148	-0.0007446466939	-0.0008260714546	0	0	0	-827.8326014	0.09142117145	123.221773742799	
825.2726014	81	9	10	0.1173919151	0.1117525698	97.21865543	1.30052144	1.480823125	78.95944598	9.968711785	11.07184224	0.001555789076	-0.0007367157687	-0.0008190733076	0	0	0	-825.2726014	0.1117525698	128.757458760065	
822.7126014	81	9	10	0.1378075192	0.1312230814	97.13404887	1.344577691	1.521373436	78.56301403	10.1563221	11.28066387	0.001541161491	-0.000728807	-0.0008123544905	0	0	0	-822.7126014	0.1312230814	134.349656600866	
820.1526014	81	9	10	0.1573730289	0.1498954691	97.04793252	1.389744099	1.56232338	78.17029232	10.34190494	11.48780274	0.00152682751	-0.0007209091464	-0.0008059183637	0	0	0	-820.1526014	0.1498954691	139.990429386799	
817.5926014	81	9	10	0.1761488051	0.1678269885	96.96024856	1.436064049	1.603687389	77.78120653	10.52546169	11.69333178	0.001512778748	-0.0007130102096	-0.0007997685384	0	0	0	-817.5926014	0.1678269885	145.671462168159	
815.0326014	81	9	10	0.194190012	0.1850699971	96.87093701	1.483582435	1.645480554	77.39568461	10.70699055	11.89732484	0.001499006353	-0.000705097407	-0.0007939089458	0	0	0	-815.0326014	0.1850699971	151.384052652435	
812.4726014	81	9	10	0.2115471802	0.2016724871	96.7799356	1.532345735	1.687718666	77.01365683	10.8864863	12.09985687	0.001485501041	-0.0006971571369	-0.0007883439046	0	0	0	-812.4726014	0.2016724871	157.119107016217	
809.9126014	81	9	10	0.2282666993	0.2176785509	96.68717965	1.582402089	1.730418263	76.63505593	11.06394013	12.30100394	0.001472253124	-0.0006891749355	-0.0007830781881	0	0	0	-809.9126014	0.2176785509	162.867130731196	
807.3526014	81	9	10	0.2443912516	0.2331287919	96.59260195	1.633801369	1.77359668	76.25981719	11.23933938	12.50084344	0.00145925252	-0.0006811354283	-0.0007781170919	0	0	0	-807.3526014	0.2331287919	168.618225484138	
804.7926014	81	9	10	0.2599601932	0.2480606847	96.49613265	1.686595253	1.817272092	75.88787854	11.4126673	12.69945416	0.001446488769	-0.0006730222697	-0.0007734664997	0	0	0	-804.7926014	0.2480606847	174.362086525348	
802.2326014	81	9	10	0.2750098914	0.262508895	96.39769912	1.740837297	1.861463579	75.51918065	11.58390283	12.89691652	0.001433951033	-0.0006648180803	-0.0007691329529	0	0	0	-802.2326014	0.262508895	180.08800097621	
799.6726014	81	9	10	0.2895740231	0.2765055619	96.29722583	1.796582995	1.906191174	75.15366705	11.75302028	13.09331267	0.00142162809	-0.0006565043716	-0.0007651237188	0	0	0	-799.6726014	0.2765055619	185.78484747414	
797.1126014	81	9	10	0.3036838407	0.2900805501	96.19463422	1.853889845	1.951475932	74.79128417	11.91998907	13.28872676	0.001409508327	-0.0006480614657	-0.0007614468614	0	0	0	-797.1126014	0.2900805501	191.441101460672	
794.5526014	81	9	10	0.3173684074	0.3032616733	96.08984261	1.912817397	1.99733999	74.43198151	12.08477337	13.48324511	0.001397579721	-0.0006394684064	-0.0007581113146	0	0	0	-794.5526014	0.3032616733	197.044845765874	
791.9926014	81	9	10	0.330654809	0.3160748946	95.98276606	1.973427305	2.043806637	74.07571172	12.24733183	13.67695645	0.001385836644	-0.0006307059813	-0.0007551306626	0	0	0	-791.9926014	0.3160748946	202.583780923041	
789.4326014	81	9	10	0.3435683421	0.3285445055	95.87331626	2.035783351	2.090900387	73.72243068	12.40761713	13.86995219	0.001374251613	-0.0006217437053	-0.0007525079077	0	0	0	-789.4326014	0.3285445055	208.045244115975	
786.8726014	81	9	10	0.3561326835	0.3406932868	95.76140147	2.09995147	2.138647058	73.37209768	12.56557566	14.06232666	0.001362819036	-0.0006125597661	-0.0007502592704	0	0	0	-786.8726014	0.3406932868	213.416233956648	
784.3126014	81	9	10	0.3683700418	0.352542653	95.64692641	2.165999746	2.187073846	73.02467551	12.72114705	14.25417744	0.001351524973	-0.0006031270512	-0.0007483979217	0	0	0	-784.3126014	0.352542653	218.683443610147	
781.7526014	81	9	10	0.3803012948	0.3641127825	95.5297922	2.23399839	2.236209413	72.68013064	12.87426371	14.44560565	0.001340354908	-0.000593416618	-0.0007469382903	0	0	0	-781.7526014	0.3641127825	223.833301830142	
779.1926014	81	9	10	0.3919461125	0.3754227349	95.40989634	2.304019687	2.286083974	72.3384333	13.02485039	14.63671631	0.001329293708	-0.0005833975662	-0.0007458961417	0	0	0	-779.1926014	0.3754227349	228.852023036933	
776.6326014	81	9	10	0.4033230683	0.3864905571	95.2871327	2.376137913	2.336729385	71.99955776	13.17282361	14.82761863	0.001318325564	-0.0005730369093	-0.0007452886545	0	0	0	-776.6326014	0.3864905571	233.72566652997	
774.0726014	81	9	10	0.4144497398	0.3973333792	95.16139156	2.450429203	2.388179238	71.66348238	13.31809113	15.01842648	0.001307433945	-0.0005622994487	-0.0007451344959	0	0	0	-774.0726014	0.3973333792	238.440219064978	
771.5126014	81	9	10	0.4253427994	0.4079675003	95.03255967	2.526971376	2.440468949	71.33018993	13.46055137	15.2092587	0.001296601538	-0.0005511476517	-0.0007454538868	0	0	0	-771.5126014	0.4079675003	242.981681201024	
768.9526014	81	9	10	0.436018096	0.4184084668	94.90052044	2.605843697	2.493635859	70.99966771	13.60009275	15.40023955	0.001285810195	-0.0005395415383	-0.0007462686571	0	0	0	-768.9526014	0.4184084668	247.336171550696	
766.3926014	81	9	10	0.446490729	0.4286711419	94.76515412	2.687126563	2.547719319	70.67190778	13.73659311	15.59149911	0.001275040882	-0.0005274385899	-0.0007476022925	0	0	0	-766.3926014	0.4286711419	251.490051194039	
763.8326014	81	9	10	0.4567751139	0.4387697683	94.62633811	2.77090111	2.602760783	70.34690727	13.86991899	15.78317373	0.001264273625	-0.0005147936758	-0.0007494799491	0	0	0	-763.8326014	0.4387697683	255.430065879828	
761.2726014	81	9	10	0.4668850413	0.4487180231	94.4839474	2.857248711	2.658803892	70.02466853	13.999925	15.97540646	0.001253487475	-0.0005015590231	-0.0007519284515	0	0	0	-761.2726014	0.4487180231	259.143513912445	
758.7126014	81	9	10	0.4768337288	0.4585290659	94.33785509	2.946250365	2.715894546	69.70519946	14.12645308	16.16834746	0.001242660477	-0.0004876842294	-0.0007549762477	0	0	0	-758.7126014	0.4585290659	262.618425981657	
756.1526014	81	9	10	0.4866338653	0.4682155801	94.18793309	3.037985944	2.774080964	69.38851373	14.24933187	16.3621544	0.001231769662	-0.0004731163448	-0.000758653317	0	0	0	-756.1526014	0.4682155801	265.843776359764	
753.5926014	81	9	10	0.4962976501	0.4777898066	94.03405299	3.132533277	2.833413731	69.07463106	14.36837605	16.55699289	0.001220791054	-0.0004578000363	-0.0007629910182	0	0	0	-753.5926014	0.4777898066	268.809711245929	
751.0326014	81	9	10	0.505836823	0.4872635707	93.87608712	3.22996706	2.893945819	68.76357748	14.48338577	16.75303675	0.001209699733	-0.0004416778666	-0.000768021866	0	0	0	-751.0326014	0.4872635707	271.507804630273	
748.4726014	81	9	10	0.5152626889	0.4966483004	93.71390987	3.330357559	2.955732571	68.45538555	14.59414612	16.95046832	0.001198469903	-0.0004246907004	-0.0007737792027	0	0	0	-748.4726014	0.4966483004	273.931324767874	
745.9126014	81	9	10	0.5245861341	0.5059550376	93.54739926	3.433769081	3.018831662	68.1500946	14.70042681	17.14947859	0.001187075051	-0.0004067782857	-0.0007802967655	0	0	0	-745.9126014	0.5059550376	276.075529956487	
743.3526014	81	9	10	0.5338176343	0.5151944388	93.37643881	3.540258197	3.083302996	67.84775084	14.8019819	17.35026725	0.001175488153	-0.0003878800373	-0.0007876081154	0	0	0	-743.3526014	0.5151944388	277.937974067818	
