T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
878.8025984	88	6	6	0	0	98.69898781	0.6198002872	0.6812119051	88	6	6	0.001971875599	-0.0009915977868	-0.0009802778121	0.001971875599	-0.0009915977868	-0.0009802778121	-878.8025984	0	54.2161644873252	
878.7825984	88	6	6	0.0003812836915	0.0003686350714	98.69848107	0.6200460959	0.6814728372	87.99605632	6.001983157	6.001960523	0.001971686913	-0.0009915109558	-0.0009801759575	0	0	0	-878.7825984	0.0003686350714	54.2922306798841	
878.7625984	88	6	6	0.0007620327737	0.0007367543883	98.69797429	0.6202919307	0.6817337775	87.99211302	6.003966137	6.003920844	0.001971528002	-0.0009914317936	-0.0009800962082	0	0	0	-878.7625984	0.0007367543883	54.3411905549863	
878.7225984	88	6	6	0.001523066224	0.001472547097	98.69696062	0.6207836831	0.6822556959	87.98422743	6.007931595	6.007840972	0.001971182379	-0.000991270909	-0.0009799114703	0	0	0	-878.7225984	0.001472547097	54.3986907770225	
878.6425984	88	6	6	0.003042142579	0.002941254663	98.69493281	0.6217675159	0.6832996714	87.96846044	6.015860475	6.015679082	0.001970494702	-0.0009909634214	-0.000979531281	0	0	0	-878.6425984	0.002941254663	54.5409637787576	
878.4825984	88	6	6	0.00606838521	0.005867208787	98.69087533	0.6237364952	0.6853881774	87.93694318	6.03171009	6.031346725	0.001969137426	-0.0009904073945	-0.0009787300315	0	0	0	-878.4825984	0.005867208787	54.8721516499655	
878.1625984	88	6	6	0.01205891287	0.01165942444	98.68275284	0.6276798007	0.6895673582	87.87397538	6.063377354	6.062647263	0.001966345631	-0.0009889198447	-0.0009774257865	0	0	0	-878.1625984	0.01165942444	55.5595371600554	
877.5225984	88	6	6	0.02384104294	0.02305236427	98.66647758	0.6355877969	0.6979346198	87.74830667	6.126582266	6.125111068	0.001960739595	-0.0009861913141	-0.0009745482809	0	0	0	-877.5225984	0.02305236427	56.8395027169201	
876.2425984	88	6	6	0.04661188763	0.04507436893	98.63380389	0.651491046	0.7147050636	87.49803474	6.252474713	6.249490552	0.001949563767	-0.0009806852551	-0.0009688785121	0	0	0	-876.2425984	0.04507436893	59.5024499022748	
873.6825984	88	6	6	0.08923504457	0.08630877251	98.56794785	0.6836590346	0.7483931177	87.00173402	6.502190435	6.496075545	0.001927631791	-0.0009700482941	-0.0009575834971	0	0	0	-873.6825984	0.08630877251	64.9587274324952	
871.1225984	88	6	6	0.1283635348	0.1241792344	98.50138285	0.7163329536	0.7822841919	86.51104934	6.749150817	6.739799845	0.00190579804	-0.0009592935145	-0.0009465045253	0	0	0	-871.1225984	0.1241792344	70.5751591121584	
868.5625984	88	6	6	0.1644220646	0.1590950318	98.43407191	0.7495413715	0.8163867213	86.02592534	6.993360733	6.980713924	0.001884195168	-0.0009485617812	-0.0009356333872	0	0	0	-868.5625984	0.1590950318	76.3957254185657	
866.0025984	88	6	6	0.1977684771	0.1914010301	98.36597769	0.7833128551	0.8507094524	85.54630041	7.234826419	7.218873172	0.001862843491	-0.0009378560087	-0.0009249874827	0	0	0	-866.0025984	0.1914010301	82.4151080238856	
863.4425984	88	6	6	0.2287080487	0.2213914654	98.29706254	0.8176760026	0.8852614609	85.07210775	7.473554832	7.454337415	0.001841761388	-0.0009271781011	-0.000914583287	0	0	0	-863.4425984	0.2213914654	88.6256593305459	
860.8825984	88	6	6	0.2575027759	0.2493188904	98.22728834	0.8526594902	0.9200521687	84.60327634	7.70955318	7.687170482	0.001820963798	-0.0009165281631	-0.0009044356351	0	0	0	-860.8825984	0.2493188904	95.0190724677051	
858.3225984	88	6	6	0.2843787665	0.2754012926	98.15661652	0.8882921183	0.9550913608	84.13973172	7.942828477	7.917439806	0.001800462527	-0.0009059046055	-0.0008945579214	0	0	0	-858.3225984	0.2754012926	101.586377776024	
855.7625984	88	6	6	0.3095321688	0.2998278058	98.08500794	0.9246028533	0.9903892045	83.6813968	8.17338712	8.145216081	0.001780266529	-0.0008953042415	-0.0008849622879	0	0	0	-855.7625984	0.2998278058	108.317941152001	
853.2025984	88	6	6	0.3331339671	0.3227633289	98.01242286	0.9616208677	1.025956269	83.22819254	8.401234492	8.370572968	0.001760382176	-0.0008847223726	-0.000875659803	0	0	0	-853.2025984	0.3227633289	115.216537690284	
850.6425984	88	6	6	0.3553293309	0.3443477968	97.9388208	0.9993756532	1.061803543	82.78003816	8.626375105	8.593586739	0.001740396823	-0.0008736371987	-0.0008667596244	0	0	0	-850.6425984	0.3443477968	122.241939809122	
848.0825984	88	6	6	0.3762595665	0.3647177399	97.86416078	1.037896747	1.097942472	82.33685341	8.848810122	8.814336472	0.001721189752	-0.0008631233504	-0.0008580664013	0	0	0	-848.0825984	0.3647177399	129.388827563885	
845.5225984	88	6	6	0.3960357783	0.3839802837	97.78840081	1.077214232	1.134384961	81.89855646	9.06854027	9.032903268	0.001702296171	-0.0008526027347	-0.0008496934365	0	0	0	-845.5225984	0.3839802837	136.667991297647	
842.9625984	88	6	6	0.4147610179	0.4022349089	97.71149814	1.117358446	1.171143414	81.46506619	9.285563287	9.249370527	0.001683714821	-0.0008420654219	-0.0008416493994	0	0	0	-842.9625984	0.4022349089	144.053375501534	
840.4025984	88	6	6	0.4325269525	0.4195701353	97.63340916	1.158360082	1.208230758	81.03630208	9.499874172	9.463823749	0.001665443002	-0.0008315005115	-0.0008339424901	0	0	0	-840.4025984	0.4195701353	151.531443196465	
837.8425984	88	6	6	0.4494154001	0.4360650003	97.55408932	1.20025021	1.245660472	80.61218466	9.711464878	9.676350464	0.00164747652	-0.0008208958535	-0.0008265806669	0	0	0	-837.8425984	0.4360650003	159.088055758892	
835.2825984	88	6	6	0.465499627	0.4517903093	97.4734931	1.243060284	1.283446619	80.1926358	9.920324004	9.887040199	0.001629809857	-0.0008102380818	-0.0008195717756	0	0	0	-835.2825984	0.4517903093	166.708482647496	
