T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI				
914.864625	93	7	0	0	0	99.29383037	0.7061696265	0	93	7	0	0.00365296554	-0.00365296554		0.00365296554	-0.00365296554		-914.864625	0	17.2302919326416	
914.844625	93	7	0	0.001203442252	0.001159687797	99.29305297	0.7069470282	0	92.99269425	7.00730575	0	0.003652654266	-0.003652654266		0	0		-914.844625	0.001159687797	17.2617498941907	
914.824625	93	7	0	0.002404684479	0.00231726601	99.29227554	0.7077244634	0	92.98538911	7.014610893	0	0.003652401355	-0.003652401355		0	0		-914.824625	0.00231726601	17.2939448424604	
914.784625	93	7	0	0.004800288083	0.004625823143	99.29072052	0.7092794792	0	92.97078039	7.029219605	0	0.003651820954	-0.003651820954		0	0		-914.784625	0.004625823143	17.3719471719759	
914.704625	93	7	0	0.009554427968	0.009207339943	99.28760995	0.7123900457	0	92.9415697	7.058430302	0	0.003650791896	-0.003650791896		0	0		-914.704625	0.009207339943	17.533735926538	
914.544625	93	7	0	0.01894651911	0.01825889675	99.2813866	0.7186134014	0	92.88317458	7.116825424	0	0.003648562625	-0.003648562625		0	0		-914.544625	0.01825889675	17.8300517782842	
914.224625	93	7	0	0.03725940186	0.03590973629	99.26893103	0.731068969	0	92.76649054	7.233509458	0	0.003644104146	-0.003644104146		0	0		-914.224625	0.03590973629	18.4473072183275	
913.584625	93	7	0	0.07210344257	0.06950159995	99.24398408	0.7560159216	0	92.53355058	7.466449422	0	0.003634909732	-0.003634909732		0	0		-913.584625	0.06950159995	19.7231905288152	
912.304625	93	7	0	0.1354677502	0.130617237	99.19394433	0.8060556724	0	92.06941271	7.930587295	0	0.003616848549	-0.003616848549		0	0		-912.304625	0.130617237	22.4553888362477	
909.744625	93	7	0	0.2415764236	0.2330622533	99.09325784	0.9067421578	0	91.14832204	8.851677963	0	0.003577707411	-0.003577707411		0	0		-909.744625	0.2330622533	28.3307872138158	
907.184625	93	7	0	0.3269193468	0.315582693	98.99171629	1.00828371	0	90.23722624	9.76277376	0	0.003537430162	-0.003537430162		0	0		-907.184625	0.315582693	34.6832520368139	
904.624625	93	7	0	0.3970353533	0.3834946764	98.88926104	1.110738959	0	89.33660054	10.66339946	0	0.003496203927	-0.003496203927		0	0		-904.624625	0.3834946764	41.6702294079669	
902.064625	93	7	0	0.4556604152	0.4403841433	98.78582925	1.214170749	0	88.44689339	11.55310661	0	0.003453004609	-0.003453004609		0	0		-902.064625	0.4403841433	49.2814039307811	
899.504625	93	7	0	0.5054050982	0.4887569917	98.68135395	1.318646047	0	87.56852506	12.43147494	0	0.003408094919	-0.003408094919		0	0		-899.504625	0.4887569917	57.5034122866889	
896.944625	93	7	0	0.5481489977	0.5304176286	98.57576365	1.424236352	0	86.70188286	13.29811714	0	0.003361672962	-0.003361672962		0	0		-896.944625	0.5304176286	66.3189594725074	
894.384625	93	7	0	0.5852801323	0.5666987225	98.46898204	1.531017965	0	85.84731823	14.15268177	0	0.003313914476	-0.003313914476		0	0		-894.384625	0.5666987225	75.7062279436052	
891.824625	93	7	0	0.6178460364	0.5986062131	98.3609277	1.639072296	0	85.00514441	14.99485559	0	0.00326498826	-0.00326498826		0	0		-891.824625	0.5986062131	85.6382839298954	
889.264625	93	7	0	0.6466523529	0.6269139355	98.25151379	1.748486212	0	84.17563473	15.82436527	0	0.003215061483	-0.003215061484		0	0		-889.264625	0.6269139355	96.082502569215	
886.704625	93	7	0	0.6723290451	0.6522271687	98.14064757	1.859352431	0	83.35902145	16.64097855	0	0.003164300803	-0.003164300803		0	0		-886.704625	0.6522271687	107.000033165089	
884.144625	93	7	0	0.6953759941	0.6750263991	98.02823003	1.971769967	0	82.55549526	17.44450474	0	0.003112871769	-0.003112871769		0	0		-884.144625	0.6750263991	118.345318514049	
881.584625	93	7	0	0.7161951028	0.6956981363	97.91415536	2.085844636	0	81.76520532	18.23479468	0	0.00306092088	-0.00306092088		0	0		-881.584625	0.6956981363	130.065692590989	
879.024625	93	7	0	0.7351133497	0.7145570423	97.79831035	2.201689645	0	80.98825984	19.01174016	0	0.003008643036	-0.003008643036		0	0		-879.024625	0.7145570423	142.101074646658	
876.464625	93	7	0	0.7523996384	0.7318621081	97.68057375	2.319426249	0	80.2247272	19.7752728	0	0.002956172748	-0.002956172748		0	0		-876.464625	0.7318621081	154.38377768112	
873.904625	93	7	0	0.7682773115	0.7478286695	97.56081549	2.439184514	0	79.47463737	20.52536263	0	0.00290365701	-0.00290365701		0	0		-873.904625	0.7478286695	166.83845203462	
871.344625	93	7	0	0.7829335807	0.7626374643	97.4388958	2.561104196	0	78.73798378	21.26201622	0	0.002851234894	-0.002851234894		0	0		-871.344625	0.7626374643	179.382171821591	
868.784625	93	7	0	0.796526729	0.7764415534	97.31466426	2.685335741	0	78.01472547	21.98527453	0	0.002799036631	-0.002799036631		0	0		-868.784625	0.7764415534	191.924688680048	
866.224625	93	7	0	0.809191681	0.7893716756	97.18795855	2.812041452	0	77.30478936	22.69521064	0	0.00274718297	-0.00274718297		0	0		-866.224625	0.7893716756	204.368856336938	
863.664625	93	7	0	0.821044361	0.8015404421	97.05860317	2.941396827	0	76.60807275	23.39192725	0	0.002695784772	-0.002695784772		0	0		-863.664625	0.8015404421	216.611225435369	
861.104625	93	7	0	0.8321851435	0.8130456605	96.92640789	3.073592113	0	75.9244459	24.0755541	0	0.002644950842	-0.002644950842		0	0		-861.104625	0.8130456605	228.542820553722	
858.544625	93	7	0	0.8427016126	0.8239729995	96.79116588	3.20883412	0	75.25375453	24.74624547	0	0.002594748358	-0.002594748358		0	0		-858.544625	0.8239729995	240.050092060247	
855.984625	93	7	0	0.852670797	0.8343981509	96.65265167	3.347348329	0	74.59582245	25.40417755	0	0.002545274678	-0.002545274678		0	0		-855.984625	0.8343981509	251.016025037176	
853.424625	93	7	0	0.862160998	0.8443886066	96.51061863	3.489381369	0	73.95045396	26.04954604	0	0.002496601064	-0.002496601064		0	0		-853.424625	0.8443886066	261.321411821642	
850.864625	93	7	0	0.8712333058	0.8540051384	96.36479607	3.635203926	0	73.3174363	26.6825637	0	0.002448806433	-0.002448806433		0	0		-850.864625	0.8540051384	270.846239083312	
848.304625	93	7	0	0.8799428746	0.8633030525	96.21488581	3.785114191	0	72.69654183	27.30345817	0	0.002401915462	-0.002401915462		0	0		-848.304625	0.8633030525	279.471189793802	
845.744625	93	7	0	0.8883400113	0.8723332707	96.06055804	3.939441959	0	72.08753014	27.91246986	0	0.002355985953	-0.002355985953		0	0		-845.744625	0.8723332707	287.079222989369	
843.184625	93	7	0	0.8964711255	0.8811432858	95.90144647	4.098553532	0	71.49014998	28.50985002	0	0.002311056864	-0.002311056864		0	0		-843.184625	0.8811432858	293.55718506329	
840.624625	93	7	0	0.9043795764	0.8897780279	95.73714237	4.262857627	0	70.90414092	29.09585908	0	0.002267160835	-0.002267160835		0	0		-840.624625	0.8897780279	298.797447556158	
838.064625	93	7	0	0.912106451	0.8982806759	95.56718745	4.432812546	0	70.32923492	29.67076508	0	0.002224324974	-0.002224324974		0	0		-838.064625	0.8982806759	302.699500423155	
835.504625	93	7	0	0.9196913036	0.9066934476	95.39106506	4.608934943	0	69.76515761	30.23484239	0	0.002182571716	-0.002182571716		0	0		-835.504625	0.9066934476	305.171478896165	
832.944625	93	7	0	0.9271728865	0.915058401	95.20818935	4.79181065	0	69.21162939	30.78837061	0	0.002141908149	-0.002141908149		0	0		-832.944625	0.915058401	306.13159352356	
830.384625	93	7	0	0.9345899058	0.9234182844	95.01789185	4.982108149	0	68.66836629	31.33163371	0	0.002102371994	-0.002102371994		0	0		-830.384625	0.9234182844	305.509423103244	
827.824625	93	7	0	0.9419818374	0.9318174793	94.81940444	5.180595559	0	68.13508056	31.86491944	0	0.002063966683	-0.002063966683		0	0		-827.824625	0.9318174793	303.247030537977	
825.264625	93	7	0	0.9493898532	0.9403030936	94.61183774	5.388162258	0	67.61148101	32.38851899	0	0.002026705306	-0.002026705306		0	0		-825.264625	0.9403030936	299.299895147794	
822.704625	93	7	0	0.9568579166	0.9489262796	94.39415319	5.60584681	0	67.09727311	32.90272689	0	0.001990601421	-0.001990601421		0	0		-822.704625	0.9489262796	293.637620453924	
820.144625	93	7	0	0.964434135	0.9577438855	94.16512645	5.83487355	0	66.5921586	33.4078414	0	0.001955670509	-0.001955670509		0	0		-820.144625	0.9577438855	286.244417434486	
817.584625	93	7	0	0.972172493	0.9668205931	93.9232987	6.076701298	0	66.09583486	33.90416514	0	0.001921931769	-0.001921931769		0	0		-817.584625	0.9668205931	277.119359379694	
815.024625	93	7	0	0.9801351534	0.9762317773	93.66691053	6.33308947	0	65.60799364	34.39200636	0	0.001889410418	-0.001889410418		0	0		-815.024625	0.9762317773	266.276372014328	
