T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
867.2366693	78	19	3	0	0	97.77763503	0.7305279055	1.491837061	78	19	3							0.002043313687	-0.001887504178	-0.0001558095092	-867.2366693	0	96.6757901699743	
867.2166693	78	19	3	0.0002197341149	0.0002067095405	97.77734889	0.7306879923	1.491963121	77.99591386	19.00377442	3.000311722							0	0	0	-867.2166693	0.0002067095405	96.8324528613319	
867.1966693	78	19	3	0.0004391144531	0.0004130851908	97.77706282	0.7308481766	1.492089004	77.99182816	19.00754879	3.000623057							0	0	0	-867.1966693	0.0004130851908	96.9286849785535	
867.1566693	78	19	3	0.0008776339365	0.0008256063657	97.77649066	0.7311683787	1.492340958	77.98366025	19.01509401	3.00124574							0	0	0	-867.1566693	0.0008256063657	97.0175425060114	
867.0766693	78	19	3	0.001753257166	0.001649304012	97.77534658	0.731808654	1.492844768	77.96733592	19.0301743	3.002489778							0	0	0	-867.0766693	0.001649304012	97.2356648480008	
866.9166693	78	19	3	0.003498499738	0.003291000099	97.77305925	0.7330886135	1.493852133	77.93473337	19.06029388	3.004972759							0	0	0	-866.9166693	0.003291000099	97.6863214853372	
866.5966693	78	19	3	0.006965181887	0.006551798086	97.76848798	0.7356461957	1.495865823	77.86971163	19.12036994	3.009918435							0	0	0	-866.5966693	0.006551798086	98.671904569549	
865.9566693	78	19	3	0.01378872465	0.01296927858	97.75936315	0.7407589042	1.499877949	77.74036681	19.23992202	3.019711166							0	0	0	-865.9566693	0.01296927858	100.695433896363	
864.6766693	78	19	3	0.02706003437	0.0254476723	97.74116957	0.7509554271	1.507875	77.48450598	19.47653121	3.038962807							0	0	0	-864.6766693	0.0254476723	104.620044985922	
862.1166693	78	19	3	0.05217049561	0.04904581545	97.70500429	0.7712555501	1.523740164	76.98363936	19.94022068	3.076139964							0	0	0	-862.1166693	0.04904581545	112.669933581015	
859.5566693	78	19	3	0.07555588922	0.07100754338	97.66911261	0.7914452514	1.539442135	76.49653098	20.39183021	3.11163881							0	0	0	-859.5566693	0.07100754338	120.864189412128	
856.9966693	78	19	3	0.0974005549	0.09150788386	97.63347231	0.8115430789	1.554984613	76.02236436	20.83208559	3.145550056							0	0	0	-856.9966693	0.09150788386	129.272696657337	
854.4366693	78	19	3	0.1178657171	0.110699897	97.59806222	0.8315649056	1.570372879	75.56038891	21.2616507	3.177960384							0	0	0	-854.4366693	0.110699897	137.880057114445	
851.8766693	78	19	3	0.1370907262	0.1287158757	97.56286285	0.8515252773	1.585611876	75.1099107	21.68113945	3.20894985							0	0	0	-851.8766693	0.1287158757	146.677581925484	
849.3166693	78	19	3	0.1551966192	0.1456707269	97.52785619	0.8714375567	1.600706249	74.67028775	22.0911198	3.238592448							0	0	0	-849.3166693	0.1456707269	155.656998647362	
846.7566693	78	19	3	0.1722890004	0.1616647062	97.49302557	0.8913140662	1.615660362	74.24092618	22.49211721	3.266956612							0	0	0	-846.7566693	0.1616647062	164.8103974683	
844.1966693	78	19	3	0.1884604218	0.1767856783	97.45835547	0.9111661948	1.630478331	73.82127599	22.8846183	3.294105715							0	0	0	-844.1966693	0.1767856783	174.130175896916	
841.6366693	78	19	3	0.2037923305	0.1911109658	97.42383145	0.9310045017	1.64516405	73.41082741	23.26907408	3.320098504							0	0	0	-841.6366693	0.1911109658	183.609060288439	
839.0766693	78	19	3	0.2183566829	0.2047088814	97.38943999	0.9508388062	1.659721201	73.00910755	23.64590294	3.344989507							0	0	0	-839.0766693	0.2047088814	193.240075755906	
836.5166693	78	19	3	0.232217287	0.2176400029	97.35516846	0.9706782669	1.674153272	72.61567722	24.01549338	3.368829395							0	0	0	-836.5166693	0.2176400029	203.016535294675	
833.9566693	78	19	3	0.2454309254	0.2299582381	97.32100497	0.9905314513	1.688463575	72.2301281	24.37820658	3.391665321							0	0	0	-833.9566693	0.2299582381	212.932014769545	
831.3966693	78	19	3	0.2580482978	0.2417117213	97.28693835	1.010406398	1.70265525	71.85208014	24.73437864	3.413541214							0	0	0	-831.3966693	0.2417117213	222.980340911945	
828.8366693	78	19	3	0.2701148175	0.2529435678	97.25295805	1.030310672	1.716731281	71.48117919	25.08432275	3.434498059							0	0	0	-828.8366693	0.2529435678	233.155578944405	
826.2766693	78	19	3	0.2816712857	0.2636925149	97.21905408	1.050251413	1.730694506	71.11709481	25.42833104	3.454574141							0	0	0	-826.2766693	0.2636925149	243.452007335752	
823.7166693	78	19	3	0.2927544657	0.2739934672	97.185217	1.070235381	1.744547623	70.7595184	25.76667633	3.473805268							0	0	0	-823.7166693	0.2739934672	253.864116170613	
821.1566693	78	19	3	0.3033975738	0.2838779618	97.15143781	1.09026899	1.7582932	70.40816133	26.09961369	3.492224977							0	0	0	-821.1566693	0.2838779618	264.386586084688	
818.5966693	78	19	3	0.3136307004	0.2933745687	97.11770797	1.110358351	1.771933682	70.06275338	26.42738191	3.509864717							0	0	0	-818.5966693	0.2933745687	275.014274031089	
816.0366693	78	19	3	0.3234811722	0.3025092345	97.08401931	1.130509297	1.785471397	69.72304126	26.75020472	3.526754012							0	0	0	-816.0366693	0.3025092345	285.742208571669	
813.4766693	78	19	3	0.3329738653	0.3113055798	97.05036402	1.150727413	1.798908565	69.38878731	27.06829207	3.542920618							0	0	0	-813.4766693	0.3113055798	296.565573679094	
810.9166693	78	19	3	0.3421314773	0.319785157	97.01673464	1.17101806	1.8122473	69.05976822	27.38184112	3.558390657							0	0	0	-810.9166693	0.319785157	307.479697096787	
808.3566693	78	19	3	0.3509747629	0.3279676746	96.98312398	1.191386404	1.82548962	68.735774	27.69103726	3.573188743							0	0	0	-808.3566693	0.3279676746	318.480042819548	
805.7966693	78	19	3	0.3595227402	0.3358711927	96.94952512	1.211837428	1.838637449	68.41660694	27.99605496	3.587338093							0	0	0	-805.7966693	0.3358711927	329.562203056148	
803.2366693	78	19	3	0.3677928712	0.3435122942	96.91593142	1.232375958	1.851692623	68.10208071	28.29705865	3.600860637							0	0	0	-803.2366693	0.3435122942	340.721888420558	
800.6766693	78	19	3	0.3758012196	0.350906235	96.88233643	1.253006677	1.864656893	67.79201952	28.59420337	3.613777106							0	0	0	-800.6766693	0.350906235	351.954912570267	
798.1166693	78	19	3	0.3835625904	0.3580670765	96.84873392	1.273734142	1.877531934	67.48625735	28.88763553	3.626107122							0	0	0	-798.1166693	0.3580670765	363.257197711873	
795.5566693	78	19	3	0.3910906526	0.3650078017	96.81511786	1.294562798	1.890319341	67.18463727	29.17749346	3.637869275							0	0	0	-795.5566693	0.3650078017	374.624754770111	
792.9966693	78	19	3	0.3983980482	0.3717404191	96.78148237	1.315496991	1.903020641	66.88701079	29.46390801	3.649081197							0	0	0	-792.9966693	0.3717404191	386.053687239974	
790.4366693	78	19	3	0.4054964881	0.3782760534	96.74782173	1.336540983	1.91563729	66.59323729	29.74700308	3.659759629							0	0	0	-790.4366693	0.3782760534	397.540172531707	
787.8766693	78	19	3	0.4123968382	0.3846250278	96.71413036	1.35769896	1.928170682	66.30318347	30.02689605	3.669920477							0	0	0	-787.8766693	0.3846250278	408.603455447436	
