T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
852.415548	84	14	2	0.44046712	0.4187371344	97.65158718	1.152407712	1.196005105	74.16544463	23.2553635	2.579191868										0	0	0	-852.415548	0.4187371344	204.408606581277	
849.855548	84	14	2	0.4532837807	0.4308977218	97.61224757	1.183571715	1.204180714	73.6933855	23.70405695	2.602557545										0	0	0	-849.855548	0.4308977218	217.128258843689	
847.295548	84	14	2	0.4653651284	0.4423590321	97.57289201	1.214817884	1.212290109	73.23300184	24.14213249	2.624865671										0	0	0	-847.295548	0.4423590321	230.080019361721	
844.735548	84	14	2	0.476780118	0.453186832	97.53350196	1.246163844	1.220334193	72.78368296	24.57014687	2.646170169										0	0	0	-844.735548	0.453186832	243.248327080416	
842.175548	84	14	2	0.4875893295	0.4634389057	97.49405972	1.277626365	1.228313917	72.3448599	24.98861878	2.666521318										0	0	0	-842.175548	0.4634389057	256.618019637202	
839.615548	84	14	2	0.4978461828	0.4731662129	97.45454827	1.309221471	1.236230263	71.91600296	25.39803104	2.685966001										0	0	0	-839.615548	0.4731662129	270.174290441171	
837.055548	84	14	2	0.5075979666	0.4824138694	97.41495123	1.340964526	1.244084243	71.49661839	25.79883364	2.704547974										0	0	0	-837.055548	0.4824138694	283.90258547124	
834.495548	84	14	2	0.5168866899	0.4912219578	97.37525279	1.372870321	1.251876888	71.08624578	26.19144612	2.7223081										0	0	0	-834.495548	0.4912219578	297.788646884494	
831.935548	84	14	2	0.5257497976	0.4996262108	97.33543761	1.404953151	1.259609237	70.68445554	26.57625989	2.739284569										0	0	0	-831.935548	0.4996262108	311.818488118352	
829.375548	84	14	2	0.5342207743	0.5076585856	97.29549078	1.43722688	1.267282337	70.29084646	26.95364043	2.755513111										0	0	0	-829.375548	0.5076585856	325.978362031928	
826.815548	84	14	2	0.5423296557	0.5153477524	97.25539776	1.46970501	1.274897231	69.90504357	27.32392925	2.77102718										0	0	0	-826.815548	0.5153477524	340.254740268935	
824.255548	84	14	2	0.5501034634	0.522719508	97.21514431	1.502400735	1.282454959	69.52669611	27.68744575	2.785858138										0	0	0	-824.255548	0.522719508	354.634293648929	
821.695548	84	14	2	0.5575665762	0.5297971303	97.17471646	1.535326996	1.289956548	69.15547564	28.04448894	2.800035412										0	0	0	-821.695548	0.5297971303	369.103859306997	
819.135548	84	14	2	0.5647410475	0.5366016813	97.13410046	1.56849653	1.297403014	68.79107436	28.395339	2.813586645										0	0	0	-819.135548	0.5366016813	383.650443551598	
816.575548	84	14	2	0.5716468797	0.5431522675	97.09328273	1.601921915	1.304795356	68.43320351	28.74025865	2.826537835										0	0	0	-816.575548	0.5431522675	398.261175203008	
814.015548	84	14	2	0.5783022592	0.5494662657	97.05224984	1.635615611	1.312134554	68.08159198	29.07949457	2.838913457										0	0	0	-814.015548	0.5494662657	412.923304848942	
811.455548	84	14	2	0.5847237615	0.555559517	97.01098843	1.669590003	1.319421569	67.73598494	29.41327848	2.850736581										0	0	0	-811.455548	0.555559517	427.624170553982	
808.895548	84	14	2	0.5909265283	0.5614464971	96.96948522	1.703857437	1.32665734	67.39614268	29.74182834	2.86202898										0	0	0	-808.895548	0.5614464971	442.351193335416	
806.335548	84	14	2	0.5969244222	0.5671404628	96.92772696	1.738430253	1.333842784	67.06183948	30.0653493	2.872811222										0	0	0	-806.335548	0.5671404628	457.09186152963	
803.775548	84	14	2	0.6027301623	0.5726535817	96.88570038	1.773320823	1.340978794	66.7328626	30.38403464	2.883102765										0	0	0	-803.775548	0.5726535817	471.833681165506	
801.215548	84	14	2	0.6083554419	0.5779970452	96.84339218	1.808541579	1.348066239	66.40901135	30.69806662	2.892922034										0	0	0	-801.215548	0.5779970452	486.564211299472	
798.655548	84	14	2	0.6138110333	0.5831811673	96.80078899	1.844105048	1.355105963	66.09009627	31.00761723	2.9022865										0	0	0	-798.655548	0.5831811673	501.27101556411	
796.095548	84	14	2	0.6191068794	0.5882154729	96.75787733	1.88002388	1.36209879	65.7759383	31.31284895	2.911212749										0	0	0	-796.095548	0.5882154729	515.941633390167	
793.535548	84	14	2	0.6242521748	0.593108775	96.71464361	1.916310878	1.369045514	65.46636812	31.61391534	2.919716543										0	0	0	-793.535548	0.593108775	530.563611858216	
790.975548	84	14	2	0.6292554374	0.597869243	96.67107406	1.952979028	1.375946909	65.16122545	31.91096167	2.927812885										0	0	0	-790.975548	0.597869243	545.124457813947	
788.415548	84	14	2	0.6341245729	0.6025044641	96.62715475	1.990041528	1.382803724	64.86035846	32.20412547	2.935516067										0	0	0	-788.415548	0.6025044641	559.611618353807	
785.855548	84	14	2	0.6388669308	0.6070214974	96.5828715	2.027511818	1.389616685	64.56362323	32.49353704	2.942839724										0	0	0	-785.855548	0.6070214974	574.012480041164	
783.295548	84	14	2	0.6434893558	0.6114269225	96.5382099	2.065403604	1.396386494	64.27088322	32.7793199	2.949796882										0	0	0	-783.295548	0.6114269225	587.739962921828	
783.135548	84	14	2	0.6437746754	0.611698962	96.53540581	2.067785665	1.39680853	64.25271748	32.79706223	2.950220291										0	0	0	-783.135548	0.611698962	592.756581906488	
783.123635	84	14	2	0.6437957553	0.6117190481	96.53519691	2.06796329	1.396839802	64.2513652	32.79838324	2.950251565	43.36164434	51.06106018	5.577295482							0	0	0	-783.123635	0.6117190481	581.059279118171	
783.105548	84	14	2	0.6458826199	0.6126564275	96.53398426	2.070840016	1.395175725	64.24448531	32.80759708	2.947917607	43.36164434	51.06106018	5.577295482							0	0	0	-783.105548	0.6126564275	19.3782914711825	
783.085548	84	14	2	0.6481696372	0.6136836879	96.53264092	2.074016852	1.393342229	64.23689445	32.81776038	2.945345165	43.36164434	51.06106018	5.577295482							0	0	0	-783.085548	0.6136836879	19.5451909818011	
783.045548	84	14	2	0.6526909511	0.6157146283	96.5299467	2.080359628	1.389693674	64.2217636	32.83801276	2.940223639	43.36164434	51.06106018	5.577295482							0	0	0	-783.045548	0.6157146283	19.8572066520083	
782.965548	84	14	2	0.6615187016	0.6196802605	96.52452836	2.093000702	1.382470941	64.19170283	32.87822227	2.930074893	43.36164434	51.06106018	5.577295482							0	0	0	-782.965548	0.6196802605	20.4957600353801	
782.805548	84	14	2	0.678397428	0.6272589055	96.51357508	2.11811197	1.368312951	64.13235875	32.95749925	2.910141996	43.36164434	51.06106018	5.577295482							0	0	0	-782.805548	0.6272589055	21.8030222853133	
782.485548	84	14	2	0.7092836403	0.6411309577	96.49122134	2.167706315	1.34107234	64.01657914	33.11178055	2.871640309	43.36164434	51.06106018	5.577295482							0	0	0	-782.485548	0.6411309577	24.5769989282316	
781.845548	84	14	2	0.7617590846	0.6647106067	96.44486004	2.264750327	1.290389633	63.79530951	33.40523188	2.799458619	43.36164434	51.06106018	5.577295482							0	0	0	-781.845548	0.6647106067	30.6380541117576	
780.565548	84	14	2	0.8408837904	0.7003441476	96.34630849	2.452472445	1.201219061	63.38590562	33.94349565	2.67059873	43.36164434	51.06106018	5.577295482							0	0	0	-780.565548	0.7003441476	43.7079094951673	
779.285548	84	14	2	0.8981206715	0.7262691999	96.24096683	2.634622138	1.124411029	63.01026508	34.43223544	2.557499485	43.36164434	51.06106018	5.577295482							0	0	0	-779.285548	0.7262691999	57.3264579061386	
778.645548	84	14	2	0.9212971425	0.7368358155	96.18598394	2.724374328	1.089641728	62.83243126	34.66196884	2.505599894	43.36164434	51.06106018	5.577295482							0	0	0	-778.645548	0.7368358155	64.5272366334304	
778.485548	84	14	2	0.926640874	0.7392806806	96.17200763	2.746714524	1.081277843	62.78887849	34.71807527	2.493046241	43.36164434	51.06106018	5.577295482							0	0	0	-778.485548	0.7392806806	66.3112966572327	
778.405548	84	14	2	0.9292598043	0.7404794179	96.16498583	2.757871525	1.077142642	62.76723202	34.7459385	2.486829479	43.36164434	51.06106018	5.577295482							0	0	0	-778.405548	0.7404794179	64.0891076428847	
778.4033752	84	14	2	1	0.7694606954	96.16479484	2.758174393	1.077030766	62.76664538	34.74669342	2.486661196	43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				0	0	0	-778.4033752	0.7694606954	-2453.21480515014	
778.375548	84	14	2	1	0.7694493478	96.1655774	2.757515865	1.076906734				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.375548	0.7694493478	-2453.91212672965	
778.355548	84	14	2	1	0.7694412015	96.16613978	2.75704263	1.076817586				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.355548	0.7694412015	-2454.81115867014	
778.315548	84	14	2	1	0.7694249031	96.1672643	2.756096401	1.076639295				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.315548	0.7694249031	-2454.61040434168	
778.235548	84	14	2	1	0.7693923215	96.16951249	2.754204801	1.076282713				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.235548	0.7693923215	-2456.13716964247	
778.075548	84	14	2	1	0.769327219	96.17400542	2.750425029	1.075569552				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-778.075548	0.769327219	-2459.19278653591	
777.755548	84	14	2	1	0.7691972564	96.18297759	2.742879168	1.074143246				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.755548	0.7691972564	-2465.31513044479	
777.115548	84	14	2	1	0.7689382969	96.20086727	2.727842015	1.071290712				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-777.115548	0.7689382969	-2477.60118053164	
775.835548	84	14	2	1	0.7684242106	96.23642934	2.69798456	1.065586098				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-775.835548	0.7684242106	-2501.35557897294	
773.275548	84	14	2	1	0.7674099662	96.3066941	2.639126118	1.05417978				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-773.275548	0.7674099662	-2548.77549157451	
770.715548	84	14	2	1	0.7664150317	96.37583145	2.581389169	1.042779385				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-770.715548	0.7664150317	-2599.26562521939	
768.155548	84	14	2	1	0.7654397856	96.44386279	2.524749908	1.031387305				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-768.155548	0.7654397856	-2648.56403610993	
765.595548	84	14	2	1	0.7644816074	96.51080867	2.469185448	1.020005879				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-765.595548	0.7644816074	-2697.20984348779	
763.035548	84	14	2	1	0.7635411952	96.57668906	2.414673565	1.008637374				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-763.035548	0.7635411952	-2748.05795647443	
760.475548	84	14	2	1	0.7626181498	96.64152319	2.361192806	0.9972839994				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-760.475548	0.7626181498	-2799.65619074318	
757.915548	84	14	2	1	0.761712084	96.70532968	2.308722414	0.9859479078				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-757.915548	0.761712084	-2852.02090746365	
755.355548	84	14	2	1	0.7608226244	96.7681265	2.2572423	0.9746311971				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-755.355548	0.7608226244	-2905.17314137396	
752.795548	84	14	2	1	0.7599494111	96.82993108	2.206733004	0.9633359116				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-752.795548	0.7599494111	-2959.13424791711	
750.235548	84	14	2	1	0.7590920965	96.89076029	2.15717567	0.9520640443				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-750.235548	0.7590920965	-3013.9260266726	
747.675548	84	14	2	1	0.7582503451	96.95063044	2.108552018	0.9408175386				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-747.675548	0.7582503451	-3069.57158186553	
745.115548	84	14	2	1	0.7574238329	97.0095574	2.060844312	0.92959829				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-745.115548	0.7574238329	-3126.0938112087	
742.555548	84	14	2	1	0.7566122464	97.06755651	2.01403534	0.9184081476				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-742.555548	0.7566122464	-3183.51642149194	
739.995548	84	14	2	1	0.7558152826	97.12464269	1.96810839	0.9072489153				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-739.995548	0.7558152826	-3241.86477141135	
737.435548	84	14	2	1	0.7550326485	97.18083042	1.923047223	0.8961223535				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-737.435548	0.7550326485	-3301.16404674743	
734.875548	84	14	2	1	0.7542640602	97.23613376	1.878836058	0.8850301803				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-734.875548	0.7542640602	-3361.44042970742	
732.315548	84	14	2	1	0.753509243	97.29056638	1.835459547	0.8739740728				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-732.315548	0.753509243	-3422.72089477051	
729.755548	84	14	2	1	0.7527679305	97.34414158	1.792902756	0.862955668				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-729.755548	0.7527679305	-3485.03305483598	
727.195548	84	14	2	1	0.7520398646	97.39687228	1.751151153	0.8519765641				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-727.195548	0.7520398646	-3548.40616662357	
724.635548	84	14	2	1	0.7513247951	97.4487711	1.710190583	0.8410383215				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-724.635548	0.7513247951	-3612.86969636129	
722.075548	84	14	2	1	0.7506224791	97.49985028	1.670007256	0.8301424637				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-722.075548	0.7506224791	-3678.45370719362	
719.515548	84	14	2	1	0.7499326808	97.55012179	1.630587732	0.8192904783				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-719.515548	0.7499326808	-3745.18979612982	
716.955548	84	14	2	1	0.7492551713	97.59959728	1.591918904	0.8084838179				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-716.955548	0.7492551713	-3810.08587781435	
715.675548	84	14	2	1	0.7489205887	97.62404006	1.572862005	0.8030979309				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-715.675548	0.7489205887	-3844.95558359806	
715.035548	84	14	2	1	0.7487545503	97.63618833	1.563402241	0.8004094242				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-715.035548	0.7487545503	-3869.00790879431	
714.875548	84	14	2	1	0.7487132345	97.63921781	1.561044422	0.7997377634				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.875548	0.7487132345	-3868.33327680338	
714.795548	84	14	2	1	0.7486925423	97.64073142	1.559866578	0.799402003				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.795548	0.7486925423	-3867.4375476786	
714.755548	84	14	2	1	0.7486822012	97.64148794	1.559277923	0.7992341403				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.755548	0.7486822012	-3868.63416710625	
714.735548	84	14	2	1	0.7486770318	97.64186613	1.558983661	0.7991502133				43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188							-714.735548	0.7486770318	-3642.36659121608	
714.715548	84	14	2	1	0.7486711204	97.64229494	1.558603114	0.7991019471				43.36164434	51.06106018	5.577295482										-714.715548	0.7486711204	-3316.18669335464	
714.705548	84	14	2	1	0.7486680731	97.64251604	1.558401432	0.7990825298				43.36164434	51.06106018	5.577295482										-714.705548	0.7486680731	-3281.25270522613	
714.685548	84	14	2	1	0.7486619766	97.64295805	1.557998325	0.7990436272				43.36164434	51.06106018	5.577295482										-714.685548	0.7486619766	-3280.86691183037	
714.645548	84	14	2	1	0.7486497869	97.64384181	1.557192357	0.7989658312				43.36164434	51.06106018	5.577295482										-714.645548	0.7486497869	-3282.11464262739	
714.565548	84	14	2	1	0.7486254221	97.64560839	1.555581284	0.7988103233				43.36164434	51.06106018	5.577295482										-714.565548	0.7486254221	-3284.73505711573	
714.405548	84	14	2	1	0.7485767507	97.64913777	1.552362586	0.798499644				43.36164434	51.06106018	5.577295482										-714.405548	0.7485767507	-3289.98033192574	
714.085548	84	14	2	1	0.7484796405	97.65618139	1.54593898	0.79787963				43.36164434	51.06106018	5.577295482										-714.085548	0.7484796405	-3300.51805180311	
713.445548	84	14	2	1	0.7482863485	97.67020816	1.533146868	0.7966449721				43.36164434	51.06106018	5.577295482										-713.445548	0.7482863485	-3321.77810326845	
712.165548	84	14	2	1	0.7479034616	97.69802036	1.507782569	0.7941970674				43.36164434	51.06106018	5.577295482										-712.165548	0.7479034616	-3365.05241397716	
709.605548	84	14	2	1	0.7471523466	97.75268372	1.457929913	0.7893863638				43.36164434	51.06106018	5.577295482										-709.605548	0.7471523466	-3451.62484533673	
707.045548	84	14	2	1	0.7464196453	97.8060723	1.409241239	0.7846864605				43.36164434	51.06106018	5.577295482										-707.045548	0.7464196453	-3540.27881038523	
704.485548	84	14	2	1	0.7457056492	97.8581991	1.36170312	0.7800977831				43.36164434	51.06106018	5.577295482										-704.485548	0.7457056492	-3633.61283317091	
701.925548	84	14	2	1	0.7450100968	97.90907549	1.315305325	0.7756191854				43.36164434	51.06106018	5.577295482										-701.925548	0.7450100968	-3730.57676168097	
699.365548	84	14	2	1	0.7443327258	97.95871342	1.270036973	0.7712496092				43.36164434	51.06106018	5.577295482										-699.365548	0.7443327258	-3831.34859113493	
696.805548	84	14	2	1	0.7436732725	98.00712523	1.225886803	0.7669879678				43.36164434	51.06106018	5.577295482										-696.805548	0.7436732725	-3936.11521229641	
694.245548	84	14	2	1	0.743031472	98.05432366	1.182843199	0.7628331403				43.36164434	51.06106018	5.577295482										-694.245548	0.743031472	-4045.07341725402	
691.685548	84	14	2	1	0.7424070579	98.10032183	1.140894195	0.7587839714				43.36164434	51.06106018	5.577295482										-691.685548	0.7424070579	-4158.43087617789	
689.125548	84	14	2	1	0.7417997626	98.14513324	1.100027484	0.7548392732				43.36164434	51.06106018	5.577295482										-689.125548	0.7417997626	-4276.40762118628	
686.565548	84	14	2	1	0.7412093173	98.18877175	1.060230427	0.7509978255				43.36164434	51.06106018	5.577295482										-686.565548	0.7412093173	-4399.23583806234	
684.005548	84	14	2	1	0.740635452	98.23125157	1.021490055	0.7472583765				43.36164434	51.06106018	5.577295482										-684.005548	0.740635452	-4527.16090973372	
681.445548	84	14	2	1	0.7400778956	98.27258727	0.9837930864	0.7436196443				43.36164434	51.06106018	5.577295482										-681.445548	0.7400778956	-4660.44167521749	
678.885548	84	14	2	1	0.7395363758	98.31279375	0.9471259333	0.740080317				43.36164434	51.06106018	5.577295482										-678.885548	0.7395363758	-4799.35260004075	
676.325548	84	14	2	1	0.7390106195	98.35188623	0.9114747113	0.7366390544				43.36164434	51.06106018	5.577295482										-676.325548	0.7390106195	-4944.18409693061	
673.765548	84	14	2	1	0.7385003526	98.38988026	0.8768252517	0.7332944889				43.36164434	51.06106018	5.577295482										-673.765548	0.7385003526	-5095.2432984196	
671.205548	84	14	2	1	0.7380053003	98.42679166	0.8431631131	0.7300452265				43.36164434	51.06106018	5.577295482										-671.205548	0.7380053003	-5252.8552524096	
668.645548	84	14	2	1	0.737525187	98.46263656	0.8104735937	0.7268898479				43.36164434	51.06106018	5.577295482										-668.645548	0.737525187	-5417.36425534521	
666.085548	84	14	2	1	0.7370597366	98.49743135	0.7787417442	0.7238269101				43.36164434	51.06106018	5.577295482										-666.085548	0.7370597366	-5589.13474943549	
663.525548	84	14	2	1	0.7366086724	98.53119267	0.7479523808	0.7208549475				43.36164434	51.06106018	5.577295482										-663.525548	0.7366086724	-5768.55280787928	
660.965548	84	14	2	1	0.7361717174	98.56393743	0.7180900998	0.7179724731				43.36164434	51.06106018	5.577295482										-660.965548	0.7361717174	-5956.02784357643	
658.405548	84	14	2	1	0.7357485943	98.59568273	0.6891392919	0.7151779801				43.36164434	51.06106018	5.577295482										-658.405548	0.7357485943	-6151.99440472099	
655.845548	84	14	2	1	0.7353390258	98.6264459	0.6610841565	0.7124699434				43.36164434	51.06106018	5.577295482										-655.845548	0.7353390258	-6356.91358185358	
653.285548	84	14	2	1	0.7349427346	98.65624446	0.6339087177	0.7098468209				43.36164434	51.06106018	5.577295482										-653.285548	0.7349427346	-6571.27326933542	
650.725548	84	14	2	1	0.7345594435	98.68509611	0.6075968399	0.7073070549				43.36164434	51.06106018	5.577295482										-650.725548	0.7345594435	-6795.59323724171	
648.165548	84	14	2	1	0.7341888758	98.71301868	0.5821322434	0.704849074				43.36164434	51.06106018	5.577295482										-648.165548	0.7341888758	-7030.42429578659	
645.605548	84	14	2	1	0.7338307551	98.74003018	0.5574985209	0.7024712944				43.36164434	51.06106018	5.577295482										-645.605548	0.7338307551	-7276.35083546006	
643.045548	84	14	2	1	0.7334848057	98.76614872	0.5336791544	0.7001721217				43.36164434	51.06106018	5.577295482										-643.045548	0.7334848057	-7533.99671429837	
640.485548	84	14	2	1	0.7331507528	98.79139252	0.5106575314	0.6979499523				43.36164434	51.06106018	5.577295482										-640.485548	0.7331507528	-7804.02148160826	
637.925548	84	14	2	1	0.7328283223	98.81577986	0.4884169619	0.695803175				43.36164434	51.06106018	5.577295482										-637.925548	0.7328283223	-8087.13060429263	
635.365548	84	14	2	1	0.7325172416	98.83932913	0.4669406956	0.6937301732				43.36164434	51.06106018	5.577295482										-635.365548	0.7325172416	-8384.07358280402	
632.805548	84	14	2	1	0.7322172391	98.86205874	0.4462119386	0.6917293255				43.36164434	51.06106018	5.577295482										-632.805548	0.7322172391	-8695.64463458168	
630.245548	84	14	2	1	0.7319280447	98.88398712	0.4262138703	0.6897990085				43.36164434	51.06106018	5.577295482										-630.245548	0.7319280447	-9022.69442179916	
627.685548	84	14	2	1	0.73164939	98.90513274	0.4069296606	0.6879375974				43.36164434	51.06106018	5.577295482										-627.685548	0.73164939	-9366.12730280548	
625.125548	84	14	2	1	0.7313810083	98.92551405	0.3883424863	0.6861434684				43.36164434	51.06106018	5.577295482										-625.125548	0.7313810083	-9726.90912402853	
622.565548	84	14	2	1	0.731122635	98.94514945	0.3704355478	0.6844149999				43.36164434	51.06106018	5.577295482										-622.565548	0.731122635	-10106.0669276693	
