T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
852.3529081	80	15	5	0.04587011818	0.04492909074	96.86130482	0.3005271707	2.838168014	79.20676651	15.69153469	5.101698797										0	0	0	-852.3529081	0.04492909074	120.958414441409	
849.7929081	80	15	5	0.06695921369	0.0655256127	96.82089466	0.3056905932	2.873414746	78.82048378	16.03039915	5.149117069										0	0	0	-849.7929081	0.0655256127	127.889273191532	
847.2329081	80	15	5	0.08696215061	0.08502384697	96.78106264	0.3108322725	2.908105085	78.4405974	16.3650138	5.194388801										0	0	0	-847.2329081	0.08502384697	134.95208298493	
844.6729081	80	15	5	0.1059715457	0.1035180366	96.7417879	0.3159553874	2.942256713	78.06677599	16.69561342	5.237610597										0	0	0	-844.6729081	0.1035180366	142.140403108096	
842.1129081	80	15	5	0.1240693291	0.1210915425	96.70305109	0.3210627779	2.975886135	77.69871403	17.02241385	5.278872119										0	0	0	-842.1129081	0.1210915425	149.451640407828	
839.5529081	80	15	5	0.1413282552	0.1378183826	96.66483422	0.3261569835	3.009008792	77.33612941	17.34561384	5.31825675										0	0	0	-839.5529081	0.1378183826	156.883451093067	
836.9929081	80	15	5	0.157813169	0.153764522	96.62712054	0.3312402764	3.041639179	76.97876119	17.6653966	5.355842203										0	0	0	-836.9929081	0.153764522	164.433701843027	
834.4329081	80	15	5	0.1735820678	0.168988954	96.58989438	0.3363146894	3.073790932	76.62636763	17.98193132	5.391701046										0	0	0	-834.4329081	0.168988954	172.100449890012	
831.8729081	80	15	5	0.1886869962	0.1835446118	96.55314104	0.3413820407	3.105476919	76.27872441	18.29537441	5.425901177										0	0	0	-831.8729081	0.1835446118	179.881926108183	
829.3129081	80	15	5	0.2031748034	0.1974791396	96.51684674	0.3464439551	3.13670931	75.93562308	18.60587068	5.458506241										0	0	0	-829.3129081	0.1974791396	187.776520238373	
826.7529081	80	15	5	0.2170877879	0.2108355488	96.48099848	0.3515018827	3.167499641	75.59686962	18.91355437	5.489576004										0	0	0	-826.7529081	0.2108355488	195.782767505062	
824.1929081	80	15	5	0.2304642475	0.2236527779	96.44558401	0.3565571152	3.197858874	75.26228319	19.21855012	5.519166683										0	0	0	-824.1929081	0.2236527779	203.89933603546	
821.6329081	80	15	5	0.243338951	0.235966173	96.41059176	0.3616108001	3.227797444	74.93169498	19.52097377	5.547331243										0	0	0	-821.6329081	0.235966173	212.125008415299	
819.0729081	80	15	5	0.2557435449	0.2478079018	96.37601074	0.3666639532	3.257325308	74.6049472	19.82093314	5.574119669										0	0	0	-819.0729081	0.2478079018	220.458679242207	
816.5129081	80	15	5	0.267706904	0.25920731	96.34183055	0.3717174699	3.28645198	74.28189213	20.11852868	5.599579195										0	0	0	-816.5129081	0.25920731	228.899342950278	
813.9529081	80	15	5	0.279255436	0.2701912317	96.3080413	0.3767721352	3.315186568	73.96239133	20.41385415	5.623754526										0	0	0	-813.9529081	0.2701912317	237.401773260478	
812.6729081	80	15	5	0.2848821029	0.2755354672	96.29128974	0.3792999041	3.329410357	73.80393495	20.56069004	5.63537501										0	0	0	-812.6729081	0.2755354672	241.471879361605	
812.0329081	80	15	5	0.2876631713	0.2781752873	96.28294465	0.3805620271	3.336493318	73.72504387	20.63387635	5.64107978										0	0	0	-812.0329081	0.2781752873	244.075507141956	
811.7129081	80	15	5	0.2890405071	0.2794820246	96.27878712	0.3811957107	3.340017165	73.68564913	20.67045944	5.643891434										0	0	0	-811.7129081	0.2794820246	245.273762100027	
811.5529081	80	15	5	0.2897276259	0.2801338412	96.27670959	0.381512175	3.341778232	73.6659753	20.68873262	5.64529208										0	0	0	-811.5529081	0.2801338412	245.833354857054	
811.5129081	80	15	5	0.2898991019	0.2802964927	96.27619049	0.3815913142	3.342218193	73.66105864	20.69329996	5.645641401										0	0	0	-811.5129081	0.2802964927	245.83533319854	
811.5012094	80	15	5	0.2899492755	0.2803440853	96.27603862	0.3816144327	3.342346943	73.65962112	20.69463524	5.64574364	62.54235303	28.42537001	9.032276954							0	0	0	-811.5012094	0.2803440853	235.816949288315	
811.4829081	80	15	5	0.2925958274	0.2813833964	96.27742651	0.3823316658	3.340241827	73.6500609	20.70726607	5.642673025	62.54235303	28.42537001	9.032276954							0	0	0	-811.4829081	0.2813833964	17.6853865427313	
811.4629081	80	15	5	0.2954630124	0.2825090128	96.27893715	0.3831150162	3.337947837	73.63963249	20.72104048	5.639327038	62.54235303	28.42537001	9.032276954							0	0	0	-811.4629081	0.2825090128	17.848257602915	
811.4229081	80	15	5	0.301124319	0.2847304251	96.28193971	0.3846788858	3.333381401	73.61886142	20.74847	5.632668586	62.54235303	28.42537001	9.032276954							0	0	0	-811.4229081	0.2847304251	18.1715525714774	
811.3429081	80	15	5	0.3121602306	0.2890564202	96.2878713	0.3877969027	3.324331796	73.57763133	20.80288892	5.619479757	62.54235303	28.42537001	9.032276954							0	0	0	-811.3429081	0.2890564202	18.8454667475276	
811.1829081	80	15	5	0.333138158	0.2972557484	96.29945073	0.3939957832	3.306553491	73.49637493	20.91002948	5.59359559	62.54235303	28.42537001	9.032276954							0	0	0	-811.1829081	0.2972557484	20.2396838020382	
810.8629081	80	15	5	0.3712844033	0.3121021516	96.32155174	0.4062595461	3.272188713	73.33832866	21.11801312	5.543658219	62.54235303	28.42537001	9.032276954							0	0	0	-810.8629081	0.3121021516	23.1780747293406	
810.2229081	80	15	5	0.4353898452	0.3368288946	96.36203224	0.4303432698	3.207624493	73.03784437	21.51198386	5.450171769	62.54235303	28.42537001	9.032276954							0	0	0	-810.2229081	0.3368288946	29.7625951238492	
808.9429081	80	15	5	0.5307193673	0.3729555015	96.4310614	0.477266144	3.09167246	72.48622534	22.23043622	5.283338436	62.54235303	28.42537001	9.032276954							0	0	0	-808.9429081	0.3729555015	45.7025014982445	
806.3829081	80	15	5	0.6508842439	0.4169363344	96.53537167	0.568602225	2.896026106	71.51865427	23.47663222	5.004713514	62.54235303	28.42537001	9.032276954							0	0	0	-806.3829081	0.4169363344	83.6747761727465	
803.8229081	80	15	5	0.7252918024	0.4428748869	96.60886505	0.6590457774	2.732089175	70.6695908	24.55667997	4.773729234	62.54235303	28.42537001	9.032276954							0	0	0	-803.8229081	0.4428748869	129.394167439447	
801.2629081	80	15	5	0.7767707589	0.4599824222	96.66039395	0.7501055713	2.58950048	69.90024299	25.525355	4.574402008	62.54235303	28.42537001	9.032276954							0	0	0	-801.2629081	0.4599824222	186.058585401269	
798.7029081	80	15	5	0.8148840307	0.4720699075	96.69479611	0.842615745	2.462588143	69.18942385	26.41255331	4.398022835	62.54235303	28.42537001	9.032276954							0	0	0	-798.7029081	0.4720699075	254.171085589872	
796.1429081	80	15	5	0.8444549121	0.4810335017	96.7150437	0.9371148054	2.347841493	68.52405848	27.23671237	4.239229142	62.54235303	28.42537001	9.032276954							0	0	0	-796.1429081	0.4810335017	334.257479857692	
793.5829081	80	15	5	0.8681798792	0.487921716	96.72310106	1.033994874	2.242904066	67.89539845	28.01015957	4.094441983	62.54235303	28.42537001	9.032276954							0	0	0	-793.5829081	0.487921716	426.501350833208	
791.0229081	80	15	5	0.8877155617	0.4933698485	96.72032906	1.133569645	2.146101295	67.2972502	28.74161572	3.961134082	62.54235303	28.42537001	9.032276954							0	0	0	-791.0229081	0.4933698485	530.591084458486	
788.4629081	80	15	5	0.904137843	0.4977852461	96.70769856	1.236110784	2.056190658	66.72503612	29.4375209	3.837442985	62.54235303	28.42537001	9.032276954							0	0	0	-788.4629081	0.4977852461	642.920495054257	
787.1829081	80	15	5	0.9114204519	0.4996950474	96.69791422	1.288572485	2.013513294	66.44752901	29.77372382	3.778747173	62.54235303	28.42537001	9.032276954							0	0	0	-787.1829081	0.4996950474	701.69536422476	
786.8629081	80	15	5	0.9131566945	0.500146304	96.6951191	1.301817346	2.003063557	66.37898254	29.85664237	3.764375092	62.54235303	28.42537001	9.032276954							0	0	0	-786.8629081	0.500146304	718.124957432834	
786.7829081	80	15	5	0.9135860178	0.5002573629	96.69439893	1.305136527	2.000464542	66.36189771	29.87730176	3.760800527	62.54235303	28.42537001	9.032276954							0	0	0	-786.7829081	0.5002573629	718.53002467504	
786.7761226	80	15	5	1	0.5443733329	96.69433745	1.30541821	2.000244339	66.3604495	29.87905283	3.76049767	62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482				0	0	0	-786.7761226	0.5443733329	-2096.75733312813	
786.7529081	80	15	5	1	0.5443622585	96.6947485	1.305201333	2.00005017				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.7529081	0.5443622585	-2095.93994196438	
786.7329081	80	15	5	1	0.5443527151	96.69510263	1.305014502	1.999882872				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.7329081	0.5443527151	-2095.90887814471	
786.6929081	80	15	5	1	0.5443336343	96.69581079	1.304640889	1.999548322				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.6929081	0.5443336343	-2096.52768758797	
786.6129081	80	15	5	1	0.5442954825	96.69722685	1.303893846	1.998879308				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.6129081	0.5442954825	-2097.25062615813	
786.4529081	80	15	5	1	0.5442192186	96.70005788	1.302400503	1.997541621				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.4529081	0.5442192186	-2098.7047927103	
786.1329081	80	15	5	1	0.544066849	96.70571561	1.299416778	1.994867611				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-786.1329081	0.544066849	-2101.61333448689	
785.4929081	80	15	5	1	0.5437627418	96.71701377	1.293461183	1.989525051				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-785.4929081	0.5437627418	-2107.44728337359	
784.2129081	80	15	5	1	0.543157047	96.73954079	1.281597455	1.978861754				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-784.2129081	0.543157047	-2119.17773397985	
781.6529081	80	15	5	1	0.541955668	96.78431761	1.258060085	1.957622308				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-781.6529081	0.541955668	-2141.82421745384	
779.0929081	80	15	5	1	0.5407664379	96.82872442	1.234776684	1.9364989				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-779.0929081	0.5407664379	-2164.24741034426	
776.5329081	80	15	5	1	0.5395898152	96.87276092	1.211747781	1.9154913				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-776.5329081	0.5395898152	-2187.43840827699	
773.9729081	80	15	5	1	0.5384256676	96.91642686	1.188973842	1.894599302				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-773.9729081	0.5384256676	-2210.8772904462	
771.4129081	80	15	5	1	0.5372738609	96.95972201	1.166455272	1.87382272				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-771.4129081	0.5372738609	-2234.56490580974	
768.8529081	80	15	5	1	0.5361342637	97.0026462	1.144192412	1.853161388				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-768.8529081	0.5361342637	-2258.50618291128	
766.2929081	80	15	5	1	0.535006747	97.04519931	1.122185537	1.832615156				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-766.2929081	0.535006747	-2282.7061182313	
763.7329081	80	15	5	1	0.5338911844	97.08738124	1.100434864	1.812183893				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-763.7329081	0.5338911844	-2307.16953080734	
761.1729081	80	15	5	1	0.5327874515	97.12919197	1.078940548	1.79186748				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-761.1729081	0.5327874515	-2331.90171651602	
758.6129081	80	15	5	1	0.5316954267	97.1706315	1.057702684	1.771665817				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-758.6129081	0.5316954267	-2356.90808975678	
756.0529081	80	15	5	1	0.5306149903	97.21169987	1.036721307	1.751578819				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-756.0529081	0.5306149903	-2382.19403582099	
753.4929081	80	15	5	1	0.5295460251	97.25239719	1.015996395	1.731606413				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-753.4929081	0.5295460251	-2407.76493641503	
750.9329081	80	15	5	1	0.5284884156	97.29272359	0.995527867	1.711748542				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-750.9329081	0.5284884156	-2433.6264606822	
748.3729081	80	15	5	1	0.5274420488	97.33267925	0.9753155861	1.692005162				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-748.3729081	0.5274420488	-2459.78462257662	
745.8129081	80	15	5	1	0.5264068135	97.3722644	0.9553593592	1.672376241				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-745.8129081	0.5264068135	-2486.24514101263	
743.2529081	80	15	5	1	0.5253826005	97.4114793	0.9356589381	1.65286176				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-743.2529081	0.5253826005	-2513.01397463913	
740.6929081	80	15	5	1	0.5243693024	97.45032427	0.9162140198	1.633461711				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-740.6929081	0.5243693024	-2540.09748404732	
738.1329081	80	15	5	1	0.5233668139	97.48879965	0.8970242478	1.6141761				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-738.1329081	0.5233668139	-2567.50216995251	
735.5729081	80	15	5	1	0.5223750314	97.52690585	0.8780892124	1.595004941				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-735.5729081	0.5223750314	-2595.23403974501	
733.0129081	80	15	5	1	0.5213938528	97.56464329	0.8594084515	1.575948259				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-733.0129081	0.5213938528	-2623.30003624319	
730.4529081	80	15	5	1	0.5204231782	97.60201246	0.8409814515	1.55700609				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-730.4529081	0.5204231782	-2651.70695013199	
727.8929081	80	15	5	1	0.5194629089	97.63901387	0.822807648	1.538178479				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-727.8929081	0.5194629089	-2680.46148830746	
725.3329081	80	15	5	1	0.5185129481	97.67564809	0.8048864261	1.519465481				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-725.3329081	0.5185129481	-2709.57087560847	
722.7729081	80	15	5	1	0.5175732004	97.71191572	0.7872171214	1.500867156				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-722.7729081	0.5175732004	-2739.04237261881	
720.2129081	80	15	5	1	0.5166435721	97.7478174	0.7697990206	1.482383577				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-720.2129081	0.5166435721	-2768.8836690344	
717.6529081	80	15	5	1	0.515723971	97.78335382	0.7526313624	1.464014822				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-717.6529081	0.515723971	-2799.10200816378	
715.0929081	80	15	5	1	0.5148143061	97.81852569	0.7357133376	1.445760977				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-715.0929081	0.5148143061	-2829.70508441961	
712.5329081	80	15	5	1	0.513914488	97.85333378	0.7190440904	1.427622134				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-712.5329081	0.513914488	-2860.70135445916	
709.9729081	80	15	5	1	0.5130244288	97.88777889	0.7026227184	1.409598393				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-709.9729081	0.5130244288	-2892.09880302911	
707.4129081	80	15	5	1	0.5121440417	97.92186187	0.686448274	1.39168986				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-707.4129081	0.5121440417	-2923.90557394319	
704.8529081	80	15	5	1	0.5112732413	97.95558359	0.6705197643	1.373896647				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-704.8529081	0.5112732413	-2956.1304401708	
702.2929081	80	15	5	1	0.5104119435	97.98894498	0.6548361522	1.356218868				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-702.2929081	0.5104119435	-2988.78235032167	
699.7329081	80	15	5	1	0.5095600655	98.021947	0.6393963571	1.338656648				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-699.7329081	0.5095600655	-3021.87005442687	
697.1729081	80	15	5	1	0.5087175255	98.05459063	0.6241992552	1.321210111				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-697.1729081	0.5087175255	-3055.40282961966	
694.6129081	80	15	5	1	0.5078842431	98.08687693	0.6092436803	1.303879388				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-694.6129081	0.5078842431	-3089.39046128809	
692.0529081	80	15	5	1	0.507060139	98.11880696	0.5945284244	1.286664614				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-692.0529081	0.507060139	-3123.84216767034	
689.4929081	80	15	5	1	0.5062451348	98.15038183	0.5800522387	1.269565928				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-689.4929081	0.5062451348	-3158.76809722606	
686.9329081	80	15	5	1	0.5054391535	98.1816027	0.5658138335	1.25258347				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-686.9329081	0.5054391535	-3194.17873938576	
684.3729081	80	15	5	1	0.504642119	98.21247073	0.5518118797	1.235717386				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-684.3729081	0.504642119	-3230.08419552923	
681.8129081	80	15	5	1	0.5038539562	98.24298717	0.5380450088	1.218967821				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-681.8129081	0.5038539562	-3266.49511887195	
679.2529081	80	15	5	1	0.503074591	98.27315326	0.5245118137	1.202334925				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-679.2529081	0.503074591	-3303.42298113091	
676.6929081	80	15	5	1	0.5023039505	98.3029703	0.5112108496	1.18581885				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-676.6929081	0.5023039505	-3340.87922900822	
674.1329081	80	15	5	1	0.5015419626	98.33243962	0.4981406345	1.169419747				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-674.1329081	0.5015419626	-3378.87462856887	
671.5729081	80	15	5	1	0.5007885559	98.36156258	0.4852996496	1.153137773				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-671.5729081	0.5007885559	-3417.42169445602	
669.0129081	80	15	5	1	0.5000436604	98.39034058	0.4726863404	1.13697308				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-669.0129081	0.5000436604	-3456.53287277932	
666.4529081	80	15	5	1	0.4993072066	98.41877506	0.4602991173	1.120925827				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-666.4529081	0.4993072066	-3496.22018611247	
663.8929081	80	15	5	1	0.498579126	98.44686748	0.4481363557	1.104996168				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-663.8929081	0.498579126	-3536.49674695824	
661.3329081	80	15	5	1	0.4978593509	98.47461934	0.4361963975	1.089184261				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-661.3329081	0.4978593509	-3577.3761686675	
658.7729081	80	15	5	1	0.4971478146	98.50203219	0.4244775513	1.073490263				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-658.7729081	0.4971478146	-3618.87202055393	
656.2129081	80	15	5	1	0.496444451	98.52910758	0.4129780931	1.057914329				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-656.2129081	0.496444451	-3660.99786020159	
653.6529081	80	15	5	1	0.4957491948	98.55584712	0.4016962672	1.042456616				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-653.6529081	0.4957491948	-3703.76849492898	
651.0929081	80	15	5	1	0.4950619816	98.58225244	0.3906302866	1.027117278				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-651.0929081	0.4950619816	-3747.19870530732	
648.5329081	80	15	5	1	0.4943827476	98.6083252	0.379778334	1.011896469				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-648.5329081	0.4943827476	-3791.30354300829	
645.9729081	80	15	5	1	0.4937114298	98.6340671	0.3691385624	0.996794341				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-645.9729081	0.4937114298	-3836.09914092431	
643.4129081	80	15	5	1	0.493047966	98.65947986	0.3587090957	0.9818110454				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-643.4129081	0.493047966	-3881.60132518754	
640.8529081	80	15	5	1	0.4923922945	98.68456524	0.3484880298	0.9669467308				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-640.8529081	0.4923922945	-3927.82650357575	
638.2929081	80	15	5	1	0.4917443544	98.70932502	0.3384734327	0.9522015441				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-638.2929081	0.4917443544	-3974.79223946154	
635.7329081	80	15	5	1	0.4911040855	98.73376102	0.3286633459	0.9375756299				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-635.7329081	0.4911040855	-4022.51611414002	
633.1729081	80	15	5	1	0.4904714282	98.75787508	0.3190557848	0.9230691304				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-633.1729081	0.4904714282	-4071.01601294105	
630.6129081	80	15	5	1	0.4898463235	98.78166908	0.3096487393	0.9086821849				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-630.6129081	0.4898463235	-4120.31043919323	
628.0529081	80	15	5	1	0.489228713	98.8051449	0.300440175	0.8944149297				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-628.0529081	0.489228713	-4170.41923818879	
625.4929081	80	15	5	1	0.4886185391	98.82830447	0.2914280337	0.8802674982				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-625.4929081	0.4886185391	-4221.36189610562	
622.9329081	80	15	5	1	0.4880157445	98.85114975	0.2826102342	0.8662400202				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-622.9329081	0.4880157445	-4273.15902225148	
620.3729081	80	15	5	1	0.4874202728	98.8736827	0.2739846731	0.852332622				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-620.3729081	0.4874202728	-4325.83149120244	
617.8129081	80	15	5	1	0.4868320678	98.89590535	0.2655492255	0.8385454262				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-617.8129081	0.4868320678	-4379.40065564725	
615.2529081	80	15	5	1	0.4862510741	98.9178197	0.2573017461	0.8248785515				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-615.2529081	0.4862510741	-4433.89007107931	
612.6929081	80	15	5	1	0.4856772369	98.93942782	0.2492400696	0.8113321122				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-612.6929081	0.4856772369	-4489.32264053954	
610.1329081	80	15	5	1	0.4851105018	98.96073177	0.2413620118	0.7979062185				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-610.1329081	0.4851105018	-4545.72128951388	
607.5729081	80	15	5	1	0.4845508148	98.98173365	0.2336653704	0.784600976				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-607.5729081	0.4845508148	-4603.11140772397	
605.0129081	80	15	5	1	0.4839981227	99.00243559	0.2261479256	0.7714164856				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-605.0129081	0.4839981227	-4661.51883848138	
602.4529081	80	15	5	1	0.4834523726	99.02283972	0.2188074413	0.7583528434				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-602.4529081	0.4834523726	-4720.96871766557	
599.8929081	80	15	5	1	0.482913512	99.04294819	0.2116416657	0.7454101402				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-599.8929081	0.482913512	-4781.48929120317	
597.3329081	80	15	5	1	0.4823814892	99.06276321	0.2046483319	0.7325884618				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-597.3329081	0.4823814892	-4843.10841650196	
594.7729081	80	15	5	1	0.4818562526	99.08228695	0.1978251595	0.7198878885				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-594.7729081	0.4818562526	-4905.85513334387	
592.2129081	80	15	5	1	0.4813377514	99.10152165	0.1911698547	0.7073084951				62.54235303	28.42537001	9.032276954	43.36164434	51.06106018	5.577295482							-592.2129081	0.4813377514	-4969.75938782776	
