T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
880.0387385	83	13	4	0	0	97.52877535	0.3148160986	2.156408551	83	13	4							0.002085540866	-0.001820917058	-0.0002646238078	-880.0387385	0	69.6231278173691	
880.0187385	83	13	4	0.0002925511346	0.0002870981966	97.52844374	0.314889264	2.156666996	82.9958295	13.00364119	4.00052931							0	0	0	-880.0187385	0.0002870981966	69.7020245997103	
879.9987385	83	13	4	0.0005847753832	0.0005738717896	97.52811229	0.3149624782	2.156925232	82.99165922	13.00728265	4.001058129							0	0	0	-879.9987385	0.0005738717896	69.7661214203769	
879.9587385	83	13	4	0.001168615796	0.001146810832	97.5274494	0.315108806	2.157441792	82.98332247	13.01456209	4.002115444							0	0	0	-879.9587385	0.001146810832	69.8621779414506	
879.8787385	83	13	4	0.002334006453	0.002290396004	97.52612428	0.3154013676	2.158474351	82.96666036	13.02911232	4.004227313							0	0	0	-879.8787385	0.002290396004	70.0542234182309	
879.7187385	83	13	4	0.004655167263	0.00456794476	97.52347651	0.3159860569	2.160537432	82.93338231	13.05817733	4.008440359							0	0	0	-879.7187385	0.00456794476	70.4843034601768	
879.3987385	83	13	4	0.009252717283	0.009078391824	97.5181948	0.3171554939	2.164649708	82.86699037	13.11619495	4.016814686							0	0	0	-879.3987385	0.009078391824	71.3651997999427	
878.7587385	83	13	4	0.01829249546	0.01794408452	97.5076742	0.3194893861	2.172836415	82.73491448	13.23169961	4.033385907							0	0	0	-878.7587385	0.01794408452	73.0618894438519	
877.4787385	83	13	4	0.03576381821	0.03506804585	97.4868086	0.3241417868	2.189049612	82.47349892	13.46068623	4.065814849							0	0	0	-877.4787385	0.03506804585	76.5674054849405	
874.9187385	83	13	4	0.06846805592	0.06708132829	97.44575187	0.3333923275	2.220855804	81.96117808	13.91089046	4.12793146							0	0	0	-874.9187385	0.06708132829	83.7175274104524	
872.3587385	83	13	4	0.09852505357	0.09645301917	97.40553718	0.3425796492	2.251883166	81.46212763	14.35126029	4.186612084							0	0	0	-872.3587385	0.09645301917	91.0348869948973	
869.7987385	83	13	4	0.1262635177	0.1235126424	97.36611287	0.3517178691	2.282169261	80.97547847	14.78244734	4.242074191							0	0	0	-869.7987385	0.1235126424	98.5957593446495	
867.2387385	83	13	4	0.1519632289	0.1485404955	97.32742952	0.3608180518	2.311752426	80.50045059	15.20502698	4.294522427							0	0	0	-867.2387385	0.1485404955	106.385861874539	
864.6787385	83	13	4	0.175860008	0.1717727673	97.28944264	0.3698899282	2.340667428	80.03633146	15.61952548	4.344143066							0	0	0	-864.6787385	0.1717727673	114.397886470425	
862.1187385	83	13	4	0.1981539895	0.1934098481	97.25211197	0.3789420827	2.368945948	79.58246973	16.02642431	4.391105962							0	0	0	-862.1187385	0.1934098481	122.625070006109	
859.5587385	83	13	4	0.2190161248	0.2136228603	97.2154009	0.3879821169	2.396616981	79.13826943	16.42616423	4.435566333							0	0	0	-859.5587385	0.2136228603	131.061119937997	
856.9987385	83	13	4	0.238593322	0.2325588183	97.17927604	0.3970167855	2.423707175	78.70318454	16.81914913	4.477666333							0	0	0	-856.9987385	0.2325588183	139.700179367935	
854.4387385	83	13	4	0.2570125421	0.2503447394	97.14370678	0.4060521096	2.450241109	78.27671408	17.20574948	4.517536434							0	0	0	-854.4387385	0.2503447394	148.536792198441	
851.8787385	83	13	4	0.2743840882	0.2670909448	97.10866499	0.4150934726	2.476241539	77.85839773	17.58630562	4.555296647							0	0	0	-851.8787385	0.2670909448	157.56586649209	
849.3187385	83	13	4	0.2908042677	0.2828937302	97.0741247	0.4241457014	2.501729597	77.44781184	17.96113057	4.591057589							0	0	0	-849.3187385	0.2828937302	166.782642345407	
846.7587385	83	13	4	0.3063575598	0.2978375404	97.0400619	0.4332131357	2.526724967	77.04456584	18.33051272	4.624921434							0	0	0	-846.7587385	0.2978375404	176.182664742845	
844.1987385	83	13	4	0.3211183937	0.3119967519	97.00645428	0.4422996871	2.551246035	76.64829911	18.69471815	4.656982742							0	0	0	-844.1987385	0.3119967519	185.761752043572	
841.6387385	83	13	4	0.3351526147	0.3254371439	96.97328109	0.4514088894	2.575310016	76.25867807	19.05399273	4.687329198							0	0	0	-841.6387385	0.3254371439	195.515971701353	
839.0787385	83	13	4	0.3485187013	0.3382171179	96.94052299	0.4605439422	2.598933069	75.87539369	19.40856405	4.716042262							0	0	0	-839.0787385	0.3382171179	205.441616032584	
836.5187385	83	13	4	0.3612687806	0.3503887158	96.90816186	0.4697077489	2.622130396	75.49815916	19.7586431	4.743197747							0	0	0	-836.5187385	0.3503887158	215.535181077585	
833.9587385	83	13	4	0.3734494793	0.361998473	96.87618073	0.4789029484	2.644916323	75.12670788	20.10442579	4.768866338							0	0	0	-833.9587385	0.361998473	225.793346352339	
831.3987385	83	13	4	0.3851026419	0.3730881379	96.84456367	0.4881319443	2.667304384	74.76079164	20.44609432	4.793114038							0	0	0	-831.3987385	0.3730881379	236.212956952612	
828.8387385	83	13	4	0.396265938	0.3836952806	96.81329569	0.4973969288	2.68930738	74.40017898	20.78381843	4.816002585							0	0	0	-828.8387385	0.3836952806	246.791009683105	
826.2787385	83	13	4	0.4069733792	0.3938538108	96.78236265	0.5066999049	2.710937443	74.04465373	21.11775645	4.837589813							0	0	0	-826.2787385	0.3938538108	257.524631332467	
823.7187385	83	13	4	0.417255761	0.4035944205	96.75175121	0.5160427048	2.732206087	73.69401369	21.44805633	4.857929977							0	0	0	-823.7187385	0.4035944205	268.411075222047	
821.1587385	83	13	4	0.4271410412	0.4129449626	96.72144874	0.5254270068	2.753124256	73.34806943	21.77485652	4.877074046							0	0	0	-821.1587385	0.4129449626	279.447699374724	
818.5987385	83	13	4	0.4366546656	0.4219307784	96.69144328	0.53485435	2.773702367	73.00664328	22.09828675	4.895069966							0	0	0	-818.5987385	0.4219307784	290.631962420168	
816.0387385	83	13	4	0.4458198506	0.4305749788	96.66172351	0.5443261469	2.793950346	72.6695683	22.4184688	4.9119629							0	0	0	-816.0387385	0.4305749788	301.961411651825	
813.4787385	83	13	4	0.4546578267	0.4388986898	96.63227864	0.5538436956	2.813877663	72.33668748	22.73551709	4.927795436							0	0	0	-813.4787385	0.4388986898	313.433671625579	
810.9187385	83	13	4	0.4631880515	0.4469212648	96.60309845	0.5634081893	2.833493365	72.00785289	23.04953933	4.942607786							0	0	0	-810.9187385	0.4469212648	325.046445018723	
808.3587385	83	13	4	0.4714283953	0.4546604706	96.57417318	0.5730207258	2.852806099	71.68292504	23.360637	4.956437959							0	0	0	-808.3587385	0.4546604706	336.736076677141	
807.0787385	83	13	4	0.4754453032	0.4584292235	96.55980281	0.5778450655	2.862352126	71.5218864	23.51511668	4.962996927							0	0	0	-807.0787385	0.4584292235	342.2738551485	
806.4387385	83	13	4	0.4774315012	0.4602919727	96.55263724	0.5802596817	2.867103077	71.44173116	23.59207275	4.966196089							0	0	0	-806.4387385	0.4602919727	345.964642388451	
806.1187385	83	13	4	0.4784149227	0.4612137761	96.54906412	0.5814710394	2.869464841	71.40172004	23.63051518	4.967764783							0	0	0	-806.1187385	0.4612137761	348.118031272779	
806.0387385	83	13	4	0.4786599604	0.4614434234	96.54817155	0.5817741008	2.870054346	71.39172545	23.64012014	4.968154414							0	0	0	-806.0387385	0.4614434234	348.006110622655	
806.0187385	83	13	4	0.4787212904	0.4615009083	96.54794831	0.5818497739	2.870201916	71.38922806	23.64251994	4.968252							0	0	0	-806.0187385	0.4615009083	347.794398306838	
806.0069071	83	13	4	0.4787575902	0.4615349338	96.54781623	0.5818945236	2.870289247	71.38775092	23.64393932	4.968309757	62.54235303	28.42537001	9.032276954				0	0	0	-806.0069071	0.4615349338	319.057778587791	
805.9887385	83	13	4	0.4796180257	0.4618438598	96.54840183	0.5825363947	2.86906178	71.38148738	23.6519376	4.966575019	62.54235303	28.42537001	9.032276954				0	0	0	-805.9887385	0.4618438598	58.9006126428615	
805.9687385	83	13	4	0.4805618712	0.4621828561	96.54904459	0.5832431248	2.867712289	71.37459598	23.66073625	4.964667769	62.54235303	28.42537001	9.032276954				0	0	0	-805.9687385	0.4621828561	59.1105295331471	
805.9287385	83	13	4	0.4824400601	0.4628569954	96.55032513	0.5846563233	2.865018548	71.36083548	23.67830321	4.960861312	62.54235303	28.42537001	9.032276954				0	0	0	-805.9287385	0.4628569954	59.5548523850755	
805.8487385	83	13	4	0.4861581292	0.4641905528	96.55286564	0.5874824132	2.859651948	71.33339247	23.71332786	4.953279666	62.54235303	28.42537001	9.032276954				0	0	0	-805.8487385	0.4641905528	60.4707269861243	
805.6887385	83	13	4	0.4934409991	0.4667959872	96.55786543	0.5931334954	2.84900107	71.27881418	23.78294621	4.938239604	62.54235303	28.42537001	9.032276954				0	0	0	-805.6887385	0.4667959872	62.3372322692199	
805.3687385	83	13	4	0.5074375922	0.4717871508	96.56754833	0.6044328256	2.828018846	71.17085113	23.92051159	4.908637279	62.54235303	28.42537001	9.032276954				0	0	0	-805.3687385	0.4717871508	66.0936046786246	
804.7287385	83	13	4	0.533356646	0.480964762	96.58570804	0.6270303543	2.787261609	70.95943412	24.1893314	4.851234481	62.54235303	28.42537001	9.032276954				0	0	0	-804.7287385	0.480964762	74.1101747880682	
803.4487385	83	13	4	0.5782840946	0.4966530953	96.61762247	0.6722921001	2.710085428	70.55280067	24.70431894	4.742880386	62.54235303	28.42537001	9.032276954				0	0	0	-803.4487385	0.4966530953	91.953533662658	
800.8887385	83	13	4	0.6482327047	0.5204311845	96.66640503	0.7635211843	2.57007379	69.79307437	25.65958051	4.547345118	62.54235303	28.42537001	9.032276954				0	0	0	-800.8887385	0.5204311845	131.792779775152	
798.3287385	83	13	4	0.7005536201	0.53758881	96.6985833	0.856292939	2.445123762	69.089584	26.5365991	4.373816892	62.54235303	28.42537001	9.032276954				0	0	0	-798.3287385	0.53758881	176.6697610388	
795.7687385	83	13	4	0.7414629589	0.5505556687	96.71694421	0.9511180547	2.331937734	68.43005361	27.35268375	4.217262639	62.54235303	28.42537001	9.032276954				0	0	0	-795.7687385	0.5505556687	228.299116033635	
793.2087385	83	13	4	0.774490188	0.5606965518	96.7233449	1.048373805	2.228281296	67.80619274	28.11951546	4.074291793	62.54235303	28.42537001	9.032276954				0	0	0	-793.2087385	0.5606965518	286.40515336882	
