T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
685.3733003	81	14	5	1	0.5176280612	98.20047964	0.5571552448	1.242365113				62.54235303	28.42537001	9.032276954										-685.3733003	0.5176280612	-5082.89369836375	
685.3533003	81	14	5	1	0.5176241257	98.20075075	0.5569433329	1.242305914				62.54235303	28.42537001	9.032276954										-685.3533003	0.5176241257	-5082.52780683512	
685.3133003	81	14	5	1	0.5176162574	98.20129276	0.556519734	1.242187507				62.54235303	28.42537001	9.032276954										-685.3133003	0.5176162574	-5084.94090892074	
685.2333003	81	14	5	1	0.5176005324	98.20237602	0.5556731255	1.241950858				62.54235303	28.42537001	9.032276954										-685.2333003	0.5176005324	-5089.97557077723	
685.0733003	81	14	5	1	0.5175691293	98.20453952	0.5539822637	1.241478219				62.54235303	28.42537001	9.032276954										-685.0733003	0.5175691293	-5100.136640692	
684.7533003	81	14	5	1	0.5175065107	98.20885446	0.550609965	1.240535579				62.54235303	28.42537001	9.032276954										-684.7533003	0.5175065107	-5120.59820832833	
684.1133003	81	14	5	1	0.5173820229	98.21743606	0.5439030857	1.238660855				62.54235303	28.42537001	9.032276954										-684.1133003	0.5173820229	-5162.09802325929	
682.8333003	81	14	5	1	0.517136042	98.23440603	0.5306403329	1.23495364				62.54235303	28.42537001	9.032276954										-682.8333003	0.517136042	-5247.54430889295	
680.2733003	81	14	5	1	0.516656029	98.26757206	0.5047197343	1.227708209				62.54235303	28.42537001	9.032276954										-680.2733003	0.516656029	-5424.94474638283	
677.7133003	81	14	5	1	0.5161917307	98.29970514	0.4796067152	1.220688147				62.54235303	28.42537001	9.032276954										-677.7133003	0.5161917307	-5611.99056817078	
675.1533003	81	14	5	1	0.5157431553	98.33080518	0.4553008421	1.213893982				62.54235303	28.42537001	9.032276954										-675.1533003	0.5157431553	-5811.77614237682	
672.5933003	81	14	5	1	0.5153102069	98.36087314	0.4318015728	1.207325289				62.54235303	28.42537001	9.032276954										-672.5933003	0.5153102069	-6024.84682491927	
670.0333003	81	14	5	1	0.5148927751	98.38991137	0.4091070729	1.200981553				62.54235303	28.42537001	9.032276954										-670.0333003	0.5148927751	-6252.31721821644	
667.4733003	81	14	5	1	0.5144907327	98.41792361	0.3872144287	1.19486196				62.54235303	28.42537001	9.032276954										-667.4733003	0.5144907327	-6495.3957088166	
664.9133003	81	14	5	1	0.5141039354	98.444915	0.3661196126	1.188965383				62.54235303	28.42537001	9.032276954										-664.9133003	0.5141039354	-6755.40469311528	
662.3533003	81	14	5	1	0.5137322214	98.47089217	0.3458174507	1.183290376				62.54235303	28.42537001	9.032276954										-662.3533003	0.5137322214	-7033.78419565365	
659.7933003	81	14	5	1	0.5133754105	98.49586324	0.3263015988	1.177835166				62.54235303	28.42537001	9.032276954										-659.7933003	0.5133754105	-7332.10669606741	
657.2333003	81	14	5	1	0.5130333043	98.51983783	0.3075645267	1.172597648				62.54235303	28.42537001	9.032276954										-657.2333003	0.5130333043	-7652.09439802673	
654.6733003	81	14	5	1	0.5127056861	98.54282711	0.289597511	1.167575383				62.54235303	28.42537001	9.032276954										-654.6733003	0.5127056861	-7995.62790715833	
652.1133003	81	14	5	1	0.5123923208	98.56484376	0.2723906392	1.162765601				62.54235303	28.42537001	9.032276954										-652.1133003	0.5123923208	-8364.76541092388	
649.5533003	81	14	5	1	0.5120929554	98.58590198	0.2559328219	1.158165201				62.54235303	28.42537001	9.032276954										-649.5533003	0.5120929554	-8761.75906497042	
