T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
577.5410272	94	6	0	1	0.8969863187	99.49317391	0.5068260912	0				46.16859814	53.83140186	0				-577.5410272	0.8969863187	-9729.11178599554	
574.9810272	94	6	0	1	0.8967265324	99.50946086	0.4905391444	0				46.16131008	53.83868992	0				-574.9810272	0.8967265324	-9986.92508262816	
572.4210272	94	6	0	1	0.896473472	99.52534333	0.4746566738	0				46.15417571	53.84582429	0				-572.4210272	0.896473472	-10253.2405854367	
569.8610272	94	6	0	1	0.8962270041	99.54082847	0.4591715324	0				46.14719341	53.85280659	0				-569.8610272	0.8962270041	-10528.4177122602	
567.3010272	94	6	0	1	0.8959869975	99.55592333	0.4440766675	0				46.14036157	53.85963843	0				-567.3010272	0.8959869975	-10812.8357024472	
564.7410272	94	6	0	1	0.8957533235	99.57063488	0.4293651182	0				46.13367857	53.86632143	0				-564.7410272	0.8957533235	-11106.8932184758	
562.1810272	94	6	0	1	0.8955258555	99.58496999	0.4150300135	0				46.12714274	53.87285726	0				-562.1810272	0.8955258555	-11411.0112526178	
559.6210272	94	6	0	1	0.8953044693	99.59893543	0.4010645695	0				46.12075244	53.87924756	0				-559.6210272	0.8953044693	-11725.6326855634	
557.0610272	94	6	0	1	0.8950890427	99.61253791	0.3874620877	0				46.11450598	53.88549402	0				-557.0610272	0.8950890427	-12051.2225785779	
554.5010272	94	6	0	1	0.8948794557	99.62578405	0.3742159533	0				46.10840169	53.89159831	0				-554.5010272	0.8948794557	-12388.2703203128	
551.9410272	94	6	0	1	0.8946755902	99.63868037	0.3613196327	0				46.10243787	53.89756213	0				-551.9410272	0.8946755902	-12737.2892858702	
549.3810272	94	6	0	1	0.8944773301	99.65123333	0.3487666719	0				46.09661281	53.90338719	0				-549.3810272	0.8944773301	-13098.8232875571	
546.8210272	94	6	0	1	0.8942845612	99.6634493	0.3365506951	0				46.09092478	53.90907522	0				-546.8210272	0.8942845612	-13473.449781044	
544.2610272	94	6	0	1	0.8940971713	99.6753346	0.3246654027	0				46.08537207	53.91462793	0				-544.2610272	0.8940971713	-13861.7660465769	
541.7010272	94	6	0	1	0.8939150497	99.68689543	0.3131045701	0				46.07995294	53.92004706	0				-541.7010272	0.8939150497	-14264.4069830728	
539.1410272	94	6	0	1	0.8937380877	99.69813795	0.3018620458	0				46.07466562	53.92533438	0				-539.1410272	0.8937380877	-14682.0571445401	
536.5810272	94	6	0	1	0.8935661784	99.70906825	0.2909317504	0				46.06950838	53.93049162	0				-536.5810272	0.8935661784	-15115.4229606121	
534.0210272	94	6	0	1	0.8933992164	99.71969233	0.280307675	0				46.06447943	53.93552057	0				-534.0210272	0.8933992164	-15565.2454336841	
531.4610272	94	6	0	1	0.8932370979	99.73001612	0.2699838803	0				46.05957702	53.94042298	0				-531.4610272	0.8932370979	-16032.3199695438	
528.9010272	94	6	0	1	0.8930797208	99.7400455	0.2599544952	0				46.05479935	53.94520065	0				-528.9010272	0.8930797208	-16517.4859510589	
526.3410272	94	6	0	1	0.8929269845	99.74978628	0.2502137155	0				46.05014464	53.94985536	0				-526.3410272	0.8929269845	-17021.6370124737	
523.7810272	94	6	0	1	0.8927787901	99.7592442	0.2407558035	0				46.0456111	53.9543889	0				-523.7810272	0.8927787901	-17545.7038330621	
521.2210272	94	6	0	1	0.8926350399	99.76842491	0.2315750863	0				46.04119694	53.95880306	0				-521.2210272	0.8926350399	-18090.6715052666	
518.6610272	94	6	0	1	0.8924956378	99.77733404	0.2226659553	0				46.03690033	53.96309967	0				-518.6610272	0.8924956378	-18657.6117996425	
516.1010272	94	6	0	1	0.8923604893	99.78597713	0.2140228654	0				46.03271949	53.96728051	0				-516.1010272	0.8923604893	-19247.6151264737	
513.5410272	94	6	0	1	0.8922295008	99.79435967	0.2056403339	0				46.0286526	53.9713474	0				-513.5410272	0.8922295008	-19861.876374528	
510.9810272	94	6	0	1	0.8921025807	99.80248706	0.1975129421	0				46.02469784	53.97530216	0				-510.9810272	0.8921025807	-20501.6503931772	
508.4210272	94	6	0	1	0.8919796382	99.81036467	0.1896353262	0				46.02085339	53.97914661	0				-508.4210272	0.8919796382	-21168.2496798445	
