T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1416.668631	0	7	93	1	1	0	6.999999963	93.00000004													-1416.668631	1	NaN	
1414.108631	0	7	93	1	1	0	6.999999963	93.00000004													-1414.108631	1	NaN	
1411.548631	0	7	93	1	1	0	6.999999963	93.00000004													-1411.548631	1	NaN	
1408.988631	0	7	93	1	1	0	6.999999963	93.00000004													-1408.988631	1	NaN	
1406.428631	0	7	93	1	1	0	6.999999962	93.00000004													-1406.428631	1	NaN	
1403.868631	0	7	93	1	1	0	6.999999962	93.00000004													-1403.868631	1	NaN	
1401.308631	0	7	93	1	1	0	6.999999962	93.00000004													-1401.308631	1	NaN	
1398.748631	0	7	93	1	1	0	6.999999962	93.00000004													-1398.748631	1	NaN	
1396.188631	0	7	93	1	1	0	6.999999962	93.00000004													-1396.188631	1	NaN	
1393.628631	0	7	93	1	1	0	6.999999961	93.00000004													-1393.628631	1	NaN	
1391.068631	0	7	93	1	1	0	6.999999961	93.00000004													-1391.068631	1	NaN	
1388.508631	0	7	93	1	1	0	6.999999961	93.00000004													-1388.508631	1	NaN	
1385.948631	0	7	93	1	1	0	6.999999961	93.00000004													-1385.948631	1	NaN	
1383.388631	0	7	93	1	1	0	6.999999961	93.00000004													-1383.388631	1	NaN	
1380.828631	0	7	93	1	1	0	6.999999961	93.00000004													-1380.828631	1	NaN	
1378.268631	0	7	93	1	1	0	6.99999996	93.00000004													-1378.268631	1	NaN	
1375.708631	0	7	93	1	1	0	6.99999996	93.00000004													-1375.708631	1	NaN	
1373.148631	0	7	93	1	1	0	6.99999996	93.00000004													-1373.148631	1	NaN	
1370.588631	0	7	93	1	1	0	6.99999996	93.00000004													-1370.588631	1	NaN	
1368.028631	0	7	93	1	1	0	6.99999996	93.00000004													-1368.028631	1	NaN	
1365.468631	0	7	93	1	1	0	6.999999959	93.00000004													-1365.468631	1	NaN	
1362.908631	0	7	93	1	1	0	6.999999959	93.00000004													-1362.908631	1	NaN	
1360.348631	0	7	93	1	1	0	6.999999959	93.00000004													-1360.348631	1	NaN	
1357.788631	0	7	93	1	1	0	6.999999959	93.00000004													-1357.788631	1	NaN	
1355.228631	0	7	93	1	1	0	6.999999959	93.00000004													-1355.228631	1	NaN	
1352.668631	0	7	93	1	1	0	6.999999958	93.00000004													-1352.668631	1	NaN	
1350.108631	0	7	93	1	1	0	6.999999958	93.00000004													-1350.108631	1	NaN	
1347.548631	0	7	93	1	1	0	6.999999958	93.00000004													-1347.548631	1	NaN	
1344.988631	0	7	93	1	1	0	6.999999958	93.00000004													-1344.988631	1	NaN	
1342.428631	0	7	93	1	1	0	6.999999958	93.00000004													-1342.428631	1	NaN	
1339.868631	0	7	93	1	1	0	6.999999957	93.00000004													-1339.868631	1	NaN	
1337.308631	0	7	93	1	1	0	6.999999957	93.00000004													-1337.308631	1	NaN	
1334.748631	0	7	93	1	1	0	6.999999957	93.00000004													-1334.748631	1	NaN	
1332.188631	0	7	93	1	1	0	6.999999957	93.00000004													-1332.188631	1	NaN	
