T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1790.487271	3	7	90	0	0	1.282828727	2.540169188	96.17700209	3	7	90										-0.0001545865148	-0.0004014931636	0.0005560796784	-1790.487271	0	111.00235492486	
1790.467271	3	7	90	0.0001820465832	0.0001801046671	1.28298131	2.54053155	96.17648714	3.000309183	7.000802973	89.99888784										0	0	0	-1790.467271	0.0001801046671	111.090723750077	
1790.447271	3	7	90	0.0003639481425	0.000360066181	1.283133861	2.540893914	96.17597222	3.000618321	7.001605929	89.99777575										0	0	0	-1790.447271	0.000360066181	111.143952503433	
1790.407271	3	7	90	0.0007276611506	0.0007199010302	1.283438966	2.54161866	96.17494237	3.001236586	7.003211734	89.99555168										0	0	0	-1790.407271	0.0007199010302	111.181066562453	
1790.327271	3	7	90	0.001454711354	0.001439202806	1.284049124	2.543068254	96.17288262	3.002472928	7.006422987	89.99110408										0	0	0	-1790.327271	0.001439202806	111.265305954888	
1790.167271	3	7	90	0.002906982279	0.002876011903	1.285269248	2.545967837	96.16876291	3.004944881	7.012844049	89.98221107										0	0	0	-1790.167271	0.002876011903	111.45066357669	
1789.847271	3	7	90	0.005804230475	0.005742476154	1.287708724	2.551768593	96.16052268	3.009885867	7.025680402	89.96443373										0	0	0	-1789.847271	0.005742476154	111.884428049117	
1789.207271	3	7	90	0.01156018599	0.0114375198	1.292583909	2.563376902	96.14403919	3.019754586	7.05133117	89.92891424										0	0	0	-1789.207271	0.0114375198	112.783823348947	
1787.927271	3	7	90	0.02294871707	0.022706513	1.302321327	2.586619469	96.1110592	3.039444268	7.102541592	89.85801414										0	0	0	-1787.927271	0.022706513	114.437816615346	
1785.367271	3	7	90	0.04522780878	0.04475562068	1.321743479	2.633209787	96.04504673	3.078632589	7.204600961	89.71676645										0	0	0	-1785.367271	0.04475562068	117.815826086838	
