T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1753.300376	11	3	86	0	0	4.600818973	1.094623054	94.30455797	11	3	86										-0.0004811630268	-0.0001432678734	0.0006244309002	-1753.300376	0	132.889169257058	
1753.280376	11	3	86	0.0001533103077	0.0001504381066	4.601265323	1.094752324	94.30398235	11.00096234	3.000286524	85.99875114										0	0	0	-1753.280376	0.0001504381066	133.000909420412	
1753.260376	11	3	86	0.0003064915215	0.0003007499293	4.601711648	1.094881604	94.30340675	11.0019246	3.000573059	85.99750234										0	0	0	-1753.260376	0.0003007499293	133.053709957013	
1753.220376	11	3	86	0.0006128736336	0.0006013940648	4.602604282	1.095140164	94.30225555	11.00384907	3.001146081	85.99500485										0	0	0	-1753.220376	0.0006013940648	133.081387604611	
1753.140376	11	3	86	0.001225167715	0.001202225692	4.604389434	1.095657307	94.29995326	11.00769762	3.002292004	85.99001038										0	0	0	-1753.140376	0.001202225692	133.19047254941	
1752.980376	11	3	86	0.002448588275	0.002402761972	4.607959247	1.096691706	94.29534905	11.01539312	3.004583405	85.98002347										0	0	0	-1752.980376	0.002402761972	133.36760428781	
1752.660376	11	3	86	0.004890202992	0.004798780903	4.615096933	1.098760943	94.28614212	11.0307778	3.009164395	85.9600578										0	0	0	-1752.660376	0.004798780903	133.743021635602	
1752.020376	11	3	86	0.009752633119	0.009570707314	4.629364542	1.102901171	94.26773429	11.0615219	3.018319114	85.92015898										0	0	0	-1752.020376	0.009570707314	134.614768703765	
1750.740376	11	3	86	0.01937012865	0.01901037674	4.657866272	1.111189948	94.23094378	11.12290338	3.036603016	85.8404936										0	0	0	-1750.740376	0.01901037674	136.422147063784	
1748.180376	11	3	86	0.038259893	0.03755554758	4.714743494	1.127796561	94.15745995	11.2452615	3.073056691	85.68168181										0	0	0	-1748.180376	0.03755554758	139.762485425279	
1745.620376	11	3	86	0.05668920145	0.05565480605	4.7714514	1.144442316	94.08410628	11.36708274	3.109358349	85.52355892										0	0	0	-1745.620376	0.05565480605	143.180922906145	
