T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1761.21302	9	4	87	0	0	3.785049322	1.456431607	94.75851907	9	4	87										-0.0004037462009	-0.000196925604	0.0006006718049	-1761.21302	0	129.06360090208	
1761.19302	9	4	87	0.0001575242414	0.0001548976697	3.785429396	1.456608851	94.75796175	9.000807505	4.000393837	86.99879866										0	0	0	-1761.19302	0.0001548976697	129.171400808624	
1761.17302	9	4	87	0.0003149167517	0.0003096661774	3.785809444	1.456786107	94.75740445	9.001614936	4.000787685	86.99759738										0	0	0	-1761.17302	0.0003096661774	129.22289972394	
1761.13302	9	4	87	0.0006297178545	0.0006192201252	3.786569529	1.457140619	94.75628985	9.003229751	4.001575316	86.99519493										0	0	0	-1761.13302	0.0006192201252	129.251568849929	
1761.05302	9	4	87	0.0012588282	0.001237848828	3.788089595	1.457849679	94.75406073	9.00645903	4.003150411	86.99039056										0	0	0	-1761.05302	0.001237848828	129.360174465733	
1760.89302	9	4	87	0.002515809847	0.002473905706	3.791129283	1.459267951	94.74960277	9.01291612	4.006299972	86.98078391										0	0	0	-1760.89302	0.002473905706	129.537765048478	
1760.57302	9	4	87	0.005024250247	0.004940659927	3.797206903	1.462105098	94.740688	9.02582449	4.012596542	86.96157897										0	0	0	-1760.57302	0.004940659927	129.913372852557	
1759.93302	9	4	87	0.01001915779	0.009852845362	3.809355123	1.467781792	94.72286308	9.051618048	4.025179456	86.9232025										0	0	0	-1759.93302	0.009852845362	130.787189672536	
1758.65302	9	4	87	0.01989520442	0.01956645795	3.833620601	1.479146452	94.68723295	9.103105682	4.050308814	86.8465855										0	0	0	-1758.65302	0.01956645795	132.599070320259	
1756.09302	9	4	87	0.03928286863	0.03863969758	3.882036925	1.501915615	94.61604746	9.20570889	4.100406929	86.69388418										0	0	0	-1756.09302	0.03863969758	135.942867437795	
1753.53302	9	4	87	0.05818502811	0.05724115273	3.930299488	1.524738575	94.54496194	9.307819082	4.150291612	86.54188931										0	0	0	-1753.53302	0.05724115273	139.363621783378	
1750.97302	9	4	87	0.07662070346	0.07538930406	3.978409309	1.547614869	94.47397582	9.409445548	4.199960327	86.39059413										0	0	0	-1750.97302	0.07538930406	142.814982685889	
1748.41302	9	4	87	0.09460855737	0.09310229255	4.026367556	1.57054398	94.40308846	9.510597764	4.249410375	86.23999186										0	0	0	-1748.41302	0.09310229255	146.293938263595	
1745.85302	9	4	87	0.1121662814	0.1103973154	4.074175453	1.593525358	94.33229919	9.611285281	4.298638982	86.09007574										0	0	0	-1745.85302	0.1103973154	149.799770935201	
1743.29302	9	4	87	0.1293106576	0.1272906861	4.121834282	1.616558424	94.26160729	9.711517731	4.347643299	85.94083897										0	0	0	-1743.29302	0.1272906861	153.331761573716	
1740.73302	9	4	87	0.1460576164	0.1437978903	4.169345385	1.639642567	94.19101205	9.811304831	4.396420403	85.79227477										0	0	0	-1740.73302	0.1437978903	156.889184481693	
1738.17302	9	4	87	0.1624222904	0.1599336383	4.216710164	1.662777145	94.12051269	9.910656385	4.444967299	85.64437632										0	0	0	-1738.17302	0.1599336383	160.471306256307	
1735.61302	9	4	87	0.1784190633	0.1757119131	4.263930077	1.685961485	94.05010844	10.00958228	4.493280915	85.49713681										0	0	0	-1735.61302	0.1757119131	164.077389518387	
1733.05302	9	4	87	0.1940616165	0.1911460147	4.31100664	1.70919488	93.97979848	10.10809249	4.541358105	85.3505494										0	0	0	-1733.05302	0.1911460147	167.706692082987	
1730.49302	9	4	87	0.209362971	0.2062486016	4.357941429	1.732476591	93.90958198	10.20619709	4.58919565	85.20460726										0	0	0	-1730.49302	0.2062486016	171.358465061995	
