T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1886.473115	1	3	96	0	0	0.3897725374	0.9565348878	98.65369257	1	3	96										-0.0001566175609	-0.0005244746544	0.0006810922153	-1886.473115	0	38.9533518444701	
1886.453115	1	3	96	0.0005155004582	0.0005132172982	0.3899042444	0.9568956834	98.65320007	1.00031323	3.001048934	95.99863784										0	0	0	-1886.453115	0.0005132172982	38.9863437586498	
1886.433115	1	3	96	0.001030564179	0.001026000657	0.3900359378	0.9572564831	98.65270758	1.000626419	3.00209783	95.99727575										0	0	0	-1886.433115	0.001026000657	39.0135425128163	
1886.393115	1	3	96	0.002059841045	0.002050723154	0.3902993066	0.9579781059	98.65172259	1.001252707	3.004195511	95.99455178										0	0	0	-1886.393115	0.002050723154	39.0593146585772	
1886.313115	1	3	96	0.004114542979	0.004096343748	0.3908259581	0.9594214426	98.6497526	1.002504891	3.008390429	95.98910468										0	0	0	-1886.313115	0.004096343748	39.1567756955624	
1886.153115	1	3	96	0.008208604786	0.008172352062	0.3918789169	0.9623084803	98.6458126	1.005007691	3.016778487	95.97821382										0	0	0	-1886.153115	0.008172352062	39.3878018581322	
1885.833115	1	3	96	0.0163142863	0.0162424536	0.3939829649	0.9680842884	98.63793275	1.010005761	3.033548349	95.95644589										0	0	0	-1885.833115	0.0162424536	39.8687963959592	
1885.193115	1	3	96	0.03226675188	0.03212554407	0.3981850655	0.9796420281	98.62217291	1.019975647	3.067060519	95.91296383										0	0	0	-1885.193115	0.03212554407	40.7548657617308	
1883.913115	1	3	96	0.06313379862	0.06286088932	0.4065643369	1.002782659	98.590653	1.039808397	3.133976667	95.82621494										0	0	0	-1883.913115	0.06286088932	42.5983714829022	
1881.353115	1	3	96	0.121047298	0.120537005	0.4232240862	1.049164912	98.527611	1.079051484	3.267376648	95.65357187										0	0	0	-1881.353115	0.120537005	46.3659070885351	
1878.793115	1	3	96	0.1743768317	0.1736603683	0.4397528172	1.095683421	98.46456376	1.117739413	3.400203918	95.48205667										0	0	0	-1878.793115	0.1736603683	50.2329749480404	
1876.233115	1	3	96	0.2236709339	0.222775833	0.456151974	1.142339652	98.40150837	1.15588322	3.532461394	95.31165539										0	0	0	-1876.233115	0.222775833	54.227910426664	
1873.673115	1	3	96	0.2693916785	0.2683423664	0.4724230368	1.189135069	98.33844189	1.193493857	3.664151899	95.14235424										0	0	0	-1873.673115	0.2683423664	58.3478572022569	
1871.113115	1	3	96	0.3119334708	0.3107517242	0.4885675941	1.236071071	98.27536133	1.23058238	3.79527798	94.97413964										0	0	0	-1871.113115	0.3107517242	62.5885336369716	
1868.553115	1	3	96	0.3516350058	0.3503403279	0.5045873402	1.283148999	98.21226366	1.267159939	3.925841922	94.80699814										0	0	0	-1868.553115	0.3503403279	66.9455062787075	
1865.993115	1	3	96	0.3887887763	0.3873987093	0.5204840723	1.330370129	98.1491458	1.30323778	4.055845752	94.64091647										0	0	0	-1865.993115	0.3873987093	71.4141947713489	
1863.433115	1	3	96	0.4236486991	0.4221790841	0.5362596886	1.377735679	98.08600463	1.338827234	4.185291252	94.47588151										0	0	0	-1863.433115	0.4221790841	75.9898759172867	
1860.873115	1	3	96	0.4564362775	0.4549014745	0.5519161858	1.425246802	98.02283701	1.37393972	4.314179964	94.31188032										0	0	0	-1860.873115	0.4549014745	80.6776266916284	
