T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1571.691448	5	15	80	0	0	2.292637639	7.710676619	89.99668574	5	15	80										-0.000108414329	-0.0002918886888	0.0004003030179	-1571.691448	0	249.472950127011	
1571.671448	5	15	80	8.154764267E-05	8.013186722E-05	2.292722307	7.711248676	89.99602902	5.000216818	15.00058378	79.9991994										0	0	0	-1571.671448	8.013186722E-05	249.704236024719	
1571.651448	5	15	80	0.0001630196527	0.0001601895818	2.292806979	7.711820734	89.99537229	5.000433677	15.00116752	79.9983988										0	0	0	-1571.651448	0.0001601895818	249.786915186175	
1571.611448	5	15	80	0.0003260274975	0.0003203682286	2.292976303	7.71296494	89.99405876	5.0008674	15.00233495	79.99679765										0	0	0	-1571.611448	0.0003203682286	249.75074588224	
1571.531448	5	15	80	0.0006519254041	0.0006406117863	2.293314916	7.715253656	89.99143143	5.001734982	15.00466954	79.99359548										0	0	0	-1571.531448	0.0006406117863	249.816371528166	
1571.371448	5	15	80	0.001303662141	0.001281048864	2.293992017	7.719832287	89.9861757	5.003470717	15.00933762	79.98719166										0	0	0	-1571.371448	0.001281048864	249.863326884737	
1571.051448	5	15	80	0.002606572038	0.002561401284	2.295345713	7.728994358	89.97565993	5.006944463	15.01866942	79.97438611										0	0	0	-1571.051448	0.002561401284	249.998619321953	
1570.411448	5	15	80	0.005210154879	0.005120036251	2.298051094	7.747337749	89.95461116	5.013901127	15.03731553	79.94878334										0	0	0	-1570.411448	0.005120036251	250.266416845971	
1569.131448	5	15	80	0.01040851071	0.01022916246	2.30345393	7.784101566	89.9124445	5.027851779	15.0745375	79.89761072										0	0	0	-1569.131448	0.01022916246	250.968774105376	
1566.571448	5	15	80	0.02074923654	0.02039444193	2.314232477	7.857933289	89.82783423	5.055915341	15.14869155	79.79539311										0	0	0	-1566.571448	0.02039444193	252.398350405516	
1564.011448	5	15	80	0.03104142898	0.03051475587	2.324973142	7.932175451	89.74285141	5.084197301	15.22246191	79.69334079										0	0	0	-1564.011448	0.03051475587	253.559098917523	
1561.451448	5	15	80	0.0412821378	0.04058720003	2.335679422	8.006827167	89.65749341	5.112712235	15.29584126	79.5914465										0	0	0	-1561.451448	0.04058720003	254.734855556835	
1558.891448	5	15	80	0.05147392595	0.05061429084	2.346354043	8.081888387	89.57175757	5.141473224	15.36882364	79.48970313										0	0	0	-1558.891448	0.05061429084	255.857788699834	
1556.331448	5	15	80	0.06161930961	0.06059850024	2.356999847	8.157358799	89.48564135	5.17049376	15.44140271	79.38810353										0	0	0	-1556.331448	0.06059850024	256.92749229167	
1553.771448	5	15	80	0.07172075893	0.07054225632	2.367619802	8.233237813	89.39914239	5.199787767	15.51357175	79.28664049										0	0	0	-1553.771448	0.07054225632	257.943632979363	
1551.211448	5	15	80	0.08178069876	0.08044794411	2.378217002	8.309524542	89.31225846	5.229369615	15.58532364	79.18530675										0	0	0	-1551.211448	0.08044794411	258.905949500747	
1548.651448	5	15	80	0.09180150941	0.09031790624	2.388794678	8.386217793	89.22498753	5.259254137	15.65665084	79.08409502										0	0	0	-1548.651448	0.09031790624	259.814256407539	
1546.091448	5	15	80	0.1017855272	0.1001544434	2.399356196	8.463316041	89.13732776	5.289456652	15.72754539	78.98299796										0	0	0	-1546.091448	0.1001544434	260.668445977574	
