T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1659.787738	14	5	81	0	0	6.096437961	2.048726028	91.85483601	14	5	81										-0.0003792122131	-0.0001416010431	0.0005208132563	-1659.787738	0	208.166355765552	
1659.767738	14	5	81	9.839293059E-05	9.601901476E-05	6.096801787	2.048894502	91.85430371	14.00075843	5.000283192	80.99895837										0	0	0	-1659.767738	9.601901476E-05	208.417797903842	
1659.747738	14	5	81	0.0001966670721	0.0001919223285	6.097165571	2.049062982	91.85377145	14.00151682	5.000566385	80.99791679										0	0	0	-1659.747738	0.0001919223285	208.517052612229	
1659.707738	14	5	81	0.0003932891226	0.0003838016107	6.097893125	2.049399946	91.85270693	14.00303357	5.001132717	80.99583371										0	0	0	-1659.707738	0.0003838016107	208.504523896727	
1659.627738	14	5	81	0.0007863036602	0.0007673388141	6.099348118	2.050073912	91.85057797	14.00606685	5.00226522	80.99166793										0	0	0	-1659.627738	0.0007673388141	208.623143607111	
1659.467738	14	5	81	0.001571887821	0.001533989695	6.102257638	2.051422009	91.84632035	14.01213255	5.004529591	80.98333786										0	0	0	-1659.467738	0.001533989695	208.793604940239	
1659.147738	14	5	81	0.003140902	0.003065231835	6.10807482	2.054118847	91.83780633	14.02426048	5.009055789	80.96668373										0	0	0	-1659.147738	0.003065231835	209.168222563975	
1658.507738	14	5	81	0.006270344668	0.006119507267	6.119701763	2.059515105	91.82078313	14.04850256	5.018097985	80.93339946										0	0	0	-1658.507738	0.006119507267	210.025397649192	
1657.227738	14	5	81	0.01248574351	0.01218629154	6.142925172	2.070318356	91.78675647	14.09693002	5.036142474	80.8669275										0	0	0	-1657.227738	0.01218629154	211.79477048133	
1654.667738	14	5	81	0.02477333635	0.02418275813	6.189253098	2.091966414	91.71878049	14.19356783	5.072067609	80.73436457										0	0	0	-1654.667738	0.02418275813	215.074665562815	
1652.107738	14	5	81	0.03686844207	0.0359948337	6.235422955	2.113669897	91.65090715	14.28992173	5.107772762	80.60230551										0	0	0	-1652.107738	0.0359948337	218.413043625387	
1649.547738	14	5	81	0.0487760859	0.04762733237	6.281435865	2.135428495	91.58313564	14.38600012	5.143255277	80.4707446										0	0	0	-1649.547738	0.04762733237	221.764292963654	
1646.987738	14	5	81	0.06050127658	0.05908505553	6.327293016	2.157241873	91.51546511	14.48181148	5.178512435	80.33967608										0	0	0	-1646.987738	0.05908505553	225.126549872449	
1644.427738	14	5	81	0.07204885266	0.07037264154	6.372995625	2.179109674	91.4478947	14.57736437	5.213541461	80.20909416										0	0	0	-1644.427738	0.07037264154	228.499329588172	
1641.867738	14	5	81	0.08342348934	0.08149457243	6.418544938	2.201031517	91.38042355	14.67266742	5.24833953	80.07899305										0	0	0	-1641.867738	0.08149457243	231.882258454255	
1639.307738	14	5	81	0.0946296949	0.09245517014	6.463942246	2.223006986	91.31305077	14.76772925	5.282903727	79.94936703										0	0	0	-1639.307738	0.09245517014	235.274623112999	
1636.747738	14	5	81	0.1056718593	0.103258644	6.509188817	2.24503568	91.2457755	14.86255884	5.317231181	79.82020998										0	0	0	-1636.747738	0.103258644	238.675950536426	
1634.187738	14	5	81	0.1165541967	0.1139090342	6.554285999	2.267117136	91.17859687	14.95716497	5.351318867	79.69151616										0	0	0	-1634.187738	0.1139090342	242.085969407199	
