T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1606.577639	14	7	79	0	0	6.215066693	3.110154308	90.674779	14	7	79										-0.0003085065154	-0.0001541477427	0.0004626542581	-1606.577639	0	251.989000598263	
1606.557639	14	7	79	8.136803416E-05	7.931438257E-05	6.215356567	3.110379943	90.67426349	14.00061702	7.000308291	78.99907469										0	0	0	-1606.557639	7.931438257E-05	252.333150112058	
1606.537639	14	7	79	0.0001626250722	0.0001585207379	6.215646392	3.110605576	90.67374803	14.00123401	7.000616566	78.99814942										0	0	0	-1606.537639	0.0001585207379	252.462293256553	
1606.497639	14	7	79	0.0003252211429	0.0003170138768	6.216226019	3.111056862	90.67271712	14.002468	7.001233066	78.99629893										0	0	0	-1606.497639	0.0003170138768	252.419488788625	
1606.417639	14	7	79	0.00065024656	0.0006338396471	6.217385159	3.111959505	90.67065534	14.00493588	7.002465867	78.99259826										0	0	0	-1606.417639	0.0006338396471	252.538356507474	
1606.257639	14	7	79	0.001300029477	0.00126723807	6.219702989	3.113765078	90.66653193	14.00987128	7.004930672	78.98519805										0	0	0	-1606.257639	0.00126723807	252.693590908347	
1605.937639	14	7	79	0.002598206933	0.002532713683	6.224336848	3.117377377	90.65828577	14.01974064	7.009857093	78.97040227										0	0	0	-1605.937639	0.002532713683	253.045391996863	
1605.297639	14	7	79	0.005189026462	0.005058397356	6.233597373	3.124606583	90.64179604	14.0394737	7.01969716	78.94082914										0	0	0	-1605.297639	0.005058397356	253.749180448465	
1604.017639	14	7	79	0.01034866802	0.01008883252	6.252089691	3.139083434	90.60882687	14.07891764	7.039326019	78.88175634										0	0	0	-1604.017639	0.01008883252	255.360257769314	
1601.457639	14	7	79	0.02055720022	0.02004375034	6.288959436	3.168110629	90.54292993	14.15772026	7.078376786	78.76390295										0	0	0	-1601.457639	0.02004375034	258.645103823314	
1598.897639	14	7	79	0.030647021	0.02988558891	6.325677179	3.197236204	90.47708662	14.23641792	7.117149289	78.64643279										0	0	0	-1598.897639	0.02988558891	261.677229128551	
1596.337639	14	7	79	0.04061497828	0.03961121974	6.36224379	3.226460109	90.4112961	14.31501992	7.155639975	78.52934011										0	0	0	-1596.337639	0.03961121974	264.784075396518	
1593.777639	14	7	79	0.05046398415	0.04922342964	6.398660251	3.255782351	90.3455574	14.39353594	7.193845324	78.41261874										0	0	0	-1593.777639	0.04922342964	267.888571941207	
1591.217639	14	7	79	0.06019686792	0.05872492638	6.434927566	3.285202907	90.27986953	14.47197579	7.231761725	78.29626249										0	0	0	-1591.217639	0.05872492638	270.990158433354	
1588.657639	14	7	79	0.06981637866	0.06811834116	6.471046761	3.314721723	90.21423152	14.5503494	7.269385475	78.18026512										0	0	0	-1588.657639	0.06811834116	274.088280233593	
1586.097639	14	7	79	0.07932518805	0.07740623132	6.507018887	3.344338712	90.1486424	14.62866686	7.306712775	78.06462037										0	0	0	-1586.097639	0.07740623132	277.182385711609	
1583.537639	14	7	79	0.08872589297	0.08659108282	6.542845015	3.374053754	90.08310123	14.70693837	7.34373973	77.9493219										0	0	0	-1583.537639	0.08659108282	280.271927035227	
1580.977639	14	7	79	0.09802101812	0.0956753127	6.578526241	3.403866693	90.01760707	14.78517429	7.380462347	77.83436337										0	0	0	-1580.977639	0.0956753127	283.356359887209	
1578.417639	14	7	79	0.1072130184	0.1046612714	6.614063687	3.433777336	89.95215898	14.86338513	7.416876533	77.71973834										0	0	0	-1578.417639	0.1046612714	286.435147420978	
1575.857639	14	7	79	0.1163042811	0.1135512448	6.649458496	3.463785453	89.88675605	14.94158154	7.452978089	77.60544037										0	0	0	-1575.857639	0.1135512448	289.507753367258	
1573.297639	14	7	79	0.1252971285	0.1223474568	6.684711839	3.493890773	89.82139739	15.01977433	7.488762714	77.49146296										0	0	0	-1573.297639	0.1223474568	292.573650623932	
1570.737639	14	7	79	0.1341938195	0.1310520707	6.719824911	3.524092984	89.7560821	15.09797447	7.524225999	77.37779953										0	0	0	-1570.737639	0.1310520707	295.632321430044	
1568.177639	14	7	79	0.142996552	0.1396671916	6.754798934	3.554391733	89.69080933	15.17619308	7.559363426	77.2644435										0	0	0	-1568.177639	0.1396671916	298.68325035673	
1565.617639	14	7	79	0.1517074645	0.1481948681	6.789635154	3.584786621	89.62557823	15.25444145	7.594170365	77.15138818										0	0	0	-1565.617639	0.1481948681	301.725933705054	
1563.057639	14	7	79	0.1603286385	0.156637094	6.824334846	3.615277201	89.56038795	15.33273104	7.628642074	77.03862688										0	0	0	-1563.057639	0.156637094	304.759877737577	
1560.497639	14	7	79	0.1688620997	0.16499581	6.858899312	3.645862982	89.49523771	15.41107348	7.662773694	76.92615282										0	0	0	-1560.497639	0.16499581	307.784594834757	
1557.937639	14	7	79	0.1773098198	0.1732729055	6.893329884	3.676543419	89.4301267	15.48948057	7.696560247	76.81395918										0	0	0	-1557.937639	0.1732729055	310.799608934335	
1555.377639	14	7	79	0.1856737184	0.1814702199	6.927627918	3.70731792	89.36505416	15.5679643	7.729996636	76.70203906										0	0	0	-1555.377639	0.1814702199	313.804461229573	
1552.817639	14	7	79	0.1939556644	0.189589544	6.961794805	3.738185835	89.30001936	15.64653683	7.76307764	76.59038553										0	0	0	-1552.817639	0.189589544	316.798701038294	
1550.257639	14	7	79	0.2021574773	0.1976326217	6.99583196	3.769146462	89.23502158	15.72521051	7.795797916	76.47899157										0	0	0	-1550.257639	0.1976326217	319.781885944581	
1547.697639	14	7	79	0.2102809287	0.2056011513	7.029740834	3.80019904	89.17006013	15.80399788	7.828151991	76.36785012										0	0	0	-1547.697639	0.2056011513	322.753598058788	
1545.137639	14	7	79	0.2183277438	0.2134967863	7.063522904	3.831342747	89.10513435	15.88291169	7.860134263	76.25695405										0	0	0	-1545.137639	0.2134967863	325.713428310606	
1542.577639	14	7	79	0.2262996026	0.2213211374	7.097179684	3.862576702	89.04024361	15.96196485	7.891738999	76.14629615										0	0	0	-1542.577639	0.2213211374	328.66098176772	
1540.017639	14	7	79	0.2341981409	0.229075773	7.130712716	3.893899959	88.97538733	16.04117052	7.92296033	76.03586915										0	0	0	-1540.017639	0.229075773	331.595890208665	
1537.457639	14	7	79	0.2420249517	0.2367622205	7.164123577	3.925311505	88.91056492	16.12054202	7.953792253	75.92566573										0	0	0	-1537.457639	0.2367622205	334.51779452427	
1534.897639	14	7	79	0.2497815864	0.2443819676	7.197413878	3.956810261	88.84577586	16.20009291	7.984228625	75.81567846										0	0	0	-1534.897639	0.2443819676	337.426358494523	
1532.337639	14	7	79	0.2574695555	0.2519364629	7.230585265	3.988395076	88.78101966	16.27983695	8.014263162	75.70589989										0	0	0	-1532.337639	0.2519364629	340.321265101831	
1529.777639	14	7	79	0.2650903301	0.2594271173	7.263639417	4.020064724	88.71629586	16.35978812	8.043889437	75.59632244										0	0	0	-1529.777639	0.2594271173	343.202218315977	
1527.217639	14	7	79	0.2726453424	0.2668553045	7.296578051	4.051817908	88.65160404	16.43996061	8.073100878	75.48693851										0	0	0	-1527.217639	0.2668553045	346.068948447386	
1524.657639	14	7	79	0.2801359868	0.2742223621	7.329402919	4.083653248	88.58694383	16.52036886	8.101890766	75.37774037										0	0	0	-1524.657639	0.2742223621	348.921207150654	
