T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1749.394609	7	6	87	0	0	3.008987182	2.246523618	94.7444892	7	6	87										-0.0002834645195	-0.0002665935214	0.000550058041	-1749.394609	0	140.672102275313	
1749.374609	7	6	87	0.0001443264397	0.0001421101982	3.009264504	2.246779878	94.74395562	7.000566945	6.000533171	86.99889988										0	0	0	-1749.374609	0.0001421101982	140.799604235639	
1749.354609	7	6	87	0.000288521996	0.000284091824	3.0095418	2.247036153	94.74342205	7.001133824	6.001066347	86.99779983										0	0	0	-1749.354609	0.000284091824	140.857458944371	
1749.314609	7	6	87	0.0005769480582	0.0005680903926	3.010096389	2.247548707	94.7423549	7.002267563	6.002132614	86.99559982										0	0	0	-1749.314609	0.0005680903926	140.879779815403	
1749.234609	7	6	87	0.001153379269	0.00113567669	3.01120549	2.248573873	94.74022064	7.004534803	6.004264903	86.99120029										0	0	0	-1749.234609	0.00113567669	140.988555891304	
1749.074609	7	6	87	0.002305226666	0.002269864285	3.013423351	2.250624449	94.7359522	7.00906826	6.008528544	86.9824032										0	0	0	-1749.074609	0.002269864285	141.162775927257	
1748.754609	7	6	87	0.004604339262	0.004533785276	3.017857734	2.254726562	94.7274157	7.018131148	6.017052035	86.96481682										0	0	0	-1748.754609	0.004533785276	141.533334245772	
1748.114609	7	6	87	0.009184330454	0.009043902939	3.026721146	2.262934633	94.71034422	7.036240871	6.034083846	86.92967528										0	0	0	-1748.114609	0.009043902939	142.395336288363	
1746.834609	7	6	87	0.01824969556	0.01797187664	3.044424066	2.279367744	94.67620819	7.072390423	6.068090773	86.8595188										0	0	0	-1746.834609	0.01797187664	144.181055349622	
1744.274609	7	6	87	0.03607732385	0.03553292582	3.079742542	2.312297054	94.6079604	7.144432563	6.135864814	86.71970262										0	0	0	-1744.274609	0.03553292582	147.467997902793	
1741.714609	7	6	87	0.05350037689	0.05270020244	3.114944069	2.345311441	94.53974449	7.216135784	6.203320012	86.5805442										0	0	0	-1741.714609	0.05270020244	150.822787487911	
1739.154609	7	6	87	0.07053405084	0.06948850883	3.150029995	2.378410813	94.47155919	7.287509336	6.270454399	86.44203626										0	0	0	-1739.154609	0.06948850883	154.197330617698	
1736.594609	7	6	87	0.08719328666	0.08591240469	3.185001781	2.41159503	94.40340319	7.358562636	6.337265832	86.30417153										0	0	0	-1736.594609	0.08591240469	157.588568020032	
1734.034609	7	6	87	0.1034922943	0.1019857377	3.219860936	2.444863908	94.33527516	7.429305189	6.403752067	86.16694274										0	0	0	-1734.034609	0.1019857377	160.995528452335	
1731.474609	7	6	87	0.1194445963	0.1177216863	3.254609023	2.478217226	94.26717375	7.499746593	6.469910759	86.03034265										0	0	0	-1731.474609	0.1177216863	164.417237784562	
1728.914609	7	6	87	0.1350630691	0.1331327996	3.289247656	2.511654724	94.19909762	7.569896543	6.535739463	85.89436399										0	0	0	-1728.914609	0.1331327996	167.85271515228	
1726.354609	7	6	87	0.1503599817	0.1482310351	3.323778505	2.545176099	94.1310454	7.639764828	6.601235634	85.75899954										0	0	0	-1726.354609	0.1482310351	171.300974271728	
1723.794609	7	6	87	0.1653470309	0.163027793	3.35820329	2.578781007	94.0630157	7.709361342	6.666396621	85.62424204										0	0	0	-1723.794609	0.163027793	174.761022213839	
1721.234609	7	6	87	0.1800353744	0.1775339491	3.392523784	2.612469058	93.99500716	7.778696079	6.731219671	85.49008425										0	0	0	-1721.234609	0.1775339491	178.231863171501	
1718.674609	7	6	87	0.1944356622	0.191759884	3.426741817	2.646239818	93.92701837	7.84777914	6.795701926	85.35651893										0	0	0	-1718.674609	0.191759884	181.712497481785	
1716.114609	7	6	87	0.2085580647	0.2057155119	3.46085927	2.680092806	93.85904792	7.916620735	6.85984042	85.22353885										0	0	0	-1716.114609	0.2057155119	185.201921468094	
1713.554609	7	6	87	0.2224122999	0.2194103061	3.494878079	2.714027493	93.79109443	7.985231184	6.923632079	85.09113674										0	0	0	-1713.554609	0.2194103061	188.699131285935	
1710.994609	7	6	87	0.236007658	0.2328533236	3.528800237	2.7480433	93.72315646	8.053620924	6.987073723	84.95930535										0	0	0	-1710.994609	0.2328533236	192.203119656286	
1708.434609	7	6	87	0.2493530251	0.2460532279	3.562627791	2.782139598	93.65523261	8.121800508	7.050162056	84.82803744										0	0	0	-1708.434609	0.2460532279	195.712880822833	
1705.874609	7	6	87	0.2624569049	0.2590183099	3.596362845	2.816315702	93.58732145	8.189780608	7.112893674	84.69732572										0	0	0	-1705.874609	0.2590183099	199.227408620921	
1703.314609	7	6	87	0.2753274389	0.2717565082	3.630007556	2.850570875	93.51942157	8.257572023	7.175265057	84.56716292										0	0	0	-1703.314609	0.2717565082	202.745699718089	
1700.754609	7	6	87	0.2879724256	0.2842754271	3.663564144	2.884904323	93.45153153	8.325185676	7.237272569	84.43754176										0	0	0	-1700.754609	0.2842754271	206.266752854073	
1698.194609	7	6	87	0.3003993384	0.2965823546	3.697034881	2.919315194	93.38364992	8.392632622	7.298912457	84.30845492										0	0	0	-1698.194609	0.2965823546	209.789567989449	
1695.634609	7	6	87	0.3126153422	0.3086842784	3.730422102	2.953802576	93.31577532	8.459924048	7.360180849	84.1798951										0	0	0	-1695.634609	0.3086842784	213.313155447536	
1693.074609	7	6	87	0.3246273091	0.3205879008	3.763728197	2.988365494	93.24790631	8.527071279	7.421073751	84.05185497										0	0	0	-1693.074609	0.3205879008	216.836528801802	
