T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1561.013615	12	10	78	0	0	5.396314382	4.871080804	89.73260481	12	10	78										-0.0002335577518	-0.0001813953197	0.0004149530715	-1561.013615	0	282.348197637863	
1560.993615	12	10	78	7.253397858E-05	7.078709371E-05	5.396512264	4.871415479	89.73207226	12.0004671	10.0003628	77.9991701										0	0	0	-1560.993615	7.078709371E-05	282.726562513123	
1560.973615	12	10	78	0.0001449708739	0.0001414795816	5.396710149	4.871750153	89.7315397	12.00093424	10.00072555	77.99834021										0	0	0	-1560.973615	0.0001414795816	282.864205429585	
1560.933615	12	10	78	0.0002899230954	0.0002829415176	5.397105881	4.872419552	89.73047457	12.0018685	10.00145101	77.99668049										0	0	0	-1560.933615	0.0002829415176	282.779236444404	
1560.853615	12	10	78	0.0005797715222	0.0005658123951	5.397897235	4.873758494	89.72834427	12.00373709	10.00290168	77.99336123										0	0	0	-1560.853615	0.0005658123951	282.87341741093	
1560.693615	12	10	78	0.001159099914	0.001131201244	5.399479503	4.876436967	89.72408353	12.00747449	10.00580201	77.9867235										0	0	0	-1560.693615	0.001131201244	283.049821256706	
1560.373615	12	10	78	0.002317008506	0.002261275495	5.402642309	4.881796235	89.71556146	12.01495032	10.01159856	77.97345112										0	0	0	-1560.373615	0.002261275495	283.308198101487	
1559.733615	12	10	78	0.004629266227	0.004518056987	5.408960979	4.892524092	89.69851493	12.02990611	10.02317522	77.94691866										0	0	0	-1559.733615	0.004518056987	283.871099978504	
1558.453615	12	10	78	0.009239645993	0.009018250378	5.421570589	4.914017123	89.66441229	12.0598348	10.0462626	77.8939026										0	0	0	-1558.453615	0.009018250378	285.181043454028	
1555.893615	12	10	78	0.0183867872	0.01794847213	5.446681989	4.957149762	89.59616825	12.11977224	10.09216603	77.78806173										0	0	0	-1555.893615	0.01794847213	287.847994859836	
1553.333615	12	10	78	0.02745717436	0.02680601013	5.471647265	5.000481535	89.5278712	12.1798198	10.1377089	77.68247131										0	0	0	-1553.333615	0.02680601013	290.261704030097	
1550.773615	12	10	78	0.03644828113	0.03558836722	5.496467978	5.044012164	89.45951986	12.23999144	10.18288439	77.57712417										0	0	0	-1550.773615	0.03558836722	292.724603275426	
