T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1624.978374	13	7	80	0	0	5.766078289	3.038476755	91.19544496	13	7	80										-0.0003043497413	-0.0001666699454	0.0004710196867	-1624.978374	0	237.366719238412	
1624.958374	13	7	80	8.626696698E-05	8.420276697E-05	5.76636876	3.038705887	91.19492535	13.00060871	7.000333332	79.99905796										0	0	0	-1624.958374	8.420276697E-05	237.677052354212	
1624.938374	13	7	80	0.0001724212595	0.0001682957343	5.766659214	3.038935027	91.19440576	13.00121738	7.000666655	79.99811596										0	0	0	-1624.938374	0.0001682957343	237.795039984993	
1624.898374	13	7	80	0.0003448097258	0.0003365601754	5.767240103	3.039393321	91.19336658	13.00243473	7.001333243	79.99623202										0	0	0	-1624.898374	0.0003365601754	237.762485255169	
1624.818374	13	7	80	0.000689404342	0.0006729132475	5.768401775	3.040309979	91.19128825	13.00486932	7.002666214	79.99246446										0	0	0	-1624.818374	0.0006729132475	237.879877919801	
1624.658374	13	7	80	0.001378284489	0.001345326278	5.770724692	3.04214357	91.18713174	13.00973807	7.005331351	79.98493058										0	0	0	-1624.658374	0.001345326278	238.037489399609	
1624.338374	13	7	80	0.002754475193	0.002688654559	5.77536882	3.045811857	91.17881932	13.01947384	7.010658386	79.96986777										0	0	0	-1624.338374	0.002688654559	238.391412316589	
1623.698374	13	7	80	0.005500599626	0.005369340556	5.784650256	3.053152849	91.1621969	13.03893856	7.021299486	79.93976196										0	0	0	-1623.698374	0.005369340556	239.099547530891	
1622.418374	13	7	80	0.01096799027	0.01070699324	5.803185898	3.067852505	91.1289616	13.07784117	7.042529639	79.87962919										0	0	0	-1622.418374	0.01070699324	240.724369234321	
1619.858374	13	7	80	0.02177725297	0.02126191766	5.840147383	3.097322925	91.06252969	13.15554015	7.08478149	79.75967836										0	0	0	-1619.858374	0.02126191766	244.038470329282	
1617.298374	13	7	80	0.03245251363	0.03168885333	5.876964814	3.126887723	90.99614746	13.23310861	7.126751562	79.64013983										0	0	0	-1617.298374	0.03168885333	247.095767677125	
