T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1717.886877	9	6	85	0	0	3.903263774	2.321344935	93.77539129	9	6	85										-0.0003096880266	-0.0002235221624	0.000533210189	-1717.886877	0	164.413147043998	
1717.866877	9	6	85	0.00012381779	0.0001215834717	3.903567159	2.321576227	93.77485661	9.000619392	6.000447029	84.99893358										0	0	0	-1717.866877	0.0001215834717	164.578939139075	
1717.846877	9	6	85	0.0002475107047	0.0002430445869	3.903870506	2.321807529	93.77432196	9.001238721	6.000894064	84.99786721										0	0	0	-1717.846877	0.0002430445869	164.649460655249	
1717.806877	9	6	85	0.000494951142	0.0004860212361	3.904477197	2.322270138	93.77325267	9.002477365	6.001788058	84.99573458										0	0	0	-1717.806877	0.0004860212361	164.660782960856	
1717.726877	9	6	85	0.0009895052799	0.0009716568743	3.905690489	2.323195407	93.7711141	9.004954435	6.003575827	84.99146974										0	0	0	-1717.726877	0.0009716568743	164.772151123431	
1717.566877	9	6	85	0.001977888224	0.001942228628	3.908116699	2.325046165	93.76683714	9.009907647	6.007150528	84.98294183										0	0	0	-1717.566877	0.001942228628	164.943460625395	
1717.246877	9	6	85	0.003951295622	0.003880125042	3.912967638	2.328748551	93.75828381	9.019810407	6.014296552	84.96589304										0	0	0	-1717.246877	0.003880125042	165.312154833399	
1716.606877	9	6	85	0.007884736771	0.007742988039	3.922663593	2.336156797	93.74117961	9.039601337	6.028575074	84.93182359										0	0	0	-1716.606877	0.007742988039	166.165417414679	
1715.326877	9	6	85	0.01568267876	0.01540181575	3.942029995	2.350988324	93.70698168	9.079120777	6.057080743	84.86379848										0	0	0	-1715.326877	0.01540181575	167.930752824055	
1712.766877	9	6	85	0.03105566559	0.03050374015	3.980666991	2.380708013	93.638625	9.157927615	6.113876996	84.72819539										0	0	0	-1712.766877	0.03050374015	171.185090846995	
1710.206877	9	6	85	0.04613006824	0.04531655031	4.019176173	2.410503783	93.57032004	9.236429676	6.170386236	84.59318409										0	0	0	-1710.206877	0.04531655031	174.502132409504	
1707.646877	9	6	85	0.06091562704	0.05984968607	4.057558853	2.440375418	93.50206573	9.31463611	6.226605999	84.45875789										0	0	0	-1707.646877	0.05984968607	177.834192380126	
1705.086877	9	6	85	0.07542197663	0.07411248929	4.095816434	2.470322657	93.43386091	9.392556199	6.282533693	84.32491011										0	0	0	-1705.086877	0.07411248929	181.17874078177	
1702.526877	9	6	85	0.08965834348	0.08811390639	4.133950365	2.500345204	93.36570443	9.470199317	6.33816664	84.19163404										0	0	0	-1702.526877	0.08811390639	184.535005050075	
1699.966877	9	6	85	0.1036335669	0.1018625088	4.171962133	2.53044273	93.29759514	9.547574931	6.393502077	84.05892299										0	0	0	-1699.966877	0.1018625088	187.902212633907	
1697.406877	9	6	85	0.1173561193	0.1153665123	4.209853275	2.56061487	93.22953185	9.624692605	6.448537156	83.92677024										0	0	0	-1697.406877	0.1153665123	191.279586651751	
