T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1763.719508	1	10	89	0	0	0.444292827	3.858464291	95.69724288	1	10	89										-4.23460227E-05	-0.0004679978045	0.0005103438272	-1763.719508	0	131.120538261036	
1763.699508	1	10	89	0.0001540356175	0.0001524647831	0.4443370129	3.858948503	95.69671448	1.000084696	10.00093599	88.99897932										0	0	0	-1763.699508	0.0001524647831	131.235129629352	
1763.679508	1	10	89	0.0003079366042	0.0003047965537	0.4443811933	3.85943273	95.69618608	1.000169379	10.00187194	88.99795868										0	0	0	-1763.679508	0.0003047965537	131.287469220923	
1763.639508	1	10	89	0.0006157723459	0.0006094942551	0.4444695556	3.860401231	95.69512921	1.000338746	10.00374374	88.99591751										0	0	0	-1763.639508	0.0006094942551	131.30898503884	
1763.559508	1	10	89	0.001231000595	0.001218453885	0.4446462697	3.862338419	95.69301531	1.000677447	10.00748694	88.99183561										0	0	0	-1763.559508	0.001218453885	131.409166077181	
1763.399508	1	10	89	0.002460391106	0.002435329792	0.4449996488	3.866213546	95.68878681	1.001354704	10.01497169	88.9836736										0	0	0	-1763.399508	0.002435329792	131.569467337099	
1763.079508	1	10	89	0.004914358523	0.004864364078	0.4457062164	3.873966798	95.68032699	1.002708647	10.02993465	88.9673567										0	0	0	-1763.079508	0.004864364078	131.910219029901	
1762.439508	1	10	89	0.009803156379	0.009703678278	0.4471185934	3.889485319	95.66339609	1.005414276	10.0598344	88.93475132										0	0	0	-1762.439508	0.009703678278	132.713792409309	
1761.159508	1	10	89	0.01947892696	0.01928225792	0.4499396122	3.920571036	95.62948935	1.010814995	10.11953054	88.86965446										0	0	0	-1761.159508	0.01928225792	134.378963970852	
1758.599508	1	10	89	0.03851152824	0.03812664397	0.4555691588	3.982937355	95.56149349	1.021580482	10.23850839	88.73991113										0	0	0	-1758.599508	0.03812664397	137.403505223971	
1756.039508	1	10	89	0.05711907093	0.05655409828	0.4611820813	4.045566568	95.49325135	1.03229938	10.35693822	88.6107624										0	0	0	-1756.039508	0.05655409828	140.476609979186	
1753.479508	1	10	89	0.07531994354	0.07458271831	0.4667789908	4.108462027	95.42475898	1.042974575	10.47482477	88.48220066										0	0	0	-1753.479508	0.07458271831	143.545921201916	
1750.919508	1	10	89	0.09313218892	0.09223026656	0.4723605367	4.171627072	95.35601239	1.053609033	10.5921726	88.35421837										0	0	0	-1750.919508	0.09223026656	146.607063959174	
1748.359508	1	10	89	0.1105729244	0.1095135959	0.4779273965	4.235065044	95.28700756	1.06420577	10.70898621	88.22680802										0	0	0	-1748.359508	0.1095135959	149.657909445381	
1745.799508	1	10	89	0.1276584017	0.1264487088	0.4834802761	4.298779279	95.21774045	1.074767857	10.82527002	88.09996213										0	0	0	-1745.799508	0.1264487088	152.696322484174	
