T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1746.480958	10	4	86	0	0	4.22730337	1.478847175	94.29384945	10	4	86										-0.0004121687804	-0.0001800095251	0.0005921783055	-1746.480958	0	139.938763920153	
1746.460958	10	4	86	0.0001454828636	0.0001428564471	4.227692994	1.47901473	94.29329228	10.00082435	4.000360005	85.99881564										0	0	0	-1746.460958	0.0001428564471	140.062599773417	
1746.440958	10	4	86	0.0002908368595	0.0002855866997	4.228082591	1.479182296	94.29273511	10.00164863	4.000720021	85.99763135										0	0	0	-1746.440958	0.0002855866997	140.119439653384	
1746.400958	10	4	86	0.0005815750617	0.000571077911	4.228861775	1.479517429	94.2916208	10.00329714	4.001439992	85.99526287										0	0	0	-1746.400958	0.000571077911	140.143692831124	
1746.320958	10	4	86	0.001162620688	0.00114164149	4.230420034	1.480187726	94.28939224	10.00659383	4.002879772	85.99052639										0	0	0	-1746.320958	0.00114164149	140.253697137941	
1746.160958	10	4	86	0.002323665828	0.002281758044	4.2335361	1.481528464	94.28493544	10.01318582	4.005758733	85.98105545										0	0	0	-1746.160958	0.002281758044	140.430429848932	
1745.840958	10	4	86	0.004641042727	0.004557429215	4.239766433	1.484210502	94.27602306	10.02636426	4.011514218	85.96212152										0	0	0	-1745.840958	0.004557429215	140.806095923138	
1745.200958	10	4	86	0.009257036636	0.009090614708	4.252219922	1.489576824	94.25820325	10.05269906	4.023015424	85.92428552										0	0	0	-1745.200958	0.009090614708	141.677630762314	
1743.920958	10	4	86	0.01839222148	0.01806296865	4.277095727	1.500319845	94.22258443	10.10527467	4.045982437	85.84874289										0	0	0	-1743.920958	0.01806296865	143.483503654998	
1741.360958	10	4	86	0.03635094946	0.03570573944	4.32673058	1.521842949	94.15142647	10.2100724	4.091762435	85.69816517										0	0	0	-1741.360958	0.03570573944	146.818680342473	
1738.800958	10	4	86	0.0538936288	0.05294523841	4.376209105	1.543415973	94.08037492	10.31440226	4.137337283	85.54826046										0	0	0	-1738.800958	0.05294523841	150.227969172415	
1736.240958	10	4	86	0.07103539602	0.06979613422	4.425532327	1.565038446	94.00942923	10.41827323	4.182704406	85.39902237										0	0	0	-1736.240958	0.06979613422	153.664978675645	
1733.680958	10	4	86	0.08779115417	0.08627287627	4.474701403	1.586709849	93.93858875	10.52169444	4.227861101	85.25044446										0	0	0	-1733.680958	0.08627287627	157.126971851492	
1731.120958	10	4	86	0.104175086	0.1023892158	4.52371754	1.608429632	93.86785283	10.6246751	4.272804595	85.1025203										0	0	0	-1731.120958	0.1023892158	160.613314599589	
1728.560958	10	4	86	0.1202006964	0.1181582469	4.572582001	1.630197222	93.79722078	10.72722451	4.317532054	84.95524344										0	0	0	-1728.560958	0.1181582469	164.123369548598	
1726.000958	10	4	86	0.1358808526	0.1335924458	4.621296099	1.652012015	93.72669189	10.82935201	4.362040577	84.80860742										0	0	0	-1726.000958	0.1335924458	167.656495947094	
