T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1667.958447	14	0	86	0.6199259979	0.6123344812	9.144705125	0	90.85529488	21.66915438	0	78.33084562							0		0	-1667.958447	0.6123344812	280.633918350239	
1665.398447	14	0	86	0.6289567703	0.6213784312	9.223677563	0	90.77632244	21.83871328	0	78.16128672							0		0	-1665.398447	0.6213784312	285.5505482314	
1662.838447	14	0	86	0.637827365	0.6302674341	9.302478878	0	90.69752112	22.00767086	0	77.99232914							0		0	-1662.838447	0.6302674341	290.501893405008	
1660.278447	14	0	86	0.6465421264	0.6390056797	9.381109137	0	90.61889086	22.17602764	0	77.82397236							0		0	-1660.278447	0.6390056797	295.487571120216	
1657.718447	14	0	86	0.6551052475	0.647597212	9.459568445	0	90.54043156	22.34378416	0	77.65621584							0		0	-1657.718447	0.647597212	300.507186394212	
1655.158447	14	0	86	0.6635207761	0.6560459353	9.537856939	0	90.46214306	22.51094098	0	77.48905902							0		0	-1655.158447	0.6560459353	305.560338284604	
1652.598447	14	0	86	0.6717926217	0.6643556203	9.615974794	0	90.38402521	22.67749866	0	77.32250134							0		0	-1652.598447	0.6643556203	310.646602444643	
1650.038447	14	0	86	0.6799245614	0.6725299105	9.693922217	0	90.30607778	22.84345781	0	77.15654219							0		0	-1650.038447	0.6725299105	315.765547487457	
1647.478447	14	0	86	0.6879202454	0.6805723268	9.771699447	0	90.22830055	23.00881905	0	76.99118095							0		0	-1647.478447	0.6805723268	320.916729981847	
1644.918447	14	0	86	0.6957832025	0.6884862735	9.849306759	0	90.15069324	23.17358303	0	76.82641697							0		0	-1644.918447	0.6884862735	326.099687053909	
1642.358447	14	0	86	0.7035168454	0.6962750428	9.926744458	0	90.07325554	23.3377504	0	76.6622496							0		0	-1642.358447	0.6962750428	331.313948571078	
1639.798447	14	0	86	0.7111244752	0.7039418196	10.00401288	0	89.99598712	23.50132186	0	76.49867814							0		0	-1639.798447	0.7039418196	336.559025408518	
1637.238447	14	0	86	0.7186092864	0.7114896861	10.0811124	0	89.9188876	23.66429811	0	76.33570189							0		0	-1637.238447	0.7114896861	341.83441415177	
1634.678447	14	0	86	0.7259743711	0.7189216259	10.1580434	0	89.8419566	23.82667991	0	76.17332009							0		0	-1634.678447	0.7189216259	347.139600584003	
1632.118447	14	0	86	0.7332227233	0.726240528	10.23480633	0	89.76519367	23.98846799	0	76.01153201							0		0	-1632.118447	0.726240528	352.474055072991	
1629.558447	14	0	86	0.7403572426	0.7334491907	10.31140164	0	89.68859836	24.14966315	0	75.85033685							0		0	-1629.558447	0.7334491907	357.837232815673	
1626.998447	14	0	86	0.7473807383	0.7405503252	10.38782982	0	89.61217018	24.31026619	0	75.68973381							0		0	-1626.998447	0.7405503252	363.228571776108	
1624.438447	14	0	86	0.7542959328	0.7475465592	10.46409138	0	89.53590862	24.47027794	0	75.52972206							0		0	-1624.438447	0.7475465592	368.64749952089	
1621.878447	14	0	86	0.761105465	0.7544404399	10.54018687	0	89.45981313	24.62969926	0	75.37030074							0		0	-1621.878447	0.7544404399	374.093426822169	
1619.318447	14	0	86	0.7678118938	0.7612344375	10.61611685	0	89.38388315	24.78853102	0	75.21146898							0		0	-1619.318447	0.7612344375	379.565745321082	
1616.758447	14	0	86	0.7744177009	0.767930948	10.69188194	0	89.30811806	24.94677413	0	75.05322587							0		0	-1616.758447	0.767930948	385.063841156719	
1614.198447	14	0	86	0.7809252938	0.7745322959	10.76748276	0	89.23251724	25.10442952	0	74.89557048							0		0	-1614.198447	0.7745322959	390.587078857835	
1611.638447	14	0	86	0.7873370091	0.7810407373	10.84291995	0	89.15708005	25.26149814	0	74.73850186							0		0	-1611.638447	0.7810407373	396.134802574805	
1609.078447	14	0	86	0.7936551143	0.7874584623	10.91819419	0	89.08180581	25.41798096	0	74.58201904							0		0	-1609.078447	0.7874584623	401.706352304191	
1606.518447	14	0	86	0.7998818113	0.7937875973	10.99330618	0	89.00669382	25.57387899	0	74.42612101							0		0	-1606.518447	0.7937875973	407.301044514198	
1603.958447	14	0	86	0.8060192381	0.8000302078	11.06825666	0	88.93174334	25.72919325	0	74.27080675							0		0	-1603.958447	0.8000302078	412.91818853968	
1601.398447	14	0	86	0.8120694718	0.8061883	11.14304637	0	88.85695363	25.8839248	0	74.1160752							0		0	-1601.398447	0.8061883	418.557074875286	
1598.838447	14	0	86	0.8180345302	0.8122638237	11.21767609	0	88.78232391	26.0380747	0	73.9619253							0		0	-1598.838447	0.8122638237	424.216966659539	
1596.278447	14	0	86	0.8239163745	0.818258674	11.2921466	0	88.7078534	26.19164405	0	73.80835595							0		0	-1596.278447	0.818258674	429.89712976312	
1593.718447	14	0	86	0.8297169109	0.8241746931	11.36645874	0	88.63354126	26.34463398	0	73.65536602							0		0	-1593.718447	0.8241746931	435.596809986744	
1591.158447	14	0	86	0.8354379929	0.8300136725	11.44061334	0	88.55938666	26.49704564	0	73.50295436							0		0	-1591.158447	0.8300136725	441.315230750265	
1588.598447	14	0	86	0.841081423	0.8357773547	11.51461128	0	88.48538872	26.64888019	0	73.35111981							0		0	-1588.598447	0.8357773547	447.051612995784	
1586.038447	14	0	86	0.8466489544	0.8414674347	11.58845342	0	88.41154658	26.80013883	0	73.19986117							0		0	-1586.038447	0.8414674347	452.805145853692	
1583.478447	14	0	86	0.8521422931	0.8470855623	11.66214068	0	88.33785932	26.95082278	0	73.04917722							0		0	-1583.478447	0.8470855623	458.575018225862	
1580.918447	14	0	86	0.8575630991	0.8526333427	11.73567398	0	88.26432602	27.10093327	0	72.89906673							0		0	-1580.918447	0.8526333427	464.36040281558	
1578.358447	14	0	86	0.862912988	0.858112339	11.80905428	0	88.19094572	27.25047158	0	72.74952842							0		0	-1578.358447	0.858112339	470.160445744056	
1575.798447	14	0	86	0.868193533	0.863524073	11.88228253	0	88.11771747	27.39943899	0	72.60056101							0		0	-1575.798447	0.863524073	475.974292220941	
1573.238447	14	0	86	0.8734062659	0.8688700269	11.95535972	0	88.04464028	27.54783682	0	72.45216318							0		0	-1573.238447	0.8688700269	481.801066586666	
1570.678447	14	0	86	0.8785526783	0.8741516445	12.02828686	0	87.97171314	27.69566639	0	72.30433361							0		0	-1570.678447	0.8741516445	487.639879589827	
1568.118447	14	0	86	0.8836342238	0.8793703326	12.10106495	0	87.89893505	27.84292907	0	72.15707093							0		0	-1568.118447	0.8793703326	493.489833807237	
1565.558447	14	0	86	0.8886523182	0.884527462	12.17369506	0	87.82630494	27.98962622	0	72.01037378							0		0	-1565.558447	0.884527462	499.35001369755	
1562.998447	14	0	86	0.8936083415	0.889624369	12.24617822	0	87.75382178	28.13575925	0	71.86424075							0		0	-1562.998447	0.889624369	505.219486751523	
1560.438447	14	0	86	0.8985036387	0.8946623563	12.31851551	0	87.68148449	28.28132959	0	71.71867041							0		0	-1560.438447	0.8946623563	511.097307630128	
1557.878447	14	0	86	0.9033395212	0.8996426943	12.39070803	0	87.60929197	28.42633867	0	71.57366133							0		0	-1557.878447	0.8996426943	516.982520237406	
1555.318447	14	0	86	0.9081172675	0.9045666219	12.46275688	0	87.53724312	28.57078796	0	71.42921204							0		0	-1555.318447	0.9045666219	522.874168954562	
1552.758447	14	0	86	0.9128381247	0.9094353475	12.53466318	0	87.46533682	28.71467895	0	71.28532105							0		0	-1552.758447	0.9094353475	528.771263075573	
1550.198447	14	0	86	0.9175033092	0.9142500504	12.60642807	0	87.39357193	28.85801313	0	71.14198687							0		0	-1550.198447	0.9142500504	534.67280547955	
1547.638447	14	0	86	0.9221140076	0.9190118812	12.67805271	0	87.32194729	29.00079203	0	70.99920797							0		0	-1547.638447	0.9190118812	540.57781028424	
1545.078447	14	0	86	0.9266713781	0.9237219628	12.74953825	0	87.25046175	29.1430172	0	70.8569828							0		0	-1545.078447	0.9237219628	546.485243657003	
1542.518447	14	0	86	0.9311765508	0.9283813918	12.82088588	0	87.17911412	29.28469021	0	70.71530979							0		0	-1542.518447	0.9283813918	552.394084126082	
1539.958447	14	0	86	0.9356306288	0.9329912384	12.89209679	0	87.10790321	29.42581263	0	70.57418737							0		0	-1539.958447	0.9329912384	558.303305339323	
1537.398447	14	0	86	0.9400346894	0.937552548	12.9631722	0	87.0368278	29.56638607	0	70.43361393							0		0	-1537.398447	0.937552548	564.211846072098	
1534.838447	14	0	86	0.9443897842	0.9420663416	13.03411333	0	86.96588667	29.70641215	0	70.29358785							0		0	-1534.838447	0.9420663416	570.118652890625	
1532.278447	14	0	86	0.9486969403	0.9465336166	13.1049214	0	86.8950786	29.8458925	0	70.1541075							0		0	-1532.278447	0.9465336166	576.0226601638	
1529.718447	14	0	86	0.9529571612	0.9509553475	13.17559767	0	86.82440233	29.98482878	0	70.01517122							0		0	-1529.718447	0.9509553475	581.92278640631	
1527.158447	14	0	86	0.957171427	0.9553324867	13.24614339	0	86.75385661	30.12322267	0	69.87677733							0		0	-1527.158447	0.9553324867	587.817951530688	
1524.598447	14	0	86	0.9613406954	0.9596659649	13.31655984	0	86.68344016	30.26107585	0	69.73892415							0		0	-1524.598447	0.9596659649	593.707073883561	
1522.038447	14	0	86	0.9654659026	0.9639566919	13.3868483	0	86.6131517	30.39839003	0	69.60160997							0		0	-1522.038447	0.9639566919	599.589033414285	
1519.478447	14	0	86	0.9695479632	0.9682055575	13.45701005	0	86.54298995	30.53516693	0	69.46483307							0		0	-1519.478447	0.9682055575	605.462724557874	
1516.918447	14	0	86	0.9735877718	0.9724134315	13.5270464	0	86.4729536	30.67140828	0	69.32859172							0		0	-1516.918447	0.9724134315	611.327053260201	
1514.358447	14	0	86	0.9775862027	0.9765811646	13.59695867	0	86.40304133	30.80711585	0	69.19288415							0		0	-1514.358447	0.9765811646	617.180878147684	
1511.798447	14	0	86	0.9815441109	0.9807095892	13.66674817	0	86.33325183	30.94229139	0	69.05770861							0		0	-1511.798447	0.9807095892	623.023065542924	
1509.238447	14	0	86	0.9854623329	0.9847995195	13.73641624	0	86.26358376	31.07693668	0	68.92306332							0		0	-1509.238447	0.9847995195	628.852510016486	
1506.678447	14	0	86	0.9893416865	0.988851752	13.80596422	0	86.19403578	31.21105353	0	68.78894647							0		0	-1506.678447	0.988851752	634.668072332606	
1504.118447	14	0	86	0.9931829722	0.9928670664	13.87539347	0	86.12460653	31.34464373	0	68.65535627							0		0	-1504.118447	0.9928670664	640.468591912477	
1501.558447	14	0	86	0.9969869729	0.9968462259	13.94470533	0	86.05529467	31.47770911	0	68.52229089							0		0	-1501.558447	0.9968462259	645.750151396849	
1500.278447	14	0	86	0.9988774109	0.9988247631	13.97931782	0	86.02068218	31.5440458	0	68.4559542							0		0	-1500.278447	0.9988247631	649.638012826417	
1499.638447	14	0	86	0.999816522	0.9998079002	13.99661305	0	86.00338695	31.57716491	0	68.42283509							0		0	-1499.638447	0.9998079002	652.966950450616	
1499.558447	14	0	86	0.9999334972	0.9999303714	13.99877452	0	86.00122548	31.58130248	0	68.41869752							0		0	-1499.558447	0.9999303714	651.886817461551	
1499.518447	14	0	86	0.9999921629	0.9999917945	13.99985514	0	86.00014486	31.58337094	0	68.41662906							0		0	-1499.518447	0.9999917945	2226.89548052009	
1499.498447	14	0	86	1	1	13.99999996	0	86.00000004													-1499.498447	1	2437.38955577619	
1499.488447	14	0	86	1	1	13.99999999	0	86.00000001													-1499.488447	1	NaN	
1499.468447	14	0	86	1	1	14	0	86													-1499.468447	1	NaN	
1499.428447	14	0	86	1	1	14	0	86													-1499.428447	1	NaN	
1499.348447	14	0	86	1	1	14	0	86													-1499.348447	1	NaN	
1499.188447	14	0	86	1	1	14	0	86													-1499.188447	1	NaN	
1498.868447	14	0	86	1	1	14	0	86													-1498.868447	1	NaN	
1498.228447	14	0	86	1	1	14	0	86													-1498.228447	1	NaN	
1496.948447	14	0	86	1	1	14	0	86													-1496.948447	1	NaN	
1494.388447	14	0	86	1	1	13.99999999	0	86.00000001													-1494.388447	1	NaN	
1491.828447	14	0	86	1	1	13.99999998	0	86.00000002													-1491.828447	1	NaN	
1489.268447	14	0	86	1	1	13.99999998	0	86.00000002													-1489.268447	1	NaN	
1486.708447	14	0	86	1	1	13.99999998	0	86.00000002													-1486.708447	1	NaN	
1484.148447	14	0	86	1	1	13.99999998	0	86.00000002													-1484.148447	1	NaN	
1481.588447	14	0	86	1	1	13.99999998	0	86.00000002													-1481.588447	1	NaN	
1479.028447	14	0	86	1	1	13.99999998	0	86.00000002													-1479.028447	1	NaN	
1476.468447	14	0	86	1	1	13.99999998	0	86.00000002													-1476.468447	1	NaN	
1473.908447	14	0	86	1	1	13.99999998	0	86.00000002													-1473.908447	1	NaN	
1471.348447	14	0	86	1	1	13.99999998	0	86.00000002													-1471.348447	1	NaN	
1468.788447	14	0	86	1	1	13.99999998	0	86.00000002													-1468.788447	1	NaN	
1466.228447	14	0	86	1	1	13.99999998	0	86.00000002													-1466.228447	1	NaN	
1463.668447	14	0	86	1	1	13.99999998	0	86.00000002													-1463.668447	1	NaN	
1461.108447	14	0	86	1	1	13.99999998	0	86.00000002													-1461.108447	1	NaN	
1458.548447	14	0	86	1	1	13.99999998	0	86.00000002													-1458.548447	1	NaN	
1455.988447	14	0	86	1	1	13.99999998	0	86.00000002													-1455.988447	1	NaN	
1453.428447	14	0	86	1	1	13.99999998	0	86.00000002													-1453.428447	1	NaN	
1450.868447	14	0	86	1	1	13.99999998	0	86.00000002													-1450.868447	1	NaN	
1448.308447	14	0	86	1	1	13.99999998	0	86.00000002													-1448.308447	1	NaN	
1445.748447	14	0	86	1	1	13.99999998	0	86.00000002													-1445.748447	1	NaN	
1443.188447	14	0	86	1	1	13.99999998	0	86.00000002													-1443.188447	1	NaN	
1440.628447	14	0	86	1	1	13.99999998	0	86.00000002													-1440.628447	1	NaN	
1438.068447	14	0	86	1	1	13.99999998	0	86.00000002													-1438.068447	1	NaN	
1435.508447	14	0	86	1	1	13.99999998	0	86.00000002													-1435.508447	1	NaN	
1432.948447	14	0	86	1	1	13.99999998	0	86.00000002													-1432.948447	1	NaN	
1430.388447	14	0	86	1	1	13.99999998	0	86.00000002													-1430.388447	1	NaN	
1427.828447	14	0	86	1	1	13.99999998	0	86.00000002													-1427.828447	1	NaN	
1425.268447	14	0	86	1	1	13.99999998	0	86.00000002													-1425.268447	1	NaN	
1422.708447	14	0	86	1	1	13.99999998	0	86.00000002													-1422.708447	1	NaN	
1420.148447	14	0	86	1	1	13.99999998	0	86.00000002													-1420.148447	1	NaN	
1417.588447	14	0	86	1	1	13.99999998	0	86.00000002													-1417.588447	1	NaN	
1415.028447	14	0	86	1	1	13.99999998	0	86.00000002													-1415.028447	1	NaN	
1412.468447	14	0	86	1	1	13.99999998	0	86.00000002													-1412.468447	1	NaN	
1409.908447	14	0	86	1	1	13.99999998	0	86.00000002													-1409.908447	1	NaN	
1407.348447	14	0	86	1	1	13.99999998	0	86.00000002													-1407.348447	1	NaN	
1404.788447	14	0	86	1	1	13.99999998	0	86.00000002													-1404.788447	1	NaN	
1402.228447	14	0	86	1	1	13.99999998	0	86.00000002													-1402.228447	1	NaN	
1399.668447	14	0	86	1	1	13.99999998	0	86.00000002													-1399.668447	1	NaN	
1397.108447	14	0	86	1	1	13.99999998	0	86.00000002													-1397.108447	1	NaN	
1394.548447	14	0	86	1	1	13.99999998	0	86.00000002													-1394.548447	1	NaN	
1391.988447	14	0	86	1	1	13.99999998	0	86.00000002													-1391.988447	1	NaN	
1389.428447	14	0	86	1	1	13.99999998	0	86.00000002													-1389.428447	1	NaN	
1386.868447	14	0	86	1	1	13.99999998	0	86.00000002													-1386.868447	1	NaN	
1384.308447	14	0	86	1	1	13.99999998	0	86.00000002													-1384.308447	1	NaN	
1381.748447	14	0	86	1	1	13.99999998	0	86.00000002													-1381.748447	1	NaN	
1379.188447	14	0	86	1	1	13.99999998	0	86.00000002													-1379.188447	1	NaN	
1376.628447	14	0	86	1	1	13.99999998	0	86.00000002													-1376.628447	1	NaN	
1374.068447	14	0	86	1	1	13.99999998	0	86.00000002													-1374.068447	1	NaN	
1371.508447	14	0	86	1	1	13.99999998	0	86.00000002													-1371.508447	1	NaN	
1368.948447	14	0	86	1	1	13.99999998	0	86.00000002													-1368.948447	1	NaN	
1366.388447	14	0	86	1	1	13.99999998	0	86.00000002													-1366.388447	1	NaN	
1363.828447	14	0	86	1	1	13.99999998	0	86.00000002													-1363.828447	1	NaN	
1361.268447	14	0	86	1	1	13.99999998	0	86.00000002													-1361.268447	1	NaN	
1358.708447	14	0	86	1	1	13.99999998	0	86.00000002													-1358.708447	1	NaN	
1356.148447	14	0	86	1	1	13.99999998	0	86.00000002													-1356.148447	1	NaN	
1353.588447	14	0	86	1	1	13.99999998	0	86.00000002													-1353.588447	1	NaN	
1351.028447	14	0	86	1	1	13.99999998	0	86.00000002													-1351.028447	1	NaN	
1348.468447	14	0	86	1	1	13.99999998	0	86.00000002													-1348.468447	1	NaN	
1345.908447	14	0	86	1	1	13.99999998	0	86.00000002													-1345.908447	1	NaN	
1343.348447	14	0	86	1	1	13.99999998	0	86.00000002													-1343.348447	1	NaN	
1340.788447	14	0	86	1	1	13.99999998	0	86.00000002													-1340.788447	1	NaN	
1338.228447	14	0	86	1	1	13.99999998	0	86.00000002													-1338.228447	1	NaN	
1335.668447	14	0	86	1	1	13.99999998	0	86.00000002													-1335.668447	1	NaN	
1333.108447	14	0	86	1	1	13.99999998	0	86.00000002													-1333.108447	1	NaN	
1330.548447	14	0	86	1	1	13.99999998	0	86.00000002													-1330.548447	1	NaN	
1327.988447	14	0	86	1	1	13.99999998	0	86.00000002													-1327.988447	1	NaN	
1325.428447	14	0	86	1	1	13.99999998	0	86.00000002													-1325.428447	1	NaN	
1322.868447	14	0	86	1	1	13.99999998	0	86.00000002													-1322.868447	1	NaN	
1320.308447	14	0	86	1	1	13.99999998	0	86.00000002													-1320.308447	1	NaN	
1317.748447	14	0	86	1	1	13.99999998	0	86.00000002													-1317.748447	1	NaN	
1315.188447	14	0	86	1	1	13.99999998	0	86.00000002													-1315.188447	1	NaN	
1312.628447	14	0	86	1	1	13.99999998	0	86.00000002													-1312.628447	1	NaN	
1310.068447	14	0	86	1	1	13.99999998	0	86.00000002													-1310.068447	1	NaN	
1307.508447	14	0	86	1	1	13.99999998	0	86.00000002													-1307.508447	1	NaN	
1304.948447	14	0	86	1	1	13.99999998	0	86.00000002													-1304.948447	1	NaN	
1302.388447	14	0	86	1	1	13.99999998	0	86.00000002													-1302.388447	1	NaN	
1299.828447	14	0	86	1	1	13.99999998	0	86.00000002													-1299.828447	1	NaN	
1297.268447	14	0	86	1	1	13.99999998	0	86.00000002													-1297.268447	1	NaN	
1294.708447	14	0	86	1	1	13.99999998	0	86.00000002													-1294.708447	1	NaN	
1292.148447	14	0	86	1	1	13.99999998	0	86.00000002													-1292.148447	1	NaN	
1289.588447	14	0	86	1	1	13.99999998	0	86.00000002													-1289.588447	1	NaN	
