T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1762.874179	13	0	87	0.2246085171	0.2207289028	6.098995301	0	93.9010047	14.9547235	0	85.0452765							0		0	-1762.874179	0.2207289028	134.404665641405	
1760.314179	13	0	87	0.2436813321	0.2395232259	6.183978796	0	93.8160212	15.14681554	0	84.85318446							0		0	-1760.314179	0.2395232259	138.090397171097	
1757.754179	13	0	87	0.2622394576	0.2578194409	6.268819201	0	93.7311808	15.33829473	0	84.66170527							0		0	-1757.754179	0.2578194409	141.821070685215	
1755.194179	13	0	87	0.2803037343	0.2756377032	6.353514847	0	93.64648515	15.52916145	0	84.47083855							0		0	-1755.194179	0.2756377032	145.596531062628	
1752.634179	13	0	87	0.2978938823	0.2929970838	6.438064123	0	93.56193588	15.71941603	0	84.28058397							0		0	-1752.634179	0.2929970838	149.416621226055	
1750.074179	13	0	87	0.3150285761	0.3099156422	6.522465475	0	93.47753452	15.90905879	0	84.09094121							0		0	-1750.074179	0.3099156422	153.281182554126	
1747.514179	13	0	87	0.3317255136	0.326410493	6.606717405	0	93.3932826	16.09809004	0	83.90190996							0		0	-1747.514179	0.326410493	157.190053692919	
1744.954179	13	0	87	0.3480014799	0.3424978679	6.690818469	0	93.30918153	16.28651007	0	83.71348993							0		0	-1744.954179	0.3424978679	161.143072923982	
1742.394179	13	0	87	0.3638724063	0.3581931718	6.774767282	0	93.22523272	16.47431916	0	83.52568084							0		0	-1742.394179	0.3581931718	165.140074840157	
1739.834179	13	0	87	0.3793534239	0.3735110362	6.858562509	0	93.14143749	16.66151758	0	83.33848242							0		0	-1739.834179	0.3735110362	169.180888813035	
1737.274179	13	0	87	0.3944589143	0.3884653673	6.942202872	0	93.05779713	16.84810558	0	83.15189442							0		0	-1737.274179	0.3884653673	173.265344824342	
1734.714179	13	0	87	0.4092025557	0.4030693906	7.025687145	0	92.97431286	17.03408343	0	82.96591657							0		0	-1734.714179	0.4030693906	177.393266326717	
1732.154179	13	0	87	0.4235973662	0.4173356933	7.109014155	0	92.89098584	17.21945135	0	82.78054865							0		0	-1732.154179	0.4173356933	181.564470970137	
1729.594179	13	0	87	0.4376557434	0.4312762624	7.192182782	0	92.80781722	17.4042096	0	82.5957904							0		0	-1729.594179	0.4312762624	185.778775418271	
1727.034179	13	0	87	0.4513895016	0.4449025204	7.275191958	0	92.72480804	17.58835841	0	82.41164159							0		0	-1727.034179	0.4449025204	190.035989366132	
1724.474179	13	0	87	0.4648099061	0.458225359	7.358040663	0	92.64195934	17.771898	0	82.228102							0		0	-1724.474179	0.458225359	194.335916747332	
1721.914179	13	0	87	0.4779277052	0.4712551697	7.44072793	0	92.55927207	17.95482863	0	82.04517137							0		0	-1721.914179	0.4712551697	198.678354098428	
1719.354179	13	0	87	0.4907531599	0.4840018731	7.523252843	0	92.47674716	18.13715052	0	81.86284948							0		0	-1719.354179	0.4840018731	203.063095321787	
1716.794179	13	0	87	0.5032960717	0.4964749448	7.605614533	0	92.39438547	18.3188639	0	81.6811361							0		0	-1716.794179	0.4964749448	207.489925888175	
1714.234179	13	0	87	0.5155658086	0.5086834415	7.68781218	0	92.31218782	18.49996901	0	81.50003099							0		0	-1714.234179	0.5086834415	211.958622701405	
1711.674179	13	0	87	0.5275713286	0.5206360235	7.769845014	0	92.23015499	18.68046611	0	81.31953389							0		0	-1711.674179	0.5206360235	216.468958329252	
1709.114179	13	0	87	0.5393212032	0.5323409769	7.851712309	0	92.14828769	18.86035543	0	81.13964457							0		0	-1709.114179	0.5323409769	221.020694630915	
1706.554179	13	0	87	0.5508236374	0.5438062339	7.93341339	0	92.06658661	19.03963724	0	80.96036276							0		0	-1706.554179	0.5438062339	225.613584977548	
1703.994179	13	0	87	0.56208649	0.5550393919	8.014947625	0	91.98505238	19.21831178	0	80.78168822							0		0	-1703.994179	0.5550393919	230.247377812913	
1701.434179	13	0	87	0.573117292	0.5660477309	8.096314429	0	91.90368557	19.39637934	0	80.60362066							0		0	-1701.434179	0.5660477309	234.921810447475	
1698.874179	13	0	87	0.5839232634	0.5768382308	8.177513263	0	91.82248674	19.57384019	0	80.42615981							0		0	-1698.874179	0.5768382308	239.636609387166	
1696.314179	13	0	87	0.5945113299	0.5874175866	8.258543632	0	91.74145637	19.75069462	0	80.24930538							0		0	-1696.314179	0.5874175866	244.39149450742	
1693.754179	13	0	87	0.6048881379	0.5977922232	8.339405083	0	91.66059492	19.92694294	0	80.07305706							0		0	-1693.754179	0.5977922232	249.18617264948	
1691.194179	13	0	87	0.6150600682	0.6079683093	8.420097208	0	91.57990279	20.10258545	0	79.89741455							0		0	-1691.194179	0.6079683093	254.020342668116	
1688.634179	13	0	87	0.6250332502	0.61795177	8.500619643	0	91.49938036	20.27762248	0	79.72237752							0		0	-1688.634179	0.61795177	258.893692159335	
1686.074179	13	0	87	0.6348135739	0.6277482993	8.580972063	0	91.41902794	20.45205438	0	79.54794562							0		0	-1686.074179	0.6277482993	263.805894834614	
1683.514179	13	0	87	0.6444067019	0.6373633714	8.661154187	0	91.33884581	20.62588149	0	79.37411851							0		0	-1683.514179	0.6373633714	268.756617921944	
1680.954179	13	0	87	0.6538180803	0.6468022512	8.741165775	0	91.25883423	20.79910419	0	79.20089581							0		0	-1680.954179	0.6468022512	273.745515027771	
1678.394179	13	0	87	0.6630529496	0.6560700048	8.821006625	0	91.17899338	20.97172285	0	79.02827715							0		0	-1678.394179	0.6560700048	278.772225895551	
1675.834179	13	0	87	0.6721163539	0.6651715088	8.900676576	0	91.09932342	21.14373789	0	78.85626211							0		0	-1675.834179	0.6651715088	283.836379391914	
1673.274179	13	0	87	0.6810131508	0.6741114594	8.980175507	0	91.01982449	21.31514972	0	78.68485028							0		0	-1673.274179	0.6741114594	288.937591246151	
1670.714179	13	0	87	0.6897480199	0.6828943808	9.059503335	0	90.94049666	21.48595877	0	78.51404123							0		0	-1670.714179	0.6828943808	294.075467148244	
1668.154179	13	0	87	0.698325471	0.6915246331	9.138660015	0	90.86133998	21.65616551	0	78.34383449							0		0	-1668.154179	0.6915246331	299.249595299665	
1665.594179	13	0	87	0.7067498521	0.7000064202	9.217645539	0	90.78235446	21.8257704	0	78.1742296							0		0	-1665.594179	0.7000064202	304.459554098146	
1663.034179	13	0	87	0.7150253564	0.7083437964	9.296459935	0	90.70354007	21.99477394	0	78.00522606							0		0	-1663.034179	0.7083437964	309.704903491333	
1660.474179	13	0	87	0.7231560297	0.7165406739	9.37510327	0	90.62489673	22.16317664	0	77.83682336							0		0	-1660.474179	0.7165406739	314.985194500874	
1657.914179	13	0	87	0.731145777	0.7246008282	9.453575643	0	90.54642436	22.33097903	0	77.66902097							0		0	-1657.914179	0.7246008282	320.299963194803	
1655.354179	13	0	87	0.7389983682	0.7325279051	9.531877192	0	90.46812281	22.49818168	0	77.50181832							0		0	-1655.354179	0.7325279051	325.648727368737	
1652.794179	13	0	87	0.7467174446	0.7403254257	9.610008087	0	90.38999191	22.66478515	0	77.33521485							0		0	-1652.794179	0.7403254257	331.030996018942	
1650.234179	13	0	87	0.7543065241	0.7479967922	9.687968533	0	90.31203147	22.83079004	0	77.16920996							0		0	-1650.234179	0.7479967922	336.446256124241	
1647.674179	13	0	87	0.761769007	0.755545293	9.765758766	0	90.23424123	22.99619698	0	77.00380302							0		0	-1647.674179	0.755545293	341.893988305328	
1645.114179	13	0	87	0.7691081803	0.7629741072	9.843379059	0	90.15662094	23.16100659	0	76.83899341							0		0	-1645.114179	0.7629741072	347.373652614961	
1642.554179	13	0	87	0.7763272231	0.7702863098	9.920829715	0	90.07917029	23.32521955	0	76.67478045							0		0	-1642.554179	0.7702863098	352.884689309317	
1639.994179	13	0	87	0.7834292108	0.7774848757	9.998111067	0	90.00188893	23.48883655	0	76.51116345							0		0	-1639.994179	0.7774848757	358.426533122019	
1637.434179	13	0	87	0.7904171195	0.7845726838	10.07522348	0	89.92477652	23.65185829	0	76.34814171							0		0	-1637.434179	0.7845726838	363.998595827735	
1634.874179	13	0	87	0.7972938302	0.7915525213	10.15216736	0	89.84783264	23.81428551	0	76.18571449							0		0	-1634.874179	0.7915525213	369.600276479104	
1632.314179	13	0	87	0.8040621323	0.798427087	10.22894312	0	89.77105688	23.97611896	0	76.02388104							0		0	-1632.314179	0.798427087	375.230958142902	
1629.754179	13	0	87	0.8107247279	0.8051989953	10.30555123	0	89.69444877	24.13735942	0	75.86264058							0		0	-1629.754179	0.8051989953	380.890004673677	
1627.194179	13	0	87	0.8172842347	0.8118707793	10.38199217	0	89.61800783	24.2980077	0	75.7019923							0		0	-1627.194179	0.8118707793	386.576769722703	
1624.634179	13	0	87	0.8237431896	0.8184448941	10.45826645	0	89.54173355	24.45806463	0	75.54193537							0		0	-1624.634179	0.8184448941	392.290585258712	
1622.074179	13	0	87	0.8301040521	0.82492372	10.53437461	0	89.46562539	24.61753106	0	75.38246894							0		0	-1622.074179	0.82492372	398.030763899023	
1619.514179	13	0	87	0.8363692068	0.8313095654	10.61031724	0	89.38968276	24.77640787	0	75.22359213							0		0	-1619.514179	0.8313095654	403.796611758921	
1616.954179	13	0	87	0.842540967	0.8376046693	10.68609491	0	89.31390509	24.93469596	0	75.06530404							0		0	-1616.954179	0.8376046693	409.587413596395	
1614.394179	13	0	87	0.8486215767	0.8438112044	10.76170826	0	89.23829174	25.09239625	0	74.90760375							0		0	-1614.394179	0.8438112044	415.402438494157	
1611.834179	13	0	87	0.8546132138	0.8499312792	10.83715794	0	89.16284206	25.2495097	0	74.7504903							0		0	-1611.834179	0.8499312792	421.240933229491	
1609.274179	13	0	87	0.8605179922	0.855966941	10.91244461	0	89.08755539	25.40603728	0	74.59396272							0		0	-1609.274179	0.855966941	427.102133475791	
1606.714179	13	0	87	0.8663379645	0.8619201775	10.98756899	0	89.01243101	25.56197998	0	74.43802002							0		0	-1606.714179	0.8619201775	432.985265172714	
1604.154179	13	0	87	0.8720751241	0.8677929195	11.06253179	0	88.93746821	25.71733884	0	74.28266116							0		0	-1604.154179	0.8677929195	438.889520789004	
1601.594179	13	0	87	0.8777314076	0.873587043	11.13733377	0	88.86266623	25.8721149	0	74.1278851							0		0	-1601.594179	0.873587043	444.814095876808	
1599.034179	13	0	87	0.8833086964	0.8793043707	11.21197568	0	88.78802432	26.02630923	0	73.97369077							0		0	-1599.034179	0.8793043707	450.758154801168	
1596.474179	13	0	87	0.8888088192	0.8849466748	11.28645835	0	88.71354165	26.17992293	0	73.82007707							0		0	-1596.474179	0.8849466748	456.720849613124	
1593.914179	13	0	87	0.8942335537	0.8905156779	11.36078256	0	88.63921744	26.33295712	0	73.66704288							0		0	-1593.914179	0.8905156779	462.7013224985	
1591.354179	13	0	87	0.8995846285	0.8960130555	11.43494918	0	88.56505082	26.48541295	0	73.51458705							0		0	-1591.354179	0.8960130555	468.698690439725	
1588.794179	13	0	87	0.9048637245	0.9014404372	11.50895906	0	88.49104094	26.63729159	0	73.36270841							0		0	-1588.794179	0.9014404372	474.71206621664	
1586.234179	13	0	87	0.9100724772	0.9067994085	11.58281308	0	88.41718692	26.78859422	0	73.21140578							0		0	-1586.234179	0.9067994085	480.740532002048	
1583.674179	13	0	87	0.9152124777	0.9120915125	11.65651215	0	88.34348785	26.93932206	0	73.06067794							0		0	-1583.674179	0.9120915125	486.78316911094	
1581.114179	13	0	87	0.9202852744	0.9173182509	11.7300572	0	88.2699428	27.08947636	0	72.91052364							0		0	-1581.114179	0.9173182509	492.839028093099	
1578.554179	13	0	87	0.9252923747	0.9224810862	11.80344916	0	88.19655084	27.23905837	0	72.76094163							0		0	-1578.554179	0.9224810862	498.907158875588	
1575.994179	13	0	87	0.9302352461	0.927581442	11.876689	0	88.123311	27.38806939	0	72.61193061							0		0	-1575.994179	0.927581442	504.986597342066	
1573.434179	13	0	87	0.9351153179	0.9326207053	11.9497777	0	88.0502223	27.53651071	0	72.46348929							0		0	-1573.434179	0.9326207053	511.07634415547	
1570.874179	13	0	87	0.9399339819	0.9376002272	12.02271628	0	87.97728372	27.68438369	0	72.31561631							0		0	-1570.874179	0.9376002272	517.175406490352	
1568.314179	13	0	87	0.9446925943	0.9425213242	12.09550573	0	87.90449427	27.83168965	0	72.16831035							0		0	-1568.314179	0.9425213242	523.282769789189	
1565.754179	13	0	87	0.9493924765	0.9473852794	12.16814711	0	87.83185289	27.97843	0	72.02157							0		0	-1565.754179	0.9473852794	529.397408486243	
1563.194179	13	0	87	0.9540349164	0.9521933435	12.24064147	0	87.75935853	28.12460611	0	71.87539389							0		0	-1563.194179	0.9521933435	535.518281095983	
1560.634179	13	0	87	0.9586211692	0.956946736	12.31298988	0	87.68701012	28.27021942	0	71.72978058							0		0	-1560.634179	0.956946736	541.644325876551	
1558.074179	13	0	87	0.963152459	0.9616466462	12.38519343	0	87.61480657	28.41527136	0	71.58472864							0		0	-1558.074179	0.9616466462	547.774485012849	
1555.514179	13	0	87	0.9676299792	0.9662942339	12.45725323	0	87.54274677	28.5597634	0	71.4402366							0		0	-1555.514179	0.9662942339	553.907676939866	
1552.954179	13	0	87	0.972054894	0.9708906308	12.52917039	0	87.47082961	28.70369702	0	71.29630298							0		0	-1552.954179	0.9708906308	560.042799037957	
1550.394179	13	0	87	0.976428339	0.9754369411	12.60094605	0	87.39905395	28.84707372	0	71.15292628							0		0	-1550.394179	0.9754369411	566.178758772336	
1547.834179	13	0	87	0.9807514221	0.9799342423	12.67258136	0	87.32741864	28.98989503	0	71.01010497							0		0	-1547.834179	0.9799342423	572.314440120926	
1545.274179	13	0	87	0.9850252247	0.9843835863	12.7440775	0	87.2559225	29.13216248	0	70.86783752							0		0	-1545.274179	0.9843835863	578.448712590638	
1542.714179	13	0	87	0.9892508021	0.988786	12.81543563	0	87.18456437	29.27387765	0	70.72612235							0		0	-1542.714179	0.988786	584.58044617441	
1540.154179	13	0	87	0.9934291844	0.9931424861	12.88665696	0	87.11334304	29.41504211	0	70.58495789							0		0	-1540.154179	0.9931424861	590.708488687223	
1537.594179	13	0	87	0.9975613778	0.997454024	12.95774268	0	87.04225732	29.55565747	0	70.44434253							0		0	-1537.594179	0.997454024	596.312129237281	
1536.314179	13	0	87	0.9996130966	0.9995959888	12.99323526	0	87.00676474	29.62576003	0	70.37423997							0		0	-1536.314179	0.9995959888	605.215458442725	
1536.154179	13	0	87	0.9998658808	0.9998599472	12.99766928	0	87.00233072	29.63451294	0	70.36548706							0		0	-1536.154179	0.9998599472	602.1784972403	
1536.074179	13	0	87	0.9999935291	0.9999932428	12.99988626	0	87.00011374	29.63888871	0	70.36111129							0		0	-1536.074179	0.9999932428	2845.95925671814	
1536.054179	13	0	87	1	1	12.99999995	0	87.00000005													-1536.054179	1	2959.80583674102	
1536.044179	13	0	87	1	1	12.99999999	0	87.00000001													-1536.044179	1	NaN	
1536.024179	13	0	87	1	1	13	0	87													-1536.024179	1	NaN	
1535.984179	13	0	87	1	1	13	0	87													-1535.984179	1	NaN	
1535.904179	13	0	87	1	1	13	0	87													-1535.904179	1	NaN	
1535.744179	13	0	87	1	1	13	0	87													-1535.744179	1	NaN	
1535.424179	13	0	87	1	1	13	0	87													-1535.424179	1	NaN	
1534.784179	13	0	87	1	1	13	0	87													-1534.784179	1	NaN	
1533.504179	13	0	87	1	1	13	0	87													-1533.504179	1	NaN	
1530.944179	13	0	87	1	1	12.99999999	0	87.00000001													-1530.944179	1	NaN	
1528.384179	13	0	87	1	1	12.99999998	0	87.00000002													-1528.384179	1	NaN	
1525.824179	13	0	87	1	1	12.99999998	0	87.00000002													-1525.824179	1	NaN	
1523.264179	13	0	87	1	1	12.99999998	0	87.00000002													-1523.264179	1	NaN	
1520.704179	13	0	87	1	1	12.99999998	0	87.00000002													-1520.704179	1	NaN	
1518.144179	13	0	87	1	1	12.99999998	0	87.00000002													-1518.144179	1	NaN	
1515.584179	13	0	87	1	1	12.99999998	0	87.00000002													-1515.584179	1	NaN	
1513.024179	13	0	87	1	1	12.99999998	0	87.00000002													-1513.024179	1	NaN	
1510.464179	13	0	87	1	1	12.99999998	0	87.00000002													-1510.464179	1	NaN	
1507.904179	13	0	87	1	1	12.99999998	0	87.00000002													-1507.904179	1	NaN	
1505.344179	13	0	87	1	1	12.99999998	0	87.00000002													-1505.344179	1	NaN	
1502.784179	13	0	87	1	1	12.99999998	0	87.00000002													-1502.784179	1	NaN	
1500.224179	13	0	87	1	1	12.99999998	0	87.00000002													-1500.224179	1	NaN	
1497.664179	13	0	87	1	1	12.99999998	0	87.00000002													-1497.664179	1	NaN	
1495.104179	13	0	87	1	1	12.99999998	0	87.00000002													-1495.104179	1	NaN	
1492.544179	13	0	87	1	1	12.99999998	0	87.00000002													-1492.544179	1	NaN	
1489.984179	13	0	87	1	1	12.99999998	0	87.00000002													-1489.984179	1	NaN	
1487.424179	13	0	87	1	1	12.99999998	0	87.00000002													-1487.424179	1	NaN	
1484.864179	13	0	87	1	1	12.99999998	0	87.00000002													-1484.864179	1	NaN	
1482.304179	13	0	87	1	1	12.99999998	0	87.00000002													-1482.304179	1	NaN	
1479.744179	13	0	87	1	1	12.99999998	0	87.00000002													-1479.744179	1	NaN	
1477.184179	13	0	87	1	1	12.99999998	0	87.00000002													-1477.184179	1	NaN	
1474.624179	13	0	87	1	1	12.99999998	0	87.00000002													-1474.624179	1	NaN	
1472.064179	13	0	87	1	1	12.99999998	0	87.00000002													-1472.064179	1	NaN	
1469.504179	13	0	87	1	1	12.99999998	0	87.00000002													-1469.504179	1	NaN	
1466.944179	13	0	87	1	1	12.99999998	0	87.00000002													-1466.944179	1	NaN	
1464.384179	13	0	87	1	1	12.99999998	0	87.00000002													-1464.384179	1	NaN	
1461.824179	13	0	87	1	1	12.99999998	0	87.00000002													-1461.824179	1	NaN	
1459.264179	13	0	87	1	1	12.99999998	0	87.00000002													-1459.264179	1	NaN	
1456.704179	13	0	87	1	1	12.99999998	0	87.00000002													-1456.704179	1	NaN	
1454.144179	13	0	87	1	1	12.99999998	0	87.00000002													-1454.144179	1	NaN	
1451.584179	13	0	87	1	1	12.99999998	0	87.00000002													-1451.584179	1	NaN	
1449.024179	13	0	87	1	1	12.99999998	0	87.00000002													-1449.024179	1	NaN	
1446.464179	13	0	87	1	1	12.99999998	0	87.00000002													-1446.464179	1	NaN	
1443.904179	13	0	87	1	1	12.99999998	0	87.00000002													-1443.904179	1	NaN	
1441.344179	13	0	87	1	1	12.99999998	0	87.00000002													-1441.344179	1	NaN	
1438.784179	13	0	87	1	1	12.99999998	0	87.00000002													-1438.784179	1	NaN	
1436.224179	13	0	87	1	1	12.99999998	0	87.00000002													-1436.224179	1	NaN	
1433.664179	13	0	87	1	1	12.99999998	0	87.00000002													-1433.664179	1	NaN	
1431.104179	13	0	87	1	1	12.99999998	0	87.00000002													-1431.104179	1	NaN	
1428.544179	13	0	87	1	1	12.99999998	0	87.00000002													-1428.544179	1	NaN	
1425.984179	13	0	87	1	1	12.99999998	0	87.00000002													-1425.984179	1	NaN	
1423.424179	13	0	87	1	1	12.99999998	0	87.00000002													-1423.424179	1	NaN	
1420.864179	13	0	87	1	1	12.99999998	0	87.00000002													-1420.864179	1	NaN	
1418.304179	13	0	87	1	1	12.99999998	0	87.00000002													-1418.304179	1	NaN	
1415.744179	13	0	87	1	1	12.99999998	0	87.00000002													-1415.744179	1	NaN	
1413.184179	13	0	87	1	1	12.99999998	0	87.00000002													-1413.184179	1	NaN	
1410.624179	13	0	87	1	1	12.99999998	0	87.00000002													-1410.624179	1	NaN	
1408.064179	13	0	87	1	1	12.99999998	0	87.00000002													-1408.064179	1	NaN	
1405.504179	13	0	87	1	1	12.99999998	0	87.00000002													-1405.504179	1	NaN	
1402.944179	13	0	87	1	1	12.99999998	0	87.00000002													-1402.944179	1	NaN	
1400.384179	13	0	87	1	1	12.99999998	0	87.00000002													-1400.384179	1	NaN	
1397.824179	13	0	87	1	1	12.99999998	0	87.00000002													-1397.824179	1	NaN	
1395.264179	13	0	87	1	1	12.99999998	0	87.00000002													-1395.264179	1	NaN	
1392.704179	13	0	87	1	1	12.99999998	0	87.00000002													-1392.704179	1	NaN	
1390.144179	13	0	87	1	1	12.99999998	0	87.00000002													-1390.144179	1	NaN	
1387.584179	13	0	87	1	1	12.99999998	0	87.00000002													-1387.584179	1	NaN	
1385.024179	13	0	87	1	1	12.99999998	0	87.00000002													-1385.024179	1	NaN	
1382.464179	13	0	87	1	1	12.99999998	0	87.00000002													-1382.464179	1	NaN	
1379.904179	13	0	87	1	1	12.99999998	0	87.00000002													-1379.904179	1	NaN	
1377.344179	13	0	87	1	1	12.99999998	0	87.00000002													-1377.344179	1	NaN	
1374.784179	13	0	87	1	1	12.99999998	0	87.00000002													-1374.784179	1	NaN	
1372.224179	13	0	87	1	1	12.99999998	0	87.00000002													-1372.224179	1	NaN	
1369.664179	13	0	87	1	1	12.99999998	0	87.00000002													-1369.664179	1	NaN	
1367.104179	13	0	87	1	1	12.99999998	0	87.00000002													-1367.104179	1	NaN	
1364.544179	13	0	87	1	1	12.99999998	0	87.00000002													-1364.544179	1	NaN	
1361.984179	13	0	87	1	1	12.99999998	0	87.00000002													-1361.984179	1	NaN	
1359.424179	13	0	87	1	1	12.99999998	0	87.00000002													-1359.424179	1	NaN	
1356.864179	13	0	87	1	1	12.99999998	0	87.00000002													-1356.864179	1	NaN	
1354.304179	13	0	87	1	1	12.99999998	0	87.00000002													-1354.304179	1	NaN	
1351.744179	13	0	87	1	1	12.99999998	0	87.00000002													-1351.744179	1	NaN	
1349.184179	13	0	87	1	1	12.99999998	0	87.00000002													-1349.184179	1	NaN	
1346.624179	13	0	87	1	1	12.99999998	0	87.00000002													-1346.624179	1	NaN	
1344.064179	13	0	87	1	1	12.99999998	0	87.00000002													-1344.064179	1	NaN	
1341.504179	13	0	87	1	1	12.99999998	0	87.00000002													-1341.504179	1	NaN	
1338.944179	13	0	87	1	1	12.99999998	0	87.00000002													-1338.944179	1	NaN	
1336.384179	13	0	87	1	1	12.99999998	0	87.00000002													-1336.384179	1	NaN	
1333.824179	13	0	87	1	1	12.99999998	0	87.00000002													-1333.824179	1	NaN	
1331.264179	13	0	87	1	1	12.99999998	0	87.00000002													-1331.264179	1	NaN	
1328.704179	13	0	87	1	1	12.99999998	0	87.00000002													-1328.704179	1	NaN	
1326.144179	13	0	87	1	1	12.99999998	0	87.00000002													-1326.144179	1	NaN	
1323.584179	13	0	87	1	1	12.99999998	0	87.00000002													-1323.584179	1	NaN	
1321.024179	13	0	87	1	1	12.99999998	0	87.00000002													-1321.024179	1	NaN	
1318.464179	13	0	87	1	1	12.99999998	0	87.00000002													-1318.464179	1	NaN	
1315.904179	13	0	87	1	1	12.99999998	0	87.00000002													-1315.904179	1	NaN	
1313.344179	13	0	87	1	1	12.99999998	0	87.00000002													-1313.344179	1	NaN	
1310.784179	13	0	87	1	1	12.99999998	0	87.00000002													-1310.784179	1	NaN	
1308.224179	13	0	87	1	1	12.99999998	0	87.00000002													-1308.224179	1	NaN	
1305.664179	13	0	87	1	1	12.99999998	0	87.00000002													-1305.664179	1	NaN	
1303.104179	13	0	87	1	1	12.99999998	0	87.00000002													-1303.104179	1	NaN	
1300.544179	13	0	87	1	1	12.99999998	0	87.00000002													-1300.544179	1	NaN	
1297.984179	13	0	87	1	1	12.99999998	0	87.00000002													-1297.984179	1	NaN	
1295.424179	13	0	87	1	1	12.99999998	0	87.00000002													-1295.424179	1	NaN	
1292.864179	13	0	87	1	1	12.99999998	0	87.00000002													-1292.864179	1	NaN	
1290.304179	13	0	87	1	1	12.99999998	0	87.00000002													-1290.304179	1	NaN	
1287.744179	13	0	87	1	1	12.99999998	0	87.00000002													-1287.744179	1	NaN	
1285.184179	13	0	87	1	1	12.99999998	0	87.00000002													-1285.184179	1	NaN	
1282.624179	13	0	87	1	1	12.99999998	0	87.00000002													-1282.624179	1	NaN	
1280.064179	13	0	87	1	1	12.99999998	0	87.00000002													-1280.064179	1	NaN	
