T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1746.982587	2	10	88	0	0	0.8927513244	3.923268422	95.18398025	2	10	88										-7.705315871E-05	-0.0004228778104	0.0004999309691	-1746.982587	0	143.570813870844	
1746.962587	2	10	88	0.0001408582388	0.0001392401493	0.8928316216	3.923721688	95.18344669	2.000154114	10.00084575	87.99900014										0	0	0	-1746.962587	0.0001392401493	143.702650004733	
1746.942587	2	10	88	0.0002815871297	0.0002783526735	0.8929119066	3.924174966	95.18291313	2.000308205	10.00169147	87.99800033										0	0	0	-1746.942587	0.0002783526735	143.760564295196	
1746.902587	2	10	88	0.0005630908579	0.0005566238513	0.8930724793	3.925081564	95.18184596	2.00061639	10.00338281	87.9960008										0	0	0	-1746.902587	0.0005566238513	143.776812640128	
1746.822587	2	10	88	0.001125718238	0.001112793337	0.8933936052	3.926894925	95.17971147	2.001232712	10.00676512	87.99200217										0	0	0	-1746.822587	0.001112793337	143.877587151825	
1746.662587	2	10	88	0.002250104987	0.002224285629	0.8940357673	3.930522326	95.17544191	2.002465128	10.01352827	87.98400661										0	0	0	-1746.662587	0.002224285629	144.034842060428	
1746.342587	2	10	88	0.004494896707	0.004443379552	0.895319743	3.937779827	95.16690043	2.004929075	10.02704864	87.96802228										0	0	0	-1746.342587	0.004443379552	144.371573336371	
1745.702587	2	10	88	0.008968642727	0.008866092952	0.8978863063	3.952305647	95.14980805	2.009853463	10.05406575	87.93608078										0	0	0	-1745.702587	0.008866092952	145.163867981227	
1744.422587	2	10	88	0.01783206953	0.01762913405	0.9030128649	3.981401413	95.11558572	2.019686059	10.10800721	87.87230673										0	0	0	-1744.422587	0.01762913405	146.804787845979	
1741.862587	2	10	88	0.03529434199	0.03489649521	0.9132433237	4.039768363	95.04698831	2.039295848	10.21551525	87.7451889										0	0	0	-1741.862587	0.03489649521	149.786919998032	
1739.302587	2	10	88	0.05240303943	0.05181801978	0.9234437014	4.098371683	94.97818462	2.058834232	10.3225266	87.61863917										0	0	0	-1739.302587	0.05181801978	152.815310103081	
1736.742587	2	10	88	0.0691722785	0.06840756833	0.9336149992	4.157213774	94.90917123	2.078306056	10.42904374	87.4926502										0	0	0	-1736.742587	0.06840756833	155.83809599924	
1734.182587	2	10	88	0.08561596312	0.08467879713	0.9437582739	4.216297007	94.83994472	2.097716282	10.53506901	87.36721471										0	0	0	-1734.182587	0.08467879713	158.851453634427	
1731.622587	2	10	88	0.1017473426	0.1006447208	0.9538746242	4.275623725	94.77050165	2.117069959	10.64060462	87.24232542										0	0	0	-1731.622587	0.1006447208	161.853572022294	
1729.062587	2	10	88	0.1175790507	0.1163177506	0.963965193	4.335196237	94.70083857	2.136372222	10.74565267	87.11797511										0	0	0	-1729.062587	0.1163177506	164.8426387385	
1726.502587	2	10	88	0.1331231426	0.1317097308	0.9740311677	4.395016823	94.63095201	2.155628299	10.85021514	86.99415656										0	0	0	-1726.502587	0.1317097308	167.81683791286	
1723.942587	2	10	88	0.1483911295	0.1468319725	0.984073782	4.455087725	94.56083849	2.174843514	10.95429388	86.87086261										0	0	0	-1723.942587	0.1468319725	170.774353836735	
1721.382587	2	10	88	0.1633940103	0.1616952848	0.994094317	4.515411149	94.49049453	2.194023289	11.05789062	86.74808609										0	0	0	-1721.382587	0.1616952848	173.713370077165	
1718.822587	2	10	88	0.1781423018	0.1763100046	1.004094103	4.575989261	94.41991664	2.213173152	11.16100696	86.62581988										0	0	0	-1718.822587	0.1763100046	176.63207547529	
1716.262587	2	10	88	0.1926460663	0.190686023	1.01407452	4.636824181	94.3491013	2.23229874	11.26364438	86.50405688										0	0	0	-1716.262587	0.190686023	179.528665893909	
1713.702587	2	10	88	0.2069149372	0.2048328113	1.024037	4.697917985	94.27804502	2.251405799	11.3658042	86.38279										0	0	0	-1713.702587	0.2048328113	182.401343088336	
1711.142587	2	10	88	0.2209581435	0.2187594445	1.033983029	4.759272699	94.20674427	2.270500195	11.46748762	86.26201218										0	0	0	-1711.142587	0.2187594445	185.248320747438	
1708.582587	2	10	88	0.2347845322	0.2324746234	1.043914149	4.820890296	94.13519555	2.289587917	11.56869571	86.14171637										0	0	0	-1708.582587	0.2324746234	188.067827828182	
1706.022587	2	10	88	0.2484025892	0.245986695	1.053831957	4.882772692	94.06339535	2.30867508	11.66942938	86.02189554										0	0	0	-1706.022587	0.245986695	190.858108409188	
1703.462587	2	10	88	0.2618204592	0.2593036722	1.063738111	4.944921743	93.99134015	2.327767934	11.76968939	85.90254268										0	0	0	-1703.462587	0.2593036722	193.617424538102	
1700.902587	2	10	88	0.2750459636	0.2724332516	1.07363433	5.007339239	93.91902643	2.346872865	11.86947635	85.78365079										0	0	0	-1700.902587	0.2724332516	196.344063163112	
1698.342587	2	10	88	0.2880866185	0.2853828302	1.083522393	5.070026904	93.8464507	2.365996407	11.96879071	85.66521288										0	0	0	-1698.342587	0.2853828302	199.036333604496	
1695.782587	2	10	88	0.30094965	0.2981595217	1.093404149	5.132986385	93.77360947	2.385145243	12.06763277	85.54722198										0	0	0	-1695.782587	0.2981595217	201.692573046484	
1693.222587	2	10	88	0.3136420097	0.3107701708	1.103281512	5.196219254	93.70049923	2.404326214	12.16600266	85.42967113										0	0	0	-1693.222587	0.3107701708	204.311151320028	
1690.662587	2	10	88	0.3261703889	0.3232213673	1.113156465	5.259726997	93.62711654	2.423546326	12.26390031	85.31255336										0	0	0	-1690.662587	0.3232213673	206.890469347997	
1688.102587	2	10	88	0.3385412315	0.3355194592	1.123031066	5.323511015	93.55345792	2.442812756	12.3613255	85.19586174										0	0	0	-1688.102587	0.3355194592	209.428967241231	
1685.542587	2	10	88	0.3507607468	0.3476705645	1.132907448	5.38757261	93.47951994	2.462132862	12.45827783	85.07958931										0	0	0	-1685.542587	0.3476705645	211.925125069895	
1682.982587	2	10	88	0.3628349208	0.359680583	1.14278782	5.451912989	93.40529919	2.481514186	12.55475667	84.96372914										0	0	0	-1682.982587	0.359680583	214.377462029414	
1680.422587	2	10	88	0.3747695274	0.3715552071	1.152674476	5.516533247	93.33079228	2.500964469	12.65076124	84.84827429										0	0	0	-1680.422587	0.3715552071	216.784546766618	
1677.862587	2	10	88	0.3865701387	0.3832999314	1.16256979	5.581434371	93.25599584	2.520491654	12.74629052	84.73321783										0	0	0	-1677.862587	0.3832999314	219.144997956365	
1675.302587	2	10	88	0.3982421341	0.3949200625	1.172476227	5.646617223	93.18090655	2.540103898	12.84134328	84.61855282										0	0	0	-1675.302587	0.3949200625	221.457483905474	
1672.742587	2	10	88	0.4097907101	0.4064207278	1.18239634	5.71208254	93.10552112	2.559809581	12.93591808	84.50427234										0	0	0	-1672.742587	0.4064207278	223.720729876084	
1670.182587	2	10	88	0.4212208881	0.4178068837	1.192332779	5.777830924	93.0298363	2.579617314	13.03001325	84.39036943										0	0	0	-1670.182587	0.4178068837	225.933519664156	
