T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
876.1614855	82	14	4	0	0	97.50736067	0.3488049671	2.143834363	82	14	4										0.002011804777	-0.001771013514	-0.0002407912624	-876.1614855	0	38.2996181672629	
876.1514855	82	14	4	0.0001329717638	0.0001298266564	97.50720111	0.3488428433	2.143956042	81.99798861	14.00177045	4.000240932										0	0	0	-876.1514855	0.0001298266564	115.751949935679	
876.1314855	82	14	4	0.0003985588311	0.0002593665604	97.50688231	0.3489186214	2.144199072	81.99396558	14.00531204	4.000722379										0	0	0	-876.1314855	0.0002593665604	154.420746600656	
876.0914855	82	14	4	0.0009291651427	0.0005183047023	97.50624471	0.3490701615	2.144685133	81.98592252	14.01239276	4.00168472										0	0	0	-876.0914855	0.0005183047023	154.611314638469	
876.0114855	82	14	4	0.001988140216	0.001034836466	97.50496991	0.3493730784	2.145657015	81.9698478	14.02654484	4.003607359										0	0	0	-876.0114855	0.001034836466	155.122881923785	
875.8514855	82	14	4	0.00409727375	0.002063060811	97.50242204	0.3499783217	2.147599638	81.93774325	14.05481256	4.007444186										0	0	0	-875.8514855	0.002063060811	156.110624825888	
875.5314855	82	14	4	0.008280618083	0.004099900086	97.4973332	0.3511864597	2.151480343	81.87371291	14.11120288	4.015084215										0	0	0	-875.5314855	0.004099900086	158.124442803464	
874.8914855	82	14	4	0.01651045401	0.008096836444	97.48718278	0.3535934589	2.159223757	81.7463588	14.22340986	4.030231347										0	0	0	-874.8914855	0.008096836444	162.367666154782	
873.6114855	82	14	4	0.03241910743	0.01577617377	97.46700109	0.358377128	2.174621783	81.49437042	14.44565454	4.05997504										0	0	0	-873.6114855	0.01577617377	171.178037664777	
871.0514855	82	14	4	0.06225244845	0.03003575676	97.42706642	0.3678158117	2.205117766	81.0009918	14.88159575	4.117412455										0	0	0	-871.0514855	0.03003575676	-1819.74922524926	
868.4914855	82	14	4	0.08966430106	0.02843040894	97.38757851	0.3770458624	2.235375628	80.52148181	15.30603292	4.172485272										0	0	0	-868.4914855	0.02843040894	-1679.89084106425	
865.9314855	82	14	4	0.114951506	0.02697356901	97.34850453	0.386078002	2.265417469	80.05501469	15.71963362	4.225351691										0	0	0	-865.9314855	0.02697356901	-1847.72148624078	
863.3714855	82	14	4	0.1383645802	0.02564721929	97.30981479	0.3949215058	2.2952637	79.60082845	16.12301548	4.276156071										0	0	0	-863.3714855	0.02564721929	-2025.62104901848	
860.8114855	82	14	4	0.1601159464	0.02443559779	97.27148271	0.4035844844	2.324932809	79.15822007	16.5167503	4.325029631										0	0	0	-860.8114855	0.02443559779	-2213.46549547031	
858.2514855	82	14	4	0.1803868855	0.0233252814	97.23348433	0.412074036	2.354441638	78.72654041	16.9013677	4.37209189										0	0	0	-858.2514855	0.0233252814	-2411.37481127092	
855.6914855	82	14	4	0.1993330191	0.02230477116	97.19579803	0.4203963698	2.3838056	78.30518972	17.27735837	4.417451905										0	0	0	-855.6914855	0.02230477116	-2619.45156104759	
853.1314855	82	14	4	0.2170886819	0.02136417213	97.15840423	0.4285569109	2.413038857	77.89361343	17.6451772	4.461209372										0	0	0	-853.1314855	0.02136417213	-2837.79208300307	
850.5714855	82	14	4	0.2337704346	0.02049493304	97.12128514	0.4365603913	2.442154471	77.49129816	18.00524623	4.5034556										0	0	0	-850.5714855	0.02049493304	-3066.48726498542	
848.0114855	82	14	4	0.2494799076	0.01968963349	97.08442455	0.4444109277	2.471164526	77.09776823	18.35795739	4.544274373										0	0	0	-848.0114855	0.01968963349	-3305.62259257394	
845.4514855	82	14	4	0.2643061179	0.01894180887	97.04780779	0.4521120597	2.500080149	76.71258228	18.70367501	4.583742711										0	0	0	-845.4514855	0.01894180887	-3555.28123578852	
842.8914855	82	14	4	0.2783273701	0.01824580705	97.01142109	0.4596669268	2.528911984	76.33533033	19.04273813	4.621931542										0	0	0	-842.8914855	0.01824580705	-3815.54091490064	
840.3314855	82	14	4	0.2916128237	0.01759666717	96.97525216	0.4670781414	2.557669694	75.96563102	19.37546268	4.658906303										0	0	0	-840.3314855	0.01759666717	-4086.47544550992	
837.7714855	82	14	4	0.3042237946	0.01699002106	96.93928963	0.4743479522	2.586362422	75.60312921	19.70214332	4.694727469										0	0	0	-837.7714855	0.01699002106	-4370.4462722892	
835.2114855	82	14	4	0.3162152166	0.01642255071	96.90352212	0.481478347	2.614999532	75.24748916	20.02305903	4.729451806										0	0	0	-835.2114855	0.01642255071	-4661.3187301949	
832.6514855	82	14	4	0.3276352113	0.01588947209	96.86794167	0.4884706325	2.643587694	74.89841162	20.3384585	4.763129882										0	0	0	-832.6514855	0.01588947209	-4962.72549358162	
830.0914855	82	14	4	0.3385276022	0.0153888264	96.83253858	0.4953262716	2.672135149	74.55560188	20.64858767	4.795810451										0	0	0	-830.0914855	0.0153888264	-5278.14344907599	
827.5314855	82	14	4	0.3489315928	0.01491764861	96.7973046	0.5020462856	2.700649111	74.21878924	20.9536724	4.827538361										0	0	0	-827.5314855	0.01491764861	-5603.49436914493	
