T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
907.7064956	90	7	3	0	0	98.05005047	0.195456105	1.754493424	90	7	3										0.003090983885	-0.002612795396	-0.000478188489	-907.7064956	0	12.9485525302076	
907.6964956	90	7	3	0.0003851248849	0.0003839448495	98.04983266	0.1955109454	1.754656399	89.99690915	7.002612595	3.000478258										0	0	0	-907.6964956	0.0003839448495	39.142262142856	
907.6764956	90	7	3	0.001154260653	0.0007670178083	98.04939741	0.1956205753	1.754982014	89.99072848	7.007837236	3.001434288										0	0	0	-907.6764956	0.0007670178083	52.2513474776973	
907.6364956	90	7	3	0.002688667757	0.00153132337	98.04852727	0.1958397435	1.755632991	89.97837234	7.018282806	3.003344853										0	0	0	-907.6364956	0.00153132337	52.4279736632287	
907.5564956	90	7	3	0.005742129133	0.003051867012	98.04678891	0.1962776093	1.756933479	89.95368072	7.03915924	3.007160043										0	0	0	-907.5564956	0.003051867012	52.8003654069315	
907.3964956	90	7	3	0.01178829764	0.006060990513	98.0433199	0.1971514679	1.759528631	89.90438009	7.080853179	3.014766726										0	0	0	-907.3964956	0.006060990513	53.592366103914	
907.0764956	90	7	3	0.02362881268	0.01194176326	98.03641685	0.1988932522	1.764689896	89.80609525	7.164029474	3.029875281										0	0	0	-907.0764956	0.01194176326	55.224102526014	
906.4364956	90	7	3	0.04637726184	0.02321418259	98.0227376	0.2023505653	1.774911833	89.61081728	7.329482022	3.059700694										0	0	0	-906.4364956	0.02321418259	58.5321724215621	
905.1564956	90	7	3	0.08845686584	0.0439390839	97.99585984	0.2091635699	1.794976594	89.22543912	7.65673478	3.117826104										0	0	0	-905.1564956	0.0439390839	65.7532883658119	
902.5964956	90	7	3	0.1610676982	0.07922520525	97.94383372	0.2224081474	1.833758133	88.47529181	8.296398423	3.228309767										0	0	0	-902.5964956	0.07922520525	-434.347352021563	
900.0364956	90	7	3	0.2212135945	0.07120266155	97.89353285	0.2350844394	1.871382709	87.75328114	8.914385758	3.332333101										0	0	0	-900.0364956	0.07120266155	-350.76485738334	
