T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
896.4153058	86	11	3	0	0	98.01480183	0.3392907559	1.645907412	86	11	3										0.002814361181	-0.002497197103	-0.0003171640783	-896.4153058	0	21.2247578302994	
896.4053058	86	11	3	0.0002394242229	0.0002343191045	98.01463139	0.3393558996	1.646012708	85.99718583	11.00249691	3.000317262										0	0	0	-896.4053058	0.0002343191045	64.1289312890152	
896.3853058	86	11	3	0.0007176313035	0.0004681403238	98.01429067	0.3394862049	1.646223126	85.99155831	11.00749032	3.000951367										0	0	0	-896.3853058	0.0004681403238	85.5846052587944	
896.3453058	86	11	3	0.001672363709	0.0009349786165	98.01360962	0.3397466596	1.646643724	85.9803085	11.01747273	3.002218769										0	0	0	-896.3453058	0.0009349786165	85.7899028835338	
896.2653058	86	11	3	0.003575220383	0.001865174814	98.01224811	0.3402672555	1.647484637	85.95782913	11.03742069	3.004750179										0	0	0	-896.2653058	0.001865174814	86.2253841356966	
896.1053058	86	11	3	0.007354702106	0.003711342142	98.00952828	0.341306992	1.649164728	85.91295134	11.0772492	3.009799461										0	0	0	-896.1053058	0.003711342142	87.1159771983029	
895.7853058	86	11	3	0.01481031875	0.00734761484	98.00410126	0.3433806908	1.652518045	85.82351851	11.15663735	3.019844139										0	0	0	-895.7853058	0.00734761484	89.0066967865131	
895.1453058	86	11	3	0.02929902633	0.01438440471	97.99330405	0.3475090542	1.659186893	85.6459077	11.31439025	3.039702051										0	0	0	-895.1453058	0.01438440471	92.9291773671073	
893.8653058	86	11	3	0.05673548767	0.02762766513	97.97191371	0.3556846114	1.672401676	85.29568724	11.62576191	3.078550845										0	0	0	-893.8653058	0.02762766513	101.051524577996	
