T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
905.0399585	89	8	3	0	0	98.04581109	0.2288748827	1.725314029	89	8	3										0.003043158618	-0.002614372202	-0.0004287864164	-905.0399585	0	14.7782079984753	
905.0299585	89	8	3	0.0003389949257	0.0003364278681	98.0456095	0.2289327107	1.725457792	88.99695699	8.002614147	3.000428864										0	0	0	-905.0299585	0.0003364278681	44.6698992969554	
905.0099585	89	8	3	0.0010160393	0.0006720990005	98.04520666	0.2290483232	1.725745015	88.99087199	8.007841873	3.001286137										0	0	0	-905.0099585	0.0006720990005	59.6245084686424	
904.9699585	89	8	3	0.002367045275	0.001342013733	98.04440125	0.2292794624	1.726319292	88.97870734	8.018293267	3.002999393										0	0	0	-904.9699585	0.001342013733	59.8063290045432	
904.8899585	89	8	3	0.005056811248	0.002675350139	98.04279194	0.229741295	1.727466766	88.9543992	8.039180014	3.006420783										0	0	0	-904.8899585	0.002675350139	60.1961683889789	
904.7299585	89	8	3	0.0103878367	0.0053162683	98.03957939	0.2306631858	1.729757424	88.90586755	8.080889321	3.013243127										0	0	0	-904.7299585	0.0053162683	61.0234938599615	
904.4099585	89	8	3	0.02084839714	0.01048739054	98.0331819	0.232501259	1.734316841	88.80913109	8.164071022	3.026797887										0	0	0	-904.4099585	0.01048739054	62.7250068702579	
903.7699585	89	8	3	0.04102057025	0.02043358361	98.02048727	0.2361523462	1.743360388	88.61698209	8.329447674	3.053570232										0	0	0	-903.7699585	0.02043358361	66.164880467083	
902.4899585	89	8	3	0.07859964473	0.03884264843	97.99547993	0.2433574106	1.761162657	88.23796305	8.656237	3.105799946										0	0	0	-902.4899585	0.03884264843	73.6296161408881	
899.9299585	89	8	3	0.1442772167	0.07056782457	97.94685305	0.2574032325	1.795743715	87.50073827	9.293992279	3.205269455										0	0	0	-899.9299585	0.07056782457	-505.357582336536	
897.3699585	89	8	3	0.1995605222	0.06385483839	97.89962443	0.2709093275	1.829466247	86.79142761	9.909458983	3.299113402										0	0	0	-897.3699585	0.06385483839	-416.418249309671	
894.8099585	89	8	3	0.2467048817	0.05811978233	97.85361596	0.2839300569	1.862453986	86.10882381	10.50341219	3.387764002										0	0	0	-894.8099585	0.05811978233	-485.448950957329	
892.2499585	89	8	3	0.2873743197	0.05318769471	97.80868013	0.2965118655	1.894808	85.4515787	11.07678974	3.471631557										0	0	0	-892.2499585	0.05318769471	-562.097340816718	
889.6899585	89	8	3	0.3228170092	0.04891658381	97.76469504	0.3086949662	1.926609997	84.81828498	11.6306192	3.551095816										0	0	0	-889.6899585	0.04891658381	-646.564698008632	
887.1299585	89	8	3	0.3539853986	0.04519399474	97.7215586	0.3205142001	1.957927198	84.20753246	12.16596203	3.626505511										0	0	0	-887.1299585	0.04519399474	-739.166210321784	
884.5699585	89	8	3	0.3816174315	0.04192993295	97.67918447	0.3319997756	1.988815752	83.61794588	12.68387514	3.698178979										0	0	0	-884.5699585	0.04192993295	-840.181673494474	
882.0099585	89	8	3	0.4062927374	0.03905177428	97.63749889	0.3431779128	2.019323202	83.04820835	13.18538601	3.766405635										0	0	0	-882.0099585	0.03905177428	-949.863024526907	
879.4499585	89	8	3	0.4284722726	0.03650047066	97.59643829	0.3540714009	2.049490307	82.49707458	13.6714775	3.831447918										0	0	0	-879.4499585	0.03650047066	-1068.43781782892	
876.8899585	89	8	3	0.4485267756	0.03422767911	97.55594754	0.364700077	2.079352387	81.96337717	14.14307937	3.893543462										0	0	0	-876.8899585	0.03422767911	-1196.11230752769	
874.3299585	89	8	3	0.4667575163	0.03219356369	97.51597842	0.3750812337	2.108940346	81.44602827	14.60106441	3.952907325										0	0	0	-874.3299585	0.03219356369	-1333.07413157382	
871.7699585	89	8	3	0.4834116433	0.03036509648	97.47648857	0.3852299677	2.138281462	80.94401826	15.04624758	4.009734164										0	0	0	-871.7699585	0.03036509648	-1479.49463693665	
869.2099585	89	8	3	0.4986936828	0.02871473356	97.43744053	0.3951594745	2.167399991	80.4564126	15.47938712	4.064200276										0	0	0	-869.2099585	0.02871473356	-1635.53090314318	
