T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
912.9497445	91	7	2	0	0	98.47599129	0.2775365033	1.246472209	91	7	2										0.003728700771	-0.003352908188	-0.000375792583	-912.9497445	0	9.96337944718336	
912.9397445	91	7	2	0.0005069639896	0.0004986619785	98.47579009	0.2776482873	1.246561626	90.9962713	7.003352849	2.000375854										0	0	0	-912.9397445	0.0004986619785	30.1439494896303	
912.9197445	91	7	2	0.001519183524	0.0009960658225	98.47538799	0.2778717806	1.246740226	90.98881496	7.010057784	2.001127253										0	0	0	-912.9197445	0.0009960658225	40.2469676418789	
912.8797445	91	7	2	0.003537490022	0.001988052227	98.47458419	0.2783186037	1.247097208	90.97390635	7.023464434	2.002629212										0	0	0	-912.8797445	0.001988052227	40.4065511816243	
912.7997445	91	7	2	0.007549697125	0.003959837841	98.4729785	0.2792114846	1.247810016	90.94410566	7.050264595	2.005629748										0	0	0	-912.7997445	0.003959837841	40.7408912956964	
912.6397445	91	7	2	0.01547772366	0.00785526183	98.46977475	0.2809941948	1.249231057	90.88457074	7.103811946	2.011617314										0	0	0	-912.6397445	0.00785526183	41.464246822594	
912.3197445	91	7	2	0.03093128589	0.01543392497	98.4634029	0.2845498685	1.252047229	90.76576524	7.210710507	2.023524258										0	0	0	-912.3197445	0.01543392497	42.9636455011935	
911.6797445	91	7	2	0.06036879266	0.0298575333	98.45078549	0.291617947	1.257596566	90.52924229	7.423660728	2.047096983										0	0	0	-911.6797445	0.0298575333	46.0025518138121	
910.3997445	91	7	2	0.113946362	0.05600203592	98.42602321	0.3055847547	1.268392039	90.06073526	7.845970293	2.093294443										0	0	0	-910.3997445	0.05600203592	52.7520397559168	
907.8397445	91	7	2	0.2037197137	0.09936026891	98.37815495	0.332868096	1.288976959	89.14314138	8.674830281	2.182028343										0	0	0	-907.8397445	0.09936026891	-330.271702339634	
905.2797445	91	7	2	0.2755679962	0.08825805461	98.33197141	0.359239676	1.308788911	88.25365628	9.479785045	2.266558674										0	0	0	-905.2797445	0.08825805461	-254.580330659945	
902.7197445	91	7	2	0.3341817731	0.07893950668	98.28719633	0.3847720528	1.328031621	87.39373654	10.25926868	2.34699478										0	0	0	-902.7197445	0.07893950668	-301.393644305266	
900.1597445	91	7	2	0.3827838897	0.07103849005	98.24361529	0.4095328598	1.346851849	86.56404009	11.01248357	2.423476342										0	0	0	-900.1597445	0.07103849005	-353.679258113928	
897.5997445	91	7	2	0.4236564715	0.06428461689	98.20105898	0.4335850404	1.365355975	85.76456689	11.73926295	2.49617016										0	0	0	-897.5997445	0.06428461689	-412.023864371126	
895.0397445	91	7	2	0.4584565389	0.05847185307	98.15939185	0.4569869202	1.383621229	84.99481072	12.43992643	2.565262843										0	0	0	-895.0397445	0.05847185307	-476.989575423756	
892.4797445	91	7	2	0.4884128773	0.05343903059	98.11850371	0.4797921579	1.40170413	84.25390065	13.11514672	2.630952629										0	0	0	-892.4797445	0.05343903059	-549.096286696193	
889.9197445	91	7	2	0.5144533648	0.04905769991	98.07830374	0.5020498069	1.41964645	83.54072088	13.76583705	2.69344207										0	0	0	-889.9197445	0.04905769991	-628.819749356402	
887.3597445	91	7	2	0.5372898287	0.04522408116	98.03871608	0.5238044602	1.43747946	82.85400678	14.39306104	2.752932182										0	0	0	-887.3597445	0.04522408116	-716.591573255232	
884.7997445	91	7	2	0.5574760613	0.04185349065	97.99967659	0.5450964685	1.455226945	82.19241814	14.9979637	2.809618161										0	0	0	-884.7997445	0.04185349065	-812.802322456611	
882.2397445	91	7	2	0.5754483641	0.03887630933	97.96113045	0.5659622114	1.472907336	81.55459273	15.58172077	2.863686508										0	0	0	-882.2397445	0.03887630933	-917.805400938773	
879.6797445	91	7	2	0.5915544207	0.03623496172	97.92303039	0.5864343973	1.490535213	80.93918386	16.14550287	2.915313275										0	0	0	-879.6797445	0.03623496172	-1031.92105425779	
877.1197445	91	7	2	0.6060742044	0.03388159192	97.88533525	0.6065423747	1.508122377	80.34488562	16.69045119	2.964663189										0	0	0	-877.1197445	0.03388159192	-1155.44015527583	
874.5597445	91	7	2	0.6192353403	0.03177624238	97.84800897	0.6263124396	1.525678594	79.77044878	17.21766184	3.011889377										0	0	0	-874.5597445	0.03177624238	-1288.62766071754	
871.9997445	91	7	2	0.6312245436	0.02988540855	97.81101973	0.6457681304	1.543212136	79.21468993	17.72817653	3.057133532										0	0	0	-871.9997445	0.02988540855	-1431.72568553947	
869.4397445	91	7	2	0.6421962391	0.02818088168	97.77433934	0.6649305029	1.560730159	78.67649592	18.22297774	3.100526343										0	0	0	-869.4397445	0.02818088168	-1584.95617730299	
866.8797445	91	7	2	0.6522791292	0.02663881654	97.73794264	0.6838183834	1.578238973	78.15482488	18.70298703	3.142188094										0	0	0	-866.8797445	0.02663881654	-1748.52312861316	
864.3197445	91	7	2	0.661581248	0.02523897664	97.70180725	0.7024485453	1.595744203	77.64870514	19.16906551	3.182229353										0	0	0	-864.3197445	0.02523897664	-1922.61525318186	
861.7597445	91	7	2	0.6701938892	0.02396412188	97.66591277	0.7208361293	1.613251097	77.15723265	19.62201566	3.220751692										0	0	0	-861.7597445	0.02396412188	-2107.40690381523	
859.1997445	91	7	2	0.6781946851	0.02279950732	97.63024112	0.7389945072	1.630764374	76.67956764	20.06258396	3.257848405										0	0	0	-859.1997445	0.02279950732	-2303.0599434007	
856.6397445	91	7	2	0.6856500394	0.02173247501	97.59477587	0.7569356609	1.648288473	76.21493071	20.49146409	3.293605209										0	0	0	-856.6397445	0.02173247501	-2509.72551743586	
854.0797445	91	7	2	0.692617066	0.020752118	97.55950216	0.774670274	1.665827569	75.76259881	20.90930029	3.3281009										0	0	0	-854.0797445	0.020752118	-2727.54486654557	
851.5197445	91	7	2	0.6991451441	0.019849004	97.52440652	0.7922078614	1.683385617	75.3219012	21.31669082	3.361407972										0	0	0	-851.5197445	0.019849004	-2956.65051912562	
848.9597445	91	7	2	0.7052771748	0.019014947	97.48947673	0.8095568828	1.700966384	74.89221549	21.71419133	3.39359318										0	0	0	-848.9597445	0.019014947	-3197.16710072614	
846.3997445	91	7	2	0.7110506033	0.018242818	97.45470168	0.8267248437	1.718573474	74.47296383	22.1023181	3.424718065										0	0	0	-846.3997445	0.018242818	-3449.21232568381	
843.8397445	91	7	2	0.7164982554	0.0175263877	97.42007126	0.8437183842	1.736210351	74.06360944	22.48155114	3.454839424										0	0	0	-843.8397445	0.0175263877	-3712.89771158096	
841.2797445	91	7	2	0.7216490253	0.01686019517	97.38557629	0.8605433575	1.753880355	73.66365319	22.85233707	3.484009743										0	0	0	-841.2797445	0.01686019517	-3988.32908152359	
