T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
895.7134935	92	3	5	0.1393437207	0.07246297187	96.93076632	0.04492384833	3.024309827	91.15537447	3.500169144	5.344456386													0	0	0	-895.7134935	0.07246297187	-567.346197520822	
893.1534935	92	3	5	0.1946451186	0.06689683717	96.84872058	0.04639829466	3.104881125	90.74720242	3.747779686	5.505017898													0	0	0	-893.1534935	0.06689683717	-497.921316918042	
890.5934935	92	3	5	0.2426267551	0.06207431181	96.76853938	0.04777784053	3.183682784	90.34869515	3.992655115	5.658649738													0	0	0	-890.5934935	0.06207431181	-572.044192959383	
888.0334935	92	3	5	0.2846628447	0.05786389973	96.69003562	0.04907143887	3.260892945	89.95922425	4.234861153	5.805914596													0	0	0	-888.0334935	0.05786389973	-652.297305466209	
885.4734935	92	3	5	0.3218057115	0.05416044494	96.61305091	0.050286627	3.33666246	89.57821445	4.474477228	5.947308325													0	0	0	-885.4734935	0.05416044494	-738.655189475848	
882.9134935	92	3	5	0.3548742705	0.05088106448	96.5374497	0.05142979575	3.411120507	89.20513871	4.711591159	6.083270133													0	0	0	-882.9134935	0.05088106448	-831.203452992622	
880.3534935	92	3	5	0.3845149343	0.0479595357	96.46311494	0.05250639753	3.484378667	88.8395144	4.946294956	6.214190642													0	0	0	-880.3534935	0.0479595357	-930.008530078421	
877.7934935	92	3	5	0.4112445036	0.04534238514	96.38994481	0.05352111165	3.556534076	88.48089945	5.178681951	6.340418601													0	0	0	-877.7934935	0.04534238514	-1035.12846439489	
875.2334935	92	3	5	0.4354809375	0.0429860169	96.31785012	0.05447797666	3.627671903	88.12888863	5.408844839	6.462266531													0	0	0	-875.2334935	0.0429860169	-1146.61404332176	
872.6734935	92	3	5	0.4575658002	0.04085457424	96.24675219	0.05538049686	3.697867308	87.78311015	5.636874383	6.580015465													0	0	0	-872.6734935	0.04085457424	-1264.50977729164	
870.1134935	92	3	5	0.4777808872	0.0389183265	96.17658125	0.05623172863	3.767187021	87.44322246	5.862858572	6.693918973													0	0	0	-870.1134935	0.0389183265	-1388.85477717571	
867.5534935	92	3	5	0.4963607086	0.03715243814	96.10727504	0.05703435084	3.835690608	87.10891131	6.086882111	6.804206577													0	0	0	-867.5534935	0.03715243814	-1519.68350589341	
864.9934935	92	3	5	0.5135019836	0.03553601912	96.03877776	0.05779072259	3.903431521	86.77988721	6.309026125	6.911086667													0	0	0	-864.9934935	0.03553601912	-1657.02645828157	
862.4334935	92	3	5	0.5293709437	0.03405138521	95.97103913	0.05850293086	3.970457944	86.45588296	6.529368041	7.014748994													0	0	0	-862.4334935	0.03405138521	-1800.91070682335	
859.8734935	92	3	5	0.5441090107	0.03268347636	95.90401366	0.05917283012	4.036813511	86.13665162	6.747981559	7.115366818													0	0	0	-859.8734935	0.03268347636	-1951.3604663112	
857.3134935	92	3	5	0.5578372559	0.03141939573	95.83766003	0.05980207531	4.102537897	85.82196453	6.964936714	7.21309876													0	0	0	-857.3134935	0.03141939573	-2108.39751801426	
854.7534935	92	3	5	0.5706599334	0.03024804116	95.77194054	0.06039214954	4.167667315	85.51160962	7.180299977	7.308090407													0	0	0	-854.7534935	0.03024804116	-2272.04159693601	
852.1934935	92	3	5	0.5826673029	0.02915980861	95.70682067	0.06094438749	4.232234943	85.20538991	7.394134392	7.400475701													0	0	0	-852.1934935	0.02915980861	-2242.87264760391	
851.5534935	92	3	5	0.585535749	0.007172168485	95.69059817	0.06107309611	4.248328739	85.12965369	7.447100389	7.423245918													0	0	0	-851.5534935	0.007172168485	-11.3722625549347	
851.5134935	92	3	5	0.5857132743	0.0004470768678	95.68958466	0.06108100283	4.249334338	85.12493067	7.450403808	7.424665521													0	0	0	-851.5134935	0.0004470768678	-28.6866938135995	
851.5034935	92	3	5	0.5857576041	0.0001117375363	95.6893313	0.0610829746	4.249585722	85.12375045	7.451229229	7.425020317													0	0	0	-851.5034935	0.0001117375363	-326.299571091167	
851.4834935	92	3	5	0.586066438	0.0005343355499	95.68928261	0.06113706842	4.249580318	85.11868611	7.456520878	7.424793013	81.86392585	0	18.13607415										0	0	0	-851.4834935	0.0005343355499	94.7258335704906	
851.4634935	92	3	5	0.5864988948	0.0007092460608	95.68949212	0.06121954168	4.249288333	85.11209263	7.463870352	7.424037013	81.86392214	0	18.13607786										0	0	0	-851.4634935	0.0007092460608	102.88081778944	
851.4234935	92	3	5	0.5873629685	0.001418492424	95.6899112	0.06138486707	4.248703935	85.09888944	7.478587562	7.422522998	81.86391484	0	18.13608516										0	0	0	-851.4234935	0.001418492424	56.6119254796108	
851.3434935	92	3	5	0.5890782637	0.002821134791	95.69074875	0.06171554937	4.247535702	85.07253255	7.507968201	7.419499249	81.86390006	0	18.13609994										0	0	0	-851.3434935	0.002821134791	57.287405418703	
851.1834935	92	3	5	0.5924644641	0.00559000737	95.69242206	0.06237830248	4.245199639	85.01991881	7.566622709	7.413458479	81.86387028	0	18.13612972										0	0	0	-851.1834935	0.00559000737	58.4206082226499	
850.8634935	92	3	5	0.5990508792	0.01095449372	95.69576151	0.06370935362	4.240529139	84.91508964	7.683506474	7.401403885	81.86380989	0	18.13619011										0	0	0	-850.8634935	0.01095449372	60.8445966132652	
850.2234935	92	3	5	0.6115527489	0.02109708367	95.70241159	0.0663937916	4.231194616	84.70699695	7.9156022	7.377400848	81.86368568	0	18.13631432										0	0	0	-850.2234935	0.02109708367	65.7385677330615	
848.9434935	92	3	5	0.6341738075	0.03926244383	95.71559612	0.0718525314	4.21255135	84.29690655	8.373281029	7.329812422	81.86342355	0	18.13657645										0	0	0	-848.9434935	0.03926244383	76.5799744759045	
846.3834935	92	3	5	0.6717930814	0.06884414248	95.74149837	0.08313410357	4.175367522	83.49983416	9.263915677	7.236250163	81.86284461	0	18.13715539										0	0	0	-846.3834935	0.06884414248	-464.300136600637	
843.8234935	92	3	5	0.7018311397	0.06061374545	95.76677003	0.09491045786	4.138319508	82.73136007	10.12390043	7.144739506	81.8621937	0	18.1378063										0	0	0	-843.8234935	0.06061374545	-352.638379226502	
841.2634935	92	3	5	0.7263953082	0.05398410247	95.79140079	0.1071932088	4.101406002	81.98912938	10.95570164	7.055168984	81.86147178	0	18.13852822										0	0	0	-841.2634935	0.05398410247	-432.337991479296	
838.7034935	92	3	5	0.7468766317	0.04854040036	95.81537985	0.1199944484	4.064625705	81.27107942	11.76148345	6.967437132	81.8606798	0	18.1393202										0	0	0	-838.7034935	0.04854040036	-521.155953085496	
836.1434935	92	3	5	0.7642303691	0.04399829718	95.83869587	0.1333268181	4.027977316	80.57538904	12.54315993	6.881451026	81.85981868	0	18.14018132										0	0	0	-836.1434935	0.04399829718	-619.304553294434	
833.5834935	92	3	5	0.7791343576	0.04015678303	95.86133697	0.147203494	3.99145954	79.90044282	13.30243175	6.797125433	81.85888931	0	18.14111069										0	0	0	-833.5834935	0.04015678303	-727.002872033127	
831.0234935	92	3	5	0.7920830008	0.03686989715	95.88329072	0.1616381982	3.955071082	79.24480066	14.04081737	6.714381971	81.85789259	0	18.14210741										0	0	0	-831.0234935	0.03686989715	-844.468144302176	
828.4634935	92	3	5	0.8034454586	0.03402916787	95.90454413	0.1766452132	3.918810655	78.60717294	14.75967869	6.633148368	81.85682936	0	18.14317064										0	0	0	-828.4634935	0.03402916787	-971.913407433001	
825.9034935	92	3	5	0.8135029982	0.03155235865	95.92508363	0.1922393981	3.882676974	77.98639986	15.46024231	6.553357828	81.85570047	0	18.14429953										0	0	0	-825.9034935	0.03155235865	-1109.5479406758	
823.3434935	92	3	5	0.8224737242	0.02937602961	95.94489504	0.2084362079	3.846668755	77.38143433	16.1436172	6.474948472	81.85450674	0	18.14549326										0	0	0	-823.3434935	0.02937602961	-1257.57765878144	
820.7834935	92	3	5	0.8305293988	0.02745048763	95.96396356	0.2252517151	3.810784723	76.79132757	16.81080958	6.397862849	81.85324898	0	18.14675102										0	0	0	-820.7834935	0.02745048763	-1416.20549134254	
818.2234935	92	3	5	0.8378071549	0.02573627689	95.98227377	0.2427026339	3.7750236	76.21521699	17.4627355	6.32204751	81.85192796	0	18.14807204										0	0	0	-818.2234935	0.02573627689	-1585.63174974384	
815.6634935	92	3	5	0.8444178245	0.02420168894	95.99980954	0.2608063473	3.739384113	75.65231587	18.1002315	6.247452632	81.85054445	0	18.14945555										0	0	0	-815.6634935	0.02420168894	-1497.22658496142	
814.3834935	92	3	5	0.8475018707	0.0116807749	96.00828173	0.2701086337	3.721609635	75.3755917	18.41381009	6.210598206	81.84982949	0	18.15017051										0	0	0	-814.3834935	0.0116807749	-63.552606860591	
814.0634935	92	3	5	0.8482515155	0.002886796194	96.0103687	0.2724606697	3.717170635	75.3068885	18.49168173	6.201429776	81.84964828	0	18.15035172										0	0	0	-814.0634935	0.002886796194	-36.8652588853429	
813.9834935	92	3	5	0.8484385391	0.0007236124068	96.01088846	0.273050348	3.716061189	75.28974195	18.51111757	6.199140478	81.8496029	0	18.1503971										0	0	0	-813.9834935	0.0007236124068	-36.8296329061159	
813.9634935	92	3	5	0.8484850209	0.0001800043144	96.01101828	0.2731978692	3.715783846	75.28545726	18.51597441	6.198568334	81.84959154	0	18.15040846										0	0	0	-813.9634935	0.0001800043144	-100.37188381131	
813.9534935	92	3	5	0.8485082269	8.984662401E-05	96.01108307	0.2732716578	3.715645269	75.28331517	18.51840255	6.198282285	81.84958586	0	18.15041414										0	0	0	-813.9534935	8.984662401E-05	-113.215187574256	
813.9334935	92	3	5	0.8502183197	0.004700964533	96.01419685	0.2742937608	3.711509388	75.26588848	18.5420509	6.192060616				62.54235303	28.42537001	9.032276954							0	0	0	-813.9334935	0.004700964533	113.620029032917	
813.9134935	92	3	5	0.8519723556	0.004870961822	96.0174729	0.2753674888	3.707159609	75.24774787	18.56672263	6.1855295				62.54235303	28.42537001	9.032276954							0	0	0	-813.9134935	0.004870961822	113.728803650169	
813.8734935	92	3	5	0.8553277816	0.009421660399	96.02391722	0.2774954895	3.698587292	75.21194296	18.61539207	6.172664968				62.54235303	28.42537001	9.032276954							0	0	0	-813.8734935	0.009421660399	9.10989772167936	
813.7934935	92	3	5	0.8614885957	0.01767718	96.03640281	0.2816790783	3.681918107	75.14211823	18.71020667	6.147675101				62.54235303	28.42537001	9.032276954							0	0	0	-813.7934935	0.01767718	10.4071495252973	
813.6334935	92	3	5	0.8720141121	0.03146540107	96.05993627	0.2897893536	3.650274374	75.00883612	18.89083459	6.100329296				62.54235303	28.42537001	9.032276954							0	0	0	-813.6334935	0.03146540107	13.3555075783314	
813.3134935	92	3	5	0.8880298134	0.05157820237	96.10233645	0.3051939189	3.592469635	74.76284937	19.22299866	6.014151972				62.54235303	28.42537001	9.032276954							0	0	0	-813.3134935	0.05157820237	20.726564355714	
812.6734935	92	3	5	0.9087630984	0.0757217753	96.17379924	0.3337573391	3.492443424	74.32936345	19.80467345	5.865963103				62.54235303	28.42537001	9.032276954							0	0	0	-812.6734935	0.0757217753	-219.004307526844	
812.0334935	92	3	5	0.9217484842	0.05767183843	96.23316064	0.3604026371	3.406436725	73.94848659	20.31204654	5.73946687				62.54235303	28.42537001	9.032276954							0	0	0	-812.0334935	0.05767183843	-48.9809191271197	
811.3934935	92	3	5	0.9307993538	0.0465109493	96.28413188	0.3858267367	3.330041385	73.60365499	20.76854511	5.627799899				62.54235303	28.42537001	9.032276954							0	0	0	-811.3934935	0.0465109493	-73.5045206735284	
810.7534935	92	3	5	0.9375437621	0.03893475709	96.32880707	0.410415765	3.260777165	73.28555806	21.18733879	5.527103146				62.54235303	28.42537001	9.032276954							0	0	0	-810.7534935	0.03893475709	-103.292839429681	
810.1134935	92	3	5	0.9428050731	0.03345961543	96.3685103	0.4344111403	3.197078558	72.98831678	21.57674066	5.434942554				62.54235303	28.42537001	9.032276954							0	0	0	-810.1134935	0.03345961543	-183.369933811969	
808.8334935	92	3	5	0.9506005268	0.05375606944	96.43634723	0.481222337	3.082430435	72.44157822	22.28832423	5.270097552				62.54235303	28.42537001	9.032276954							0	0	0	-808.8334935	0.05375606944	84.7905249054286	
806.2734935	92	3	5	0.9603637627	0.07708035644	96.53905842	0.5724718084	2.888469773	71.48031102	23.52566933	4.994019656				62.54235303	28.42537001	9.032276954							0	0	0	-806.2734935	0.07708035644	-1260.81145849677	
803.7134935	92	3	5	0.9663182851	0.05789466203	96.61147296	0.6629176612	2.725609382	70.63526932	24.60008948	4.764641206				62.54235303	28.42537001	9.032276954							0	0	0	-803.7134935	0.05789466203	-188.909044581121	
801.1534935	92	3	5	0.9704073769	0.04637454559	96.66218884	0.7540249551	2.583786207	69.86878112	25.56477759	4.566441287				62.54235303	28.42537001	9.032276954							0	0	0	-801.1534935	0.04637454559	-289.046700206236	
798.5934935	92	3	5	0.9734257867	0.03869990908	96.69593439	0.8466105975	2.457455016	69.16013172	26.44896141	4.39090687				62.54235303	28.42537001	9.032276954							0	0	0	-798.5934935	0.03869990908	-412.060525253533	
796.0334935	92	3	5	0.975765409	0.03322989851	96.71562606	0.941204293	2.343169645	68.4964904	27.27073417	4.232775432				62.54235303	28.42537001	9.032276954							0	0	0	-796.0334935	0.03322989851	-558.213385089677	
793.4734935	92	3	5	0.9776439935	0.02913839664	96.72319604	1.038193581	2.238610382	67.86924682	28.04222841	4.08852477				62.54235303	28.42537001	9.032276954							0	0	0	-793.4734935	0.02913839664	-727.692153054004	
790.9134935	92	3	5	0.9791931756	0.02596536307	96.71998511	1.137889729	2.142125161	67.27229135	28.77204645	3.9556622				62.54235303	28.42537001	9.032276954							0	0	0	-790.9134935	0.02596536307	-920.682798780104	
788.3534935	92	3	5	0.9804976919	0.02343451331	96.7069505	1.240563338	2.052486159	66.70110142	29.46655066	3.832347925				62.54235303	28.42537001	9.032276954							0	0	0	-788.3534935	0.02343451331	-857.370740574631	
787.0734935	92	3	5	0.9810758125	0.01105554458	96.6969741	1.293095204	2.0099307	66.42405546	29.80212466	3.773819886				62.54235303	28.42537001	9.032276954							0	0	0	-787.0734935	0.01105554458	-54.6675491303606	
786.9134935	92	3	5	0.9811450026	0.001361960854	96.69557023	1.299719944	2.004709823	66.38979772	29.84356293	3.766639341				62.54235303	28.42537001	9.032276954							0	0	0	-786.9134935	0.001361960854	-110.455538406072	
786.8334935	92	3	5	0.9811793452	0.0006786562648	96.69485538	1.30303724	2.002107378	66.3726991	29.86424087	3.763060035				62.54235303	28.42537001	9.032276954							0	0	0	-786.8334935	0.0006786562648	-117.460446709936	
786.7934935	92	3	5	0.9811964546	0.0003386667639	96.69449474	1.304697115	2.000808148	66.36415738	29.87456951	3.761273115				62.54235303	28.42537001	9.032276954							0	0	0	-786.7934935	0.0003386667639	-72.8439444776711	
786.7834935	92	3	5	0.9812007251	8.464762978E-05	96.69440417	1.305112221	2.000483604	66.36202251	29.8771508	3.760826693				62.54235303	28.42537001	9.032276954							0	0	0	-786.7834935	8.464762978E-05	-40.1544756187399	
786.7634935	92	3	5	0.981782886	0.0135195691	96.69472462	1.310456931	1.994818445	66.34417177	29.90237209	3.753456139							43.36164434	51.06106018	5.577295482				0	0	0	-786.7634935	0.0135195691	2.94591186273168	
786.7434935	92	3	5	0.98258282	0.01914391192	96.69527309	1.318261641	1.986465273	66.3190378	29.93835296	3.742609247							43.36164434	51.06106018	5.577295482				0	0	0	-786.7434935	0.01914391192	3.30282918661586	
786.7034935	92	3	5	0.9839599972	0.03444531122	96.69615467	1.333269334	1.970576001	66.2709713	30.00707413	3.721954569							43.36164434	51.06106018	5.577295482				0	0	0	-786.7034935	0.03444531122	2.9586795440616	
786.6234935	92	3	5	0.9860785892	0.05745506143	96.69720887	1.361354709	1.941436425	66.18194102	30.13405971	3.683999275							43.36164434	51.06106018	5.577295482				0	0	0	-786.6234935	0.05745506143	4.40758986105819	
786.4634935	92	3	5	0.9888438725	0.08618207468	96.69723381	1.411899247	1.890866945	66.02462892	30.35748666	3.617884417							43.36164434	51.06106018	5.577295482				0	0	0	-786.4634935	0.08618207468	-37.8994840329436	
786.3034935	92	3	5	0.9905605488	0.06651115603	96.6953196	1.457293328	1.847387076	65.88639179	30.55283434	3.560773864							43.36164434	51.06106018	5.577295482				0	0	0	-786.3034935	0.06651115603	-11.0253848867863	
786.1434935	92	3	5	0.9917450716	0.05406461667	96.69203204	1.499118624	1.808849335	65.76144746	30.7286156	3.509936938							43.36164434	51.06106018	5.577295482				0	0	0	-786.1434935	0.05406461667	-16.2868306422736	
785.9834935	92	3	5	0.9926190732	0.04548647532	96.68770004	1.538288236	1.774011722	65.64645363	30.88975133	3.463795041							43.36164434	51.06106018	5.577295482				0	0	0	-785.9834935	0.04548647532	-22.6256964742635	
785.8234935	92	3	5	0.9932945787	0.03921907657	96.68253499	1.575386809	1.742078202	65.53926846	31.03939481	3.421336728							43.36164434	51.06106018	5.577295482				0	0	0	-785.8234935	0.03921907657	-30.0473606620742	
785.6634935	92	3	5	0.9938347524	0.03444174985	96.67668243	1.610815054	1.712502513	65.43842274	31.17970897	3.381868284							43.36164434	51.06106018	5.577295482				0	0	0	-785.6634935	0.03444174985	-38.6711216539968	
785.5034935	92	3	5	0.9942783406	0.0306973763	96.67024609	1.644867056	1.68488685	65.34284108	31.31227504	3.34488388							43.36164434	51.06106018	5.577295482				0	0	0	-785.5034935	0.0306973763	-48.1425029498145	
785.3434935	92	3	5	0.9946499019	0.02765228377	96.66330867	1.677747241	1.658944094	65.25176382	31.43821594	3.310020242							43.36164434	51.06106018	5.577295482				0	0	0	-785.3434935	0.02765228377	-65.2506032072448	
785.0234935	92	3	5	0.9952442418	0.04720978026	96.64815837	1.740643099	1.611198529	65.08074366	31.67371762	3.245538721							43.36164434	51.06106018	5.577295482				0	0	0	-785.0234935	0.04720978026	20.0185433738151	
784.3834935	92	3	5	0.9960637034	0.07297847329	96.61383174	1.85791705	1.528251211	64.77243635	32.09509845	3.132465201							43.36164434	51.06106018	5.577295482				0	0	0	-784.3834935	0.07297847329	-141.494530612945	
783.7434935	92	3	5	0.9966003412	0.05743757069	96.57542222	1.96727124	1.457306543	64.49644264	32.4689624	3.034594962							43.36164434	51.06106018	5.577295482				0	0	0	-783.7434935	0.05743757069	-54.2579813765887	
783.1034935	92	3	5	0.9969832553	0.0472511836	96.53384637	2.071166291	1.394987339	64.24370508	32.80864159	2.947653329							43.36164434	51.06106018	5.577295482				0	0	0	-783.1034935	0.0472511836	-78.2701799755123	
782.4634935	92	3	5	0.9972724405	0.04007244902	96.48965954	2.171095724	1.339244734	64.00873449	33.12221551	2.869049994							43.36164434	51.06106018	5.577295482				0	0	0	-782.4634935	0.04007244902	-106.978088845224	
781.8234935	92	3	5	0.9974998381	0.03474797096	96.44322542	2.268050234	1.288724344	63.78790485	33.41502072	2.797074425							43.36164434	51.06106018	5.577295482				0	0	0	-781.8234935	0.03474797096	-140.442968140039	
781.1834935	92	3	5	0.9976841351	0.03064637987	96.39479511	2.362729098	1.242475788	63.57867357	33.69079894	2.73052749							43.36164434	51.06106018	5.577295482				0	0	0	-781.1834935	0.03064637987	-178.730308916702	
780.5434935	92	3	5	0.9978370491	0.02739318372	96.34454824	2.455649939	1.199801817	63.37917637	33.95229341	2.668530223							43.36164434	51.06106018	5.577295482				0	0	0	-780.5434935	0.02739318372	-221.903976985558	
779.9034935	92	3	5	0.9979663287	0.02475226924	96.29261632	2.547210688	1.160172988	63.18799833	34.20158595	2.610415725							43.36164434	51.06106018	5.577295482				0	0	0	-779.9034935	0.02475226924	-270.026215406847	
779.2634935	92	3	5	0.9980773184	0.02256745184	96.23909695	2.637726956	1.123176098	63.00403557	34.44030054	2.555663892							43.36164434	51.06106018	5.577295482				0	0	0	-779.2634935	0.02256745184	-323.608689149251	
778.6234935	92	3	5	0.9981738507	0.02073539161	96.18405916	2.727461017	1.088479828	62.82639729	34.66974525	2.503857454							43.36164434	51.06106018	5.577295482				0	0	0	-778.6234935	0.02073539161	-313.976193036249	
778.4634935	92	3	5	0.9981959693	0.004993162999	96.1700743	2.749790859	1.080134845	62.78290306	34.72576837	2.491328567							43.36164434	51.06106018	5.577295482				0	0	0	-778.4634935	0.004993162999	-10.553647890016	
778.4234935	92	3	5	0.9982013752	0.001236130963	96.16656301	2.75536939	1.078067605	62.77208058	34.73969879	2.488220633							43.36164434	51.06106018	5.577295482				0	0	0	-778.4234935	0.001236130963	-29.2203642437964	
778.4034935	92	3	5	0.9982040663	0.0006166115103	96.16480532	2.758157776	1.077036905	62.76667733	34.74665231	2.486670361							43.36164434	51.06106018	5.577295482				0	0	0	-778.4034935	0.0006166115103	-32.3380870151699	
778.3834935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3834935	0.3654856544	0.0548141871439277	
778.3634935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3634935	0.3654856544	NaN	
778.3234935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3234935	0.3654856544	NaN	
778.2434935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.2434935	0.3654856544	NaN	
778.0834935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.0834935	0.3654856544	NaN	
777.7634935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.7634935	0.3654856544	NaN	
777.1234935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.1234935	0.3654856544	NaN	
775.8434935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-775.8434935	0.3654856544	NaN	
773.2834935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-773.2834935	0.3654856544	NaN	
768.1634935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-768.1634935	0.3654856544	NaN	
763.0434935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-763.0434935	0.3654856544	NaN	
757.9234935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-757.9234935	0.3654856544	NaN	
752.8034935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-752.8034935	0.3654856544	NaN	
747.6834935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-747.6834935	0.3654856544	NaN	
742.5634935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-742.5634935	0.3654856544	NaN	
737.4434935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-737.4434935	0.3654856544	NaN	
732.3234935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-732.3234935	0.3654856544	NaN	
727.2034935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-727.2034935	0.3654856544	NaN	
722.0834935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-722.0834935	0.3654856544	NaN	
716.9634935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-716.9634935	0.3654856544	NaN	
711.8434935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-711.8434935	0.3654856544	NaN	
706.7234935	92	3	5	1	0.3654856544	96.16507276	2.757940524	1.076986721										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-706.7234935	0.3654856544	NaN	
