T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
866.6599303	82	13	5	0	0	96.9998557	0.2378875392	2.76225676	82	13	5										0.001682852607	-0.001431812178	-0.0002510404284	-866.6599303	0	44.3304020327493	
866.6499303	82	13	5	0.0001132052738	0.0001122652695	96.99967821	0.2379065709	2.762415221	81.99831766	13.00143115	5.000251185										0	0	0	-866.6499303	0.0001122652695	133.819083458681	
866.6299303	82	13	5	0.0003393538898	0.000224322359	96.99932359	0.237944652	2.762731756	81.99495226	13.0042946	5.000753147										0	0	0	-866.6299303	0.000224322359	178.506917145644	
866.5899303	82	13	5	0.0007912483192	0.0004483369172	96.99861435	0.2380208128	2.763364835	81.9882235	13.01001996	5.001756544										0	0	0	-866.5899303	0.0004483369172	178.687834391848	
866.5099303	82	13	5	0.001693468935	0.0008954058868	96.99719628	0.2381730414	2.764630683	81.97477343	13.02146512	5.003761451										0	0	0	-866.5099303	0.0008954058868	179.169975500325	
866.3499303	82	13	5	0.003491759541	0.001786167354	96.99436188	0.2384771705	2.76716095	81.94790228	13.04433427	5.00776345										0	0	0	-866.3499303	0.001786167354	180.091411336371	
866.0299303	82	13	5	0.007063938465	0.003553891145	96.98870007	0.2390841218	2.772215809	81.89427553	13.08998815	5.015736317										0	0	0	-866.0299303	0.003553891145	181.972630024431	
865.3899303	82	13	5	0.01411235327	0.007035154726	96.97740415	0.2402928423	2.782303007	81.7874792	13.18096199	5.031558811										0	0	0	-865.3899303	0.007035154726	185.910853089227	
864.1099303	82	13	5	0.02782090257	0.01377492173	96.95493317	0.2426935542	2.802373271	81.57562971	13.36167571	5.062694581										0	0	0	-864.1099303	0.01377492173	194.02899947392	
861.5499303	82	13	5	0.05382028764	0.02646270354	96.910432	0.2474221892	2.842145814	81.15879351	13.7181528	5.123053695										0	0	0	-861.5499303	0.02646270354	-2426.74754181774	
858.9899303	82	13	5	0.07803537935	0.0252904892	96.86638118	0.2520225067	2.881596309	80.75123355	14.06755434	5.181212102										0	0	0	-858.9899303	0.0252904892	-2282.35042986226	
