T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
914.8671715	93	7	0	0	99.29382863	0.7061713736	93	7			0.003652950883	-0.003652950883	-914.8671715	0	8.56411997281769	
914.8571715	93	7	0.000602149374	0.0005802504432	99.29343999	0.7065600081	92.99634703	7.003652972			0	0	-914.8571715	0.0005802504432	25.9037554667677	
914.8371715	93	7	0.001804361682	0.001159081912	99.29266251	0.7073374851	92.98904158	7.010958425			0	0	-914.8371715	0.001159081912	34.5855251589063	
914.7971715	93	7	0.004201080486	0.002313428353	99.29110755	0.7088924541	92.97443223	7.025567774			0	0	-914.7971715	0.002313428353	34.7235557054667	
914.7171715	93	7	0.008963777883	0.00460789464	99.28799705	0.7120029498	92.94522057	7.054779432			0	0	-914.7171715	0.00460789464	35.0102746922638	
914.5571715	93	7	0.01836833416	0.009141198658	99.28177382	0.7182261779	92.88682292	7.113177084			0	0	-914.5571715	0.009141198658	35.6396551961493	
914.2371715	93	7	0.03666737624	0.01795397001	99.26931872	0.7306812755	92.7701357	7.229864297			0	0	-914.2371715	0.01795397001	36.9442382070719	
913.5971715	93	7	0.0714242726	0.03472994865	99.24437258	0.7556274169	92.53718782	7.462812181			0	0	-913.5971715	0.03472994865	39.5348274843567	
912.3171715	93	7	0.1343626573	0.06517128116	99.19433419	0.8056658114	92.07303174	7.926968257			0	0	-912.3171715	0.06517128116	45.1696209125578	
909.7571715	93	7	0.2390131957	0.1159849212	99.09365127	0.9063487287	91.15190886	8.848091137			0	0	-909.7571715	0.1159849212	-296.752373230348	
907.1971715	93	7	0.3220087344	0.1041142956	98.99211339	1.007886606	90.24077788	9.759222121			0	0	-907.1971715	0.1041142956	-240.635749782692	
904.6371715	93	7	0.3893253085	0.0943153995	98.88966185	1.110338154	89.34011341	10.65988659			0	0	-904.6371715	0.0943153995	-288.286870412821	
902.0771715	93	7	0.4449384629	0.08608378366	98.78623404	1.21376596	88.45036601	11.54963399			0	0	-902.0771715	0.08608378366	-340.044101553414	
899.5171715	93	7	0.4915927384	0.07906638191	98.68176301	1.31823699	87.57195593	12.42804407			0	0	-899.5171715	0.07906638191	-395.851760271931	
896.9571715	93	7	0.5312424751	0.07300932695	98.57617727	1.423822732	86.70527053	13.29472947			0	0	-896.9571715	0.07300932695	-455.680302646022	
894.3971715	93	7	0.5653162581	0.06772548742	98.46940053	1.53059947	85.85066134	14.14933866			0	0	-894.3971715	0.06772548742	-519.519733695045	
891.8371715	93	7	0.5948820401	0.06307392165	98.36135141	1.638648595	85.00844174	14.99155826			0	0	-891.8371715	0.06307392165	-587.381197900962	
889.2771715	93	7	0.6207538371	0.05894647271	98.25194305	1.748056954	84.17888521	15.82111479			0	0	-889.2771715	0.05894647271	-659.299013715281	
886.7171715	93	7	0.6435627378	0.05525876703	98.14108276	1.858917239	83.36222414	16.63777586			0	0	-886.7171715	0.05525876703	-735.332062073012	
884.1571715	93	7	0.6638053954	0.05194401671	98.02867156	1.971328437	82.55864939	17.44135061			0	0	-884.1571715	0.05194401671	-815.564596637362	
881.5971715	93	7	0.6818779006	0.04894865761	97.91460366	2.08539634	81.76831027	18.23168973			0	0	-881.5971715	0.04894865761	-900.106548779805	
879.0371715	93	7	0.6980999236	0.04622921929	97.79876588	2.201234121	80.99131515	19.00868485			0	0	-879.0371715	0.04622921929	-989.093468911599	
876.4771715	93	7	0.7127322323	0.04375004013	97.681037	2.318963001	80.22773255	19.77226745			0	0	-876.4771715	0.04375004013	-1082.68623478889	
873.9171715	93	7	0.7259896107	0.04148157357	97.56128699	2.43871301	79.47759258	20.52240742			0	0	-873.9171715	0.04148157357	-1181.07068767371	
871.3571715	93	7	0.7380505263	0.03939911531	97.43937614	2.560623862	78.74088883	21.25911117			0	0	-871.3571715	0.03939911531	-1284.45736407397	
868.7971715	93	7	0.74906446	0.03748183496	97.31515404	2.68484596	78.01758044	21.98241956			0	0	-868.7971715	0.03748183496	-1393.08147427574	
866.2371715	93	7	0.759157533	0.03571203109	97.18845845	2.811541555	77.30759448	22.69240552			0	0	-866.2371715	0.03571203109	-1507.20332129564	
863.6771715	93	7	0.7684368734	0.03407455237	97.05911391	2.940886087	76.61082836	23.38917164			0	0	-863.6771715	0.03407455237	-1627.1093600142	
861.1171715	93	7	0.7769940413	0.03255634365	96.92693026	3.073069743	75.92715242	24.07284758			0	0	-861.1171715	0.03255634365	-1753.11398118952	
858.5571715	93	7	0.784907739	0.03114608685	96.79170074	3.208299262	75.25641249	24.74358751			0	0	-858.5571715	0.03114608685	-1885.56245645521	
855.9971715	93	7	0.7922459764	0.02983391497	96.65319996	3.346800044	74.59843247	25.40156753			0	0	-855.9971715	0.02983391497	-2024.83515412225	
853.4371715	93	7	0.7990678143	0.0286111824	96.51118137	3.488818627	73.95301673	26.04698327			0	0	-853.4371715	0.0286111824	-2171.35341768127	
850.8771715	93	7	0.8054247788	0.02747027948	96.36537441	3.634625594	73.31995257	26.68004743			0	0	-850.8771715	0.02747027948	-2325.5877474079	
848.3171715	93	7	0.8113620174	0.02640448189	96.21548098	3.784519018	72.69901241	27.30098759			0	0	-848.3171715	0.02640448189	-2488.06869454788	
845.7571715	93	7	0.8169192501	0.02540782765	96.06117144	3.938828557	72.08995591	27.91004409			0	0	-845.7571715	0.02540782765	-2659.40155529489	
843.1971715	93	7	0.8221315572	0.02447501641	95.90207965	4.097920354	71.49253184	28.50746816			0	0	-843.1971715	0.02447501641	-2840.2861544716	
840.6371715	93	7	0.8270300353	0.02360132676	95.73779706	4.262202943	70.90647982	29.09352018			0	0	-840.6371715	0.02360132676	-3031.54339277718	
838.0771715	93	7	0.8316423476	0.02278254833	95.56786559	4.432134409	70.33153183	29.66846817			0	0	-838.0771715	0.02278254833	-3234.15142581733	
835.5171715	93	7	0.8359931869	0.02201492632	95.39176885	4.608231151	69.76741354	30.23258646			0	0	-835.5171715	0.02201492632	-3449.29528790159	
832.9571715	93	7	0.8401046694	0.02129511656	95.2089213	4.791078696	69.21384537	30.78615463			0	0	-832.9571715	0.02129511656	-3678.43601793421	
830.3971715	93	7	0.843996669	0.02062014992	95.01865484	4.981345163	68.67054336	31.32945664			0	0	-830.3971715	0.02062014992	-3923.40868519701	
827.8371715	93	7	0.8476871052	0.01998740528	94.82020177	5.179798227	68.13721979	31.86278021			0	0	-827.8371715	0.01998740528	-4186.56396672112	
825.2771715	93	7	0.8511921914	0.0193945908	94.61267327	5.387326726	67.61358349	32.38641651			0	0	-825.2771715	0.0193945908	-4470.976988118	
822.7171715	93	7	0.8545266513	0.01883973369	94.39503144	5.604968557	67.09933993	32.90066007			0	0	-822.7171715	0.01883973369	-4368.82503983358	
821.4371715	93	7	0.8561313395	0.009246778729	94.28204416	5.717955839	66.8456474	33.1543526			0	0	-821.4371715	0.009246778729	-135.950183784554	
820.7971715	93	7	0.8569187413	0.004581214866	94.22443627	5.775563728	66.71964265	33.28035735			0	0	-820.7971715	0.004581214866	-70.557200089918	
820.7571715	93	7	0.8569690567	0.0002930595181	94.22080944	5.779190564	66.7117851	33.2882149			0	0	-820.7571715	0.0002930595181	-43.3650772455174	
820.7471715	93	7	0.8569812716	7.144847831E-05	94.21990247	5.78009753	66.7098201	33.2901799			0	0	-820.7471715	7.144847831E-05	-45.1486313101286	
820.7271715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.7271715	0.4084738308	0.0489713108094169	
820.7071715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.7071715	0.4084738308	NaN	
820.6671715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.6671715	0.4084738308	NaN	
820.5871715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.5871715	0.4084738308	NaN	
820.4271715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.4271715	0.4084738308	NaN	
820.1071715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-820.1071715	0.4084738308	NaN	
819.4671715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-819.4671715	0.4084738308	NaN	
818.1871715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-818.1871715	0.4084738308	NaN	
815.6271715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-815.6271715	0.4084738308	NaN	
810.5071715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-810.5071715	0.4084738308	NaN	
805.3871715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-805.3871715	0.4084738308	NaN	
800.2671715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-800.2671715	0.4084738308	NaN	
795.1471715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-795.1471715	0.4084738308	NaN	
790.0271715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-790.0271715	0.4084738308	NaN	
784.9071715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-784.9071715	0.4084738308	NaN	
779.7871715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-779.7871715	0.4084738308	NaN	
774.6671715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-774.6671715	0.4084738308	NaN	
769.5471715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-769.5471715	0.4084738308	NaN	
764.4271715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-764.4271715	0.4084738308	NaN	
759.3071715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-759.3071715	0.4084738308	NaN	
754.1871715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-754.1871715	0.4084738308	NaN	
749.0671715	93	7	1	0.4084738308	94.21955449	5.780445514			47.71318526	52.28681474			-749.0671715	0.4084738308	NaN	
